"site","species","year","count"
"d108_-64_68","Fulmarus_glacialoides",1988,5
"d108_-64_68","Fulmarus_glacialoides",1990,10
"d108_-64_68","Fulmarus_glacialoides",1993,1
"d108_-64_68","Fulmarus_glacialoides",1999,6
"d108_-64_68","Halobaena_caerulea",1992,16
"d108_-64_68","Halobaena_caerulea",1993,1
"d108_-64_68","Halobaena_caerulea",1999,16
"d108_-64_68","Halobaena_caerulea",2003,30
"d108_-64_68","Lobodon_carcinophaga",1988,3
"d108_-64_68","Lobodon_carcinophaga",1990,16
"d108_-64_68","Lugensa_brevirostris",1992,19
"d108_-64_68","Lugensa_brevirostris",1994,9
"d108_-64_68","Lugensa_brevirostris",1999,14
"d108_-64_68","Macronectes_giganteus",1985,2
"d108_-64_68","Macronectes_giganteus",1988,7
"d108_-64_68","Macronectes_giganteus",1992,1
"d108_-64_68","Macronectes_giganteus",1999,1
"d108_-64_68","Macronectes_spp.",1999,3
"d108_-64_68","Mirounga_leonina",1985,2
"d108_-64_68","Oceanites_oceanicus",1981,9
"d108_-64_68","Oceanites_oceanicus",1982,5
"d108_-64_68","Oceanites_oceanicus",1985,8
"d108_-64_68","Oceanites_oceanicus",1987,1
"d108_-64_68","Oceanites_oceanicus",1988,20
"d108_-64_68","Oceanites_oceanicus",1992,7
"d108_-64_68","Oceanites_oceanicus",1993,1
"d108_-64_68","Oceanites_oceanicus",1994,2
"d108_-64_68","Oceanites_oceanicus",1999,18
"d108_-64_68","Oceanites_oceanicus",2003,1
"d108_-64_68","Orcinus_orca",1985,5
"d108_-64_68","Pachyptila_belcheri",1992,12
"d108_-64_68","Pachyptila_belcheri",1994,1
"d108_-64_68","Pachyptila_belcheri",1996,20
"d108_-64_68","Pachyptila_belcheri",2003,2
"d108_-64_68","Pachyptila_desolata",1993,1
"d108_-64_68","Pachyptila_desolata",2002,12
"d108_-64_68","Pachyptila_salvini",1992,149
"d108_-64_68","Pachyptila_salvini",1994,150
"d108_-64_68","Pachyptila_salvini",2003,17
"d108_-64_68","Pachyptila_spp.",1981,35
"d108_-64_68","Pachyptila_spp.",1982,69
"d108_-64_68","Pachyptila_spp.",1985,258
"d108_-64_68","Pachyptila_spp.",1987,4
"d108_-64_68","Pachyptila_spp.",1988,1
"d108_-64_68","Pachyptila_spp.",1992,110
"d108_-64_68","Pachyptila_spp.",1999,5
"d108_-64_68","Pachyptila_vittata",1996,4
"d108_-64_68","Pagodroma_nivea",1981,1
"d108_-64_68","Pagodroma_nivea",1986,59
"d108_-64_68","Pagodroma_nivea",1988,80
"d108_-64_68","Pagodroma_nivea",1990,9
"d108_-64_68","Pagodroma_nivea",1996,1
"d108_-64_68","Pagodroma_nivea",1997,4
"d108_-64_68","Pagodroma_nivea",1998,3
"d108_-64_68","Pagodroma_nivea",1999,21
"d108_-64_68","Phoebetria_palpebrata",1981,9
"d108_-64_68","Phoebetria_palpebrata",1982,2
"d108_-64_68","Phoebetria_palpebrata",1985,7
"d108_-64_68","Phoebetria_palpebrata",1988,6
"d108_-64_68","Phoebetria_palpebrata",1992,15
"d108_-64_68","Phoebetria_palpebrata",1994,11
"d108_-64_68","Phoebetria_palpebrata",1999,1
"d108_-64_68","Phoebetria_palpebrata",2002,1
"d108_-64_68","Phoebetria_palpebrata",2003,1
"d108_-64_68","Procellaria_aequinoctialis",1981,333
"d108_-64_68","Procellaria_aequinoctialis",1982,32
"d108_-64_68","Procellaria_aequinoctialis",1985,96
"d108_-64_68","Procellaria_aequinoctialis",1987,12
"d108_-64_68","Procellaria_aequinoctialis",1988,57
"d108_-64_68","Procellaria_aequinoctialis",1992,115
"d108_-64_68","Procellaria_aequinoctialis",1993,14
"d108_-64_68","Procellaria_aequinoctialis",1994,34
"d108_-64_68","Procellaria_aequinoctialis",1996,2
"d108_-64_68","Procellaria_aequinoctialis",1999,22
"d108_-64_68","Procellaria_aequinoctialis",2002,4
"d108_-64_68","Procellaria_aequinoctialis",2003,1
"d108_-64_68","Pterodroma_inexpectata",1992,2
"d108_-64_68","Pterodroma_lessonii",1982,1
"d108_-64_68","Pterodroma_lessonii",1992,5
"d108_-64_68","Puffinus_spp.",1981,322
"d108_-64_68","Puffinus_spp.",1982,70
"d108_-64_68","Puffinus_spp.",1992,6
"d108_-64_68","Puffinus_spp._indet",2003,150
"d108_-64_68","Puffinus_tenuirostris",1992,147
"d108_-64_68","Pygoscelis_adeliae",1986,58
"d108_-64_68","Pygoscelis_adeliae",1988,6
"d108_-64_68","Pygoscelis_adeliae",1990,33
"d108_-64_68","Pygoscelis_adeliae",1998,15
"d108_-64_68","Pygoscelis_adeliae",1999,1
"d108_-64_68","Sterna_paradisaea",1986,1
"d108_-64_68","Thalassarche_chrysostoma",1992,3
"d108_-64_68","Thalassarche_chrysostoma",1994,1
"d108_-64_68","Thalassoica_antarctica",1985,2
"d108_-64_68","Thalassoica_antarctica",1986,85
"d108_-64_68","Thalassoica_antarctica",1987,81
"d108_-64_68","Thalassoica_antarctica",1988,77
"d108_-64_68","Thalassoica_antarctica",1990,58
"d108_-64_68","Thalassoica_antarctica",1992,3
"d108_-64_68","Thalassoica_antarctica",1993,14
"d108_-64_68","Thalassoica_antarctica",1996,18
"d108_-64_68","Thalassoica_antarctica",1997,7
"d108_-64_68","Thalassoica_antarctica",1998,40
"d108_-64_68","Thalassoica_antarctica",1999,92
"d108_-64_70","Aptenodytes_forsteri",1986,3
"d108_-64_70","Aptenodytes_forsteri",1996,3
"d108_-64_70","Catharacta_maccormicki",1988,2
"d108_-64_70","Daption_capense",1981,2
"d108_-64_70","Daption_capense",1985,1
"d108_-64_70","Daption_capense",1988,64
"d108_-64_70","Daption_capense",1991,3
"d108_-64_70","Daption_capense",1992,1
"d108_-64_70","Daption_capense",1995,1
"d108_-64_70","Daption_capense",1996,1
"d108_-64_70","Daption_capense",2003,1
"d108_-64_70","Diomedea_exulans",1981,1
"d108_-64_70","Fulmarus_glacialoides",1988,8
"d108_-64_70","Fulmarus_glacialoides",1990,1
"d108_-64_70","Fulmarus_glacialoides",1995,1
"d108_-64_70","Fulmarus_glacialoides",1996,9
"d108_-64_70","Halobaena_caerulea",1992,3
"d108_-64_70","Halobaena_caerulea",2003,75
"d108_-64_70","Leptonychotes_weddellii",1988,2
"d108_-64_70","Lobodon_carcinophaga",1990,7
"d108_-64_70","Lugensa_brevirostris",1985,1
"d108_-64_70","Macronectes_giganteus",1996,1
"d108_-64_70","Macronectes_giganteus",2003,3
"d108_-64_70","Macronectes_spp.",1988,1
"d108_-64_70","Macronectes_spp.",2003,1
"d108_-64_70","Oceanites_oceanicus",1981,1
"d108_-64_70","Oceanites_oceanicus",1985,3
"d108_-64_70","Oceanites_oceanicus",1988,3
"d108_-64_70","Oceanites_oceanicus",1992,2
"d108_-64_70","Oceanites_oceanicus",2003,1
"d108_-64_70","Orcinus_orca",1985,2
"d108_-64_70","Pachyptila_desolata",1985,2
"d108_-64_70","Pachyptila_desolata",1994,70
"d108_-64_70","Pachyptila_salvini",1992,3
"d108_-64_70","Pachyptila_salvini",2003,52
"d108_-64_70","Pachyptila_spp.",1981,17
"d108_-64_70","Pachyptila_spp.",1982,55
"d108_-64_70","Pachyptila_spp.",1985,195
"d108_-64_70","Pachyptila_spp.",1988,2
"d108_-64_70","Pachyptila_spp.",2003,1
"d108_-64_70","Pagodroma_nivea",1985,1
"d108_-64_70","Pagodroma_nivea",1986,18
"d108_-64_70","Pagodroma_nivea",1988,35
"d108_-64_70","Pagodroma_nivea",1990,4
"d108_-64_70","Pagodroma_nivea",1991,2
"d108_-64_70","Pagodroma_nivea",1995,2
"d108_-64_70","Pagodroma_nivea",1996,84
"d108_-64_70","Pagodroma_nivea",1998,1
"d108_-64_70","Phoebetria_palpebrata",1981,3
"d108_-64_70","Phoebetria_palpebrata",1985,3
"d108_-64_70","Phoebetria_palpebrata",1988,3
"d108_-64_70","Phoebetria_palpebrata",1994,2
"d108_-64_70","Phoebetria_palpebrata",2003,3
"d108_-64_70","Procellaria_aequinoctialis",1981,52
"d108_-64_70","Procellaria_aequinoctialis",1982,19
"d108_-64_70","Procellaria_aequinoctialis",1985,74
"d108_-64_70","Procellaria_aequinoctialis",1988,21
"d108_-64_70","Procellaria_aequinoctialis",1992,8
"d108_-64_70","Procellaria_aequinoctialis",1993,1
"d108_-64_70","Procellaria_aequinoctialis",1994,15
"d108_-64_70","Procellaria_aequinoctialis",2003,1
"d108_-64_70","Pterodroma_lessonii",1982,1
"d108_-64_70","Puffinus_spp.",1981,59
"d108_-64_70","Puffinus_spp.",1985,160
"d108_-64_70","Puffinus_spp.",1988,1
"d108_-64_70","Puffinus_spp._indet",2003,59
"d108_-64_70","Puffinus_tenuirostris",1982,59
"d108_-64_70","Pygoscelis_adeliae",1990,6
"d108_-64_70","Pygoscelis_adeliae",1991,3
"d108_-64_70","Pygoscelis_adeliae",1996,39
"d108_-64_70","Pygoscelis_adeliae",2003,6
"d108_-64_70","Sterna_paradisaea",1995,35
"d108_-64_70","Thalassoica_antarctica",1981,2
"d108_-64_70","Thalassoica_antarctica",1985,2
"d108_-64_70","Thalassoica_antarctica",1986,2
"d108_-64_70","Thalassoica_antarctica",1988,102
"d108_-64_70","Thalassoica_antarctica",1990,24
"d108_-64_70","Thalassoica_antarctica",1993,60
"d108_-64_70","Thalassoica_antarctica",1995,4
"d108_-64_70","Thalassoica_antarctica",1996,414
"d108_-64_70","Thalassoica_antarctica",1998,2
"d108_-64_70","Thalassoica_antarctica",1999,3
"d108_-64_72","Aptenodytes_forsteri",1988,5
"d108_-64_72","Aptenodytes_forsteri",1989,3
"d108_-64_72","Balaenoptera_acutorostrata",1984,2
"d108_-64_72","Balaenoptera_acutorostrata",1985,1
"d108_-64_72","Balaenoptera_acutorostrata",1989,1
"d108_-64_72","Balaenoptera_acutorostrata",1993,1
"d108_-64_72","Catharacta_maccormicki",1992,3
"d108_-64_72","Catharacta_maccormicki",1993,1
"d108_-64_72","Catharacta_maccormicki",2001,2
"d108_-64_72","Daption_capense",1982,215
"d108_-64_72","Daption_capense",1984,2
"d108_-64_72","Daption_capense",1988,83
"d108_-64_72","Daption_capense",1989,90
"d108_-64_72","Daption_capense",1990,4
"d108_-64_72","Daption_capense",1991,3
"d108_-64_72","Daption_capense",1992,5
"d108_-64_72","Daption_capense",1993,6
"d108_-64_72","Daption_capense",1995,1
"d108_-64_72","Daption_capense",2001,1
"d108_-64_72","Diomedea_exulans",1981,1
"d108_-64_72","Diomedea_exulans",1982,3
"d108_-64_72","Fregetta_tropica",1982,1
"d108_-64_72","Fulmarus_glacialoides",1984,2
"d108_-64_72","Fulmarus_glacialoides",1988,9
"d108_-64_72","Fulmarus_glacialoides",1989,4
"d108_-64_72","Fulmarus_glacialoides",1990,2
"d108_-64_72","Fulmarus_glacialoides",1992,2
"d108_-64_72","Fulmarus_glacialoides",1995,1
"d108_-64_72","Halobaena_caerulea",1982,8
"d108_-64_72","Halobaena_caerulea",1985,1
"d108_-64_72","Halobaena_caerulea",1992,30
"d108_-64_72","Halobaena_caerulea",2002,29
"d108_-64_72","Macronectes_giganteus",1984,1
"d108_-64_72","Macronectes_giganteus",1992,1
"d108_-64_72","Macronectes_giganteus",2002,2
"d108_-64_72","Macronectes_spp.",1988,1
"d108_-64_72","Macronectes_spp.",1995,1
"d108_-64_72","Oceanites_oceanicus",1981,1
"d108_-64_72","Oceanites_oceanicus",1982,19
"d108_-64_72","Oceanites_oceanicus",1984,2
"d108_-64_72","Oceanites_oceanicus",1988,5
"d108_-64_72","Oceanites_oceanicus",1989,2
"d108_-64_72","Oceanites_oceanicus",1990,4
"d108_-64_72","Oceanites_oceanicus",1992,7
"d108_-64_72","Oceanites_oceanicus",1993,5
"d108_-64_72","Pachyptila_belcheri",1992,4
"d108_-64_72","Pachyptila_desolata",1993,115
"d108_-64_72","Pachyptila_desolata",2001,3
"d108_-64_72","Pachyptila_salvini",1992,108
"d108_-64_72","Pachyptila_spp.",1981,23
"d108_-64_72","Pachyptila_spp.",1982,4
"d108_-64_72","Pachyptila_spp.",1984,9
"d108_-64_72","Pachyptila_spp.",1985,13
"d108_-64_72","Pachyptila_spp.",1989,81
"d108_-64_72","Pachyptila_spp.",1992,29
"d108_-64_72","Pachyptila_spp.",2002,7
"d108_-64_72","Pachyptila_turtur",2002,2
"d108_-64_72","Pagodroma_nivea",1984,24
"d108_-64_72","Pagodroma_nivea",1988,36
"d108_-64_72","Pagodroma_nivea",1989,7
"d108_-64_72","Pagodroma_nivea",1990,24
"d108_-64_72","Pagodroma_nivea",1991,1
"d108_-64_72","Pagodroma_nivea",1992,2
"d108_-64_72","Pagodroma_nivea",1995,6
"d108_-64_72","Pagodroma_nivea",2002,1
"d108_-64_72","Phoebetria_palpebrata",1981,1
"d108_-64_72","Phoebetria_palpebrata",1984,11
"d108_-64_72","Phoebetria_palpebrata",1985,1
"d108_-64_72","Phoebetria_palpebrata",1989,23
"d108_-64_72","Phoebetria_palpebrata",1992,24
"d108_-64_72","Phoebetria_palpebrata",1993,22
"d108_-64_72","Phoebetria_palpebrata",2002,21
"d108_-64_72","Procellaria_aequinoctialis",1981,25
"d108_-64_72","Procellaria_aequinoctialis",1982,12
"d108_-64_72","Procellaria_aequinoctialis",1984,145
"d108_-64_72","Procellaria_aequinoctialis",1985,13
"d108_-64_72","Procellaria_aequinoctialis",1988,3
"d108_-64_72","Procellaria_aequinoctialis",1989,10
"d108_-64_72","Procellaria_aequinoctialis",1992,54
"d108_-64_72","Procellaria_aequinoctialis",1993,27
"d108_-64_72","Procellaria_aequinoctialis",2002,28
"d108_-64_72","Pterodroma_inexpectata",1982,13
"d108_-64_72","Pterodroma_lessonii",1992,1
"d108_-64_72","Puffinus_griseus",2002,36
"d108_-64_72","Puffinus_spp.",1988,1
"d108_-64_72","Puffinus_spp.",1993,2
"d108_-64_72","Puffinus_tenuirostris",1989,3
"d108_-64_72","Puffinus_tenuirostris",1992,230
"d108_-64_72","Pygoscelis_adeliae",1988,10
"d108_-64_72","Pygoscelis_adeliae",1989,1
"d108_-64_72","Pygoscelis_adeliae",1990,3
"d108_-64_72","Pygoscelis_adeliae",1992,11
"d108_-64_72","Pygoscelis_adeliae",1993,6
"d108_-64_72","Pygoscelis_adeliae",2002,3
"d108_-64_72","Thalassoica_antarctica",1984,126
"d108_-64_72","Thalassoica_antarctica",1985,504
"d108_-64_72","Thalassoica_antarctica",1988,130
"d108_-64_72","Thalassoica_antarctica",1989,2
"d108_-64_72","Thalassoica_antarctica",1990,11
"d108_-64_72","Thalassoica_antarctica",1992,1
"d108_-64_72","Thalassoica_antarctica",1995,45
"d108_-64_72","Thalassoica_antarctica",2002,5
"d108_-64_74","Aptenodytes_forsteri",1988,2
"d108_-64_74","Aptenodytes_forsteri",1990,4
"d108_-64_74","Aptenodytes_forsteri",1996,2
"d108_-64_74","Aptenodytes_forsteri",2003,1
"d108_-64_74","Arctocephalus_gazella",2004,1
"d108_-64_74","Balaenoptera_acutorostrata",1984,3
"d108_-64_74","Balaenoptera_acutorostrata",1990,5
"d108_-64_74","Balaenoptera_acutorostrata",1992,4
"d108_-64_74","Balaenoptera_acutorostrata",1993,1
"d108_-64_74","Catharacta_lonnbergi_lonnbergi",1999,1
"d108_-64_74","Catharacta_maccormicki",1988,4
"d108_-64_74","Catharacta_maccormicki",1996,1
"d108_-64_74","Daption_capense",1984,1
"d108_-64_74","Daption_capense",1985,1
"d108_-64_74","Daption_capense",1988,19
"d108_-64_74","Daption_capense",1989,41
"d108_-64_74","Daption_capense",1990,3
"d108_-64_74","Daption_capense",1996,4
"d108_-64_74","Daption_capense",1999,3
"d108_-64_74","Daption_capense",2001,2
"d108_-64_74","Daption_capense",2003,1
"d108_-64_74","Diomedea_exulans",1981,1
"d108_-64_74","Fulmarus_glacialoides",1988,8
"d108_-64_74","Fulmarus_glacialoides",1989,9
"d108_-64_74","Fulmarus_glacialoides",1990,9
"d108_-64_74","Fulmarus_glacialoides",1996,24
"d108_-64_74","Fulmarus_glacialoides",1999,1
"d108_-64_74","Fulmarus_glacialoides",2001,2
"d108_-64_74","Halobaena_caerulea",1981,1
"d108_-64_74","Halobaena_caerulea",1984,1
"d108_-64_74","Halobaena_caerulea",1992,5
"d108_-64_74","Halobaena_caerulea",2001,3
"d108_-64_74","Halobaena_caerulea",2003,2
"d108_-64_74","Halobaena_caerulea",2004,112
"d108_-64_74","Hydrurga_leptonyx",1990,1
"d108_-64_74","Leptonychotes_weddellii",1988,1
"d108_-64_74","Lobodon_carcinophaga",1984,1
"d108_-64_74","Lobodon_carcinophaga",1989,3
"d108_-64_74","Lobodon_carcinophaga",1990,7
"d108_-64_74","Lugensa_brevirostris",1992,4
"d108_-64_74","Lugensa_brevirostris",2001,6
"d108_-64_74","Lugensa_brevirostris",2003,10
"d108_-64_74","Lugensa_brevirostris",2004,353
"d108_-64_74","Macronectes_giganteus",1989,1
"d108_-64_74","Macronectes_giganteus",1990,2
"d108_-64_74","Macronectes_giganteus",1992,2
"d108_-64_74","Macronectes_giganteus",1996,1
"d108_-64_74","Macronectes_giganteus",2001,1
"d108_-64_74","Macronectes_spp.",1988,2
"d108_-64_74","Macronectes_spp.",1996,3
"d108_-64_74","Macronectes_spp.",2002,1
"d108_-64_74","Oceanites_oceanicus",1981,4
"d108_-64_74","Oceanites_oceanicus",1984,1
"d108_-64_74","Oceanites_oceanicus",1985,1
"d108_-64_74","Oceanites_oceanicus",1988,6
"d108_-64_74","Oceanites_oceanicus",1990,1
"d108_-64_74","Oceanites_oceanicus",1992,3
"d108_-64_74","Oceanites_oceanicus",1999,1
"d108_-64_74","Oceanites_oceanicus",2001,1
"d108_-64_74","Oceanites_oceanicus",2003,1
"d108_-64_74","Orcinus_orca",1989,9
"d108_-64_74","Orcinus_orca",2004,1
"d108_-64_74","Pachyptila_belcheri",1989,1
"d108_-64_74","Pachyptila_belcheri",1992,2
"d108_-64_74","Pachyptila_desolata",2001,3
"d108_-64_74","Pachyptila_desolata",2004,130
"d108_-64_74","Pachyptila_salvini",1992,70
"d108_-64_74","Pachyptila_salvini",2001,1
"d108_-64_74","Pachyptila_salvini",2003,12
"d108_-64_74","Pachyptila_spp.",1981,68
"d108_-64_74","Pachyptila_spp.",1984,25
"d108_-64_74","Pachyptila_spp.",1985,166
"d108_-64_74","Pachyptila_spp.",1988,1
"d108_-64_74","Pachyptila_spp.",1989,216
"d108_-64_74","Pachyptila_spp.",1992,52
"d108_-64_74","Pachyptila_spp.",2001,11
"d108_-64_74","Pachyptila_spp.",2002,33
"d108_-64_74","Pachyptila_spp.",2003,1
"d108_-64_74","Pagodroma_nivea",1984,6
"d108_-64_74","Pagodroma_nivea",1986,6
"d108_-64_74","Pagodroma_nivea",1988,26
"d108_-64_74","Pagodroma_nivea",1989,22
"d108_-64_74","Pagodroma_nivea",1990,25
"d108_-64_74","Pagodroma_nivea",1996,128
"d108_-64_74","Pagodroma_nivea",1999,6
"d108_-64_74","Pagodroma_nivea",2001,1
"d108_-64_74","Phoebetria_palpebrata",1981,5
"d108_-64_74","Phoebetria_palpebrata",1984,7
"d108_-64_74","Phoebetria_palpebrata",1985,1
"d108_-64_74","Phoebetria_palpebrata",1988,1
"d108_-64_74","Phoebetria_palpebrata",1989,17
"d108_-64_74","Phoebetria_palpebrata",1992,3
"d108_-64_74","Phoebetria_palpebrata",2001,21
"d108_-64_74","Phoebetria_palpebrata",2002,1
"d108_-64_74","Phoebetria_palpebrata",2003,6
"d108_-64_74","Phoebetria_palpebrata",2004,1
"d108_-64_74","Physeter_macrocephalus",1985,5
"d108_-64_74","Physeter_macrocephalus",1993,1
"d108_-64_74","Procellaria_aequinoctialis",1981,101
"d108_-64_74","Procellaria_aequinoctialis",1984,252
"d108_-64_74","Procellaria_aequinoctialis",1985,90
"d108_-64_74","Procellaria_aequinoctialis",1988,12
"d108_-64_74","Procellaria_aequinoctialis",1989,83
"d108_-64_74","Procellaria_aequinoctialis",1990,1
"d108_-64_74","Procellaria_aequinoctialis",1992,23
"d108_-64_74","Procellaria_aequinoctialis",1993,2
"d108_-64_74","Procellaria_aequinoctialis",1999,2
"d108_-64_74","Procellaria_aequinoctialis",2001,16
"d108_-64_74","Procellaria_aequinoctialis",2002,19
"d108_-64_74","Procellaria_aequinoctialis",2003,6
"d108_-64_74","Procellaria_aequinoctialis",2004,6
"d108_-64_74","Pterodroma_inexpectata",1989,1
"d108_-64_74","Puffinus_spp.",1981,364
"d108_-64_74","Puffinus_spp.",1989,61
"d108_-64_74","Puffinus_spp.",2002,9
"d108_-64_74","Puffinus_spp._indet",2003,305
"d108_-64_74","Puffinus_tenuirostris",1989,30
"d108_-64_74","Puffinus_tenuirostris",1992,163
"d108_-64_74","Pygoscelis_adeliae",1986,3
"d108_-64_74","Pygoscelis_adeliae",1989,8
"d108_-64_74","Pygoscelis_adeliae",1990,9
"d108_-64_74","Pygoscelis_adeliae",1992,2
"d108_-64_74","Pygoscelis_adeliae",1996,12
"d108_-64_74","Sterna_paradisaea",1990,48
"d108_-64_74","Thalassoica_antarctica",1984,77
"d108_-64_74","Thalassoica_antarctica",1986,5
"d108_-64_74","Thalassoica_antarctica",1988,53
"d108_-64_74","Thalassoica_antarctica",1989,26
"d108_-64_74","Thalassoica_antarctica",1990,355
"d108_-64_74","Thalassoica_antarctica",1996,239
"d108_-64_74","Thalassoica_antarctica",1999,1
"d108_-64_74","Thalassoica_antarctica",2001,19
"d108_-64_76","Aptenodytes_forsteri",1985,1
"d108_-64_76","Aptenodytes_forsteri",1986,1
"d108_-64_76","Aptenodytes_forsteri",1987,5
"d108_-64_76","Aptenodytes_forsteri",1990,11
"d108_-64_76","Balaenoptera_acutorostrata",1986,1
"d108_-64_76","Balaenoptera_acutorostrata",1987,1
"d108_-64_76","Balaenoptera_acutorostrata",1990,2
"d108_-64_76","Balaenoptera_acutorostrata",1991,4
"d108_-64_76","Catharacta_maccormicki",1985,1
"d108_-64_76","Daption_capense",1981,5
"d108_-64_76","Daption_capense",1986,2
"d108_-64_76","Daption_capense",1988,9
"d108_-64_76","Daption_capense",1990,3
"d108_-64_76","Daption_capense",1992,8
"d108_-64_76","Daption_capense",1997,1
"d108_-64_76","Daption_capense",1998,3
"d108_-64_76","Daption_capense",2001,4
"d108_-64_76","Daption_capense",2002,1
"d108_-64_76","Diomedea_exulans",1981,2
"d108_-64_76","Diomedea_exulans",1985,3
"d108_-64_76","Diomedea_exulans",1988,5
"d108_-64_76","Diomedea_exulans",1998,1
"d108_-64_76","Diomedea_exulans",2002,2
"d108_-64_76","Fulmarus_glacialoides",1985,1
"d108_-64_76","Fulmarus_glacialoides",1986,7
"d108_-64_76","Fulmarus_glacialoides",1987,2
"d108_-64_76","Fulmarus_glacialoides",1988,4
"d108_-64_76","Fulmarus_glacialoides",1989,3
"d108_-64_76","Fulmarus_glacialoides",1990,21
"d108_-64_76","Fulmarus_glacialoides",1992,4
"d108_-64_76","Fulmarus_glacialoides",1997,2
"d108_-64_76","Fulmarus_glacialoides",1999,1
"d108_-64_76","Fulmarus_glacialoides",2001,1
"d108_-64_76","Halobaena_caerulea",1992,2
"d108_-64_76","Halobaena_caerulea",1997,1
"d108_-64_76","Hyperoodon_planifrons",1987,1
"d108_-64_76","Lobodon_carcinophaga",1985,2
"d108_-64_76","Lobodon_carcinophaga",1990,4
"d108_-64_76","Lugensa_brevirostris",1985,1
"d108_-64_76","Lugensa_brevirostris",2003,4
"d108_-64_76","Macronectes_giganteus",1986,2
"d108_-64_76","Macronectes_giganteus",1990,2
"d108_-64_76","Macronectes_spp.",1987,5
"d108_-64_76","Megaptera_novaeangliae",1985,2
"d108_-64_76","Oceanites_oceanicus",1981,2
"d108_-64_76","Oceanites_oceanicus",1985,4
"d108_-64_76","Oceanites_oceanicus",1987,2
"d108_-64_76","Oceanites_oceanicus",1988,2
"d108_-64_76","Oceanites_oceanicus",1990,4
"d108_-64_76","Oceanites_oceanicus",1992,4
"d108_-64_76","Oceanites_oceanicus",1993,1
"d108_-64_76","Oceanites_oceanicus",2001,1
"d108_-64_76","Oceanites_oceanicus",2002,6
"d108_-64_76","Oceanites_oceanicus",2003,1
"d108_-64_76","Ommatophoca_rossii",1987,2
"d108_-64_76","Pachyptila_desolata",1993,2
"d108_-64_76","Pachyptila_desolata",1997,3
"d108_-64_76","Pachyptila_salvini",1992,10
"d108_-64_76","Pachyptila_salvini",2003,5
"d108_-64_76","Pachyptila_spp.",1981,24
"d108_-64_76","Pachyptila_spp.",1985,6
"d108_-64_76","Pachyptila_spp.",1988,19
"d108_-64_76","Pachyptila_spp.",1992,13
"d108_-64_76","Pachyptila_spp.",1997,7
"d108_-64_76","Pachyptila_spp.",1998,9
"d108_-64_76","Pachyptila_spp.",2002,12
"d108_-64_76","Pagodroma_nivea",1985,6
"d108_-64_76","Pagodroma_nivea",1986,24
"d108_-64_76","Pagodroma_nivea",1987,3
"d108_-64_76","Pagodroma_nivea",1988,15
"d108_-64_76","Pagodroma_nivea",1989,6
"d108_-64_76","Pagodroma_nivea",1990,38
"d108_-64_76","Pagodroma_nivea",1996,6
"d108_-64_76","Pagodroma_nivea",1998,2
"d108_-64_76","Pagodroma_nivea",1999,4
"d108_-64_76","Pagodroma_nivea",2001,1
"d108_-64_76","Phoebetria_palpebrata",1981,9
"d108_-64_76","Phoebetria_palpebrata",1985,2
"d108_-64_76","Phoebetria_palpebrata",1992,5
"d108_-64_76","Phoebetria_palpebrata",1997,2
"d108_-64_76","Phoebetria_palpebrata",1998,7
"d108_-64_76","Phoebetria_palpebrata",2002,2
"d108_-64_76","Phoebetria_palpebrata",2003,1
"d108_-64_76","Physeter_macrocephalus",1991,2
"d108_-64_76","Procellaria_aequinoctialis",1981,101
"d108_-64_76","Procellaria_aequinoctialis",1985,27
"d108_-64_76","Procellaria_aequinoctialis",1988,10
"d108_-64_76","Procellaria_aequinoctialis",1992,12
"d108_-64_76","Procellaria_aequinoctialis",1998,24
"d108_-64_76","Procellaria_aequinoctialis",2002,4
"d108_-64_76","Procellaria_aequinoctialis",2003,1
"d108_-64_76","Pterodroma_inexpectata",1992,1
"d108_-64_76","Puffinus_spp.",1981,350
"d108_-64_76","Puffinus_spp.",1985,32
"d108_-64_76","Puffinus_spp.",2002,6
"d108_-64_76","Puffinus_tenuirostris",1992,3
"d108_-64_76","Puffinus_tenuirostris",1997,45
"d108_-64_76","Pygoscelis_adeliae",1985,65
"d108_-64_76","Pygoscelis_adeliae",1986,23
"d108_-64_76","Pygoscelis_adeliae",1987,5
"d108_-64_76","Pygoscelis_adeliae",1990,1
"d108_-64_76","Pygoscelis_adeliae",1999,1
"d108_-64_76","Sterna_paradisaea",1985,1
"d108_-64_76","Sterna_paradisaea",1990,40
"d108_-64_76","Thalassarche_cauta",1985,7
"d108_-64_76","Thalassoica_antarctica",1981,1
"d108_-64_76","Thalassoica_antarctica",1985,219
"d108_-64_76","Thalassoica_antarctica",1986,68
"d108_-64_76","Thalassoica_antarctica",1987,1
"d108_-64_76","Thalassoica_antarctica",1988,8
"d108_-64_76","Thalassoica_antarctica",1989,6
"d108_-64_76","Thalassoica_antarctica",1990,238
"d108_-64_76","Thalassoica_antarctica",1997,3
"d108_-64_76","Thalassoica_antarctica",1999,2
"d108_-64_76","Thalassoica_antarctica",2001,27
"d108_-64_76","Thalassoica_antarctica",2002,9
"d108_-64_78","Aptenodytes_forsteri",1987,4
"d108_-64_78","Aptenodytes_forsteri",1995,1
"d108_-64_78","Aptenodytes_forsteri",1998,3
"d108_-64_78","Balaenoptera_acutorostrata",1985,5
"d108_-64_78","Catharacta_maccormicki",1985,1
"d108_-64_78","Catharacta_maccormicki",2002,1
"d108_-64_78","Daption_capense",1981,4
"d108_-64_78","Daption_capense",1985,49
