"r","datasetID","site","turnover","numnon"
"58","304","Bold Park","0.217391304347826","139"
"59","304","Bold Park","0.136363636363636","139"
"60","304","Bold Park","0.173913043478261","139"
"61","304","Bold Park","0.173913043478261","139"
"62","304","Bold Park","0.217391304347826","139"
"63","304","Bold Park","0.173913043478261","139"
"64","304","Bold Park","0.0909090909090909","139"
"65","304","Bold Park","0.130434782608696","139"
"66","304","Bold Park","0.173913043478261","139"
"67","304","Bold Park","0.173913043478261","139"
"68","304","Bold Park","0.173913043478261","139"
"69","304","Bold Park","0.130434782608696","139"
"70","304","Bold Park","0.173913043478261","139"
"71","304","Bold Park","0.136363636363636","139"
"72","304","Bold Park","0.217391304347826","139"
"73","304","Bold Park","0.217391304347826","139"
"74","304","Bold Park","0.260869565217391","139"
"75","304","Bold Park","0.217391304347826","139"
"76","304","Bold Park","0.260869565217391","139"
"77","304","Bold Park","0.173913043478261","139"
"78","304","Bold Park","0.217391304347826","139"
"79","304","Bold Park","0.217391304347826","139"
"80","304","Bold Park","0.136363636363636","139"
"81","304","Bold Park","0.217391304347826","139"
"82","304","Bold Park","0.130434782608696","139"
"83","304","Bold Park","0.260869565217391","139"
"84","304","Bold Park","0.173913043478261","139"
"85","304","Bold Park","0.173913043478261","139"
"86","304","Bold Park","0.217391304347826","139"
"87","304","Bold Park","0.217391304347826","139"
"88","304","Bold Park","0.173913043478261","139"
"89","304","Bold Park","0.130434782608696","139"
"90","304","Bold Park","0.227272727272727","139"
"91","304","Bold Park","0.173913043478261","139"
"92","304","Bold Park","0.173913043478261","139"
"93","304","Bold Park","0.181818181818182","139"
"94","304","Bold Park","0.173913043478261","139"
"95","304","Bold Park","0.130434782608696","139"
"96","304","Bold Park","0.217391304347826","139"
"97","304","Bold Park","0.217391304347826","139"
"98","304","Bold Park","0.0909090909090909","139"
"99","304","Bold Park","0.217391304347826","139"
"100","304","Bold Park","0.260869565217391","139"
"1","305","1","0.6875","204"
"2","305","1","0.555555555555556","204"
"3","305","1","0.611111111111111","204"
"4","305","1","0.444444444444444","204"
"5","305","1","0.705882352941176","204"
"6","305","1","0.631578947368421","204"
"7","305","1","0.722222222222222","204"
"8","305","1","0.611111111111111","204"
"9","305","1","0.526315789473684","204"
"10","305","1","0.666666666666667","204"
"11","305","1","0.705882352941176","204"
"12","305","1","0.705882352941176","204"
"13","305","1","0.578947368421053","204"
"14","305","1","0.588235294117647","204"
"15","305","1","0.5","204"
"16","305","1","0.647058823529412","204"
"17","305","1","0.5","204"
"18","305","1","0.588235294117647","204"
"19","305","1","0.625","204"
"20","305","1","0.5625","204"
"21","305","1","0.631578947368421","204"
"22","305","1","0.533333333333333","204"
"23","305","1","0.588235294117647","204"
"24","305","1","0.722222222222222","204"
"25","305","1","0.631578947368421","204"
"26","305","1","0.533333333333333","204"
"27","305","1","0.5","204"
"28","305","1","0.466666666666667","204"
"29","305","1","0.529411764705882","204"
"30","305","1","0.611111111111111","204"
"31","305","1","0.578947368421053","204"
"32","305","1","0.555555555555556","204"
"33","305","1","0.470588235294118","204"
"34","305","1","0.611111111111111","204"
"35","305","1","0.5","204"
"36","305","1","0.555555555555556","204"
"37","305","1","0.466666666666667","204"
"38","305","1","0.611111111111111","204"
"39","305","1","0.666666666666667","204"
"40","305","1","0.555555555555556","204"
"41","305","1","0.666666666666667","204"
"42","305","1","0.625","204"
"43","305","1","0.526315789473684","204"
"44","305","1","0.411764705882353","204"
"45","305","1","0.555555555555556","204"
"46","305","1","0.631578947368421","204"
"47","305","1","0.777777777777778","204"
"48","305","1","0.631578947368421","204"
"49","305","1","0.470588235294118","204"
"50","305","1","0.529411764705882","204"
"51","305","1","0.647058823529412","204"
"52","305","1","0.4375","204"
"53","305","1","0.4375","204"
"54","305","1","0.647058823529412","204"
"55","305","1","0.588235294117647","204"
"56","305","1","0.533333333333333","204"
"57","305","1","0.555555555555556","204"
"58","305","1","0.529411764705882","204"
"59","305","1","0.588235294117647","204"
"60","305","1","0.588235294117647","204"
"61","305","1","0.578947368421053","204"
"62","305","1","0.526315789473684","204"
"63","305","1","0.588235294117647","204"
"64","305","1","0.5","204"
"65","305","1","0.578947368421053","204"
"66","305","1","0.789473684210526","204"
"67","305","1","0.555555555555556","204"
"68","305","1","0.631578947368421","204"
"69","305","1","0.5625","204"
"70","305","1","0.470588235294118","204"
"71","305","1","0.588235294117647","204"
"72","305","1","0.5","204"
"73","305","1","0.5","204"
"74","305","1","0.555555555555556","204"
"75","305","1","0.4375","204"
"76","305","1","0.4375","204"
"77","305","1","0.611111111111111","204"
"78","305","1","0.555555555555556","204"
"79","305","1","0.666666666666667","204"
"80","305","1","0.705882352941176","204"
"81","305","1","0.6","204"
"82","305","1","0.588235294117647","204"
"83","305","1","0.5","204"
"84","305","1","0.529411764705882","204"
"85","305","1","0.6875","204"
"86","305","1","0.625","204"
"87","305","1","0.647058823529412","204"
"88","305","1","0.533333333333333","204"
"89","305","1","0.666666666666667","204"
"90","305","1","0.4","204"
"91","305","1","0.555555555555556","204"
"92","305","1","0.578947368421053","204"
"93","305","1","0.473684210526316","204"
"94","305","1","0.625","204"
"95","305","1","0.5","204"
"96","305","1","0.722222222222222","204"
"97","305","1","0.529411764705882","204"
"98","305","1","0.611111111111111","204"
"99","305","1","0.722222222222222","204"
"100","305","1","0.555555555555556","204"
"1","306","YachtClub","0","133"
"2","306","YachtClub","0","133"
"3","306","YachtClub","0","133"
"4","306","YachtClub","0","133"
"5","306","YachtClub","0","133"
"6","306","YachtClub","0","133"
"7","306","YachtClub","0","133"
"8","306","YachtClub","0","133"
"9","306","YachtClub","0","133"
"10","306","YachtClub","0","133"
"11","306","YachtClub","0","133"
"12","306","YachtClub","0","133"
"13","306","YachtClub","0","133"
"14","306","YachtClub","0","133"
"15","306","YachtClub","0","133"
"16","306","YachtClub","0","133"
"17","306","YachtClub","0","133"
"18","306","YachtClub","0","133"
"19","306","YachtClub","0","133"
"20","306","YachtClub","0","133"
"21","306","YachtClub","0","133"
"22","306","YachtClub","0","133"
"23","306","YachtClub","0","133"
"24","306","YachtClub","0","133"
"25","306","YachtClub","0","133"
"26","306","YachtClub","0","133"
"27","306","YachtClub","0","133"
"28","306","YachtClub","0","133"
"29","306","YachtClub","0","133"
"30","306","YachtClub","0","133"
"31","306","YachtClub","0","133"
"32","306","YachtClub","0","133"
"33","306","YachtClub","0","133"
"34","306","YachtClub","0","133"
"35","306","YachtClub","0","133"
"36","306","YachtClub","0","133"
"37","306","YachtClub","0","133"
"38","306","YachtClub","0","133"
"39","306","YachtClub","0","133"
"40","306","YachtClub","0","133"
"41","306","YachtClub","0","133"
"42","306","YachtClub","0","133"
"43","306","YachtClub","0","133"
"44","306","YachtClub","0","133"
"45","306","YachtClub","0","133"
"46","306","YachtClub","0","133"
"47","306","YachtClub","0","133"
"48","306","YachtClub","0","133"
"49","306","YachtClub","0","133"
"50","306","YachtClub","0","133"
"51","306","YachtClub","0","133"
"52","306","YachtClub","0","133"
"53","306","YachtClub","0","133"
"54","306","YachtClub","0","133"
"55","306","YachtClub","0","133"
"56","306","YachtClub","0","133"
"57","306","YachtClub","0","133"
"58","306","YachtClub","0","133"
"59","306","YachtClub","0","133"
"60","306","YachtClub","0","133"
"61","306","YachtClub","0","133"
"62","306","YachtClub","0","133"
"63","306","YachtClub","0","133"
"64","306","YachtClub","0","133"
"65","306","YachtClub","0","133"
"66","306","YachtClub","0","133"
"67","306","YachtClub","0","133"
"68","306","YachtClub","0","133"
"69","306","YachtClub","0","133"
"70","306","YachtClub","0","133"
"71","306","YachtClub","0","133"
"72","306","YachtClub","0","133"
"73","306","YachtClub","0","133"
"74","306","YachtClub","0","133"
"75","306","YachtClub","0","133"
"76","306","YachtClub","0","133"
"77","306","YachtClub","0","133"
"78","306","YachtClub","0","133"
"79","306","YachtClub","0","133"
"80","306","YachtClub","0","133"
"81","306","YachtClub","0","133"
"82","306","YachtClub","0","133"
"83","306","YachtClub","0","133"
"84","306","YachtClub","0","133"
"85","306","YachtClub","0","133"
"86","306","YachtClub","0","133"
"87","306","YachtClub","0","133"
"88","306","YachtClub","0","133"
"89","306","YachtClub","0","133"
"90","306","YachtClub","0","133"
"91","306","YachtClub","0","133"
"92","306","YachtClub","0","133"
"93","306","YachtClub","0","133"
"94","306","YachtClub","0","133"
"95","306","YachtClub","0","133"
"96","306","YachtClub","0","133"
"97","306","YachtClub","0","133"
"98","306","YachtClub","0","133"
"99","306","YachtClub","0","133"
"100","306","YachtClub","0","133"
"1","308","Adams","1","25"
"2","308","Adams","1","25"
"3","308","Adams","0.666666666666667","25"
"4","308","Adams","1","25"
"5","308","Adams","0.666666666666667","25"
"6","308","Adams","0","25"
"7","308","Adams","0.5","25"
"8","308","Adams","1","25"
"9","308","Adams","1","25"
"10","308","Adams","1","25"
"11","308","Adams","0.666666666666667","25"
"12","308","Adams","0.75","25"
"13","308","Adams","1","25"
"14","308","Adams","1","25"
"15","308","Adams","1","25"
"16","308","Adams","0.75","25"
"17","308","Adams","0","25"
"18","308","Adams","1","25"
"19","308","Adams","0.5","25"
"20","308","Adams","1","25"
"21","308","Adams","1","25"
"22","308","Adams","0.666666666666667","25"
"23","308","Adams","1","25"
"24","308","Adams","0.75","25"
"25","308","Adams","0.666666666666667","25"
"26","308","Adams","1","25"
"27","308","Adams","0.75","25"
"28","308","Adams","1","25"
"29","308","Adams","0.75","25"
"30","308","Adams","0.666666666666667","25"
"31","308","Adams","0.75","25"
"32","308","Adams","0.75","25"
"33","308","Adams","0.666666666666667","25"
"34","308","Adams","0.5","25"
"35","308","Adams","1","25"
"36","308","Adams","1","25"
"37","308","Adams","1","25"
"38","308","Adams","1","25"
"39","308","Adams","1","25"
"40","308","Adams","0.666666666666667","25"
"41","308","Adams","0.666666666666667","25"
"42","308","Adams","1","25"
"43","308","Adams","0.75","25"
"44","308","Adams","0.666666666666667","25"
"45","308","Adams","0.5","25"
"46","308","Adams","1","25"
"47","308","Adams","0.75","25"
"48","308","Adams","0","25"
"49","308","Adams","0.5","25"
"50","308","Adams","0.666666666666667","25"
"51","308","Adams","1","25"
"52","308","Adams","0.666666666666667","25"
"53","308","Adams","1","25"
"54","308","Adams","0.5","25"
"55","308","Adams","1","25"
"56","308","Adams","0.75","25"
"57","308","Adams","0.5","25"
"58","308","Adams","0.666666666666667","25"
"59","308","Adams","0.75","25"
"60","308","Adams","1","25"
"61","308","Adams","0.5","25"
"62","308","Adams","0.75","25"
"63","308","Adams","1","25"
"64","308","Adams","0.666666666666667","25"
"65","308","Adams","1","25"
"66","308","Adams","0.5","25"
"67","308","Adams","1","25"
"68","308","Adams","0.666666666666667","25"
"69","308","Adams","0.75","25"
"70","308","Adams","0.666666666666667","25"
"71","308","Adams","0.666666666666667","25"
"72","308","Adams","0.75","25"
"73","308","Adams","0.333333333333333","25"
"74","308","Adams","0.5","25"
"75","308","Adams","0.666666666666667","25"
"76","308","Adams","0","25"
"77","308","Adams","1","25"
"78","308","Adams","0.5","25"
"79","308","Adams","1","25"
"80","308","Adams","0.666666666666667","25"
"81","308","Adams","1","25"
"82","308","Adams","0.666666666666667","25"
"83","308","Adams","1","25"
"84","308","Adams","1","25"
"85","308","Adams","0.5","25"
"86","308","Adams","0.75","25"
"87","308","Adams","0.8","25"
"88","308","Adams","0.666666666666667","25"
"89","308","Adams","0.666666666666667","25"
"90","308","Adams","0.5","25"
"91","308","Adams","0.5","25"
"92","308","Adams","1","25"
"93","308","Adams","0.75","25"
"94","308","Adams","0.5","25"
"95","308","Adams","0.4","25"
"96","308","Adams","0.75","25"
"97","308","Adams","1","25"
"98","308","Adams","0.5","25"
"99","308","Adams","0.666666666666667","25"
"100","308","Adams","1","25"
"1","313","Jornada_BASN","1","36"
"2","313","Jornada_BASN","1","36"
"3","313","Jornada_BASN","1","36"
"4","313","Jornada_BASN","1","36"
"5","313","Jornada_BASN","1","36"
"6","313","Jornada_BASN","1","36"
"7","313","Jornada_BASN","1","36"
"8","313","Jornada_BASN","1","36"
"9","313","Jornada_BASN","0.5","36"
"10","313","Jornada_BASN","1","36"
"11","313","Jornada_BASN","NaN","36"
"12","313","Jornada_BASN","1","36"
"13","313","Jornada_BASN","1","36"
"14","313","Jornada_BASN","1","36"
"15","313","Jornada_BASN","1","36"
"16","313","Jornada_BASN","1","36"
"17","313","Jornada_BASN","1","36"
"18","313","Jornada_BASN","1","36"
"19","313","Jornada_BASN","1","36"
"20","313","Jornada_BASN","1","36"
"21","313","Jornada_BASN","1","36"
"22","313","Jornada_BASN","1","36"
"23","313","Jornada_BASN","1","36"
"24","313","Jornada_BASN","1","36"
"25","313","Jornada_BASN","1","36"
"26","313","Jornada_BASN","1","36"
"27","313","Jornada_BASN","0.5","36"
"28","313","Jornada_BASN","1","36"
"29","313","Jornada_BASN","1","36"
"30","313","Jornada_BASN","1","36"
"31","313","Jornada_BASN","1","36"
"32","313","Jornada_BASN","1","36"
"33","313","Jornada_BASN","1","36"
"34","313","Jornada_BASN","1","36"
"35","313","Jornada_BASN","1","36"
"36","313","Jornada_BASN","0.5","36"
"37","313","Jornada_BASN","1","36"
"38","313","Jornada_BASN","1","36"
"39","313","Jornada_BASN","1","36"
"40","313","Jornada_BASN","NaN","36"
"41","313","Jornada_BASN","1","36"
"42","313","Jornada_BASN","1","36"
"43","313","Jornada_BASN","1","36"
"44","313","Jornada_BASN","1","36"
"45","313","Jornada_BASN","1","36"
"46","313","Jornada_BASN","0.666666666666667","36"
"47","313","Jornada_BASN","1","36"
"48","313","Jornada_BASN","1","36"
"49","313","Jornada_BASN","1","36"
"50","313","Jornada_BASN","NaN","36"
"51","313","Jornada_BASN","1","36"
"52","313","Jornada_BASN","1","36"
"53","313","Jornada_BASN","0","36"
"54","313","Jornada_BASN","1","36"
"55","313","Jornada_BASN","1","36"
"56","313","Jornada_BASN","1","36"
"57","313","Jornada_BASN","1","36"
"58","313","Jornada_BASN","1","36"
"59","313","Jornada_BASN","1","36"
"60","313","Jornada_BASN","0.5","36"
"61","313","Jornada_BASN","1","36"
"62","313","Jornada_BASN","1","36"
"63","313","Jornada_BASN","1","36"
"64","313","Jornada_BASN","1","36"
"65","313","Jornada_BASN","1","36"
"66","313","Jornada_BASN","1","36"
"67","313","Jornada_BASN","1","36"
"68","313","Jornada_BASN","1","36"
"69","313","Jornada_BASN","1","36"
"70","313","Jornada_BASN","1","36"
"71","313","Jornada_BASN","1","36"
"72","313","Jornada_BASN","1","36"
"73","313","Jornada_BASN","1","36"
"74","313","Jornada_BASN","1","36"
"75","313","Jornada_BASN","1","36"
"76","313","Jornada_BASN","1","36"
"77","313","Jornada_BASN","1","36"
"78","313","Jornada_BASN","1","36"
"79","313","Jornada_BASN","1","36"
"80","313","Jornada_BASN","1","36"
"81","313","Jornada_BASN","1","36"
"82","313","Jornada_BASN","1","36"
"83","313","Jornada_BASN","0.5","36"
"84","313","Jornada_BASN","1","36"
"85","313","Jornada_BASN","1","36"
"86","313","Jornada_BASN","1","36"
"87","313","Jornada_BASN","1","36"
"88","313","Jornada_BASN","1","36"
"89","313","Jornada_BASN","1","36"
"90","313","Jornada_BASN","1","36"
"91","313","Jornada_BASN","1","36"
"92","313","Jornada_BASN","1","36"
"93","313","Jornada_BASN","NaN","36"
"94","313","Jornada_BASN","NaN","36"
"95","313","Jornada_BASN","1","36"
"96","313","Jornada_BASN","1","36"
"97","313","Jornada_BASN","1","36"
"98","313","Jornada_BASN","1","36"
"99","313","Jornada_BASN","1","36"
"100","313","Jornada_BASN","1","36"
"1","314","OneidaLake_Buoy 109","0.222222222222222","186"
"2","314","OneidaLake_Buoy 109","0.235294117647059","186"
"3","314","OneidaLake_Buoy 109","0.235294117647059","186"
"4","314","OneidaLake_Buoy 109","0.333333333333333","186"
"5","314","OneidaLake_Buoy 109","0.117647058823529","186"
"6","314","OneidaLake_Buoy 109","0.388888888888889","186"
"7","314","OneidaLake_Buoy 109","0.235294117647059","186"
"8","314","OneidaLake_Buoy 109","0.388888888888889","186"
"9","314","OneidaLake_Buoy 109","0.111111111111111","186"
"10","314","OneidaLake_Buoy 109","0.0625","186"
"11","314","OneidaLake_Buoy 109","0.176470588235294","186"
"12","314","OneidaLake_Buoy 109","0.388888888888889","186"
"13","314","OneidaLake_Buoy 109","0.411764705882353","186"
"14","314","OneidaLake_Buoy 109","0.277777777777778","186"
"15","314","OneidaLake_Buoy 109","0.235294117647059","186"
"16","314","OneidaLake_Buoy 109","0.235294117647059","186"
"17","314","OneidaLake_Buoy 109","0.222222222222222","186"
"18","314","OneidaLake_Buoy 109","0.0555555555555556","186"
"19","314","OneidaLake_Buoy 109","0.117647058823529","186"
"20","314","OneidaLake_Buoy 109","0.333333333333333","186"
"21","314","OneidaLake_Buoy 109","0.125","186"
"22","314","OneidaLake_Buoy 109","0.166666666666667","186"
"23","314","OneidaLake_Buoy 109","0.277777777777778","186"
"24","314","OneidaLake_Buoy 109","0.166666666666667","186"
"25","314","OneidaLake_Buoy 109","0.166666666666667","186"
"26","314","OneidaLake_Buoy 109","0.222222222222222","186"
"27","314","OneidaLake_Buoy 109","0.166666666666667","186"
"28","314","OneidaLake_Buoy 109","0.375","186"
"29","314","OneidaLake_Buoy 109","0.277777777777778","186"
"30","314","OneidaLake_Buoy 109","0.444444444444444","186"
"31","314","OneidaLake_Buoy 109","0.166666666666667","186"
"32","314","OneidaLake_Buoy 109","0.277777777777778","186"
"33","314","OneidaLake_Buoy 109","0.333333333333333","186"
"34","314","OneidaLake_Buoy 109","0.277777777777778","186"
"35","314","OneidaLake_Buoy 109","0.222222222222222","186"
"36","314","OneidaLake_Buoy 109","0.388888888888889","186"
"37","314","OneidaLake_Buoy 109","0.411764705882353","186"
"38","314","OneidaLake_Buoy 109","0.222222222222222","186"
"39","314","OneidaLake_Buoy 109","0.166666666666667","186"
"40","314","OneidaLake_Buoy 109","0.5","186"
"41","314","OneidaLake_Buoy 109","0.111111111111111","186"
"42","314","OneidaLake_Buoy 109","0.1875","186"
"43","314","OneidaLake_Buoy 109","0.375","186"
"44","314","OneidaLake_Buoy 109","0.166666666666667","186"
"45","314","OneidaLake_Buoy 109","0.166666666666667","186"
"46","314","OneidaLake_Buoy 109","0.1875","186"
"47","314","OneidaLake_Buoy 109","0.111111111111111","186"
"48","314","OneidaLake_Buoy 109","0.0555555555555556","186"
"49","314","OneidaLake_Buoy 109","0.176470588235294","186"
"50","314","OneidaLake_Buoy 109","0.277777777777778","186"
"51","314","OneidaLake_Buoy 109","0.277777777777778","186"
"52","314","OneidaLake_Buoy 109","0.222222222222222","186"
"53","314","OneidaLake_Buoy 109","0.388888888888889","186"
"54","314","OneidaLake_Buoy 109","0.333333333333333","186"
"55","314","OneidaLake_Buoy 109","0.333333333333333","186"
"56","314","OneidaLake_Buoy 109","0.125","186"
"57","314","OneidaLake_Buoy 109","0.222222222222222","186"
"58","314","OneidaLake_Buoy 109","0.235294117647059","186"
"59","314","OneidaLake_Buoy 109","0.277777777777778","186"
"60","314","OneidaLake_Buoy 109","0.235294117647059","186"
"61","314","OneidaLake_Buoy 109","0.222222222222222","186"
"62","314","OneidaLake_Buoy 109","0.111111111111111","186"
"63","314","OneidaLake_Buoy 109","0.111111111111111","186"
"64","314","OneidaLake_Buoy 109","0.166666666666667","186"
"65","314","OneidaLake_Buoy 109","0.277777777777778","186"
"66","314","OneidaLake_Buoy 109","0.235294117647059","186"
"67","314","OneidaLake_Buoy 109","0.333333333333333","186"
"68","314","OneidaLake_Buoy 109","0.166666666666667","186"
"69","314","OneidaLake_Buoy 109","0.333333333333333","186"
"70","314","OneidaLake_Buoy 109","0.166666666666667","186"
"71","314","OneidaLake_Buoy 109","0.333333333333333","186"
"72","314","OneidaLake_Buoy 109","0.176470588235294","186"
"73","314","OneidaLake_Buoy 109","0.333333333333333","186"
"74","314","OneidaLake_Buoy 109","0.388888888888889","186"
"75","314","OneidaLake_Buoy 109","0.222222222222222","186"
"76","314","OneidaLake_Buoy 109","0.166666666666667","186"
"77","314","OneidaLake_Buoy 109","0.277777777777778","186"
"78","314","OneidaLake_Buoy 109","0.388888888888889","186"
"79","314","OneidaLake_Buoy 109","0.235294117647059","186"
"80","314","OneidaLake_Buoy 109","0.222222222222222","186"
"81","314","OneidaLake_Buoy 109","0.166666666666667","186"
"82","314","OneidaLake_Buoy 109","0.352941176470588","186"
"83","314","OneidaLake_Buoy 109","0.352941176470588","186"
"84","314","OneidaLake_Buoy 109","0.333333333333333","186"
"85","314","OneidaLake_Buoy 109","0.117647058823529","186"
"86","314","OneidaLake_Buoy 109","0.166666666666667","186"
"87","314","OneidaLake_Buoy 109","0.222222222222222","186"
"88","314","OneidaLake_Buoy 109","0.277777777777778","186"
"89","314","OneidaLake_Buoy 109","0.166666666666667","186"
"90","314","OneidaLake_Buoy 109","0.294117647058823","186"
"91","314","OneidaLake_Buoy 109","0.333333333333333","186"
"92","314","OneidaLake_Buoy 109","0.166666666666667","186"
"93","314","OneidaLake_Buoy 109","0.277777777777778","186"
"94","314","OneidaLake_Buoy 109","0.277777777777778","186"
"95","314","OneidaLake_Buoy 109","0.444444444444444","186"
"96","314","OneidaLake_Buoy 109","0.222222222222222","186"
"97","314","OneidaLake_Buoy 109","0.25","186"
"98","314","OneidaLake_Buoy 109","0.333333333333333","186"
"99","314","OneidaLake_Buoy 109","0.294117647058823","186"
"100","314","OneidaLake_Buoy 109","0.117647058823529","186"
"1","315","Brockwells.Farm","0.210526315789474","166"
"2","315","Brockwells.Farm","0.35","166"
"3","315","Brockwells.Farm","0.25","166"
"4","315","Brockwells.Farm","0.25","166"
"5","315","Brockwells.Farm","0.35","166"
"6","315","Brockwells.Farm","0.25","166"
"7","315","Brockwells.Farm","0.25","166"
"8","315","Brockwells.Farm","0.25","166"
"9","315","Brockwells.Farm","0.3","166"
"10","315","Brockwells.Farm","0.25","166"
"11","315","Brockwells.Farm","0.263157894736842","166"
"12","315","Brockwells.Farm","0.25","166"
"13","315","Brockwells.Farm","0.25","166"
"14","315","Brockwells.Farm","0.3","166"
"15","315","Brockwells.Farm","0.25","166"
"16","315","Brockwells.Farm","0.3","166"
"17","315","Brockwells.Farm","0.25","166"
"18","315","Brockwells.Farm","0.35","166"
"19","315","Brockwells.Farm","0.35","166"
"20","315","Brockwells.Farm","0.3","166"
"21","315","Brockwells.Farm","0.3","166"
"22","315","Brockwells.Farm","0.3","166"
"23","315","Brockwells.Farm","0.25","166"
"24","315","Brockwells.Farm","0.25","166"
"25","315","Brockwells.Farm","0.25","166"
"26","315","Brockwells.Farm","0.25","166"
"27","315","Brockwells.Farm","0.3","166"
"28","315","Brockwells.Farm","0.25","166"
"29","315","Brockwells.Farm","0.25","166"
"30","315","Brockwells.Farm","0.3","166"
"31","315","Brockwells.Farm","0.35","166"
"32","315","Brockwells.Farm","0.25","166"
"33","315","Brockwells.Farm","0.25","166"
"34","315","Brockwells.Farm","0.25","166"
"35","315","Brockwells.Farm","0.25","166"
"36","315","Brockwells.Farm","0.35","166"
"37","315","Brockwells.Farm","0.25","166"
"38","315","Brockwells.Farm","0.3","166"
"39","315","Brockwells.Farm","0.3","166"
"40","315","Brockwells.Farm","0.25","166"
"41","315","Brockwells.Farm","0.25","166"
"42","315","Brockwells.Farm","0.25","166"
"43","315","Brockwells.Farm","0.25","166"
"44","315","Brockwells.Farm","0.25","166"
"45","315","Brockwells.Farm","0.25","166"
"46","315","Brockwells.Farm","0.263157894736842","166"
"47","315","Brockwells.Farm","0.3","166"
"48","315","Brockwells.Farm","0.25","166"
"49","315","Brockwells.Farm","0.315789473684211","166"
"50","315","Brockwells.Farm","0.25","166"
"51","315","Brockwells.Farm","0.3","166"
"52","315","Brockwells.Farm","0.3","166"
"53","315","Brockwells.Farm","0.3","166"
"54","315","Brockwells.Farm","0.25","166"
"55","315","Brockwells.Farm","0.25","166"
"56","315","Brockwells.Farm","0.35","166"
"57","315","Brockwells.Farm","0.25","166"
"58","315","Brockwells.Farm","0.25","166"
"59","315","Brockwells.Farm","0.3","166"
"60","315","Brockwells.Farm","0.25","166"
"61","315","Brockwells.Farm","0.3","166"
"62","315","Brockwells.Farm","0.25","166"
"63","315","Brockwells.Farm","0.3","166"
"64","315","Brockwells.Farm","0.3","166"
"65","315","Brockwells.Farm","0.3","166"
"66","315","Brockwells.Farm","0.25","166"
"67","315","Brockwells.Farm","0.25","166"
"68","315","Brockwells.Farm","0.3","166"
"69","315","Brockwells.Farm","0.25","166"
"70","315","Brockwells.Farm","0.3","166"
"71","315","Brockwells.Farm","0.25","166"
"72","315","Brockwells.Farm","0.210526315789474","166"
"73","315","Brockwells.Farm","0.3","166"
"74","315","Brockwells.Farm","0.25","166"
"75","315","Brockwells.Farm","0.25","166"
"76","315","Brockwells.Farm","0.3","166"
"77","315","Brockwells.Farm","0.25","166"
"78","315","Brockwells.Farm","0.25","166"
"79","315","Brockwells.Farm","0.3","166"
"80","315","Brockwells.Farm","0.3","166"
"81","315","Brockwells.Farm","0.3","166"
"82","315","Brockwells.Farm","0.35","166"
"83","315","Brockwells.Farm","0.35","166"
"84","315","Brockwells.Farm","0.315789473684211","166"
"85","315","Brockwells.Farm","0.35","166"
"86","315","Brockwells.Farm","0.25","166"
"87","315","Brockwells.Farm","0.3","166"
"88","315","Brockwells.Farm","0.25","166"
"89","315","Brockwells.Farm","0.25","166"
"90","315","Brockwells.Farm","0.25","166"
"91","315","Brockwells.Farm","0.3","166"
"92","315","Brockwells.Farm","0.3","166"
"93","315","Brockwells.Farm","0.25","166"
"94","315","Brockwells.Farm","0.3","166"
"95","315","Brockwells.Farm","0.3","166"
"96","315","Brockwells.Farm","0.3","166"
"97","315","Brockwells.Farm","0.25","166"
"98","315","Brockwells.Farm","0.25","166"
"99","315","Brockwells.Farm","0.3","166"
"100","315","Brockwells.Farm","0.25","166"
"1","316","Jornada","0.333333333333333","76"
"2","316","Jornada","0.333333333333333","76"
"3","316","Jornada","0.333333333333333","76"
"4","316","Jornada","0.5","76"
"5","316","Jornada","0.166666666666667","76"
"6","316","Jornada","0.333333333333333","76"
"7","316","Jornada","0.25","76"
"8","316","Jornada","0.166666666666667","76"
"9","316","Jornada","0.25","76"
"10","316","Jornada","0.166666666666667","76"
"11","316","Jornada","0.25","76"
"12","316","Jornada","0.166666666666667","76"
"13","316","Jornada","0.25","76"
"14","316","Jornada","0.166666666666667","76"
"15","316","Jornada","0.25","76"
"16","316","Jornada","0.25","76"
"17","316","Jornada","0.272727272727273","76"
"18","316","Jornada","0.166666666666667","76"
"19","316","Jornada","0.25","76"
"20","316","Jornada","0.25","76"
"21","316","Jornada","0.166666666666667","76"
"22","316","Jornada","0.333333333333333","76"
"23","316","Jornada","0.25","76"
"24","316","Jornada","0.166666666666667","76"
"25","316","Jornada","0.181818181818182","76"
"26","316","Jornada","0.166666666666667","76"
"27","316","Jornada","0.166666666666667","76"
"28","316","Jornada","0.25","76"
"29","316","Jornada","0.333333333333333","76"
"30","316","Jornada","0.333333333333333","76"
"31","316","Jornada","0.25","76"
"32","316","Jornada","0.272727272727273","76"
"33","316","Jornada","0.25","76"
"34","316","Jornada","0.166666666666667","76"
"35","316","Jornada","0.25","76"
"36","316","Jornada","0.416666666666667","76"
"37","316","Jornada","0.25","76"
"38","316","Jornada","0.25","76"
"39","316","Jornada","0.333333333333333","76"
"40","316","Jornada","0.25","76"
"41","316","Jornada","0.272727272727273","76"
"42","316","Jornada","0.416666666666667","76"
"43","316","Jornada","0.25","76"
"44","316","Jornada","0.333333333333333","76"
"45","316","Jornada","0.25","76"
"46","316","Jornada","0.25","76"
"47","316","Jornada","0.25","76"
"48","316","Jornada","0.166666666666667","76"
"49","316","Jornada","0.333333333333333","76"
"50","316","Jornada","0.166666666666667","76"
"51","316","Jornada","0.25","76"
