"number","datasetID","site","SAD_excl","Non_trans","combo","weights","treatment"
10,1,"72054",0.0424193787235619,74,"1_72054",0.0424193787235619,"Null"
10,1,"72056",0.18891241607514,78,"1_72056",0.18891241607514,"Null"
10,1,"72057",0.980602418274464,63,"1_72057",0.980602418274464,"Null"
10,1,"72060",0.965374886403444,69,"1_72060",0.965374886403444,"Null"
10,1,"72061",0.984877024422106,67,"1_72061",0.984877024422106,"Null"
10,1,"72062",0.205929235699956,75,"1_72062",0.205929235699956,"Null"
10,1,"72063",0.484701441202453,61,"1_72063",0.484701441202453,"Null"
10,1,"72064",0.991017816936233,66,"1_72064",0.991017816936233,"Null"
10,1,"72072",0.961220420539768,68,"1_72072",0.961220420539768,"Null"
10,1,"72076",0.7280106481874,53,"1_72076",0.7280106481874,"Null"
10,1,"72083",0.993380263431104,68,"1_72083",0.993380263431104,"Null"
10,1,"72084",0.896286052097211,50,"1_72084",0.896286052097211,"Null"
10,1,"72086",0.982097155891784,51,"1_72086",0.982097155891784,"Null"
10,1,"72088",0.000371714580832671,73,"1_72088",0.000371714580832671,"Null"
10,1,"72090",0.966796304487634,67,"1_72090",0.966796304487634,"Null"
10,1,"72091",0.0559046365187937,38,"1_72091",0.0559046365187937,"Null"
10,1,"72107",0.891803776710528,70,"1_72107",0.891803776710528,"Null"
10,1,"72126",0.682474478484299,66,"1_72126",0.682474478484299,"Null"
10,1,"72132",0.748688475155331,79,"1_72132",0.748688475155331,"Null"
10,1,"72151",0.397501865494143,63,"1_72151",0.397501865494143,"Null"
10,1,"72155",0.754488994208121,71,"1_72155",0.754488994208121,"Null"
10,1,"72165",0.695189930580941,73,"1_72165",0.695189930580941,"Null"
10,1,"72173",0.985325484123183,58,"1_72173",0.985325484123183,"Null"
10,1,"72192",0.127580086277601,19,"1_72192",0.127580086277601,"Null"
10,1,"72193",0.453257784502424,64,"1_72193",0.453257784502424,"Null"
10,1,"72194",0.807057959950429,26,"1_72194",0.807057959950429,"Null"
10,1,"72195",0.849197831634098,58,"1_72195",0.849197831634098,"Null"
10,1,"72901",0.909606275287742,65,"1_72901",0.909606275287742,"Null"
10,1,"72904",0.834024523332188,52,"1_72904",0.834024523332188,"Null"
10,1,"72905",0.913382214962464,48,"1_72905",0.913382214962464,"Null"
10,1,"72906",0.813544589345064,52,"1_72906",0.813544589345064,"Null"
10,1,"72907",0.48504230861875,69,"1_72907",0.48504230861875,"Null"
10,1,"76001",0.98645287153281,69,"1_76001",0.98645287153281,"Null"
10,1,"76004",0.482426237447454,50,"1_76004",0.482426237447454,"Null"
10,1,"76005",0.604728642527439,58,"1_76005",0.604728642527439,"Null"
10,1,"76006",0.990837535408198,72,"1_76006",0.990837535408198,"Null"
10,1,"76009",0.738813541276853,66,"1_76009",0.738813541276853,"Null"
10,1,"76021",0.00494682440440262,46,"1_76021",0.00494682440440262,"Null"
10,1,"76022",0.885959180658844,59,"1_76022",0.885959180658844,"Null"
10,1,"76039",0.720799552149008,41,"1_76039",0.720799552149008,"Null"
10,1,"76125",0.985848281074552,66,"1_76125",0.985848281074552,"Null"
10,1,"76165",0.997246053394399,60,"1_76165",0.997246053394399,"Null"
10,1,"76190",0.978233078601454,64,"1_76190",0.978233078601454,"Null"
10,1,"76302",0.903775896882124,61,"1_76302",0.903775896882124,"Null"
10,1,"76306",0.995328984292721,69,"1_76306",0.995328984292721,"Null"
10,1,"7901",0.750111309815347,52,"1_7901",0.750111309815347,"Null"
10,1,"7902",0.849735951008125,36,"1_7902",0.849735951008125,"Null"
10,1,"79033",0.923124983359881,62,"1_79033",0.923124983359881,"Null"
10,1,"79130",0.517387117378041,62,"1_79130",0.517387117378041,"Null"
10,1,"79132",0.962946660230484,45,"1_79132",0.962946660230484,"Null"
10,1,"79133",0.812595899387293,45,"1_79133",0.812595899387293,"Null"
10,1,"80002",0.838456062858458,52,"1_80002",0.838456062858458,"Null"
10,1,"80003",0.989411297868124,55,"1_80003",0.989411297868124,"Null"
10,1,"80011",0.461869698355439,49,"1_80011",0.461869698355439,"Null"
10,1,"80018",0.222498246512781,64,"1_80018",0.222498246512781,"Null"
10,1,"80021",2.07312958029718e-05,64,"1_80021",2.07312958029718e-05,"Null"
10,1,"80051",0.0615273616263578,56,"1_80051",0.0615273616263578,"Null"
10,1,"80055",0.00392062456199086,61,"1_80055",0.00392062456199086,"Null"
10,1,"80116",0.289313043749082,58,"1_80116",0.289313043749082,"Null"
10,1,"80900",0.361132278597349,47,"1_80900",0.361132278597349,"Null"
10,1,"80901",0.937731423994528,37,"1_80901",0.937731423994528,"Null"
10,1,"81001",0.912895948276316,45,"1_81001",0.912895948276316,"Null"
10,1,"81003",0.927622425841654,41,"1_81003",0.927622425841654,"Null"
10,1,"81010",0.156135359013553,41,"1_81010",0.156135359013553,"Null"
10,1,"81019",0.995933969696265,44,"1_81019",0.995933969696265,"Null"
10,1,"81023",0.728397702839729,36,"1_81023",0.728397702839729,"Null"
10,1,"81029",0.841697310259171,53,"1_81029",0.841697310259171,"Null"
10,1,"81030",0.0850787266930086,24,"1_81030",0.0850787266930086,"Null"
10,1,"81041",0.268545477618616,25,"1_81041",0.268545477618616,"Null"
10,1,"81901",0.344135332006794,25,"1_81901",0.344135332006794,"Null"
10,1,"81908",0.0193917307622013,25,"1_81908",0.0193917307622013,"Null"
10,1,"81911",0.0258284734194483,51,"1_81911",0.0258284734194483,"Null"
10,1,"82006",0.953688522965782,61,"1_82006",0.953688522965782,"Null"
10,1,"82009",0.993366920563026,58,"1_82009",0.993366920563026,"Null"
10,1,"82010",0.99422292773472,59,"1_82010",0.99422292773472,"Null"
10,1,"82016",0.000313836916427043,78,"1_82016",0.000313836916427043,"Null"
10,1,"82020",0.752251690616783,58,"1_82020",0.752251690616783,"Null"
10,1,"82023",0.0213992002601685,69,"1_82023",0.0213992002601685,"Null"
10,1,"82025",0.00832751246133858,73,"1_82025",0.00832751246133858,"Null"
10,1,"82026",0.31487001877721,71,"1_82026",0.31487001877721,"Null"
10,1,"82034",0.988307889611121,67,"1_82034",0.988307889611121,"Null"
10,1,"82042",0.693764586717207,61,"1_82042",0.693764586717207,"Null"
10,1,"82128",0.905498522281381,63,"1_82128",0.905498522281381,"Null"
10,1,"82900",0.800702812671003,43,"1_82900",0.800702812671003,"Null"
10,1,"82901",0.788431963682101,48,"1_82901",0.788431963682101,"Null"
10,1,"82902",0.866514832864695,46,"1_82902",0.866514832864695,"Null"
10,1,"83011",0.602226427917583,39,"1_83011",0.602226427917583,"Null"
10,1,"83013",0.0470795715547537,22,"1_83013",0.0470795715547537,"Null"
10,1,"83017",0.549474876214544,64,"1_83017",0.549474876214544,"Null"
10,1,"83020",0.936523376923094,37,"1_83020",0.936523376923094,"Null"
10,1,"83024",0.949135125541656,44,"1_83024",0.949135125541656,"Null"
10,1,"83026",0.901711486744593,42,"1_83026",0.901711486744593,"Null"
10,1,"83033",0.96117895760073,48,"1_83033",0.96117895760073,"Null"
10,1,"83041",0.0976423279808105,56,"1_83041",0.0976423279808105,"Null"
10,1,"83042",0.745545345557531,51,"1_83042",0.745545345557531,"Null"
10,1,"83043",0.336784277213946,46,"1_83043",0.336784277213946,"Null"
10,1,"83044",0.85903361804857,45,"1_83044",0.85903361804857,"Null"
10,1,"83045",0.635882835357374,50,"1_83045",0.635882835357374,"Null"
10,1,"83051",0.616793189560816,50,"1_83051",0.616793189560816,"Null"
10,1,"83054",0.505597778942913,56,"1_83054",0.505597778942913,"Null"
10,1,"83064",0.95576933962924,48,"1_83064",0.95576933962924,"Null"
10,1,"83072",0.923016712068504,53,"1_83072",0.923016712068504,"Null"
10,1,"83074",0.247167801241441,37,"1_83074",0.247167801241441,"Null"
10,1,"83075",0.988766566690755,49,"1_83075",0.988766566690755,"Null"
10,1,"83082",0.123500042213286,30,"1_83082",0.123500042213286,"Null"
10,1,"83092",0.112761835757086,51,"1_83092",0.112761835757086,"Null"
10,1,"83140",0.394633009666445,57,"1_83140",0.394633009666445,"Null"
10,1,"83273",0.995542402939602,49,"1_83273",0.995542402939602,"Null"
10,1,"83311",0.922335112840833,41,"1_83311",0.922335112840833,"Null"
10,1,"83317",0.862534410325659,68,"1_83317",0.862534410325659,"Null"
10,1,"83319",0.897268326413753,35,"1_83319",0.897268326413753,"Null"
10,1,"83323",0.960975296840108,42,"1_83323",0.960975296840108,"Null"
10,1,"83324",0.885791951238512,43,"1_83324",0.885791951238512,"Null"
10,1,"83326",0.582628538855869,45,"1_83326",0.582628538855869,"Null"
10,1,"83333",0.974006961149141,57,"1_83333",0.974006961149141,"Null"
10,1,"83346",0.798117455747643,33,"1_83346",0.798117455747643,"Null"
10,1,"83347",0.955164370641909,50,"1_83347",0.955164370641909,"Null"
10,1,"83351",0.817261238302156,37,"1_83351",0.817261238302156,"Null"
10,1,"83368",0.875040693229491,43,"1_83368",0.875040693229491,"Null"
10,1,"83900",0.716946298560058,42,"1_83900",0.716946298560058,"Null"
10,1,"83901",0.891464750606606,38,"1_83901",0.891464750606606,"Null"
10,1,"85004",0.694461936395414,16,"1_85004",0.694461936395414,"Null"
10,1,"85011",0.00384751587458308,40,"1_85011",0.00384751587458308,"Null"
10,1,"85021",0.956175232793606,53,"1_85021",0.956175232793606,"Null"
10,1,"85104",0.77589152873342,25,"1_85104",0.77589152873342,"Null"
10,1,"85108",0.0179806258064258,41,"1_85108",0.0179806258064258,"Null"
10,1,"85109",0.919482430302151,8,"1_85109",0.919482430302151,"Null"
10,1,"85112",0.117160164941133,30,"1_85112",0.117160164941133,"Null"
10,1,"85121",0.584403672160691,54,"1_85121",0.584403672160691,"Null"
10,1,"85123",0.275756227441865,29,"1_85123",0.275756227441865,"Null"
10,1,"85153",0.42256164854247,50,"1_85153",0.42256164854247,"Null"
10,1,"85155",0.0127097120620731,40,"1_85155",0.0127097120620731,"Null"
10,1,"85156",0.993740322602573,51,"1_85156",0.993740322602573,"Null"
10,1,"85169",0.863692673282927,36,"1_85169",0.863692673282927,"Null"
10,1,"85174",0.961576782321552,53,"1_85174",0.961576782321552,"Null"
10,1,"85203",0.624063293281939,54,"1_85203",0.624063293281939,"Null"
10,1,"85206",0.982230125218085,55,"1_85206",0.982230125218085,"Null"
10,1,"85251",0.885143727341668,14,"1_85251",0.885143727341668,"Null"
10,1,"85316",0.0168185710150026,41,"1_85316",0.0168185710150026,"Null"
10,1,"85317",0.827333399023552,14,"1_85317",0.827333399023552,"Null"
10,1,"85318",0.574908165709414,23,"1_85318",0.574908165709414,"Null"
10,1,"85321",0.18305724066154,42,"1_85321",0.18305724066154,"Null"
10,1,"85323",0.907899092094426,47,"1_85323",0.907899092094426,"Null"
10,1,"85904",0.653145100815347,46,"1_85904",0.653145100815347,"Null"
10,1,"85906",0.256340763381668,52,"1_85906",0.256340763381668,"Null"
10,1,"87009",0.308189214313963,60,"1_87009",0.308189214313963,"Null"
10,1,"87015",0.804283273704396,65,"1_87015",0.804283273704396,"Null"
10,1,"87022",0.127509801605478,48,"1_87022",0.127509801605478,"Null"
10,1,"88004",0.140941646884315,66,"1_88004",0.140941646884315,"Null"
10,1,"88005",0.994496387817119,60,"1_88005",0.994496387817119,"Null"
10,1,"88007",0.993138412215683,63,"1_88007",0.993138412215683,"Null"
10,1,"88014",0.980785023861326,53,"1_88014",0.980785023861326,"Null"
10,1,"88023",4.74316945337196e-07,70,"1_88023",4.74316945337196e-07,"Null"
10,1,"88028",1.6251621046472e-05,64,"1_88028",1.6251621046472e-05,"Null"
10,1,"88029",0.0162910424842275,62,"1_88029",0.0162910424842275,"Null"
10,1,"88042",0.000229762696552006,76,"1_88042",0.000229762696552006,"Null"
10,1,"88043",0.107491973607403,68,"1_88043",0.107491973607403,"Null"
10,1,"88044",0.00357287733825036,65,"1_88044",0.00357287733825036,"Null"
10,1,"88051",0.932106204728311,62,"1_88051",0.932106204728311,"Null"
10,1,"88901",0.374802990667424,42,"1_88901",0.374802990667424,"Null"
10,1,"88914",0.018066659576145,69,"1_88914",0.018066659576145,"Null"
10,1,"88924",0.962183278379818,62,"1_88924",0.962183278379818,"Null"
10,1,"89001",0.615211158205726,52,"1_89001",0.615211158205726,"Null"
10,1,"89002",0.850548146606691,62,"1_89002",0.850548146606691,"Null"
10,1,"89004",0.152812254237585,58,"1_89004",0.152812254237585,"Null"
10,1,"89005",0.91038737731729,60,"1_89005",0.91038737731729,"Null"
10,1,"89006",0.937341995547879,41,"1_89006",0.937341995547879,"Null"
10,1,"89009",0.811573176634239,46,"1_89009",0.811573176634239,"Null"
10,1,"89016",0.600540078292208,53,"1_89016",0.600540078292208,"Null"
10,1,"89019",0.927207535332628,61,"1_89019",0.927207535332628,"Null"
10,1,"89029",0.112746030918209,50,"1_89029",0.112746030918209,"Null"
10,1,"89036",0.928257375500022,67,"1_89036",0.928257375500022,"Null"
10,1,"89043",0.609541604260469,58,"1_89043",0.609541604260469,"Null"
10,1,"89049",0.957820771759961,50,"1_89049",0.957820771759961,"Null"
10,1,"89053",0.963770323564798,50,"1_89053",0.963770323564798,"Null"
10,1,"89057",0.86993667752069,39,"1_89057",0.86993667752069,"Null"
10,1,"89066",0.850294431798091,41,"1_89066",0.850294431798091,"Null"
10,1,"89071",0.970333855010179,66,"1_89071",0.970333855010179,"Null"
10,1,"89075",0.930717617607689,44,"1_89075",0.930717617607689,"Null"
10,1,"89078",0.919340679808864,61,"1_89078",0.919340679808864,"Null"
10,1,"89079",0.956638599267958,54,"1_89079",0.956638599267958,"Null"
10,1,"89111",0.166381934202746,64,"1_89111",0.166381934202746,"Null"
10,1,"89152",0.465737682993789,39,"1_89152",0.465737682993789,"Null"
10,1,"89164",0.368356486543041,25,"1_89164",0.368356486543041,"Null"
10,1,"89906",0.988840263110073,51,"1_89906",0.988840263110073,"Null"
10,1,"89909",0.985732699348656,43,"1_89909",0.985732699348656,"Null"
10,1,"89910",0.790523130733184,68,"1_89910",0.790523130733184,"Null"
10,1,"90003",0.54702683148647,73,"1_90003",0.54702683148647,"Null"
10,1,"90014",0.029728596075109,70,"1_90014",0.029728596075109,"Null"
10,1,"90016",0.0231002603262599,67,"1_90016",0.0231002603262599,"Null"
10,1,"90019",0.733216541410723,62,"1_90019",0.733216541410723,"Null"
10,1,"90026",6.44565240242722e-06,70,"1_90026",6.44565240242722e-06,"Null"
10,1,"90030",0.876267808874933,68,"1_90030",0.876267808874933,"Null"
10,1,"90037",0.445943965387708,66,"1_90037",0.445943965387708,"Null"
10,1,"90041",0.997159083077536,67,"1_90041",0.997159083077536,"Null"
10,1,"90048",0.996358813286348,64,"1_90048",0.996358813286348,"Null"
10,1,"90140",0.991911760889828,65,"1_90140",0.991911760889828,"Null"
10,1,"91004",0.937514798130391,63,"1_91004",0.937514798130391,"Null"
10,1,"91005",0.975890043718256,74,"1_91005",0.975890043718256,"Null"
10,1,"91006",0.976424529829489,60,"1_91006",0.976424529829489,"Null"
10,1,"91008",0.699778510968632,60,"1_91008",0.699778510968632,"Null"
10,1,"91009",0.102281532155644,66,"1_91009",0.102281532155644,"Null"
10,1,"91010",0.924031543881307,76,"1_91010",0.924031543881307,"Null"
10,1,"91012",0.901619240114201,80,"1_91012",0.901619240114201,"Null"
10,1,"91013",0.992762518490055,80,"1_91013",0.992762518490055,"Null"
10,1,"91014",0.940803771795567,80,"1_91014",0.940803771795567,"Null"
10,1,"91015",0.835874952573229,83,"1_91015",0.835874952573229,"Null"
10,1,"91016",0.971570762996971,70,"1_91016",0.971570762996971,"Null"
10,1,"91017",0.987292513386702,71,"1_91017",0.987292513386702,"Null"
10,1,"91019",0.96461710043649,75,"1_91019",0.96461710043649,"Null"
10,1,"91020",0.956565684817306,69,"1_91020",0.956565684817306,"Null"
10,1,"91022",0.817702134361891,77,"1_91022",0.817702134361891,"Null"
10,1,"91024",0.900904727213077,64,"1_91024",0.900904727213077,"Null"
10,1,"91026",0.965240152252125,70,"1_91026",0.965240152252125,"Null"
10,1,"91028",0.97866365975248,64,"1_91028",0.97866365975248,"Null"
10,1,"91029",0.991206749906903,77,"1_91029",0.991206749906903,"Null"
10,1,"91030",0.702372621725637,65,"1_91030",0.702372621725637,"Null"
10,1,"91031",0.834546611638051,67,"1_91031",0.834546611638051,"Null"
10,1,"91033",0.249822418508154,62,"1_91033",0.249822418508154,"Null"
10,1,"91036",0.836943662336287,66,"1_91036",0.836943662336287,"Null"
10,1,"91039",0.962066922323418,57,"1_91039",0.962066922323418,"Null"
10,1,"91042",0.940117151338593,70,"1_91042",0.940117151338593,"Null"
10,1,"91044",0.58627575112881,84,"1_91044",0.58627575112881,"Null"
10,1,"91047",0.768927741750347,74,"1_91047",0.768927741750347,"Null"
10,1,"91048",0.564139766574869,61,"1_91048",0.564139766574869,"Null"
10,1,"91049",0.986425805484439,73,"1_91049",0.986425805484439,"Null"
10,1,"91052",0.00139836694428717,66,"1_91052",0.00139836694428717,"Null"
10,1,"91054",0.00696273793344026,66,"1_91054",0.00696273793344026,"Null"
10,1,"91055",0.00111120001303375,70,"1_91055",0.00111120001303375,"Null"
10,1,"91056",0.0292107050106815,74,"1_91056",0.0292107050106815,"Null"
10,1,"91057",0.77162946723218,72,"1_91057",0.77162946723218,"Null"
10,1,"91063",0.974568649224023,61,"1_91063",0.974568649224023,"Null"
10,1,"91068",0.916551769045997,60,"1_91068",0.916551769045997,"Null"
10,1,"91069",0.810699560007732,59,"1_91069",0.810699560007732,"Null"
10,1,"91070",0.956838989321921,50,"1_91070",0.956838989321921,"Null"
10,1,"91118",0.909942628724078,68,"1_91118",0.909942628724078,"Null"
10,1,"91167",0.991171424751344,58,"1_91167",0.991171424751344,"Null"
10,1,"91301",0.415875326558467,70,"1_91301",0.415875326558467,"Null"
10,1,"91303",0.873532825469763,68,"1_91303",0.873532825469763,"Null"
10,1,"91308",0.960946973428796,71,"1_91308",0.960946973428796,"Null"
10,1,"91311",0.723003665883404,58,"1_91311",0.723003665883404,"Null"
10,1,"91313",0.998707428067644,74,"1_91313",0.998707428067644,"Null"
10,1,"91314",0.116158778501699,57,"1_91314",0.116158778501699,"Null"
10,1,"91315",0.734468727635347,68,"1_91315",0.734468727635347,"Null"
10,1,"91319",0.100561199806851,61,"1_91319",0.100561199806851,"Null"
10,1,"91320",0.0965956129799115,60,"1_91320",0.0965956129799115,"Null"
10,1,"91322",0.841921662474128,60,"1_91322",0.841921662474128,"Null"
10,1,"92001",0.689759499664977,49,"1_92001",0.689759499664977,"Null"
10,1,"92002",0.621943833111372,50,"1_92002",0.621943833111372,"Null"
10,1,"92005",0.335005197394942,40,"1_92005",0.335005197394942,"Null"
10,1,"92011",0.0124667339518741,37,"1_92011",0.0124667339518741,"Null"
10,1,"92019",2.44602302587167e-06,50,"1_92019",2.44602302587167e-06,"Null"
10,1,"92026",6.47735600054631e-05,41,"1_92026",6.47735600054631e-05,"Null"
10,1,"92028",0.0354695023262251,35,"1_92028",0.0354695023262251,"Null"
10,1,"92030",0.77014343534658,50,"1_92030",0.77014343534658,"Null"
10,1,"92042",0.813010904153116,42,"1_92042",0.813010904153116,"Null"
10,1,"92053",0.988781153276429,51,"1_92053",0.988781153276429,"Null"
10,1,"92077",0.436736173362943,42,"1_92077",0.436736173362943,"Null"
10,1,"92083",0.517596402495595,24,"1_92083",0.517596402495595,"Null"
10,1,"92084",0.0230173457129521,34,"1_92084",0.0230173457129521,"Null"
10,1,"92085",0.772188475976131,16,"1_92085",0.772188475976131,"Null"
10,1,"92087",0.959531305467063,59,"1_92087",0.959531305467063,"Null"
10,1,"92090",0.0220087193906893,28,"1_92090",0.0220087193906893,"Null"
10,1,"92104",0.337930234919401,36,"1_92104",0.337930234919401,"Null"
10,1,"92120",0.000737235405133163,35,"1_92120",0.000737235405133163,"Null"
10,33," L4_Station_English_Channel_10L_sample_at_10m_subsample_analyzed ",8.2176628265037e-16,110,"33_ L4_Station_English_Channel_10L_sample_at_10m_subsample_analyzed ",8.2176628265037e-16,"Null"
10,41,"censusbreedingbirdsNeotoma",0.0231630053760163,45,"41_censusbreedingbirdsNeotoma",0.0231630053760163,"Null"
10,46,"Skokholm",0.220491072523559,10,"46_Skokholm",0.220491072523559,"Null"
10,47,"Lousana",0.000310633907389141,13,"47_Lousana",0.000310633907389141,"Null"
10,47,"Redvers",0.106670414289629,12,"47_Redvers",0.106670414289629,"Null"
10,70," Belgium ",0.00138774993800978,25,"70_ Belgium ",0.00138774993800978,"Null"
10,208,"CF",0.997105145471755,4,"208_CF",0.997105145471755,"Null"
10,208,"DF",1,3,"208_DF",1,"Null"
10,208,"SF",0.8515212359857,6,"208_SF",0.8515212359857,"Null"
10,208,"T1",0.821398970163989,7,"208_T1",0.821398970163989,"Null"
10,208,"T2",0.797692176656671,10,"208_T2",0.797692176656671,"Null"
10,208,"T3",0.929936017328974,6,"208_T3",0.929936017328974,"Null"
10,208,"T4",0.874727932168644,6,"208_T4",0.874727932168644,"Null"
10,208,"T5",0.74166384348757,6,"208_T5",0.74166384348757,"Null"
10,208,"T6",0.842695811193778,7,"208_T6",0.842695811193778,"Null"
10,208,"T7",0.904928941159756,7,"208_T7",0.904928941159756,"Null"
10,213,"e1q1-1",0.997675091983533,4,"213_e1q1-1",0.997675091983533,"Null"
10,213,"e1q1-2",0.980634452173282,5,"213_e1q1-2",0.980634452173282,"Null"
10,213,"e1q1-3",0.972391522763409,5,"213_e1q1-3",0.972391522763409,"Null"
10,213,"e1q1a-1",0.968390198692095,5,"213_e1q1a-1",0.968390198692095,"Null"
10,213,"e1q1a-2",0.895618605187624,6,"213_e1q1a-2",0.895618605187624,"Null"
10,213,"e1q1a-3",0.971614666462126,5,"213_e1q1a-3",0.971614666462126,"Null"
10,213,"e1q2-1",0.966810778185908,5,"213_e1q2-1",0.966810778185908,"Null"
10,213,"e1q2-2",0.997582788765728,4,"213_e1q2-2",0.997582788765728,"Null"
10,213,"e1q2-3",0.924945484316085,6,"213_e1q2-3",0.924945484316085,"Null"
10,213,"e1q2-4",0.951771914430003,6,"213_e1q2-4",0.951771914430003,"Null"
10,213,"e1q2-5",NA,6,"213_e1q2-5",NA,"Null"
10,213,"e1q2-6",NA,4,"213_e1q2-6",NA,"Null"
10,213,"e1q2-7",0.966638920288881,5,"213_e1q2-7",0.966638920288881,"Null"
10,213,"e1q2-8",0.972658700739276,5,"213_e1q2-8",0.972658700739276,"Null"
10,213,"e1q3-1",0.939482520248725,5,"213_e1q3-1",0.939482520248725,"Null"
10,213,"e1q3-2",0.98160716680275,5,"213_e1q3-2",0.98160716680275,"Null"
10,213,"e1q3-3",0.911174448364075,6,"213_e1q3-3",0.911174448364075,"Null"
10,213,"e1q3a-1",0.97702208645894,5,"213_e1q3a-1",0.97702208645894,"Null"
10,213,"e1q3a-2",0.823184457469913,7,"213_e1q3a-2",0.823184457469913,"Null"
10,213,"e1q3a-3",0.916551261895618,7,"213_e1q3a-3",0.916551261895618,"Null"
10,213,"e1q4-1",0.835498313767179,19,"213_e1q4-1",0.835498313767179,"Null"
10,213,"e1q4-2",0.785524791305626,13,"213_e1q4-2",0.785524791305626,"Null"
10,213,"e1q4a-1",0.592139023357218,14,"213_e1q4a-1",0.592139023357218,"Null"
10,213,"e1q4a-2",0.792278537727123,16,"213_e1q4a-2",0.792278537727123,"Null"
10,213,"e1q5-1",0.888229479443488,11,"213_e1q5-1",0.888229479443488,"Null"
10,213,"e1q5-2",0.96842819551316,5,"213_e1q5-2",0.96842819551316,"Null"
10,213,"e1q5-3",0.935767741678578,5,"213_e1q5-3",0.935767741678578,"Null"
10,213,"e1q5-4",0.921592859350589,6,"213_e1q5-4",0.921592859350589,"Null"
10,213,"e2q2-1",0.902946153959922,6,"213_e2q2-1",0.902946153959922,"Null"
10,213,"e2q2-2",0.895779090862635,9,"213_e2q2-2",0.895779090862635,"Null"
10,213,"e2q2-3",0.790852289362308,14,"213_e2q2-3",0.790852289362308,"Null"
10,213,"e2q2-4",0.892624906323826,11,"213_e2q2-4",0.892624906323826,"Null"
10,213,"e2q3-1",0.818986167252016,8,"213_e2q3-1",0.818986167252016,"Null"
10,213,"e2q3-2",0.90998163738831,6,"213_e2q3-2",0.90998163738831,"Null"
10,213,"e2q3a-1",0.893846454368085,8,"213_e2q3a-1",0.893846454368085,"Null"
10,213,"e2q3a-2",0.915622632516151,7,"213_e2q3a-2",0.915622632516151,"Null"
10,213,"e2qa-1",0.997683212003466,4,"213_e2qa-1",0.997683212003466,"Null"
10,213,"e2qa-2",0.781322926392505,6,"213_e2qa-2",0.781322926392505,"Null"
10,213,"e2qa-3",0.970162440294599,5,"213_e2qa-3",0.970162440294599,"Null"
10,213,"e2qa-4",0.989300123412216,4,"213_e2qa-4",0.989300123412216,"Null"
10,213,"e2qa-5",0.908817689541245,6,"213_e2qa-5",0.908817689541245,"Null"
10,213,"e2qo-1",NA,14,"213_e2qo-1",NA,"Null"
10,213,"e2qo-10",0.892627971974447,6,"213_e2qo-10",0.892627971974447,"Null"
10,213,"e2qo-2",0.968546007438201,5,"213_e2qo-2",0.968546007438201,"Null"
10,213,"e2qo-3",0.968837400230575,5,"213_e2qo-3",0.968837400230575,"Null"
10,213,"e2qo-4",0.902534219109294,6,"213_e2qo-4",0.902534219109294,"Null"
10,213,"e2qo-5",0.971237234114731,5,"213_e2qo-5",0.971237234114731,"Null"
10,213,"e2qo-6",0.941834378470769,6,"213_e2qo-6",0.941834378470769,"Null"
10,213,"e2qo-7",1,3,"213_e2qo-7",1,"Null"
10,213,"e2qo-8",0.995112054513854,4,"213_e2qo-8",0.995112054513854,"Null"
10,213,"e2qo-9",NA,6,"213_e2qo-9",NA,"Null"
10,221,"1",0.0473570548062938,34,"221_1",0.0473570548062938,"Null"
10,221,"10",0.367386376922085,23,"221_10",0.367386376922085,"Null"
10,221,"11",0.102879075383713,28,"221_11",0.102879075383713,"Null"
10,221,"12",0.0610273180896011,23,"221_12",0.0610273180896011,"Null"
10,221,"13",0.782985179176662,33,"221_13",0.782985179176662,"Null"
10,221,"14",0.839895466395867,19,"221_14",0.839895466395867,"Null"
10,221,"15",0.811842215590832,23,"221_15",0.811842215590832,"Null"
10,221,"16",0.832799155658828,23,"221_16",0.832799155658828,"Null"
10,221,"17",0.835800936453327,20,"221_17",0.835800936453327,"Null"
10,221,"18",0.346405201165089,25,"221_18",0.346405201165089,"Null"
10,221,"19",0.662309485831041,26,"221_19",0.662309485831041,"Null"
10,221,"2",0.0296298309915095,30,"221_2",0.0296298309915095,"Null"
10,221,"20",0.768725749660066,21,"221_20",0.768725749660066,"Null"
10,221,"21",0.783544757799604,23,"221_21",0.783544757799604,"Null"
10,221,"22",0.819269329763244,26,"221_22",0.819269329763244,"Null"
10,221,"23",0.876326822903275,21,"221_23",0.876326822903275,"Null"
10,221,"24",0.915678620024087,20,"221_24",0.915678620024087,"Null"
10,221,"3",0.665332804926849,25,"221_3",0.665332804926849,"Null"
10,221,"4",0.80170978545089,25,"221_4",0.80170978545089,"Null"
10,221,"5",0.35953595915982,27,"221_5",0.35953595915982,"Null"
10,221,"6",0.746946284044973,26,"221_6",0.746946284044973,"Null"
10,221,"7",0.88793500770297,26,"221_7",0.88793500770297,"Null"
10,221,"8",0.290685992271065,30,"221_8",0.290685992271065,"Null"
10,221,"9",0.318321773067395,29,"221_9",0.318321773067395,"Null"
10,224,"open",0.722746231091983,22,"224_open",0.722746231091983,"Null"
10,224,"shrub",0.754812024522001,24,"224_shrub",0.754812024522001,"Null"
10,231,"001D-E",NA,4,"231_001D-E",NA,"Null"
10,231,"001D-W",1,3,"231_001D-W",1,"Null"
10,231,"004B-E",0.99609133884763,4,"231_004B-E",0.99609133884763,"Null"
10,231,"004B-W",0.894472897533684,6,"231_004B-W",0.894472897533684,"Null"
