"datasetID","site","scale","n"
323,"maxgrain_Lower Potomac River_Nanjemoy Creek_MILL RUN",4,31
323,"maxgrain_Lower Potomac River_Nanjemoy Creek_NANJEMOY CREEK",4,19
323,"maxgrain_Lower Potomac River_Port Tobacco River_HOGHOLE RUN",4,18
323,"maxgrain_Lower Potomac River_St. Clements Bay_ST CLEMENTS CREEK UT1",4,10
323,"maxgrain_Middle Potomac River_Upper Monocacy River_HIGH RUN",4,11
323,"maxgrain_Nanticoke River_Wicomico River Head_LEONARD POND RUN",4,22
323,"maxgrain_North Branch Potomac River_Savage River_CRABTREE CREEK",4,19
323,"maxgrain_North Branch Potomac River_Savage River_SAVAGE RIVER",4,20
323,"maxgrain_Patapsco River_Jones Falls_NORTH BRANCH JONES FALLS",4,17
323,"maxgrain_Patapsco River_Liberty Reservoir_BEAVER RUN",4,21
323,"maxgrain_Patapsco River_Liberty Reservoir_MIDDLE RUN",4,20
323,"maxgrain_Patapsco River_Patapsco River L N Br_DEEP RUN",4,29
323,"maxgrain_Patapsco River_Patapsco River L N Br_TIBER RUN",4,20
323,"maxgrain_Patapsco River_S Branch Patapsco_GILLIS FALLS",4,23
323,"maxgrain_Patuxent River_Patuxent River lower_SWANSON CREEK",4,18
323,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT",4,13
323,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT5",4,14
323,"maxgrain_Pocomoke River_Nassawango Creek_NASSAWANGO CREEK",4,24
323,"maxgrain_Susquehanna River_Octoraro Creek_BASIN RUN",4,23
323,"maxgrain_Upper Potomac River_Fifteen Mile Creek_FIFTEENMILE CREEK",4,30
323,"maxgrain_Youghiogheny River_Casselman River_SOUTH BRANCH CASSELMAN RIVER",4,24
323,"maxgrain_Youghiogheny River_Youghiogheny River_BEAR CREEK",4,9
323,"maxgrain_Chester River_Lower Chester River_SWAN CREEK_LOCR-102-S",5,12
323,"maxgrain_Chester River_Upper Chester River_CYPRESS BRANCH_UPCR-208-S",5,20
323,"maxgrain_Choptank River_Upper Choptank_SKELETON CREEK UT1_UPCK-113-S",5,10
323,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT_FURN-101-S",5,10
323,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT1_FURN-101-S",5,10
323,"maxgrain_Lower Potomac River_Mattawoman Creek_MATTAWOMAN CREEK_MATT-033-S",5,31
323,"maxgrain_Lower Potomac River_Nanjemoy Creek_MILL RUN_NANJ-331-S",5,28
323,"maxgrain_Lower Potomac River_Port Tobacco River_HOGHOLE RUN_PTOB-002-S",5,15
323,"maxgrain_Nanticoke River_Wicomico River Head_LEONARD POND RUN_WIRH-220-S",5,21
323,"maxgrain_North Branch Potomac River_Savage River_CRABTREE CREEK_SAVA-204-S",5,19
323,"maxgrain_North Branch Potomac River_Savage River_SAVAGE RIVER_SAVA-225-S",5,17
323,"maxgrain_Patapsco River_Jones Falls_NORTH BRANCH JONES FALLS_JONE-315-S",5,16
323,"maxgrain_Patuxent River_Patuxent River lower_SWANSON CREEK_PAXL-294-S",5,17
323,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT_RKGR-119-S",5,13
323,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT5_RKGR-119-S",5,14
323,"maxgrain_Pocomoke River_Nassawango Creek_NASSAWANGO CREEK_NASS-302-S",5,25
323,"maxgrain_Upper Potomac River_Fifteen Mile Creek_FIFTEENMILE CREEK_FIMI-207-S",5,20
324,"maxgrain",1,347
324,"maxgrain_Bush River",2,134
324,"maxgrain_Chester River",2,197
324,"maxgrain_Choptank River",2,137
324,"maxgrain_Elk River",2,181
324,"maxgrain_Gunpowder River",2,165
324,"maxgrain_Lower Potomac River",2,238
324,"maxgrain_Middle Potomac River",2,174
324,"maxgrain_Nanticoke River",2,121
324,"maxgrain_North Branch Potomac River",2,153
324,"maxgrain_Patapsco River",2,219
324,"maxgrain_Patuxent River",2,160
324,"maxgrain_Susquehanna River",2,167
324,"maxgrain_Upper Potomac River",2,175
324,"maxgrain_Washington Metro Potomac River",2,157
324,"maxgrain_Youghiogheny River",2,194
324,"maxgrain_Bush River_Atkisson Reservoir",3,74
324,"maxgrain_Bush River_Lower Winters Run",3,81
324,"maxgrain_Bush River_Swan Creek",3,68
324,"maxgrain_Chester River_Corsica River",3,120
324,"maxgrain_Chester River_Lower Chester River",3,95
324,"maxgrain_Chester River_Southeast Creek",3,99
324,"maxgrain_Chester River_Upper Chester River",3,93
324,"maxgrain_Choptank River_Tuckahoe Creek",3,103
324,"maxgrain_Choptank River_Upper Choptank",3,118
324,"maxgrain_Elk River_Furnace Bay",3,111
324,"maxgrain_Gunpowder River_Little Gunpowder Falls",3,78
324,"maxgrain_Gunpowder River_Loch Raven Reservoir",3,102
324,"maxgrain_Lower Potomac River_Breton Bay",3,94
324,"maxgrain_Lower Potomac River_Mattawoman Creek",3,127
324,"maxgrain_Lower Potomac River_Nanjemoy Creek",3,129
324,"maxgrain_Lower Potomac River_Port Tobacco River",3,113
324,"maxgrain_Lower Potomac River_Potomac River M tidal",3,96
324,"maxgrain_Lower Potomac River_St. Clements Bay",3,123
324,"maxgrain_Lower Potomac River_St. Mary's River",3,107
324,"maxgrain_Lower Potomac River_Wicomico River",3,84
324,"maxgrain_Lower Potomac River_Zekiah Swamp",3,131
324,"maxgrain_Middle Potomac River_Lower Monocacy River",3,92
324,"maxgrain_Middle Potomac River_Upper Monocacy River",3,108
324,"maxgrain_Nanticoke River_Wicomico River Head",3,94
324,"maxgrain_North Branch Potomac River_Potomac River L N Branch",3,94
324,"maxgrain_North Branch Potomac River_Potomac River U N Branch",3,68
324,"maxgrain_North Branch Potomac River_Savage River",3,88
324,"maxgrain_Patapsco River_Gwynns Falls",3,74
324,"maxgrain_Patapsco River_Jones Falls",3,102
324,"maxgrain_Patapsco River_Liberty Reservoir",3,115
324,"maxgrain_Patapsco River_Patapsco River L N Br",3,87
324,"maxgrain_Patapsco River_S Branch Patapsco",3,86
324,"maxgrain_Patuxent River_Little Patuxent River",3,62
324,"maxgrain_Patuxent River_Patuxent River lower",3,110
324,"maxgrain_Patuxent River_Patuxent River middle",3,67
324,"maxgrain_Patuxent River_Rocky Gorge Dam",3,114
324,"maxgrain_Patuxent River_Western Branch",3,64
324,"maxgrain_Pocomoke River_Nassawango Creek",3,65
324,"maxgrain_Susquehanna River_Deer Creek",3,92
324,"maxgrain_Susquehanna River_Octoraro Creek",3,74
324,"maxgrain_Upper Potomac River_Antietam Creek",3,79
324,"maxgrain_Upper Potomac River_Fifteen Mile Creek",3,88
324,"maxgrain_Upper Potomac River_Sideling Hill Creek",3,84
324,"maxgrain_Youghiogheny River_Casselman River",3,106
324,"maxgrain_Youghiogheny River_Little Youghiogheny R",3,75
324,"maxgrain_Youghiogheny River_Youghiogheny River",3,113
324,"maxgrain_Chester River_Corsica River_THREE BRIDGES BRANCH",4,81
324,"maxgrain_Chester River_Lower Chester River_SWAN CREEK",4,83
324,"maxgrain_Chester River_Upper Chester River_CYPRESS BRANCH",4,65
324,"maxgrain_Choptank River_Upper Choptank_SKELETON CREEK UT1",4,78
324,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT",4,64
324,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT1",4,74
324,"maxgrain_Lower Potomac River_Mattawoman Creek_MATTAWOMAN CREEK",4,107
324,"maxgrain_Lower Potomac River_Nanjemoy Creek_MILL RUN",4,126
324,"maxgrain_Lower Potomac River_Nanjemoy Creek_NANJEMOY CREEK",4,95
324,"maxgrain_Lower Potomac River_Port Tobacco River_HOGHOLE RUN",4,111
324,"maxgrain_Lower Potomac River_St. Clements Bay_ST CLEMENTS CREEK UT1",4,90
324,"maxgrain_Middle Potomac River_Upper Monocacy River_HIGH RUN",4,78
324,"maxgrain_Nanticoke River_Wicomico River Head_LEONARD POND RUN",4,98
324,"maxgrain_North Branch Potomac River_Savage River_CRABTREE CREEK",4,81
324,"maxgrain_North Branch Potomac River_Savage River_SAVAGE RIVER",4,92
324,"maxgrain_Patapsco River_Jones Falls_NORTH BRANCH JONES FALLS",4,87
324,"maxgrain_Patapsco River_Liberty Reservoir_BEAVER RUN",4,68
324,"maxgrain_Patapsco River_Liberty Reservoir_MIDDLE RUN",4,70
324,"maxgrain_Patapsco River_Patapsco River L N Br_DEEP RUN",4,62
324,"maxgrain_Patapsco River_S Branch Patapsco_GILLIS FALLS",4,68
324,"maxgrain_Patuxent River_Patuxent River lower_SWANSON CREEK",4,98
324,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT",4,80
324,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT5",4,68
324,"maxgrain_Pocomoke River_Nassawango Creek_NASSAWANGO CREEK",4,114
324,"maxgrain_Susquehanna River_Octoraro Creek_BASIN RUN",4,60
324,"maxgrain_Upper Potomac River_Fifteen Mile Creek_FIFTEENMILE CREEK",4,62
324,"maxgrain_Youghiogheny River_Youghiogheny River_BEAR CREEK",4,109
324,"maxgrain_Chester River_Lower Chester River_SWAN CREEK_LOCR-102-S",5,54
324,"maxgrain_Chester River_Upper Chester River_CYPRESS BRANCH_UPCR-208-S",5,44
324,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT_FURN-101-S",5,64
324,"maxgrain_Lower Potomac River_Mattawoman Creek_MATTAWOMAN CREEK_MATT-033-S",5,86
324,"maxgrain_Lower Potomac River_Nanjemoy Creek_MILL RUN_NANJ-331-S",5,110
324,"maxgrain_Lower Potomac River_Port Tobacco River_HOGHOLE RUN_PTOB-002-S",5,87
324,"maxgrain_Nanticoke River_Wicomico River Head_LEONARD POND RUN_WIRH-220-S",5,81
324,"maxgrain_North Branch Potomac River_Savage River_CRABTREE CREEK_SAVA-204-S",5,65
324,"maxgrain_North Branch Potomac River_Savage River_SAVAGE RIVER_SAVA-225-S",5,79
324,"maxgrain_Patapsco River_Jones Falls_NORTH BRANCH JONES FALLS_JONE-315-S",5,65
324,"maxgrain_Patuxent River_Patuxent River lower_SWANSON CREEK_PAXL-294-S",5,83
324,"maxgrain_Patuxent River_Rocky Gorge Dam_PATUXENT RIVER UT_RKGR-119-S",5,71
324,"maxgrain_Pocomoke River_Nassawango Creek_NASSAWANGO CREEK_NASS-302-S",5,90
324,"maxgrain_Gunpowder River_Prettyboy Reservoir",3,68
324,"maxgrain_Middle Potomac River_Catoctin Creek",3,83
324,"maxgrain_North Branch Potomac River_Wills Creek",3,53
324,"maxgrain_Patapsco River_Back River",3,32
324,"maxgrain_West Chesapeake Bay_West Chesapeake Bay",3,74
324,"maxgrain_Chester River_Corsica River_EMORY CREEK UT1",4,86
324,"maxgrain_Choptank River_Tuckahoe Creek_TUCKAHOE CREEK",4,94
324,"maxgrain_Gunpowder River_Loch Raven Reservoir_BAISMAN RUN",4,94
324,"maxgrain_Lower Potomac River_Zekiah Swamp_ZEKIAH SWAMP RUN UT2",4,78
324,"maxgrain_Middle Potomac River_Upper Monocacy River_BUZZARD BRANCH",4,88
324,"maxgrain_North Branch Potomac River_Potomac River L N Branch_MILL RUN",4,87
324,"maxgrain_North Branch Potomac River_Savage River_DOUBLE LICK RUN",4,71
324,"maxgrain_Patapsco River_Jones Falls_DIPPING POND RUN UT1",4,75
324,"maxgrain_Patapsco River_Liberty Reservoir_TIMBER RUN",4,108
324,"maxgrain_Pocomoke River_Nassawango Creek_MILLVILLE CREEK",4,52
324,"maxgrain_Susquehanna River_Deer Creek_DEER CREEK",4,81
324,"maxgrain_Chester River_Corsica River_EMORY CREEK UT1_CORS-102-S",5,63
324,"maxgrain_Chester River_Corsica River_THREE BRIDGES BRANCH_CORS-250-H",5,65
324,"maxgrain_Choptank River_Tuckahoe Creek_TUCKAHOE CREEK_TUCK-450-H",5,88
324,"maxgrain_Gunpowder River_Loch Raven Reservoir_BAISMAN RUN_LOCH-120-S",5,82
324,"maxgrain_Middle Potomac River_Upper Monocacy River_BUZZARD BRANCH_UMON-119-S",5,76
324,"maxgrain_Middle Potomac River_Upper Monocacy River_HIGH RUN_UMON-288-S",5,59
324,"maxgrain_North Branch Potomac River_Potomac River L N Branch_MILL RUN_PRLN-626-S",5,71
324,"maxgrain_North Branch Potomac River_Savage River_DOUBLE LICK RUN_SAVA-276-S",5,60
324,"maxgrain_Patapsco River_Liberty Reservoir_TIMBER RUN_LIBE-102-S",5,84
324,"maxgrain_Pocomoke River_Nassawango Creek_MILLVILLE CREEK_NASS-108-S",5,43
324,"maxgrain_Youghiogheny River_Youghiogheny River_BEAR CREEK_YOUG-432-S",5,84
