,datasetID,site,system,taxa,nTime,spRichTotal,spRichCore,spRichTrans,propCore,propCore_pVal,propTrans,propTrans_pVal,meanAbundance,mu,bimodality,pBimodal,alpha,beta
177,228,hb,Terrestrial,Bird,42,34,14,3,0.411764706,0.018,0.088235294,0.456,241.1547619,0.684173669,0.439697494,0.085,1.008703704,0.491625817
178,228,mk,Terrestrial,Bird,15,33,13,2,0.393939394,0.061,0.060606061,0.545,176.8833333,0.632323232,0.575817827,0,0.860517158,0.479182451
179,228,rp,Terrestrial,Bird,15,31,11,3,0.35483871,0.115,0.096774194,0.201,172.5,0.677419355,0.527338435,0.059,0.954629955,0.477236385
180,228,sm,Terrestrial,Bird,15,27,9,1,0.333333333,0.12,0.037037037,0.787,145.2833333,0.669135802,0.47303207,0.099,1.117934748,0.566811368
181,231,001D-E,Terrestrial,Mammal,33,10,1,3,0.1,0.741,0.3,0.054,14.81818182,0.306060606,0.336289063,0.429,0.993164344,1.693170637
182,231,001D-W,Terrestrial,Mammal,33,10,1,4,0.1,0.639,0.4,0.028,11.78787879,0.275757576,0.335507813,0.397,0.882500814,1.665881086
183,231,004B-E,Terrestrial,Mammal,33,11,0,3,0,0.999,0.272727273,0.03,20.57575758,0.349862259,0.331119792,0.526,1.211773831,2.032248408
184,231,004B-W,Terrestrial,Mammal,33,15,1,5,0.066666667,0.75,0.333333333,0.051,25.93939394,0.337373737,0.424734933,0.16,0.811146054,1.420987817
185,231,004F-E,Terrestrial,Mammal,32,10,1,3,0.1,0.74,0.3,0.056,18.75,0.375,0.404578564,0.231,0.993064307,1.471648793
186,231,004F-W,Terrestrial,Mammal,33,11,0,4,0,0.999,0.363636364,0.042,22.03030303,0.399449036,0.443164063,0.131,0.967722424,1.421874808
187,231,020B-E,Terrestrial,Mammal,33,11,1,4,0.090909091,0.726,0.363636364,0.018,32.93939394,0.418732782,0.448893229,0.123,0.961783898,1.313132007
188,231,020B-W,Terrestrial,Mammal,33,10,0,3,0,0.999,0.3,0.055,34.36363636,0.381818182,0.30484375,0.563,1.392489529,2.167268044
189,231,N01B-E,Terrestrial,Mammal,33,12,1,2,0.083333333,0.816,0.166666667,0.302,29.24242424,0.356060606,0.33992513,0.434,1.088627657,1.686225746
190,231,N01B-W,Terrestrial,Mammal,33,12,1,5,0.083333333,0.768,0.416666667,0,25.63636364,0.315656566,0.411105686,0.174,0.799901751,1.356786047
191,231,N04D-E,Terrestrial,Mammal,33,10,1,2,0.1,0.745,0.2,0.236,18.75757576,0.384848485,0.346914063,0.37,1.099772465,1.520845662
192,231,N04D-W,Terrestrial,Mammal,33,12,1,3,0.083333333,0.79,0.25,0.108,24.42424242,0.424242424,0.442708333,0.108,0.977940453,1.200074363
193,231,N20B-N,Terrestrial,Mammal,32,12,1,4,0.083333333,0.851,0.333333333,0.003,20.4375,0.3359375,0.385102324,0.237,0.892239204,1.434876123
194,231,N20B-S,Terrestrial,Mammal,32,10,0,3,0,0.999,0.3,0.068,17.90625,0.39375,0.378106139,0.288,1.217359722,1.768101953
195,232,maxgrain,Terrestrial,Mammal,16,24,12,0,0.5,0.009,0,0.999,1212.25,0.739583333,0.412839506,0.213,1.471095861,0.560046479
196,234,1,Terrestrial,Mammal,11,16,9,2,0.5625,0.057,0.125,0.376,1660.909091,0.6875,0.62984375,0.029,1.009345052,0.507900304
197,237,1,Terrestrial,Mammal,12,10,6,1,0.6,0.011,0.1,0.497,1706.75,0.725,0.601983471,0.036,1.27341888,0.608453411
198,237,10,Terrestrial,Mammal,11,10,7,1,0.7,0.02,0.1,0.481,1926.363636,0.745454545,0.6144,0.033,1.28726144,0.567580649
199,237,12,Terrestrial,Mammal,9,9,5,0,0.555555556,0.122,0,0.999,1784.555556,0.790123457,0.5125,0.069,1.730739481,0.6427422
200,237,14,Terrestrial,Mammal,12,11,6,2,0.545454545,0.074,0.181818182,0.158,1642.75,0.674242424,0.736088154,0.001,0.956788578,0.535663999
201,238,1,Terrestrial,Plant,16,61,2,7,0.032786885,0.983,0.114754098,0.193,114.688,0.456967213,0.399694146,0.284,1.013925284,1.1298938
202,238,2,Terrestrial,Plant,16,53,4,6,0.075471698,0.847,0.113207547,0.31,117.3473125,0.463443396,0.442545109,0.116,0.979160726,1.071713022
203,238,3,Terrestrial,Plant,16,59,3,10,0.050847458,0.969,0.169491525,0.126,100.618,0.460805085,0.465307791,0.074,0.874790558,0.970691731
204,238,4,Terrestrial,Plant,16,61,3,8,0.049180328,0.961,0.131147541,0.22,120.7551875,0.478483607,0.441290323,0.114,0.924903098,0.959079759
205,238,5,Terrestrial,Plant,16,61,3,8,0.049180328,0.923,0.131147541,0.134,123.7385,0.470286885,0.454537634,0.086,0.9004466,0.950467141
206,238,6,Terrestrial,Plant,16,67,5,5,0.074626866,0.969,0.074626866,0.379,132.148125,0.486007463,0.401719152,0.238,1.034387603,1.012156104
207,238,7,Terrestrial,Plant,16,53,3,9,0.056603774,0.855,0.169811321,0.121,105.427375,0.485849057,0.519189617,0.02,0.868281629,0.919505806
208,238,8,Terrestrial,Plant,16,68,4,10,0.058823529,0.986,0.147058824,0.07,105.0023125,0.458639706,0.439534794,0.068,0.898137328,0.979759194
209,238,9,Terrestrial,Plant,16,58,4,13,0.068965517,0.881,0.224137931,0.054,116.7086875,0.453663793,0.487699828,0.04,0.823250565,0.931635999
210,238,10,Terrestrial,Plant,16,62,6,7,0.096774194,0.781,0.112903226,0.19,118.5465,0.489919355,0.431938952,0.104,1.032236832,1.036990959
211,238,11,Terrestrial,Plant,16,56,6,7,0.107142857,0.69,0.125,0.062,105.3361875,0.469866071,0.445708617,0.079,0.964547173,1.030179912
212,238,12,Terrestrial,Plant,16,57,4,9,0.070175439,0.949,0.157894737,0.053,111.9270625,0.475877193,0.423524904,0.126,0.938857266,0.973250373
213,238,13,Terrestrial,Plant,16,61,5,12,0.081967213,0.755,0.196721311,0.052,117.1915,0.455942623,0.472458781,0.06,0.811389556,0.87035353
214,238,14,Terrestrial,Plant,16,63,2,12,0.031746032,0.999,0.19047619,0.081,107.298375,0.432539683,0.412831541,0.215,0.947011328,1.195153755
215,238,15,Terrestrial,Plant,16,57,3,11,0.052631579,0.952,0.192982456,0.124,104.4506875,0.416666667,0.460700602,0.091,0.811073588,1.031968688
216,238,16,Terrestrial,Plant,16,58,2,6,0.034482759,0.999,0.103448276,0.202,105.4304375,0.495689655,0.421677897,0.148,1.079711716,1.095087411
217,241,1,Marine,Benthos,23,80,4,26,0.05,0.943,0.325,0.006,1964.565217,0.295652174,0.29285124,0.783,0.778796759,1.539447536
218,241,2,Marine,Benthos,22,83,3,34,0.036144578,0.974,0.409638554,0.003,2713.863636,0.281489595,0.324273573,0.49,0.704087008,1.462196977
219,241,3,Marine,Benthos,21,73,4,24,0.054794521,0.86,0.328767123,0.012,2427.619048,0.301369863,0.319527027,0.572,0.7663712,1.380253879
220,241,4,Marine,Benthos,25,101,22,25,0.217821782,0.084,0.247524752,0.008,2787,0.426138614,0.567772331,0,0.547497612,0.569871323
221,241,5,Marine,Benthos,23,90,18,22,0.2,0.129,0.244444444,0.001,2254.130435,0.455555556,0.547700235,0,0.626917112,0.630335514
222,241,6,Marine,Benthos,21,91,10,36,0.10989011,0.572,0.395604396,0.004,2612.619048,0.347985348,0.442623188,0.107,0.629686152,0.956404972
223,241,7,Marine,Benthos,8,30,4,0,0.133333333,0.373,0,0.999,1624.375,0.429166667,0.50984127,0.136,0.854118214,0.90351137
224,242,1,Marine,Fish,23,26,2,8,0.076923077,0.751,0.307692308,0.014,116,0.301003344,0.319086508,0.57,0.838141558,1.589184664
225,242,2,Marine,Fish,22,22,1,8,0.045454545,0.939,0.363636364,0.002,45.27272727,0.301652893,0.284927194,0.735,0.913785227,1.752467454
226,242,3,Marine,Fish,22,24,1,11,0.041666667,0.935,0.458333333,0.008,40.45454545,0.251893939,0.268313807,0.699,0.914506461,2.229851677
227,242,4,Marine,Fish,24,28,4,8,0.142857143,0.344,0.285714286,0.014,224.4166667,0.385416667,0.527477721,0.022,0.653085594,0.869022432
228,242,5,Marine,Fish,22,24,4,6,0.166666667,0.444,0.25,0.024,245.3636364,0.450757576,0.497291509,0.028,0.760559532,0.814722224
229,242,6,Marine,Fish,21,23,4,7,0.173913043,0.43,0.304347826,0.005,121.7619048,0.372670807,0.450113636,0.098,0.76285826,1.033971416
230,242,7,Marine,Fish,7,10,0,0,0,0.999,0,0.999,7.857142857,0.385714286,0.334444444,0.682,1.818434243,2.667542551
231,243,maxgrain,Marine,Fish,17,27,14,7,0.518518519,0.011,0.259259259,0.117,3360.588235,0.640522876,0.767642514,0.001,0.63046005,0.376823279
232,244,1,Marine,Benthos,30,23,11,2,0.47826087,0.017,0.086956522,0.545,483.8544445,0.684057971,0.477299751,0.052,1.161822452,0.616432131
233,244,2,Marine,Benthos,30,22,9,2,0.409090909,0.014,0.090909091,0.506,1296.645556,0.609090909,0.545749354,0.015,0.901682334,0.598421465
234,244,3,Marine,Benthos,30,23,12,0,0.52173913,0.001,0,0.999,1317.838889,0.765217391,0.312218499,0.544,2.075682086,0.737877772
235,244,4,Marine,Benthos,30,26,17,1,0.653846154,0,0.038461538,0.762,891.1694445,0.730769231,0.477059573,0.075,1.202063466,0.535541833
236,244,5,Marine,Benthos,29,24,9,3,0.375,0.032,0.125,0.143,919.2000605,0.637931034,0.522959184,0.006,0.88467132,0.519671647
237,244,6,Marine,Benthos,30,26,11,1,0.423076923,0.006,0.038461538,0.864,2114.815086,0.676923077,0.453587938,0.087,1.115930222,0.573073143
238,244,7,Marine,Benthos,30,25,10,5,0.4,0.004,0.2,0.139,904.5244445,0.594666667,0.573447361,0.002,0.861981389,0.589110824
239,244,8,Marine,Benthos,30,24,7,4,0.291666667,0.013,0.166666667,0.212,1516.935556,0.563888889,0.548916634,0,0.859072527,0.683831025
240,244,9,Marine,Benthos,30,23,8,5,0.347826087,0.01,0.217391304,0.102,3179,0.546376812,0.627247505,0,0.72561733,0.589507711
241,244,10,Marine,Benthos,26,26,10,1,0.384615385,0.01,0.038461538,0.895,1278.625,0.705621302,0.403663905,0.184,1.225459786,0.567741795
242,244,11,Marine,Benthos,30,25,11,2,0.44,0,0.08,0.66,1553.535843,0.664,0.447391689,0.086,1.090626586,0.610002788
243,244,12,Marine,Benthos,30,24,6,6,0.25,0.188,0.25,0.08,1423.835556,0.551388889,0.603638195,0.002,0.687309936,0.573486209
244,244,13,Marine,Benthos,30,25,9,3,0.36,0.051,0.12,0.384,1944.103889,0.642666667,0.583295222,0.002,0.858823701,0.510494413
245,244,14,Marine,Benthos,30,25,9,6,0.36,0.006,0.24,0.041,2994.662778,0.606666667,0.586908137,0,0.830680685,0.58102119
246,244,15,Marine,Benthos,30,25,6,5,0.24,0.174,0.2,0.166,4989.397222,0.473333333,0.564422696,0.003,0.680601129,0.672688404
247,244,16,Marine,Benthos,26,24,5,7,0.208333333,0.177,0.291666667,0.006,2703.75,0.469551282,0.568522222,0.002,0.687124417,0.70239348
248,244,21,Marine,Benthos,11,20,12,1,0.6,0.019,0.05,0.664,867.6439394,0.777272727,0.3819,0.325,1.757722729,0.639428786
249,244,22,Marine,Benthos,7,20,15,0,0.75,0.153,0,0.999,1287.297619,0.864285714,0.449722222,0.06,1.718572302,0.411323598
250,244,23,Marine,Benthos,7,19,11,0,0.578947368,0.142,0,0.999,1435.071429,0.834586466,0.331481481,0.386,2.318401562,0.559873654
251,244,24,Marine,Benthos,7,18,12,0,0.666666667,0.159,0,0.999,483.7261905,0.849206349,0.42558299,0.147,1.890402123,0.47226401
252,244,25,Marine,Benthos,7,20,10,0,0.5,0.113,0,0.999,889.4880953,0.807142857,0.369722222,0.415,1.959824416,0.559448049
253,244,26,Marine,Benthos,7,19,12,0,0.631578947,0.164,0,0.999,1552.654762,0.842105263,0.338888889,0.347,2.284635223,0.53130225
254,244,27,Marine,Benthos,7,18,13,0,0.722222222,0.137,0,0.999,1932.678571,0.857142857,0.382716049,0.164,2.143004471,0.48255581
255,244,28,Marine,Benthos,7,21,10,0,0.476190476,0.13,0,0.999,1941.607143,0.734693878,0.48030303,0.171,1.420750351,0.536586683
256,244,29,Marine,Benthos,7,16,11,0,0.6875,0.133,0,0.999,1339.071429,0.875,0.359375,0.241,2.323307187,0.513675324
257,244,30,Marine,Benthos,7,17,15,0,0.882352941,0.152,0,0.999,5115.702381,0.924369748,0.237654321,0.091,3.855823466,0.534062234
258,244,31,Marine,Benthos,7,20,11,0,0.55,0.149,0,0.999,1995.035714,0.842857143,0.321111111,0.454,2.281418164,0.551454952
259,244,32,Marine,Benthos,7,20,15,0,0.75,0.145,0,0.999,6052.345238,0.814285714,0.601111111,0.01,1.242934948,0.380951395
260,244,33,Marine,Benthos,7,18,9,0,0.5,0.151,0,0.999,1181.285714,0.793650794,0.43484225,0.241,1.689960629,0.543499277
261,244,34,Marine,Benthos,7,21,10,0,0.476190476,0.151,0,0.999,3424.392857,0.775510204,0.525757576,0.162,1.379326462,0.488339522
262,244,35,Marine,Benthos,7,20,14,0,0.7,0.132,0,0.999,4690.416667,0.864285714,0.316388889,0.262,2.450047687,0.501705352
263,244,36,Marine,Benthos,7,19,8,0,0.421052632,0.132,0,0.999,1742.75,0.691729323,0.648148148,0.038,1.080637115,0.518423114
264,244,37,Marine,Benthos,7,21,12,0,0.571428571,0.146,0,0.999,1525.333333,0.761904762,0.586868687,0.047,1.213107564,0.441063419
265,246,1,Marine,Fish,16,38,9,9,0.236842105,0.185,0.236842105,0.054,2545.75,0.503289474,0.647436134,0,0.642025309,0.565173424
266,246,2,Marine,Fish,16,36,8,6,0.222222222,0.136,0.166666667,0.127,1247.4375,0.520833333,0.621234568,0,0.710276946,0.594654519
267,246,3,Marine,Fish,16,45,12,6,0.266666667,0.147,0.133333333,0.179,1712.4375,0.527777778,0.618620993,0.003,0.662657335,0.500888222
268,246,4,Marine,Fish,16,42,12,6,0.285714286,0.101,0.142857143,0.115,2329.5,0.546130952,0.6095742,0.001,0.693351012,0.504488
269,246,5,Marine,Fish,16,39,9,6,0.230769231,0.083,0.153846154,0.122,1110.4375,0.496794872,0.542760234,0,0.749441061,0.660383259
270,246,6,Marine,Fish,16,40,9,7,0.225,0.181,0.175,0.06,2003.25,0.5015625,0.598655556,0,0.699863711,0.617219931
271,246,7,Marine,Fish,16,46,11,7,0.239130435,0.11,0.152173913,0.132,3571.6875,0.510869565,0.610863264,0,0.675060675,0.55627478
272,246,8,Marine,Fish,16,43,12,7,0.279069767,0.051,0.162790698,0.113,2476.3125,0.48255814,0.630687831,0,0.629380764,0.547651873
273,246,9,Marine,Fish,16,44,12,12,0.272727273,0.154,0.272727273,0.062,2266.0625,0.475852273,0.639366391,0.001,0.605908847,0.555015759
274,246,10,Marine,Fish,16,46,5,12,0.108695652,0.532,0.260869565,0.077,1514,0.381793478,0.426070153,0.186,0.730072985,0.9500926
275,246,11,Marine,Fish,16,41,11,8,0.268292683,0.043,0.195121951,0.114,5419.3125,0.463414634,0.63168254,0.001,0.610338761,0.567577347
276,246,12,Marine,Fish,16,44,13,11,0.295454545,0.078,0.25,0.06,2744.3125,0.471590909,0.674306703,0,0.589329505,0.538931744
277,246,13,Marine,Fish,16,43,13,6,0.302325581,0.076,0.139534884,0.169,3153.125,0.524709302,0.646253006,0,0.648168672,0.494077352
278,246,14,Marine,Fish,16,33,4,9,0.121212121,0.506,0.272727273,0.069,668.375,0.352272727,0.444117647,0.161,0.696661915,0.979267362
279,246,15,Marine,Fish,16,38,7,8,0.184210526,0.283,0.210526316,0.062,2293.6875,0.414473684,0.576768236,0.008,0.6221353,0.673990846
280,246,16,Marine,Fish,16,42,7,10,0.166666667,0.271,0.238095238,0.055,1945.375,0.416666667,0.568606702,0.006,0.63809052,0.719318628
281,246,22,Marine,Fish,7,35,9,0,0.257142857,0.135,0,0.999,1179,0.612244898,0.56281772,0.048,1.012755029,0.59546974
282,246,23,Marine,Fish,7,36,12,0,0.333333333,0.118,0,0.999,2136.857143,0.619047619,0.654320988,0.048,0.873614107,0.49438457
283,246,24,Marine,Fish,7,32,11,0,0.34375,0.134,0,0.999,1697.571429,0.691964286,0.445203993,0.347,1.333359081,0.571812087
284,246,25,Marine,Fish,7,33,12,0,0.363636364,0.121,0,0.999,1940.285714,0.662337662,0.632352941,0.017,0.969435173,0.481424328
285,246,26,Marine,Fish,7,42,15,0,0.357142857,0.14,0,0.999,3545.857143,0.574829932,0.748614261,0.002,0.724809771,0.447641616
286,246,27,Marine,Fish,7,36,14,0,0.388888889,0.133,0,0.999,3669.142857,0.646825397,0.620284636,0.006,0.931470268,0.467943127
287,246,28,Marine,Fish,7,43,13,0,0.302325581,0.276,0,0.999,3699.428571,0.558139535,0.722943723,0.011,0.736332884,0.489720043
288,246,29,Marine,Fish,7,38,15,0,0.394736842,0.124,0,0.999,4244.428571,0.601503759,0.737765466,0.002,0.760189193,0.436089526
289,246,30,Marine,Fish,7,28,9,0,0.321428571,0.144,0,0.999,4297.714286,0.658163265,0.542375283,0.097,1.147066196,0.572221505
290,246,31,Marine,Fish,7,30,10,0,0.333333333,0.147,0,0.999,4154.142857,0.647619048,0.51654321,0.157,1.132749946,0.57086634
291,246,32,Marine,Fish,7,33,7,0,0.212121212,0.275,0,0.999,4473.428571,0.58008658,0.559027778,0.01,1.012021392,0.667787942
292,246,33,Marine,Fish,7,31,9,0,0.290322581,0.143,0,0.999,4718.142857,0.626728111,0.600462963,0.009,0.99815231,0.561025835
293,246,34,Marine,Fish,7,33,10,0,0.303030303,0.14,0,0.999,3583.285714,0.606060606,0.63378268,0.034,0.905751405,0.538044681
294,246,35,Marine,Fish,7,32,6,0,0.1875,0.402,0,0.999,1758.571429,0.46875,0.584960938,0.091,0.828163731,0.745271914
295,246,36,Marine,Fish,7,35,2,0,0.057142857,0.999,0,0.999,1520.285714,0.395918367,0.362745098,0.649,1.166357914,1.495187351
296,246,37,Marine,Fish,7,38,8,0,0.210526316,0.288,0,0.999,5215.857143,0.533834586,0.647276085,0.005,0.826474509,0.61890224
297,247,224398.603_4702460.025,Terrestrial,Invertebrate,18,25,6,2,0.24,0.157,0.08,0.241,3900.404444,0.504444444,0.510070091,0.048,0.914945023,0.859179798
298,247,255549.15_4571555.12,Terrestrial,Invertebrate,15,20,4,4,0.2,0.32,0.2,0.077,2423.124667,0.483333333,0.491581633,0.071,0.959905231,0.966016269
299,247,444979.7957_4609829.505,Terrestrial,Invertebrate,13,20,5,5,0.25,0.254,0.25,0.067,5332.356923,0.496153846,0.523541667,0.068,0.949080024,0.92150676
300,247,447651.2162_4609884.569,Terrestrial,Invertebrate,10,18,1,3,0.055555556,0.944,0.166666667,0.3,6343.767,0.505555556,0.479957324,0.188,1.206779705,1.163454418
301,247,449158.0896_4606861.348,Terrestrial,Invertebrate,34,26,6,7,0.230769231,0.109,0.269230769,0.009,4296.646176,0.438914027,0.552637727,0.001,0.671014315,0.743458568
302,247,450259.9927_4649982.753,Terrestrial,Invertebrate,34,25,7,5,0.28,0.07,0.2,0.123,11453.55971,0.528235294,0.58406913,0.004,0.691377446,0.587411156
303,247,546064.8738_4708921.485,Terrestrial,Invertebrate,25,21,6,3,0.285714286,0.037,0.142857143,0.267,3677.9612,0.483809524,0.602493687,0,0.723393216,0.670853661
304,247,555217.7544_4702548.789,Terrestrial,Invertebrate,24,18,6,3,0.333333333,0.074,0.166666667,0.207,2754.61,0.548611111,0.588321781,0.011,0.830814985,0.622847776
305,247,557092.8397_4701434.983,Terrestrial,Invertebrate,24,20,5,2,0.25,0.093,0.1,0.49,2783.626667,0.504166667,0.562495274,0.003,0.825789502,0.751564298
306,247,604084.8723_4658114.179,Terrestrial,Invertebrate,18,26,5,3,0.192307692,0.224,0.115384615,0.222,4533.746111,0.459401709,0.577649925,0.001,0.703872156,0.685226441
307,247,692033.2481_4704389.533,Terrestrial,Invertebrate,9,21,5,0,0.238095238,0.211,0,0.999,2323.54,0.507936508,0.611931818,0.027,0.841182663,0.695814705
308,247,692947.6609_4709516.123,Terrestrial,Invertebrate,8,17,5,0,0.294117647,0.235,0,0.999,1541.36,0.558823529,0.752834467,0.005,0.819906539,0.604754468
309,247,698107.1579_4596222.532,Terrestrial,Invertebrate,7,19,5,0,0.263157895,0.27,0,0.999,1618.028571,0.526315789,0.633950617,0.027,0.914492194,0.702929798
310,248,maxgrain_ABUR_1,Marine,Fish,8,15,0,0,0,0.999,0,0.999,16.125,0.225,0.078717201,0.97,3.736044731,11.52814472
311,248,maxgrain_ABUR_2,Marine,Fish,10,15,0,8,0,0.999,0.533333333,0.083,7.4,0.206666667,0.108906526,0.925,2.457230145,8.203121054
312,248,maxgrain_AHND_1,Marine,Fish,10,20,1,12,0.05,0.87,0.6,0.09,31.6,0.205,0.185061728,0.687,1.37705684,4.265971656
313,248,maxgrain_AHND_2,Marine,Fish,12,26,2,9,0.076923077,0.739,0.346153846,0.06,42.91666667,0.301282051,0.2824588,0.643,1.138487575,2.295482271
314,248,maxgrain_AQUE_1,Marine,Fish,8,14,0,0,0,0.999,0,0.999,11,0.178571429,0.089962516,0.724,3.134452523,11.92765072
315,248,maxgrain_AQUE_2,Marine,Fish,11,25,1,8,0.04,0.893,0.32,0.092,30,0.305454545,0.310512821,0.526,1.164054196,2.302199734
316,248,maxgrain_AQUE_3,Marine,Fish,12,22,1,5,0.045454545,0.983,0.227272727,0.163,31.58333333,0.356060606,0.274024998,0.835,1.417160651,2.357979916
317,248,maxgrain_AQUE_4,Marine,Fish,12,31,2,12,0.064516129,0.813,0.387096774,0.091,31.33333333,0.268817204,0.26838843,0.689,0.950052254,2.015600699
318,248,maxgrain_AQUE_5,Marine,Fish,12,26,2,11,0.076923077,0.65,0.423076923,0.09,35.75,0.25,0.289891926,0.52,0.870910676,1.917926331
319,248,maxgrain_AQUE_6,Marine,Fish,11,28,2,17,0.071428571,0.685,0.607142857,0.118,27.72727273,0.246753247,0.30244898,0.271,0.839429938,1.901588036
320,248,maxgrain_BULL_1,Marine,Fish,12,21,0,10,0,0.999,0.476190476,0.083,9.416666667,0.186507937,0.094365139,0.981,2.223321443,8.582388491
321,248,maxgrain_BULL_3,Marine,Fish,11,22,0,12,0,0.999,0.545454545,0.085,11.54545455,0.181818182,0.090909091,0.914,2.306501323,9.147369184
322,248,maxgrain_BULL_6,Marine,Fish,12,19,0,9,0,0.999,0.473684211,0.075,11.33333333,0.175438596,0.058953168,0.979,3.056893712,12.70973132
323,248,maxgrain_CARP_1,Marine,Fish,13,21,0,7,0,0.999,0.333333333,0.085,24.53846154,0.256410256,0.162626263,0.953,1.726694202,4.613739334
324,248,maxgrain_CARP_2,Marine,Fish,11,20,0,9,0,0.999,0.45,0.093,13.81818182,0.2,0.0904,0.968,2.511657763,8.951564183
325,248,maxgrain_CARP_3,Marine,Fish,11,22,0,9,0,0.999,0.409090909,0.07,11.09090909,0.23553719,0.133305785,0.891,1.99059906,5.868687622
326,248,maxgrain_CARP_4,Marine,Fish,11,20,1,10,0.05,0.832,0.5,0.105,8.454545455,0.231818182,0.2499,0.514,1.159765262,3.099480899
327,248,maxgrain_CARP_5,Marine,Fish,12,15,1,4,0.066666667,0.839,0.266666667,0.161,7.333333333,0.266666667,0.213400236,0.858,1.479281709,3.365901138
328,248,maxgrain_CARP_6,Marine,Fish,12,12,0,2,0,0.999,0.166666667,0.36,5.416666667,0.277777778,0.134067952,0.958,2.671315071,6.275758999
329,248,maxgrain_CARP_7,Marine,Fish,12,16,0,4,0,0.999,0.25,0.23,13.58333333,0.223958333,0.064953512,0.993,3.639068147,11.42371233
330,248,maxgrain_CARP_8,Marine,Fish,11,18,0,5,0,0.999,0.277777778,0.179,13,0.237373737,0.085061728,0.947,3.111347403,9.173030388
331,248,maxgrain_GOLB_1,Marine,Fish,11,21,0,10,0,0.999,0.476190476,0.1,11.81818182,0.225108225,0.124545455,0.893,2.024850859,6.37591416
332,248,maxgrain_GOLB_2,Marine,Fish,12,16,0,6,0,0.999,0.375,0.079,15.25,0.291666667,0.194214876,0.862,1.719182892,3.92574351
333,248,maxgrain_IVEE_1,Marine,Fish,12,17,0,6,0,0.999,0.352941176,0.085,15.75,0.274509804,0.194214876,0.9,1.62239376,3.838050771
334,248,maxgrain_IVEE_2,Marine,Fish,12,22,0,11,0,0.999,0.5,0.092,15.58333333,0.212121212,0.107369715,0.965,2.024349501,6.901046358
335,248,maxgrain_MOHK_1,Marine,Fish,12,21,1,7,0.047619048,0.955,0.333333333,0.084,36.75,0.353174603,0.327873779,0.546,1.065143334,1.680674657
336,248,maxgrain_MOHK_2,Marine,Fish,12,27,0,11,0,0.999,0.407407407,0.085,26.41666667,0.25617284,0.237671419,0.712,1.231662051,3.102809928
337,248,maxgrain_NAPL_1,Marine,Fish,13,23,0,4,0,0.999,0.173913043,0.145,55.23076923,0.357859532,0.306397306,0.726,1.330922459,2.23059579
338,248,maxgrain_NAPL_2,Marine,Fish,13,22,1,1,0.045454545,0.95,0.045454545,0.769,45.69230769,0.454545455,0.254820937,0.946,1.963556014,2.314118759
339,248,maxgrain_NAPL_3,Marine,Fish,13,21,0,6,0,0.999,0.285714286,0.075,40.30769231,0.304029304,0.279671717,0.693,1.255166326,2.584018827
340,248,maxgrain_NAPL_4,Marine,Fish,13,21,0,11,0,0.999,0.523809524,0.069,21.76923077,0.227106227,0.213383838,0.579,1.245769869,3.692265001
341,248,maxgrain_NAPL_5,Marine,Fish,13,21,1,2,0.047619048,0.99,0.095238095,0.444,78.61538462,0.435897436,0.319065657,0.734,1.548261639,1.915250983
342,248,maxgrain_NAPL_6,Marine,Fish,13,33,1,15,0.03030303,0.966,0.454545455,0.086,85.92307692,0.296037296,0.372600082,0.24,0.871307923,1.792655884
343,248,maxgrain_NAPL_7,Marine,Fish,13,29,0,10,0,0.999,0.344827586,0.085,45.92307692,0.310344828,0.302050265,0.547,1.122340214,2.294674643
344,248,maxgrain_NAPL_8,Marine,Fish,13,28,2,7,0.071428571,0.853,0.25,0.089,61.23076923,0.373626374,0.402210884,0.304,0.933786606,1.362595023
345,248,maxgrain_SCDI_2,Marine,Fish,9,30,2,0,0.066666667,0.7,0,0.999,86.77777778,0.418518519,0.507013889,0.122,0.883529116,1.054336424
346,248,maxgrain_SCDI_3,Marine,Fish,9,26,2,0,0.076923077,0.782,0,0.999,90.88888889,0.47008547,0.381286982,0.557,1.219718061,1.249943175
347,248,maxgrain_SCTW_2,Marine,Fish,9,27,1,0,0.037037037,0.999,0,0.999,56,0.403292181,0.468921703,0.17,0.962210856,1.284076014
348,248,maxgrain_SCTW_3,Marine,Fish,9,27,5,0,0.185185185,0.223,0,0.999,147.1111111,0.50617284,0.474416209,0.184,0.974328363,0.807960418
349,250,BCB,Freshwater,Fish,10,11,6,2,0.545454545,0.206,0.181818182,0.204,306.2,0.672727273,0.725102881,0.004,0.991237367,0.533851369
350,250,CC,Freshwater,Fish,9,14,5,0,0.357142857,0.117,0,0.999,224.6666667,0.603174603,0.702806122,0.002,0.920715572,0.597243924
351,252,C_A_1,Terrestrial,Invertebrate,8,58,0,0,0,0.999,0,0.999,52.125,0.234913793,0.163483705,0.815,1.715841732,5.085264824
352,252,C_A_3,Terrestrial,Invertebrate,7,49,0,0,0,0.999,0,0.999,50,0.253644315,0.187222222,0.743,1.742616179,4.574476002
353,252,C_A_5,Terrestrial,Invertebrate,9,64,1,0,0.015625,0.66,0,0.999,47.88888889,0.213541667,0.168563843,0.688,1.201050878,3.577168099
354,252,C_B_1,Terrestrial,Invertebrate,8,78,0,0,0,0.999,0,0.999,62.75,0.213141026,0.113257926,0.884,2.15988124,7.362272218
355,252,C_B_3,Terrestrial,Invertebrate,9,71,0,0,0,0.999,0,0.999,43.44444444,0.201877934,0.130853175,0.835,1.727519993,6.104998295
