"stateroute","top_ndvi_v","top_elev_v","top_prec_v","top_temp_v","top_zhull","top_temp_zv","top_prec_zv","top_elev_zv","top_ndvi_zv"
60025,0.0124134325905008,428910.421109205,0.0143494491114206,25.1403589648535,0.696091600879893,2.75570522815317,-0.402258364716183,1.95036161625085,0.309574011439881
60027,0.0138822094884229,398247.585443374,0.0109754731444746,24.959291141437,0.908630753927325,2.72886157053494,-0.4300291974755,1.75604087393661,0.471289295768165
60028,0.0144963461965958,431756.633785407,0.0127691075256175,24.6075427379844,0.770949371649744,2.67671418436835,-0.415265986083936,1.96839902694735,0.538906979923678
60029,0.0136349797160596,409776.979952565,0.0233624210860531,15.660332092382,1.16405773637445,1.35027277320539,-0.328073563216695,1.82910653961333,0.444068801635457
60031,0.0123925172920528,436160.11299955,0.0143089419712437,25.8616880742841,0.674593732447588,2.8626436740806,-0.402591774623791,1.99630536147501,0.307271195103304
60051,0.0222737102904404,252473.276962151,0.0119201654787672,19.2340961172872,0.720996219116568,1.88009025310217,-0.422253536628574,0.832219863279676,1.39521037599424
60056,0.01367369476525,526090.044340308,0.0129515639039925,22.4197364743524,1.33818380157509,2.35236764301253,-0.413764207286646,2.56622169944364,0.448331406253265
60057,0.0190809772644571,374284.440064082,0.0122186527702589,26.2032743621719,0.795651013332061,2.9132845068146,-0.419796719883582,1.60417833098606,1.0436840619491
60060,0.0158249448577985,402551.8327599,0.00995692901712712,22.9488496577268,0.911726976189933,2.43080970338416,-0.438412724476184,1.78331834242539,0.685188359048407
60065,0.0151912892111974,379461.720923756,0.00956068741491037,23.1504978623608,0.784463616207833,2.46070444261718,-0.441674146423242,1.63698850780028,0.615421600597011
60067,0.0152280064629314,406051.279901599,0.010473919395898,21.747766610469,0.902452543103521,2.25274680141016,-0.434157432355648,1.80549552048144,0.619464243705245
60069,0.0139249506340325,453603.863029629,0.0135801787907816,28.6092765252213,0.484393172018096,3.269979015397,-0.408590145864141,2.10685229495273,0.475995181682193
60070,0.0140171699546314,394067.806095243,0.0105157272928342,25.0602706517778,0.803597025147866,2.74383197969378,-0.433813316059265,1.7295522009877,0.486148713966303
60071,0.0156169146236678,407811.618714121,0.0104159319023167,26.2312686037606,0.975178594441945,2.91743470767476,-0.434634721169248,1.81665138187997,0.66228381274942
60073,0.0147853172596031,451780.759641047,0.0159403164406442,21.6902215024373,1.49420731001475,2.24421562702225,-0.389164107088106,2.0952986732445,0.570723273931973
60074,0.0136862981384117,413640.252890141,0.0219917840951702,16.1037820664717,1.50442004659434,1.41601509589239,-0.339355128651791,1.85358940457643,0.449719062933608
60075,0.0123925172920528,436160.11299955,0.0143089419712437,25.8616880742841,0.674593732447588,2.8626436740806,-0.402591774623791,1.99630536147501,0.307271195103304
60078,0.0146775171648989,433165.7585704,0.0149325134437885,23.0168995390768,0.8693879157773,2.44089823088426,-0.397459225000683,1.97732912647295,0.558854267147919
60079,0.0139867514390892,426232.221942614,0.0255216685730626,16.3863633699383,1.0466492004525,1.45790832471926,-0.310301029732411,1.93338896389119,0.482799574354486
60080,0.0175946233564001,430840.737997475,0.0359426089350521,13.2491562929011,1.01445301665356,0.992811262941585,-0.224527392094564,1.96259468610513,0.880033513527537
60081,0.0124134325905008,428910.421109205,0.0143494491114206,25.1403589648535,0.696091600879893,2.75570522815317,-0.402258364716183,1.95036161625085,0.309574011439881
60082,0.0138199768686314,456001.679614794,0.0139172708348743,27.4855895467319,0.834703644350209,3.10339023141822,-0.405815577558763,2.12204806822826,0.464437359426907
60107,0.0175926064868228,350098.167189813,0.0111907788988465,24.6896405629218,0.761067486055699,2.68888534687663,-0.42825703900272,1.45090175376525,0.879811452139172
60111,0.0145322459539502,457303.179231826,0.0101815205799518,22.5224130666324,1.08925816920635,2.36758964787548,-0.436564135514241,2.13029611072699,0.542859615259997
60126,0.0141049989600658,459876.552837275,0.0133623763915985,28.394641105404,0.839120698939192,3.23815889620846,-0.410382853951438,2.14660444811341,0.495818863739342
60130,0.0179676506641705,445459.909475023,0.040022038212511,13.3682928609084,0.844080199729654,1.01047349127711,-0.190950049123649,2.05524131163239,0.921104568786946
60155,0.0155232161106769,423049.811266574,0.00851866956421786,20.3348319356324,0.952331718874633,2.04327648287101,-0.45025088311233,1.91322095295912,0.651967418414176
60164,0.0151652685284828,380113.10533048,0.0103958654360422,24.8897494044824,0.808701148442869,2.71855187253469,-0.434799886091714,1.64111655071275,0.612556671206056
61022,0.0036013862674449,21102.116884689,0.012114528220391,2.58156480969474,0.213802601058831,-0.588679959426022,-0.420653757837867,-0.634057296026225,-0.660649974696488
61029,0.00220783832888613,18447.3609810064,0.0126472603454455,2.15013986146108,0.124191903698282,-0.652639548600021,-0.416268897099278,-0.650881380513674,-0.814082399612718
61031,0.00232784041125881,21068.8174774762,0.0117562521662805,2.55283638020952,0.12685225926956,-0.592939005072343,-0.423602689447886,-0.634268325612619,-0.800869929496706
61034,0.00209504362845027,18917.3866618722,0.0115956848126209,2.4755681785739,0.124164822714449,-0.604394166515978,-0.424924302040498,-0.647902669079154,-0.826501322512114
61045,0.00303947365145851,15910.5297433705,0.00922199003269935,1.4189394638855,0.0661522268964903,-0.761041432228388,-0.444461928093755,-0.666958136577454,-0.722517681487386
61047,0.00290088985530716,18383.91815226,0.0121393952085134,1.91841952032349,0.130964769958008,-0.686992540662947,-0.420449080337156,-0.651283439139656,-0.737776035584331
61048,0.00292139852891068,16767.4717946782,0.0110219349117481,1.56584942110016,0.10509701468297,-0.739261744828552,-0.429646775673657,-0.661527405468786,-0.735517989459232
61049,0.00284411670895654,17447.9025998589,0.0114881399767704,1.57013498295806,0.117959463198531,-0.73862640193303,-0.425809492000294,-0.657215285722356,-0.744026872942469
61053,0.00352254420267078,14908.311965521,0.00868485251881022,1.43547290693633,0.0694528526533919,-0.758590317081959,-0.448883049113319,-0.673309529014692,-0.669330644265851
61056,0.00316398075120293,15397.2396428531,0.00874893904858396,1.24176624859519,0.0643250837719963,-0.787307706603571,-0.448355559789771,-0.670211029246681,-0.708809199917078
61057,0.00347347741772764,15307.9211822324,0.00886185387385232,1.22634175166651,0.0567667665929196,-0.789594418326695,-0.4474261700255,-0.670777070488246,-0.674732995766192
61059,0.00309410179192169,14205.1895579649,0.00824453397581505,1.32284485137462,0.0657474341918736,-0.775287645766095,-0.452507263612219,-0.677765453106747,-0.716503013582528
61064,0.00387213137536161,15040.4973759647,0.0094050281859826,1.48994152248444,0.083154011255593,-0.750515238699039,-0.442955360769861,-0.672471825438922,-0.63084039492356
61065,0.00413388616017978,15738.3406233399,0.0101298696987251,1.43759868446085,0.0830549575345026,-0.758275166422035,-0.436989268354092,-0.668049357167338,-0.602020667767554
61073,0.00194240999667114,19837.1219576546,0.0150198968964014,1.96885032025097,0.129380369198315,-0.679516076313161,-0.396739981214652,-0.642073995979354,-0.843306591710003
61089,0.00454987762483434,24687.7004189711,0.0114711863923363,3.16709747378121,0.230318409889685,-0.501873601109802,-0.425949035127631,-0.611334242568132,-0.556219172605204
61093,0.00177633905656768,22762.1235291957,0.0134539348914705,2.41392069088857,0.125427329333369,-0.61353352668072,-0.409629245801128,-0.623537273451582,-0.861591335523369
61097,0.00234331606108034,21681.5915611671,0.0147379907934517,2.14406313501289,0.131223743619794,-0.653540435136,-0.399060319982783,-0.630384969353223,-0.799166029391391
61111,0.00313932594712708,15017.6709209846,0.00882843297188615,1.26422242658992,0.0702634042491783,-0.783978534461715,-0.447701253869683,-0.672616484391032,-0.711523743328556
61121,0.00256585955983663,21939.29969137,0.0102344206392839,3.57016696681276,0.113826799687594,-0.44211776341794,-0.436128720823958,-0.628751785922075,-0.774663543528699
61123,0.00197400267262737,20095.939103755,0.012307497495203,2.19481395042197,0.13403827040184,-0.64601652786754,-0.419065448522392,-0.640433784340026,-0.839828174680037
61207,0.00643754093173474,25031.3887130052,0.00580125715623892,4.64567174684494,0.11205215735694,-0.282672084239752,-0.472617611938909,-0.609156173809284,-0.348383653934309
63002,0.00480253863845959,54698.2580713495,0.013927589393816,4.70886080414619,0.249881708893321,-0.273304183375819,-0.405730646611568,-0.421147206253912,-0.528400687908935
63003,0.00497075499759767,68113.9041635266,0.0184544626045339,5.82419371364487,0.406276130014593,-0.107953906402171,-0.368470440821994,-0.336127727440283,-0.509879729153955
63004,0.00524339075846032,69108.3041448886,0.0159765364516186,5.50030844087788,0.361579996551627,-0.155970529155444,-0.38886598407918,-0.32982587901891,-0.479861984697097
63010,0.00499865823780066,63233.0150486136,0.0129023657660181,4.81834679737968,0.212673933813775,-0.257072671553909,-0.414169151860983,-0.367059569697138,-0.506807526405197
63011,0.00522223558385092,71762.4665238518,0.0144263405814794,5.40373304836539,0.265077362308137,-0.170288019265152,-0.40162547930842,-0.313005555898,-0.482191211880485
63014,0.0047714662422709,73604.2319475547,0.0203315252494879,6.77756248824292,0.322717816735895,0.0333848719977853,-0.353020540377397,-0.301333666572335,-0.531821821092282
63024,0.00571070920547352,69006.4009945683,0.0135521549307865,5.55226034273602,0.242770113518108,-0.148268558480686,-0.408820807237197,-0.330471673688073,-0.428409285762694
63027,0.00268254374651918,67459.9250949741,0.0193108710073328,7.08757131383914,0.230289319350469,0.0793442844207998,-0.361421435505775,-0.340272213600795,-0.761816380387259
63031,0.00192702903337885,50778.0850239232,0.0171998052821412,5.22592874545036,0.219314523605496,-0.196647853610325,-0.378797390098388,-0.44599066642433,-0.84500006663841
63101,0.00465659542125087,67545.7358609284,0.0181114565311033,6.35500876013359,0.406494662207526,-0.0292595415078912,-0.371293686865828,-0.339728401804635,-0.544469329034814
63108,0.00502721418261018,65234.5534429674,0.0141532872520214,4.65954683185066,0.253273289382795,-0.280615075853117,-0.403872951851509,-0.354375145112276,-0.503663459569269
63121,0.0013241822719481,44804.151834633,0.0162003144896212,5.09477250721688,0.159453913080532,-0.21609202147629,-0.387024091152419,-0.483849498025223,-0.911374704998449
63202,0.00502721616552363,64976.5207750086,0.0140778129054615,4.7327585010035,0.25320399091232,-0.269761303253897,-0.404494173068396,-0.356010385248756,-0.503663241246518
63204,0.00543121180203072,65919.9659255698,0.0162040317199603,4.84334800179932,0.326750303466509,-0.253366194285772,-0.386993495029896,-0.350031454794059,-0.459182510839091
63205,0.00507699381749266,64902.3924310447,0.0158648485813187,5.42125127642521,0.353252350884937,-0.167690907822362,-0.389785274909265,-0.356480161592424,-0.498182621859902
63208,0.00442967706247634,38076.8132914232,0.0122798582645417,4.20217431234239,0.187534425873132,-0.348421443025426,-0.419292944052831,-0.526482913726316,-0.569453495765953
63217,0.00265253427374238,63993.1998690717,0.0176293482124554,6.93501361219736,0.21278361265381,0.0567273079054477,-0.37526186850678,-0.362242021828529,-0.765120483569647
63221,0.00163343388772193,45623.9991813027,0.0154455581148902,5.05353324875706,0.172845266709933,-0.222205821894485,-0.393236409574964,-0.478653848584139,-0.877325481427056
63222,0.000738225325558604,33760.2113971844,0.0112717643233932,4.09055581369462,0.0875768150231696,-0.364969102930025,-0.427590456696543,-0.553838677345343,-0.975889740824221
63228,0.00190416363631524,54548.8199857028,0.0179968605756471,5.67948354213207,0.224045724453836,-0.129407471285593,-0.372236913831595,-0.422094245857469,-0.847517592746461
63311,0.00503333519083307,64934.5007769911,0.0145775381632362,4.73416668822083,0.249950420381259,-0.269552536755183,-0.400380988299084,-0.356276680163415,-0.502989524278933
64001,0.00572597852191122,35673.5108624887,0.0210080493207535,3.60672285789506,0.441472706112204,-0.436698281338645,-0.347452143617958,-0.541713452645995,-0.426728103377055
64005,0.00718082180076045,100710.719629328,0.0202543873421856,3.89672943989621,0.766647104943723,-0.393704240501434,-0.353655454183567,-0.129550702163612,-0.266546938473769
64006,0.00832463552287492,147239.964619786,0.0196248460835484,5.27756312256878,0.873849513459177,-0.188992956596904,-0.358837140472971,0.165320833020006,-0.140610752010041
64008,0.00561081435967789,13713.9611397462,0.0214941642567881,3.21161624854364,0.20175570667745,-0.49527360600986,-0.343450983940866,-0.680878533446556,-0.439407908775913
64009,0.00547877841672393,35456.1576908544,0.0200695654497796,3.72665755946706,0.454257937244405,-0.418917728147046,-0.355176703272046,-0.54309089307964,-0.453945331094143
64012,0.00625977902602897,48267.2895117456,0.0200368963213166,3.83019628118816,0.544130197739231,-0.403567910914649,-0.355445599349501,-0.461902425305434,-0.367955596524512
64019,0.012181275348655,218841.56691547,0.018592783523902,4.53537258451986,0.952824372283718,-0.299024149963887,-0.367331936233783,0.619084361632286,0.284013033168041
64028,0.00989897530525224,137926.801489261,0.0186256195466471,4.20307503205376,0.782641483937897,-0.348287909573232,-0.367061666467469,0.10630017385658,0.0327272177637602
64033,0.0123270121333204,477324.273963889,0.00779055296500976,5.11090790890847,1.30291306763553,-0.213699916736923,-0.456243932412024,2.25717654777063,0.300058945656589
64039,0.0115397706945317,328893.704821214,0.0116198204847853,4.44222562011901,1.08467116482354,-0.312833368926015,-0.424725643922664,1.31652191646821,0.213382083235324
64042,0.00770559539981848,102156.504082016,0.0197351405815579,4.23780916848503,0.974927547095076,-0.343138506170501,-0.357929318340122,-0.120388277946413,-0.208768311985496
64043,0.0109105556572598,194301.69388056,0.0204046763118069,4.29941883799298,0.889376210458492,-0.33400475262424,-0.352418441862847,0.463566900807402,0.144104244783476
64044,0.00913398378423886,104719.073930514,0.019789614003404,3.76494396628848,0.918178948576921,-0.413241693737648,-0.35748095347246,-0.104148407615467,-0.0514998840543727
64103,0.0064369783214789,48648.5485132425,0.0205515285454834,3.86524267502137,0.552664496431192,-0.398372214743672,-0.351209716945505,-0.459486258288388,-0.348445598452649
65014,0.00587953284720628,25205.3967953164,0.00941365615937875,3.58739785687174,0.386927967649792,-0.439563250393632,-0.442884344850191,-0.608053425841292,-0.40982146397521
65020,0.00587953284720628,25205.3967953164,0.00941365615937875,3.58739785687174,0.386927967649792,-0.439563250393632,-0.442884344850191,-0.608053425841292,-0.40982146397521
65027,0.00587953284720628,25205.3967953164,0.00941365615937875,3.58739785687174,0.386927967649792,-0.439563250393632,-0.442884344850191,-0.608053425841292,-0.40982146397521
65033,0.00587953284720628,25205.3967953164,0.00941365615937875,3.58739785687174,0.386927967649792,-0.439563250393632,-0.442884344850191,-0.608053425841292,-0.40982146397521
65117,0.00587953284720628,25205.3967953164,0.00941365615937875,3.58739785687174,0.386927967649792,-0.439563250393632,-0.442884344850191,-0.608053425841292,-0.40982146397521
66003,0.0041613586169573,2136.5055380904,0.0100257263722162,2.47875796320481,0.0389317494128971,-0.603921274729394,-0.437846460856887,-0.754248778493098,-0.598995895138533
66005,0.00601526303664333,10442.6335137197,0.0125078790346569,2.15175490899385,0.0749668205091864,-0.652400114656493,-0.417416129655054,-0.701610041111743,-0.39487729770476
66011,0.00597104263826138,15755.2569592602,0.011664560744438,1.74499612084147,0.0780621965875908,-0.712702897538324,-0.424357391664617,-0.667942152635145,-0.39974605231791
66015,0.00556040454253694,16920.2629265314,0.0113665229751563,1.58264583880652,0.0898665252052044,-0.736771643177054,-0.42681050844072,-0.660559116479329,-0.444958130816727
66021,0.00521712326894931,16909.9504948245,0.010638678610409,1.31235238566409,0.0818740187035693,-0.776843174251443,-0.432801317007891,-0.660624469840845,-0.482754088011679
66025,0.00560917914906662,3197.92642178002,0.0118427845837693,2.26696753937141,0.0421811656186828,-0.635319617720062,-0.422890450440293,-0.747522195985393,-0.439587948746117
66042,0.00575603645153406,19995.7026705617,0.0123953921615349,1.91509913477431,0.109753775122196,-0.68748479429013,-0.418341996991304,-0.641069016460021,-0.423418664998663
66064,0.00547916536189454,22087.6919768651,0.0194656200154034,2.18444210644313,0.131707140097077,-0.647554173946144,-0.360147713088988,-0.627811373907172,-0.453902727654251
66067,0.00564857817250277,17779.7158988483,0.017214839212791,2.19799783194168,0.118886719346138,-0.645544511228695,-0.378673647434575,-0.655112472816464,-0.435250037191103
66075,0.00523318796427188,22662.3205466046,0.0101946184008597,1.67676413658247,0.120879016842054,-0.722818422149499,-0.436456328761168,-0.624169758648764,-0.480985332814473
66080,0.00291622393153532,20841.8295076252,0.00634964691714634,1.95122451938932,0.0964692619349414,-0.682129135633419,-0.468103874886162,-0.635706825015562,-0.736087723015788
66087,0.00409980826423655,30553.0458916742,0.0161512561367977,2.26336770223776,0.127619422204669,-0.635853300589132,-0.387427885170235,-0.574163567989746,-0.60577271250598
66107,0.00636325020150786,8308.98036463928,0.0122369431131455,2.22058513899148,0.0627424716371483,-0.64219589894893,-0.419646174041409,-0.715131721503241,-0.356563212435395
66165,0.00564809960976126,15652.7122580942,0.0184756980029365,2.25800960657905,0.120494933254088,-0.636647648710373,-0.368295654545094,-0.668592013028624,-0.435302727909429
66168,0.00559047854507107,7066.06282263771,0.0179489727440492,2.30573040594047,0.0867595675752429,-0.629572947224733,-0.372631073415285,-0.723008509613425,-0.441646922778544
67011,0.0093295158436011,17381.0893852788,0.0361965415066592,3.98354151279958,0.203127825022632,-0.380834181546857,-0.222437300449773,-0.65763870362131,-0.0299714118815099
67015,0.0121034132512528,32517.8017810178,0.0503510661175996,3.98764916979554,0.301545981729061,-0.380225213393751,-0.105932933018291,-0.561712246558019,0.275440259973143
67017,0.0172978485507733,66452.4371590842,0.0670999777355024,4.64331888842864,0.561921429050886,-0.283020900084333,0.031925554415567,-0.3466570048089,0.847358011794559
67020,0.0256863107771656,303235.338505768,0.0754453237949879,6.52965117194771,1.16703010442893,-0.00336846367912759,0.100615198920171,1.15391618608744,1.77094453874581
67022,0.00803355029024329,13779.854808557,0.0306714548860402,3.2731932863081,0.176687784049058,-0.486144690183152,-0.267913693294632,-0.680460943019608,-0.172659820337152
67023,0.00962809752818715,19014.3794754301,0.0359720181350202,3.23651719923317,0.198444367371791,-0.491581991552549,-0.224285328137411,-0.647287992871933,0.00290303085132543
67034,0.0134508037435195,684541.566426026,0.0213700949927982,23.611709367847,1.77912800934581,2.52907994694068,-0.344472184688764,3.57038249292265,0.423790657413629
67050,0.00994060040666952,21495.0599103747,0.0504755103379285,4.63827706288081,0.32526848020799,-0.283768360545408,-0.104908646045154,-0.631567083403016,0.037310224972283
67051,0.00960903008430311,21807.0519076851,0.0469129936111841,4.68813774312541,0.250761457496659,-0.276376417549441,-0.134231337489884,-0.629589884778134,0.000803667010919779
67061,0.0233121263573516,121560.110523965,0.0733306581867421,4.40510809710946,0.621500687082238,-0.318336114032822,0.0832096140778965,0.00257892732007454,1.5095420690847
67062,0.0244878941462327,185211.27240814,0.0708745374998496,5.09941366275638,0.89545774722773,-0.215403961124625,0.0629935492627906,0.405957830735701,1.63899646243195
67067,0.0182284290998283,102273.009131438,0.0654385705139663,4.54953509446128,0.652915507127169,-0.296924530270509,0.0182506905320033,-0.119649946112599,0.949816797940842
67070,0.0176932597531942,688889.823974764,0.0449199972345708,16.8452775527443,1.64735914143732,1.52594324647927,-0.150635475992077,3.59793886911214,0.890893578779951
67125,0.0127509049567267,34893.9211217811,0.0497853116810423,3.58522817905477,0.343994515413045,-0.439884909357448,-0.110589596845892,-0.546653976045912,0.346730396275709
68005,0.00539740147575656,16920.7985798165,0.0116023814703851,2.11536351021148,0.121861354651548,-0.657795210431823,-0.424869182571765,-0.660555721863609,-0.462905095619933
68006,0.00527833122379823,16648.427317902,0.0117509803545224,1.67608460003523,0.119435189715637,-0.722919164766653,-0.423646081162618,-0.66228183051113,-0.476014969337122
68007,0.005939505743279,15646.2274112281,0.012231214211265,1.86628617384869,0.115305726310648,-0.694721410855656,-0.419693328015704,-0.668633109692694,-0.403218327750702
68012,0.00362215440570394,21411.7491437213,0.0101651026239651,1.44256887691248,0.113201958785571,-0.757538325707043,-0.436699269941523,-0.63209505185953,-0.658363360992065
68014,0.00351366213628182,20375.3426956485,0.0109795026622033,1.26465928050744,0.0943724455096981,-0.783913770017267,-0.429996030949111,-0.638663109443102,-0.670308577601775
68015,0.0036258212511324,21708.8607837153,0.0105052290208939,1.41009495704865,0.11337483068527,-0.762352647599792,-0.433899726204794,-0.63021215508302,-0.657959633950952
68018,0.00546987144153574,18122.3305132333,0.0122386167304324,2.15954377195303,0.154194459317457,-0.651245400546792,-0.419632398677792,-0.652941208328059,-0.454926006938854
68022,0.00551294613838939,14992.2408488052,0.0116588319491136,2.31275729877497,0.126503933533491,-0.628531196670657,-0.424404544761861,-0.672777643344393,-0.450183396363417
68024,0.00241877139758231,21413.4317203503,0.0129512805894973,1.89002704840218,0.130156681506414,-0.691201779945832,-0.41376653921774,-0.632084388803343,-0.790858245402029
68025,0.0043675484512941,22454.1584685412,0.0116852597333511,1.63501515393949,0.167708040917105,-0.729007790171005,-0.424187020516445,-0.62548895201926,-0.576293980550587
68026,0.00503647146321539,22201.0708314601,0.0114352513096645,1.30542764384879,0.142694386765774,-0.777869780717888,-0.42624481292239,-0.627092853825477,-0.502644214395073
68028,0.00534377799164933,18097.2315496352,0.0121213054353149,2.06114510287846,0.157903769756834,-0.665833194959343,-0.42059797531183,-0.653100268934549,-0.468809148843634
68037,0.00675213453509657,12450.6381014433,0.0106108658169665,2.20302994657055,0.169598015507485,-0.644798490430276,-0.433030241114887,-0.688884638076313,-0.313746266807993
68054,0.00500100682972667,10914.8868251001,0.0228205888203179,1.92949446811685,0.108853455189652,-0.685350658073897,-0.332533326233014,-0.698617212430537,-0.506548941720468
68059,0.00613009328541083,8644.28165389661,0.00367185974875633,2.53641140501958,0.091204802120211,-0.595374039647054,-0.49014445263388,-0.713006804025371,-0.38223425684866
68066,0.00475209774315714,9983.23619420462,0.0219008697861904,1.98903884613074,0.0997701958282452,-0.676523088015694,-0.340103434536255,-0.704521397031926,-0.533954331717704
68113,0.00329074392765431,21762.2467898721,0.0127465599547625,1.50483802132902,0.124619506348724,-0.748306803720648,-0.415451572710953,-0.629873829937276,-0.69485231977334
68117,0.00468201765500932,19713.2900754375,0.0111652772703821,1.60526811547711,0.134178006451748,-0.733417846582873,-0.428466940159726,-0.642858760426349,-0.541670290075035
68119,0.00531766289235871,18839.2637960448,0.0123709219264353,1.805276510199,0.148593498687714,-0.703766212364364,-0.418543408860621,-0.648397760056543,-0.471684473689101
68127,0.00552762114274552,21166.8089988899,0.0122037009516499,1.78663095574804,0.167165362336712,-0.706530452141149,-0.419919786692031,-0.633647320256521,-0.448567648930756
68142,0.00588772834425,9120.65102580465,0.00390251576126958,2.6104786861255,0.107428582440193,-0.584393420908695,-0.488245947839776,-0.709987890478895,-0.408919123302156
68203,0.00574463749659863,13614.1399965499,0.0123438005736558,1.77045212532022,0.100516990284843,-0.708928995275281,-0.418766641793998,-0.681511133733625,-0.424673712815004
68209,0.0059275646568748,14952.3240052019,0.0121742605584718,1.95803971395804,0.112173389330586,-0.681118769759723,-0.420162107397136,-0.67303060985944,-0.404533065329823
68216,0.00365792312285026,21525.2521958999,0.0108830536056004,1.41120160975923,0.112317958214624,-0.762188584179222,-0.43078989274509,-0.631375744695814,-0.654425153445664
68218,0.00545444808670048,19332.3193811371,0.0121312097412638,1.8249853490087,0.151960195781217,-0.700844338609669,-0.420516454036397,-0.645273100343349,-0.456624149261224
68225,0.00317751941662724,21715.5595185457,0.0127526067013882,1.82867393741997,0.141296214463763,-0.700297498190766,-0.415401802590796,-0.630169702938705,-0.707318565681467
68308,0.00567847776045373,16520.1429227986,0.0118399032442612,1.75125271825681,0.125406458678675,-0.711775344781002,-0.422914166435423,-0.663094812035588,-0.431958032548581
69003,0.0246409546081961,220294.999803784,0.422553688114793,6.55376107324803,10.4158079093319,0.000205876164933898,2.95762675718885,0.628295256568398,1.65584872648978
69019,0.0243376269253927,253007.574619377,0.395493564716843,8.66642109554413,12.6331417288134,0.313411840826039,2.73489779625579,0.835605887928551,1.6224517398279
69021,0.0271646148683808,315852.696740414,0.371204976063547,9.75146369998376,13.3424318879752,0.474271521056351,2.53498103927277,1.23387664522179,1.93370878617694
69022,0.032743697767816,306629.319223506,0.305488051699062,9.15408425947857,9.24017554019528,0.385708855053521,1.99407211346475,1.17542498780619,2.54797701074503
69026,0.0239176971089878,305794.339228404,0.382496698868373,10.2384908487649,13.4672502489964,0.54647424479813,2.62792199340209,1.17013343766275,1.57621662423348
69029,0.0259337654346373,343720.349180147,0.2778765247587,11.4256699472531,9.23358772661214,0.722475859276245,1.76680460936802,1.41048336769392,1.7981897931803
69057,0.023386653138807,296400.341989724,0.37351690430279,9.48206030642197,12.7919459572881,0.434331943049005,2.55401027158282,1.11060050546391,1.51774761729981
69127,0.0244809687301042,307802.315764056,0.355941015474674,10.317862268,12.8890933154605,0.558241212348843,2.40934502380876,1.18285866292273,1.63823396021674
69142,0.0199934680192134,206750.846224111,0.416063357061371,5.70605604080525,7.28843723212871,-0.125468046582822,2.90420554138797,0.542461382418496,1.14415112543649
69203,0.0249320817999972,233157.756828001,0.427774579598472,5.61526934395581,8.29770917330766,-0.138927351281654,3.00059935262764,0.709810890686304,1.68790241460566
69207,0.0208163256849369,238369.207820307,0.261500075371454,5.3285275823284,3.99507275240623,-0.181437376137206,1.63201181843528,0.742837615167883,1.23474940592582
69211,0.025276461326365,236416.257145205,0.427786176866871,6.77055518923671,10.1084959271095,0.0323460262669323,3.00069480849465,0.730461107364602,1.72581929163593
69237,0.024940076612021,216211.223431438,0.420584548812538,6.77819127464967,10.4518187646404,0.0334780908077284,2.94141898369595,0.602414986890536,1.68878265945525
69238,0.025616051795371,235909.579252149,0.425664837118607,6.92381699803806,10.1179401429288,0.0550673880405892,2.98323428952477,0.727250118486535,1.76320888383892
69240,0.0233485101953623,264525.018783309,0.374702721720061,5.7184706458849,6.28203267500504,-0.123627557190861,2.56377060701518,0.908595820232563,1.51354800267283
69243,0.023514446645634,261363.349276733,0.38707402614147,9.0485171140193,12.8455776603836,0.370058320049713,2.6655974811445,0.888559253094224,1.5318179388858
69251,0.024489062966871,329365.545932679,0.357057128545694,11.2557180651676,13.5238679965867,0.697280161618899,2.41853163027527,1.31951213289938,1.63912515193007
69253,0.0299323091166931,362858.216758949,0.280078735683674,11.8858031623283,8.93057142601599,0.790691504945367,1.78493077028242,1.53176649606318,2.23843747773846
72002,0.00468242273120899,16452.0269927266,0.0107657202615833,1.2570876489402,0.0754961073150242,-0.785036279149853,-0.431755650861246,-0.663526485682451,-0.541625690372454
72004,0.00461553021319801,16218.8168052825,0.00984806586448939,1.22880969013488,0.0675755849460032,-0.789228541640171,-0.439308765359454,-0.66500441737909,-0.548990690860197
72006,0.00272748056869121,15417.137564567,0.00742550977119014,1.19915058143122,0.0574896997678785,-0.793625562293983,-0.459248563620073,-0.67008492939864,-0.756868746076944
72010,0.00209665701263092,15797.7221217175,0.00705466498181656,1.25245831094742,0.0534539766782423,-0.785722587527191,-0.462300947136212,-0.667673036563131,-0.826323685675727
72012,0.00210460240246781,15874.4554551576,0.00713069635380569,1.33175624849835,0.058676348647776,-0.773966513779328,-0.461675141103017,-0.667186751521629,-0.825448882308116
72016,0.00209665701263092,15797.7221217175,0.00705466498181656,1.25245831094742,0.0534539766782423,-0.785722587527191,-0.462300947136212,-0.667673036563131,-0.826323685675727
72021,0.00115767828755563,20338.9124854836,0.00677107432553917,2.3467370375095,0.0355740396212691,-0.623493634196354,-0.464635151281333,-0.638893979984857,-0.929707127857164
72023,0.00132979689983052,17165.0757312571,0.00653106005570559,1.75126228984329,0.038383547527094,-0.711773925774656,-0.466610682883425,-0.659007655079582,-0.910756523199915
72025,0.00121243698162877,21925.8202032061,0.00655885161379099,2.42522933258924,0.0241496396211235,-0.611856998514577,-0.466381933562365,-0.628837209989652,-0.923678085737826
72029,0.00205391126397658,24594.3572360223,0.00681985340762201,3.28744067909039,0.0400485371050873,-0.484032486443228,-0.464233655910902,-0.611925789833958,-0.831030078394214
72031,0.00224217809188208,26779.4566966474,0.00852412592878414,3.59603816337844,0.0528231233631125,-0.43828230811904,-0.450205972363312,-0.598078076796371,-0.810301522786215
