"routes.stateroute","routes.Longi","routes.Lati","routes.optional","ndvi.point","ndvi.mean","ndvi.var"
85011,-451.544048840744,-578.013201860065,TRUE,0.474355159150896,0.382268627875549,0.025201130076535
85021,-397.202221765845,-800.381925785888,TRUE,0.215030144714663,0.243412868918611,0.0170517128786179
85104,-623.355922749467,-549.848057396453,TRUE,0.320834654315424,0.209835783206034,0.0121495066697913
85108,-225.707007351214,-536.700017210903,TRUE,0.483765728647654,0.265651090586037,0.0121340732722396
85109,-584.536881004343,-600.531148511137,TRUE,0.158006082949746,0.158572460255658,0.00259879910776364
85112,-345.522739045456,-674.847714981909,TRUE,0.149266943659779,0.172279292905225,0.002859345646221
85121,-455.58890083047,-808.749144950327,TRUE,0.513096822975694,0.341211182489652,0.0155652319735379
85123,-241.159074097351,-835.169849565188,TRUE,0.259601599597418,0.303403346780541,0.0159632654639512
85153,-387.963413104947,-379.041449465736,TRUE,0.452578288007769,0.477209910828163,0.0211735891092699
85155,-493.812091277708,-562.746952861406,TRUE,0.258201210362472,0.275055627524111,0.00567101446632734
85156,-370.325967288056,-507.031951977507,TRUE,0.598519400515212,0.562998154392971,0.0148484153282315
85169,-631.545116764385,-879.468442903516,TRUE,0.231394014494877,0.233351176628142,0.00697220935968002
85174,-393.186914211095,-565.245968387914,TRUE,0.631662905170213,0.589346830484689,0.0129965623631331
85203,-426.45810209254,-387.768918189971,TRUE,0.54147822494062,0.56642227809464,0.0126857556902419
85206,-381.436282330933,-543.951127242447,TRUE,0.459847262327737,0.574004736320544,0.0171943820908082
85251,-541.396233929016,-376.270507400811,TRUE,0.222731545662938,0.220948668957536,0.0130653348611656
85316,-424.015547610424,-756.46658354446,TRUE,0.342866884801286,0.333065525927009,0.0224062977625655
85317,-302.882537073024,-687.948286072023,TRUE,0.172438154716943,0.171206601483939,0.00418787490194069
85318,-240.48138296741,-778.278415326266,TRUE,0.208480414878697,0.281500403265783,0.0169626872191817
85321,-440.239365610941,-815.48314678073,TRUE,0.264622499805671,0.316808601011401,0.0192699432920791
85323,-249.731087411259,-809.625420426,TRUE,0.59692279901767,0.314309120637629,0.0154763334484244
85904,-383.593932211117,-368.093420162283,TRUE,0.423839224484909,0.460501836313659,0.0196102477532919
85906,-405.840858237978,-369.329549618274,TRUE,0.701668660141664,0.5358507062936,0.0159598939570062
87009,2629.61097613304,355.024571519195,TRUE,0.843645578421197,0.83987521887137,0.00116352536880256
87015,2631.56934898184,472.207813104863,TRUE,0.827596375419189,0.831151385443588,0.000896854926976403
87022,2568.37854685468,466.862629255887,TRUE,0.826231530307419,0.785574881379441,0.0110086637650032
88004,2360.04874322424,-385.739491127031,TRUE,0.752841328600789,0.808955394456309,0.00538091608739233
88005,2400.47281695908,-325.520704952675,TRUE,0.706960001427717,0.81821300878344,0.00421990224682128
88007,2387.29167486823,-301.585121088082,TRUE,0.714802689172718,0.830716005091038,0.00327923458490757
88014,2166.34303925431,-587.922926984596,TRUE,0.7898837188749,0.849353515158522,0.00150266425344815
88023,2407.75033032532,-427.105638115463,TRUE,0.857337095319093,0.834354090182909,0.00169623581693047
88028,2520.49176962593,-443.921631059958,TRUE,0.776395534125357,0.776538388948132,0.0049277739752548
88029,2609.14947989479,-356.977664052568,TRUE,0.466575881009769,0.699914493300062,0.0443339565875913
88042,2509.84563162082,-520.62618458058,TRUE,0.799289665281933,0.777551393324384,0.00457799949501461
88043,2581.61458378284,-494.264511009844,TRUE,0.644577342046878,0.740335850225455,0.00263462064780171
88044,2570.26457539199,-499.688880949111,TRUE,0.682619569852892,0.739638723369916,0.00307404304565119
88051,2406.02392481473,-505.559962236871,TRUE,0.795204927814982,0.7942885229696,0.00135243484201031
88901,2348.55804866228,-387.08903924831,TRUE,0.886820875840014,0.811983156273704,0.00431781619222082
88914,2569.16244091706,-363.527384481693,TRUE,0.871171985153061,0.768525068743739,0.0122443132522321
88924,2118.06705703095,-578.920557048278,TRUE,0.866543129186084,0.853435045156993,0.00180583793791683
89001,-1293.96012313522,479.077659663186,TRUE,0.796822834649336,0.815626738942843,0.00891280007082534
89002,-1233.40841720493,449.66182933957,TRUE,0.671952933513407,0.72015779552089,0.0284135864269183
89004,-1063.18049850508,482.588272442894,TRUE,0.794112288975231,0.620643816485523,0.0450488785513635
89005,-997.627654673708,431.71917220113,TRUE,0.525804786930612,0.566031336732546,0.0108717782249808
89006,-972.973168819675,397.966438433867,TRUE,0.425488268395552,0.451097553545328,0.0146855123016679
89009,-1318.16059721989,380.699662486541,TRUE,NA,0.828283346027618,0.00165053444200117
89016,-840.877775298657,336.640319687044,TRUE,0.517755136452256,0.514751198562551,0.0101520621356836
89019,-1118.94217841343,258.882998715938,TRUE,0.677594517626034,0.659039524506004,0.0203172909567485
89029,-991.845601400891,448.168971007361,TRUE,0.462539104373584,0.567978886963395,0.00945408796365205
89036,-1047.65061936044,349.679389157868,TRUE,0.647573192445593,0.610384128368671,0.0171755039620302
89043,-1136.22419962482,235.290016891341,TRUE,0.804724003541169,0.714820082873128,0.0173845247895349
89049,-995.723071860148,419.689393627362,TRUE,0.667047052749033,0.546065570608966,0.0121069241081693
89053,-1245.00757713151,435.760118702919,TRUE,0.711999188958902,0.710525676866197,0.0327476292061241
89057,-867.988248465006,273.473137441634,TRUE,0.303297138783993,0.373023675704673,0.00253676837585946
89066,-1157.52426727518,482.345620917932,TRUE,NA,0.759251762642249,0.0127454485939971
89071,-819.613190036958,459.662579109891,TRUE,0.665609379972981,0.728458154613205,0.00496289519793764
89075,-968.031489535605,348.584872829875,TRUE,0.294666836507977,0.331598193350998,0.00288317961305254
89078,-1276.57652837575,279.503921072647,TRUE,0.795773948197064,0.825785251930268,0.00217670169085558
89079,-1192.00916695132,292.083913312891,TRUE,0.797707591978172,0.787463974206909,0.0063072524086433
89111,-1139.66854944795,388.494356946422,TRUE,0.733366825482169,0.743860534161179,0.0154748536332949
89152,-769.237891403714,452.38606313525,TRUE,0.783054462921581,0.751529852926327,0.00421081231157275
89164,-909.705239400993,244.522612271198,TRUE,0.312699286392346,0.369950281214021,0.00888424511888438
89906,-815.658929687585,296.508666725261,TRUE,0.468100153118575,0.510496967233536,0.00493141586161219
89909,-1139.43588097223,195.811077665831,TRUE,0.768060208997603,0.726647645739999,0.0136603678871932
89910,-1191.24722998821,335.183326675424,TRUE,0.587350647174549,0.714065831708721,0.0129408735308279
90003,2282.87203062679,-474.688053025672,TRUE,0.860393991269806,0.853993237758919,0.00105158143526366
90014,2156.34231910512,-382.852881856517,TRUE,0.830996664609898,0.858449309173639,0.000824076710868432
90016,2190.6514196841,-381.177617828634,TRUE,0.865107487720605,0.871659418034814,0.000643717439649188
90019,2130.77905441112,-415.409652485574,TRUE,0.850986133780376,0.839815345530274,0.00295212849753729
90026,2205.49434930638,-362.618331545549,TRUE,0.863411068287591,0.872627126324592,0.000381032587822452
90030,2300.50519615708,-385.018709138546,TRUE,0.819750952978356,0.85535843902864,0.000667308347730917
90037,2175.3322399138,-244.567623290614,TRUE,0.663610243322231,0.835030001793174,0.00202594402097269
90041,2180.49247083097,-273.722831424141,TRUE,0.873559642534315,0.86139747958819,0.00104621093600197
90048,2378.77579901585,-260.964600563221,TRUE,0.82804670562324,0.823828540666049,0.00303879182834533
90140,2250.18968703245,-304.782585608475,TRUE,0.852387001237924,0.848489199010682,0.00128556575853382
91004,1191.21998829418,235.233437507235,TRUE,0.842761628872668,0.797354444820566,0.00294658731543837
91005,1191.21526269529,291.157215227498,TRUE,0.832101890190535,0.75347792236906,0.0149338118472459
91006,1218.14970649901,218.036171604872,TRUE,0.816968457224473,0.80876852405711,0.000980689286163524
91008,1306.28390818689,243.357765925942,TRUE,0.800989085394407,0.78715004829268,0.00292925403009826
91009,1090.81389321277,71.1939416811742,TRUE,0.734031411174155,0.68731244268446,0.00465509182704915
91010,1090.42942286607,110.064434656853,TRUE,0.803544938354066,0.721500077050415,0.0029488707471707
91012,1118.94480245086,140.669935910908,TRUE,0.836200404341362,0.753832707960943,0.00301481904837436
91013,1146.76957124561,139.165045701684,TRUE,0.742622867813272,0.768256311909357,0.00440892924002632
91014,1182.82397613848,120.350357521786,TRUE,0.786287333777985,0.766749202006487,0.00427577540519945
91015,1189.60199211339,185.42490814165,TRUE,0.824796458304976,0.814485813276014,0.00206103291173791
91016,1196.1868519884,168.244353351035,TRUE,0.80234501680956,0.814785293425403,0.00240688925713139
91017,1239.21632196394,111.842416079609,TRUE,0.711751472255534,0.778890975803155,0.00267986582444009
91019,1273.9037282821,177.777181773413,TRUE,0.804882946345968,0.796712705387739,0.0014557122113049
91020,1289.07787764465,142.921170935629,TRUE,0.801795641658182,0.793197516320528,0.0024877120294637
91022,1323.65688282836,149.253968520073,TRUE,0.784105647544351,0.787420657193876,0.00266235667752042
91024,1345.57051221543,224.241322507837,TRUE,0.75433175128137,0.784184028325001,0.00274329145555028
91026,1385.61436516478,180.006002570729,TRUE,0.82522298312135,0.813396508184146,0.00197877483707772
91028,1441.85783254163,197.86378165155,TRUE,0.780247206899363,0.786836653281979,0.00207468037191093
91029,1454.21876448604,194.081572050833,TRUE,0.781815713448678,0.774117332567092,0.00357939222065812
91030,1527.60045761797,202.779491580162,TRUE,0.684362739427857,0.589876357983485,0.0454222100653905
91031,1122.87897422905,34.1487107663161,TRUE,0.789025415023014,0.716954340920206,0.00562704573745775
91033,1186.14700091691,17.3884089096864,TRUE,0.819855945297486,0.759340716783296,0.00349930824730739
91036,1279.84060202182,82.8620373867122,TRUE,0.709025642468794,0.742629377782601,0.00236504245139365
91039,1304.98044814081,74.9067868307401,TRUE,0.743442702838883,0.742395272578477,0.00276067539271753
91042,1366.3207024734,96.967285745866,TRUE,0.700805822215037,0.76617304178879,0.00401877126658215
91044,1397.35986907563,63.6637002444561,TRUE,0.724394462011219,0.723625833847954,0.00585930084625229
91047,1405.97869007068,87.7954393878557,TRUE,0.652112931085729,0.744446553725462,0.00405623988401169
91048,1503.27293101771,45.3890715676655,TRUE,0.650422766872432,0.645853893016285,0.015913899971264
91049,1494.031107948,104.907927968911,TRUE,0.684157876628754,0.630164313106763,0.0253523416999275
91052,1282.15617570381,-86.0932182521565,TRUE,0.808934877393567,0.78811205334958,0.00364853090372753
91054,1302.74087846668,-29.6873829750929,TRUE,0.748992095763408,0.761839037520369,0.00336172099043854
91055,1348.7018859666,-58.9139549040718,TRUE,0.72934750262701,0.754227237116134,0.00341767338521266
91056,1396.88495034774,-37.9921633408529,TRUE,0.743333424004616,0.700886683566038,0.00353956709332215
91057,1395.86023928549,4.65931367130914,TRUE,0.755663519399334,0.700290035076287,0.00494633710235343
91063,1506.63331466043,-31.5396690782476,TRUE,0.51248425679874,0.648681811822142,0.0137664511284655
91068,1452.3812678789,-96.6344367386495,TRUE,0.71257974890174,0.69260454731616,0.00317572438759403
91069,1511.98584502724,-118.070230044284,TRUE,0.711831303481163,0.643892147927359,0.0102339662671222
91070,1512.50752910299,-96.2378555594128,TRUE,0.666326653388042,0.628022269798922,0.012958414844808
91118,1259.96988497489,110.03782170626,TRUE,0.799993412898204,0.767076424705907,0.00294360835150618
91167,1374.57643048068,-104.27702024641,TRUE,0.698778677736935,0.72344160213417,0.00487410231967626
91301,1119.41933451676,258.327432999521,TRUE,0.774666287552408,0.755327503142738,0.00995257242447107
91303,1334.88063332276,235.509122191395,TRUE,0.719046327467753,0.787788387375535,0.00266893966665469
91308,1377.39860774861,200.377405534866,TRUE,0.769236912126891,0.806822988998243,0.00185980025272097
91311,1281.48901598365,91.5692731214769,TRUE,0.720869276481551,0.739993760148498,0.00216469739926787
91313,1386.32048245512,118.087464438903,TRUE,0.849240911387702,0.782645437793168,0.00455466727985956
91314,1487.08904695412,48.1265339201888,TRUE,0.661355566920732,0.657035016344286,0.0112453762656015
91315,1260.9607889704,-119.787317024631,TRUE,0.76105944586894,0.757431262651156,0.00464711831388653
91319,1332.71109101795,-120.164644897012,TRUE,0.704737495684054,0.75466551380022,0.00221514254621848
91320,1430.07203745141,-148.124226147154,TRUE,0.710672746381059,0.678619581110328,0.00194440218294351
91322,1469.00145356155,70.6655382529765,TRUE,0.688817246715273,0.657583684590095,0.0109103201946609
92001,-295.238485104284,-28.6379592746061,TRUE,0.536043998743295,0.531979548641744,0.00643712797375915
92002,-195.670633073995,-82.4042755217546,TRUE,0.235985614293183,0.340734366671418,0.0142905790752734
92005,-3.43858986987341,-49.5604132057393,TRUE,0.450966209406819,0.428439142122735,0.00850348616820523
92011,-60.9741392313798,-181.742836844028,TRUE,0.373017808702415,0.344591871460425,0.0127333123110489
92019,45.3580368755684,-262.708783092338,TRUE,0.327250886566579,0.366445012614858,0.00931110478010595
92026,1.82975458604084,-448.189053844082,TRUE,0.445348319644043,0.521507618502877,0.0147196451227275
92028,197.892724007244,-354.646453979299,TRUE,0.496245738849226,0.391948840677337,0.00540744307537318
92030,-320.554068228262,-31.3361721429297,TRUE,0.588170978600489,0.546287556172293,0.00572619970555071
92042,-20.9885914313965,-102.121522305569,TRUE,0.529794807036946,0.474721972303759,0.0166131179571489
92053,-239.102679460738,-184.705246608823,TRUE,0.297752044363168,0.400832772754712,0.0238803448731725
92077,-177.236981932327,-275.191303446303,TRUE,0.505770503686731,0.385214109224275,0.0139156881171453
92083,-25.9058223529911,-296.434956961475,TRUE,0.261782291785892,0.271418417858793,0.00330257505466456
92084,8.76544125544276,-331.739865596705,TRUE,0.340953797451783,0.277762589068935,0.00530609986338263
92087,113.777813948403,-334.345046095748,TRUE,0.4341069662241,0.417710298679518,0.00542226349363234
92090,218.759317717477,-265.117755476457,TRUE,0.518578448397486,0.406133348038313,0.00240815531407589
92104,23.7465109616831,-394.298831178291,TRUE,0.44641982189543,0.374246684428071,0.0211539045145876
92120,70.6291838623437,-266.034762941466,TRUE,0.337174471804351,0.374786992065176,0.00918264339918129
