"","stateroute","scale","subrouteID","AOU","occupancy"
"3629","64038",5,"Stop1","4940",0.133333333333333
"3630","64039",5,"Stop1","4940",0.666666666666667
"3631","68113",5,"Stop1","4940",0.8
"3632","68119",5,"Stop1","4940",0.866666666666667
"3636","72035",5,"Stop1","4940",0.6
"3637","72036",5,"Stop1","4940",0.2
"3639","76306",5,"Stop1","4940",0.533333333333333
"3646","14098",5,"Stop1","4950",0.266666666666667
"3647","34034",5,"Stop1","4950",0.733333333333333
"3648","39028",5,"Stop1","4950",0.6
"3650","46121",5,"Stop1","4950",0.133333333333333
"3651","53025",5,"Stop1","4950",0.2
"3652","53026",5,"Stop1","4950",0.133333333333333
"3655","59020",5,"Stop1","4950",0.0666666666666667
"3656","64038",5,"Stop1","4950",0.933333333333333
"3657","64039",5,"Stop1","4950",0.933333333333333
"3658","68113",5,"Stop1","4950",0.2
"3659","68119",5,"Stop1","4950",0.2
"3660","68317",5,"Stop1","4950",0.266666666666667
"3661","72029",5,"Stop1","4950",0.266666666666667
"3662","72034",5,"Stop1","4950",0.333333333333333
"3663","72035",5,"Stop1","4950",0.533333333333333
"3664","72036",5,"Stop1","4950",0.533333333333333
"3665","72132",5,"Stop1","4950",0.266666666666667
"3666","76306",5,"Stop1","4950",0.133333333333333
"3667","88924",5,"Stop1","4950",0.0666666666666667
"3670","89029",5,"Stop1","4950",0.4
"3672","89078",5,"Stop1","4950",0.0666666666666667
"3683","64038",5,"Stop1","4970",0.866666666666667
"3684","64039",5,"Stop1","4970",0.866666666666667
"3701","34034",5,"Stop1","4980",1
"3702","39028",5,"Stop1","4980",0.933333333333333
"3703","45101",5,"Stop1","4980",0.2
"3708","58116",5,"Stop1","4980",0.0666666666666667
"3709","59020",5,"Stop1","4980",0.133333333333333
"3710","64038",5,"Stop1","4980",0.933333333333333
"3711","64039",5,"Stop1","4980",1
"3712","68113",5,"Stop1","4980",1
"3713","68119",5,"Stop1","4980",1
"3714","68317",5,"Stop1","4980",0.6
"3715","72029",5,"Stop1","4980",0.333333333333333
"3716","72034",5,"Stop1","4980",0.266666666666667
"3717","72035",5,"Stop1","4980",1
"3718","72036",5,"Stop1","4980",1
"3719","72132",5,"Stop1","4980",1
"3720","76306",5,"Stop1","4980",0.866666666666667
"3721","88924",5,"Stop1","4980",0.266666666666667
"3722","89001",5,"Stop1","4980",0.0666666666666667
"3723","89019",5,"Stop1","4980",0.133333333333333
"3724","89029",5,"Stop1","4980",0.0666666666666667
"3726","89078",5,"Stop1","4980",0.133333333333333
"3728","34034",5,"Stop1","5010",0.866666666666667
"3729","39028",5,"Stop1","5010",0.666666666666667
"3739","68113",5,"Stop1","5010",1
"3740","68119",5,"Stop1","5010",0.266666666666667
"3741","68317",5,"Stop1","5010",0.2
"3744","72035",5,"Stop1","5010",0.866666666666667
"3745","72036",5,"Stop1","5010",0.8
"3746","72132",5,"Stop1","5010",0.0666666666666667
"3747","76306",5,"Stop1","5010",0.2
"3748","88924",5,"Stop1","5010",0.2
"3764","64038",5,"Stop1","5011",1
"3765","64039",5,"Stop1","5011",1
"3778","89029",5,"Stop1","5011",0.666666666666667
"3781","14098",5,"Stop1","5050",0.0666666666666667
"3809","34034",5,"Stop1","5060",0.4
"3810","39028",5,"Stop1","5060",0.666666666666667
"3819","64039",5,"Stop1","5060",0.333333333333333
"3825","72035",5,"Stop1","5060",0.133333333333333
"3826","72036",5,"Stop1","5060",0.2
"3829","88924",5,"Stop1","5060",0.333333333333333
"3836","34034",5,"Stop1","5070",0.333333333333333
"3837","39028",5,"Stop1","5070",0.0666666666666667
"3844","59020",5,"Stop1","5070",0.266666666666667
"3846","64039",5,"Stop1","5070",0.133333333333333
"3847","68113",5,"Stop1","5070",0.133333333333333
"3848","68119",5,"Stop1","5070",0.2
"3849","68317",5,"Stop1","5070",0.0666666666666667
"3850","72029",5,"Stop1","5070",0.2
"3852","72035",5,"Stop1","5070",0.466666666666667
"3853","72036",5,"Stop1","5070",0.8
"3854","72132",5,"Stop1","5070",0.533333333333333
"3862","14098",5,"Stop1","5080",0.733333333333333
"3886","89029",5,"Stop1","5080",0.666666666666667
"3889","14098",5,"Stop1","5100",0.133333333333333
"3895","53026",5,"Stop1","5100",0.0666666666666667
"3896","55011",5,"Stop1","5100",0.133333333333333
"3899","64038",5,"Stop1","5100",0.533333333333333
"3900","64039",5,"Stop1","5100",0.533333333333333
"3913","89029",5,"Stop1","5100",0.2
"3917","34034",5,"Stop1","5110",1
"3918","39028",5,"Stop1","5110",0.133333333333333
"3920","46121",5,"Stop1","5110",0.533333333333333
"3925","59020",5,"Stop1","5110",0.333333333333333
"3926","64038",5,"Stop1","5110",0.133333333333333
"3927","64039",5,"Stop1","5110",0.4
"3928","68113",5,"Stop1","5110",0.8
"3929","68119",5,"Stop1","5110",0.666666666666667
"3930","68317",5,"Stop1","5110",0.266666666666667
"3931","72029",5,"Stop1","5110",0.133333333333333
"3932","72034",5,"Stop1","5110",0.0666666666666667
"3933","72035",5,"Stop1","5110",0.666666666666667
"3934","72036",5,"Stop1","5110",1
"3935","72132",5,"Stop1","5110",0.933333333333333
"3946","45101",5,"Stop1","5140",0.133333333333333
"3948","53025",5,"Stop1","5140",0.2
"3951","58116",5,"Stop1","5140",0.133333333333333
"3966","89019",5,"Stop1","5140",0.533333333333333
"3968","89043",5,"Stop1","5140",0.266666666666667
"3969","89078",5,"Stop1","5140",0.0666666666666667
"3983","68119",5,"Stop1","5170",0.133333333333333
"3985","72029",5,"Stop1","5170",0.4
"3986","72034",5,"Stop1","5170",0.666666666666667
"3989","72132",5,"Stop1","5170",0.2
"3990","76306",5,"Stop1","5170",0.133333333333333
"3992","89001",5,"Stop1","5170",0.0666666666666667
"4002","53025",5,"Stop1","5180",0.0666666666666667
"4020","89019",5,"Stop1","5180",0.0666666666666667
"4021","89029",5,"Stop1","5180",0.133333333333333
"4024","14098",5,"Stop1","5190",0.933333333333333
"4026","39028",5,"Stop1","5190",0.333333333333333
"4028","46121",5,"Stop1","5190",0.666666666666667
"4029","53025",5,"Stop1","5190",0.0666666666666667
"4030","53026",5,"Stop1","5190",0.4
"4033","59020",5,"Stop1","5190",0.933333333333333
"4036","68113",5,"Stop1","5190",0.333333333333333
"4038","68317",5,"Stop1","5190",0.266666666666667
"4039","72029",5,"Stop1","5190",0.6
"4040","72034",5,"Stop1","5190",0.8
"4041","72035",5,"Stop1","5190",0.533333333333333
"4042","72036",5,"Stop1","5190",0.4
"4043","72132",5,"Stop1","5190",0.0666666666666667
"4046","89001",5,"Stop1","5190",0.133333333333333
"4048","89029",5,"Stop1","5190",0.0666666666666667
"4076","89043",5,"Stop1","5210",0.0666666666666667
"4077","89078",5,"Stop1","5210",0.0666666666666667
"4081","45101",5,"Stop1","5220",0.0666666666666667
"4106","34034",5,"Stop1","5290",0.133333333333333
"4107","39028",5,"Stop1","5290",0.0666666666666667
"4114","59020",5,"Stop1","5290",0.133333333333333
"4115","64038",5,"Stop1","5290",0.0666666666666667
"4116","64039",5,"Stop1","5290",0.0666666666666667
"4117","68113",5,"Stop1","5290",0.0666666666666667
"4118","68119",5,"Stop1","5290",0.133333333333333
"4119","68317",5,"Stop1","5290",0.733333333333333
"4120","72029",5,"Stop1","5290",0.333333333333333
"4121","72034",5,"Stop1","5290",0.2
"4122","72035",5,"Stop1","5290",0.0666666666666667
"4123","72036",5,"Stop1","5290",0.133333333333333
"4124","72132",5,"Stop1","5290",0.266666666666667
"4125","76306",5,"Stop1","5290",0.2
"4126","88924",5,"Stop1","5290",0.333333333333333
"4127","89001",5,"Stop1","5290",0.0666666666666667
"4129","89029",5,"Stop1","5290",0.0666666666666667
"4132","14098",5,"Stop1","5300",0.8
"4164","53025",5,"Stop1","5330",0.333333333333333
"4165","53026",5,"Stop1","5330",0.133333333333333
"4181","89001",5,"Stop1","5330",0.0666666666666667
"4182","89019",5,"Stop1","5330",0.2
"4184","89043",5,"Stop1","5330",0.0666666666666667
"4196","64038",5,"Stop1","5380",0.8
"4197","64039",5,"Stop1","5380",0.133333333333333
"4214","34034",5,"Stop1","5400",0.0666666666666667
"4220","55011",5,"Stop1","5400",0.866666666666667
"4223","64038",5,"Stop1","5400",0.733333333333333
"4224","64039",5,"Stop1","5400",0.933333333333333
"4230","72035",5,"Stop1","5400",0.133333333333333
"4231","72036",5,"Stop1","5400",0.733333333333333
"4237","89029",5,"Stop1","5400",0.933333333333333
"4241","34034",5,"Stop1","5420",0.133333333333333
"4250","64038",5,"Stop1","5420",1
"4251","64039",5,"Stop1","5420",0.866666666666667
"4252","68113",5,"Stop1","5420",0.933333333333333
"4253","68119",5,"Stop1","5420",0.933333333333333
"4254","68317",5,"Stop1","5420",0.4
"4256","72034",5,"Stop1","5420",0.133333333333333
"4257","72035",5,"Stop1","5420",0.733333333333333
"4258","72036",5,"Stop1","5420",0.866666666666667
"4260","76306",5,"Stop1","5420",1
"4266","89078",5,"Stop1","5420",0.0666666666666667
"4277","64038",5,"Stop1","5450",0.933333333333333
"4278","64039",5,"Stop1","5450",0.0666666666666667
"4295","34034",5,"Stop1","5460",0.0666666666666667
"4296","39028",5,"Stop1","5460",0.133333333333333
"4304","64038",5,"Stop1","5460",0.8
"4305","64039",5,"Stop1","5460",0.466666666666667
"4310","72034",5,"Stop1","5460",0.133333333333333
"4311","72035",5,"Stop1","5460",0.6
"4312","72036",5,"Stop1","5460",0.666666666666667
"4324","45101",5,"Stop1","5480",0.933333333333333
"4331","64038",5,"Stop1","5480",0.0666666666666667
"4332","64039",5,"Stop1","5480",0.2
"4351","45101",5,"Stop1","5491",0.0666666666666667
"4358","64038",5,"Stop1","5491",0.533333333333333
"4359","64039",5,"Stop1","5491",0.333333333333333
"4375","14098",5,"Stop1","5520",1
"4382","55011",5,"Stop1","5520",0.533333333333333
"4399","89029",5,"Stop1","5520",0.0666666666666667
"4424","89001",5,"Stop1","5540",0.333333333333333
"4425","89019",5,"Stop1","5540",0.8
"4427","89043",5,"Stop1","5540",0.0666666666666667
"4428","89078",5,"Stop1","5540",0.733333333333333
"4432","45101",5,"Stop1","5580",1
"4437","58116",5,"Stop1","5580",0.0666666666666667
"4441","68113",5,"Stop1","5580",0.0666666666666667
"4442","68119",5,"Stop1","5580",0.8
"4443","68317",5,"Stop1","5580",0.933333333333333
"4449","76306",5,"Stop1","5580",1
"4457","34034",5,"Stop1","5600",0.8
"4458","39028",5,"Stop1","5600",1
"4459","45101",5,"Stop1","5600",0.933333333333333
"4460","46121",5,"Stop1","5600",1
"4461","53025",5,"Stop1","5600",1
"4462","53026",5,"Stop1","5600",0.933333333333333
"4463","55011",5,"Stop1","5600",0.8
"4464","58116",5,"Stop1","5600",0.8
"4465","59020",5,"Stop1","5600",1
"4468","68113",5,"Stop1","5600",1
"4469","68119",5,"Stop1","5600",1
"4470","68317",5,"Stop1","5600",1
"4471","72029",5,"Stop1","5600",1
"4472","72034",5,"Stop1","5600",1
"4473","72035",5,"Stop1","5600",1
"4474","72036",5,"Stop1","5600",1
"4475","72132",5,"Stop1","5600",1
"4476","76306",5,"Stop1","5600",0.933333333333333
"4477","88924",5,"Stop1","5600",0.933333333333333
"4479","89019",5,"Stop1","5600",0.333333333333333
"4480","89029",5,"Stop1","5600",0.266666666666667
"4493","64038",5,"Stop1","5610",1
"4494","64039",5,"Stop1","5610",1
"4517","55011",5,"Stop1","5620",0.866666666666667
"4538","34034",5,"Stop1","5630",0.466666666666667
"4539","39028",5,"Stop1","5630",0.733333333333333
"4546","59020",5,"Stop1","5630",0.333333333333333
"4550","68119",5,"Stop1","5630",0.0666666666666667
"4551","68317",5,"Stop1","5630",0.133333333333333
"4552","72029",5,"Stop1","5630",0.666666666666667
"4553","72034",5,"Stop1","5630",0.866666666666667
"4554","72035",5,"Stop1","5630",0.733333333333333
"4555","72036",5,"Stop1","5630",0.933333333333333
"4572","58116",5,"Stop1","5670",0.6
"4579","72029",5,"Stop1","5670",0.933333333333333
"4580","72034",5,"Stop1","5670",0.466666666666667
"4581","72035",5,"Stop1","5670",1
"4596","53025",5,"Stop1","5671",0.333333333333333
"4597","53026",5,"Stop1","5671",0.0666666666666667
"4613","89001",5,"Stop1","5671",0.733333333333333
"4614","89019",5,"Stop1","5671",0.933333333333333
"4615","89029",5,"Stop1","5671",0.0666666666666667
"4616","89043",5,"Stop1","5671",0.933333333333333
"4617","89078",5,"Stop1","5671",0.0666666666666667
"4625","55011",5,"Stop1","5730",0.133333333333333
"4645","14098",5,"Stop1","5739",0.0666666666666667
"4673","34034",5,"Stop1","5810",1
"4674","39028",5,"Stop1","5810",0.466666666666667
"4675","45101",5,"Stop1","5810",0.6
"4676","46121",5,"Stop1","5810",0.6
"4677","53025",5,"Stop1","5810",0.666666666666667
"4678","53026",5,"Stop1","5810",1
"4680","58116",5,"Stop1","5810",0.4
"4681","59020",5,"Stop1","5810",1
"4682","64038",5,"Stop1","5810",0.266666666666667
"4683","64039",5,"Stop1","5810",0.933333333333333
"4684","68113",5,"Stop1","5810",0.8
"4685","68119",5,"Stop1","5810",1
"4686","68317",5,"Stop1","5810",0.933333333333333
"4687","72029",5,"Stop1","5810",1
"4688","72034",5,"Stop1","5810",1
"4689","72035",5,"Stop1","5810",0.733333333333333
"4690","72036",5,"Stop1","5810",1
"4691","72132",5,"Stop1","5810",1
"4692","76306",5,"Stop1","5810",1
"4693","88924",5,"Stop1","5810",0.866666666666667
"4694","89001",5,"Stop1","5810",0.933333333333333
"4695","89019",5,"Stop1","5810",0.4
"4696","89029",5,"Stop1","5810",0.266666666666667
"4698","89078",5,"Stop1","5810",0.933333333333333
"4722","89019",5,"Stop1","5830",0.666666666666667
"4724","89043",5,"Stop1","5830",0.266666666666667
"4729","45101",5,"Stop1","5840",0.8
"4739","68119",5,"Stop1","5840",1
"4740","68317",5,"Stop1","5840",0.266666666666667
"4776","89019",5,"Stop1","5850",0.0666666666666667
"4778","89043",5,"Stop1","5850",0.0666666666666667
"4781","34034",5,"Stop1","5870",0.266666666666667
"4782","39028",5,"Stop1","5870",0.666666666666667
"4784","46121",5,"Stop1","5870",0.266666666666667
"4794","68317",5,"Stop1","5870",0.0666666666666667
"4795","72029",5,"Stop1","5870",0.466666666666667
"4796","72034",5,"Stop1","5870",0.666666666666667
"4797","72035",5,"Stop1","5870",0.533333333333333
"4798","72036",5,"Stop1","5870",0.333333333333333
"4799","72132",5,"Stop1","5870",0.333333333333333
"4801","88924",5,"Stop1","5870",0.8
"4807","14098",5,"Stop1","5880",0.933333333333333
"4814","55011",5,"Stop1","5880",0.4
"4829","89001",5,"Stop1","5880",0.4
"4831","89029",5,"Stop1","5880",0.933333333333333
"4833","89078",5,"Stop1","5880",0.666666666666667
"4841","55011",5,"Stop1","5900",1
"4861","14098",5,"Stop1","5911",0.933333333333333
"4889","34034",5,"Stop1","5930",0.933333333333333
"4890","39028",5,"Stop1","5930",1
"4892","46121",5,"Stop1","5930",1
"4897","59020",5,"Stop1","5930",0.933333333333333
"4901","68119",5,"Stop1","5930",0.333333333333333
"4902","68317",5,"Stop1","5930",0.2
"4903","72029",5,"Stop1","5930",0.933333333333333
"4904","72034",5,"Stop1","5930",0.933333333333333
"4905","72035",5,"Stop1","5930",0.6
"4906","72036",5,"Stop1","5930",0.866666666666667
"4907","72132",5,"Stop1","5930",0.8
"4909","88924",5,"Stop1","5930",0.866666666666667
"4916","34034",5,"Stop1","5950",0.4
"4918","45101",5,"Stop1","5950",0.266666666666667
"4927","68113",5,"Stop1","5950",0.2
"4928","68119",5,"Stop1","5950",0.2
"4929","68317",5,"Stop1","5950",0.2
"4930","72029",5,"Stop1","5950",0.466666666666667
"4931","72034",5,"Stop1","5950",0.0666666666666667
"4932","72035",5,"Stop1","5950",0.333333333333333
"4933","72036",5,"Stop1","5950",0.2
"4934","72132",5,"Stop1","5950",0.533333333333333
"4935","76306",5,"Stop1","5950",0.2
"4936","88924",5,"Stop1","5950",0.0666666666666667
"4942","14098",5,"Stop1","5960",0.933333333333333
"4948","53026",5,"Stop1","5960",0.266666666666667
"4949","55011",5,"Stop1","5960",0.266666666666667
"4964","89001",5,"Stop1","5960",0.0666666666666667
"4966","89029",5,"Stop1","5960",0.733333333333333
"4968","89078",5,"Stop1","5960",0.8
"4971","39028",5,"Stop1","5970",0.933333333333333
"4973","46121",5,"Stop1","5970",0.0666666666666667
"4997","34034",5,"Stop1","5980",1
"4998","39028",5,"Stop1","5980",1
"5000","46121",5,"Stop1","5980",1
"5004","58116",5,"Stop1","5980",0.4
"5005","59020",5,"Stop1","5980",0.6
"5009","68119",5,"Stop1","5980",0.0666666666666667
"5010","68317",5,"Stop1","5980",0.0666666666666667
"5011","72029",5,"Stop1","5980",1
"5012","72034",5,"Stop1","5980",1
"5013","72035",5,"Stop1","5980",1
"5014","72036",5,"Stop1","5980",1
"5015","72132",5,"Stop1","5980",1
"5016","76306",5,"Stop1","5980",0.733333333333333
"5017","88924",5,"Stop1","5980",0.533333333333333
"5023","14098",5,"Stop1","5990",0.0666666666666667
"5029","53026",5,"Stop1","5990",0.2
"5047","89029",5,"Stop1","5990",0.466666666666667
"5051","34034",5,"Stop1","6040",0.4
"5052","39028",5,"Stop1","6040",0.0666666666666667
"5077","14098",5,"Stop1","6070",0.0666666666666667
"5082","53025",5,"Stop1","6070",0.266666666666667
"5083","53026",5,"Stop1","6070",0.133333333333333
"5084","55011",5,"Stop1","6070",0.333333333333333
"5099","89001",5,"Stop1","6070",0.4
"5100","89019",5,"Stop1","6070",0.866666666666667
"5101","89029",5,"Stop1","6070",0.8
"5102","89043",5,"Stop1","6070",0.733333333333333
"5103","89078",5,"Stop1","6070",0.533333333333333
"5106","39028",5,"Stop1","6080",0.133333333333333
"5107","45101",5,"Stop1","6080",0.133333333333333
"5112","58116",5,"Stop1","6080",0.333333333333333
"5119","72029",5,"Stop1","6080",0.866666666666667
"5120","72034",5,"Stop1","6080",0.133333333333333
"5121","72035",5,"Stop1","6080",0.933333333333333
"5122","72036",5,"Stop1","6080",0.666666666666667
"5123","72132",5,"Stop1","6080",0.266666666666667
"5125","88924",5,"Stop1","6080",0.533333333333333
"5133","39028",5,"Stop1","6100",0.666666666666667
"5152","88924",5,"Stop1","6100",0.266666666666667
"5160","39028",5,"Stop1","6110",0.466666666666667
"5162","46121",5,"Stop1","6110",0.0666666666666667
"5172","68317",5,"Stop1","6110",0.0666666666666667
"5185","14098",5,"Stop1","6120",0.0666666666666667
"5196","64039",5,"Stop1","6120",0.133333333333333
"5200","72029",5,"Stop1","6120",0.0666666666666667
"5212","14098",5,"Stop1","6130",0.0666666666666667
"5213","34034",5,"Stop1","6130",0.533333333333333
"5214","39028",5,"Stop1","6130",0.733333333333333
"5217","53025",5,"Stop1","6130",0.0666666666666667
"5221","59020",5,"Stop1","6130",0.133333333333333
"5222","64038",5,"Stop1","6130",0.2
"5223","64039",5,"Stop1","6130",0.866666666666667
"5224","68113",5,"Stop1","6130",0.6
"5227","72029",5,"Stop1","6130",0.6
"5228","72034",5,"Stop1","6130",0.6
"5229","72035",5,"Stop1","6130",0.866666666666667
"5230","72036",5,"Stop1","6130",0.8
"5231","72132",5,"Stop1","6130",0.733333333333333
"5232","76306",5,"Stop1","6130",0.0666666666666667
"5233","88924",5,"Stop1","6130",0.666666666666667
"5234","89001",5,"Stop1","6130",0.133333333333333
"5235","89019",5,"Stop1","6130",0.266666666666667
"5236","89029",5,"Stop1","6130",0.2
"5238","89078",5,"Stop1","6130",0.2
"5239","14098",5,"Stop1","6140",0.666666666666667
"5241","39028",5,"Stop1","6140",0.2
"5242","45101",5,"Stop1","6140",0.0666666666666667
"5244","53025",5,"Stop1","6140",0.8
"5245","53026",5,"Stop1","6140",1
"5250","64039",5,"Stop1","6140",0.333333333333333
"5251","68113",5,"Stop1","6140",0.133333333333333
"5252","68119",5,"Stop1","6140",0.533333333333333
"5254","72029",5,"Stop1","6140",0.133333333333333
"5255","72034",5,"Stop1","6140",0.0666666666666667
"5256","72035",5,"Stop1","6140",0.333333333333333
"5258","72132",5,"Stop1","6140",0.533333333333333
"5259","76306",5,"Stop1","6140",0.2
"5261","89001",5,"Stop1","6140",0.2
"5262","89019",5,"Stop1","6140",0.2
"5263","89029",5,"Stop1","6140",0.0666666666666667
"5264","89043",5,"Stop1","6140",0.0666666666666667
"5265","89078",5,"Stop1","6140",0.2
"5266","14098",5,"Stop1","6150",0.2
"5271","53025",5,"Stop1","6150",0.133333333333333
"5288","89001",5,"Stop1","6150",0.933333333333333
