"stateroute","scale","subrouteID","AOU","occupancy"
"72035",10,"Stop41","4880",1.26666666666667
"72036",10,"Stop41","4880",1.2
"72132",10,"Stop41","4880",1.33333333333333
"76306",10,"Stop41","4880",1.26666666666667
"88924",10,"Stop41","4880",1.26666666666667
"89019",10,"Stop41","4880",0.0666666666666667
"89043",10,"Stop41","4880",0.533333333333333
"89078",10,"Stop41","4880",1.2
"46121",10,"Stop41","4881",0.0666666666666667
"59020",10,"Stop41","4881",0.466666666666667
"89001",10,"Stop41","4882",0.4
"89001",10,"Stop41","4890",0.333333333333333
"46121",10,"Stop41","4900",0.133333333333333
"59020",10,"Stop41","4900",0.4
"72035",10,"Stop41","4900",0.0666666666666667
"72036",10,"Stop41","4900",0.333333333333333
"53025",10,"Stop41","4910",0.133333333333333
"53026",10,"Stop41","4910",0.133333333333333
"55011",10,"Stop41","4910",0.0666666666666667
"89019",10,"Stop41","4910",0.0666666666666667
"89029",10,"Stop41","4910",0.133333333333333
"55011",10,"Stop41","4920",0.466666666666667
"14098",10,"Stop41","4930",1.26666666666667
"34034",10,"Stop41","4930",1.2
"39028",10,"Stop41","4930",1.26666666666667
"46121",10,"Stop41","4930",1
"58116",10,"Stop41","4930",0.2
"59020",10,"Stop41","4930",1.33333333333333
"64038",10,"Stop41","4930",0.333333333333333
"64039",10,"Stop41","4930",0.133333333333333
"68113",10,"Stop41","4930",1.33333333333333
"68119",10,"Stop41","4930",1.33333333333333
"68317",10,"Stop41","4930",1.13333333333333
"72029",10,"Stop41","4930",0.466666666666667
"72035",10,"Stop41","4930",1.33333333333333
"72036",10,"Stop41","4930",1.33333333333333
"72132",10,"Stop41","4930",0.8
"76306",10,"Stop41","4930",1.26666666666667
"88924",10,"Stop41","4930",0.666666666666667
"89001",10,"Stop41","4930",0.2
"89019",10,"Stop41","4930",0.2
"89043",10,"Stop41","4930",0.133333333333333
"89078",10,"Stop41","4930",1.26666666666667
"34034",10,"Stop41","4940",0.0666666666666667
"64038",10,"Stop41","4940",1.2
"64039",10,"Stop41","4940",1.13333333333333
"68113",10,"Stop41","4940",1.33333333333333
"68119",10,"Stop41","4940",1.26666666666667
"68317",10,"Stop41","4940",0.4
"72029",10,"Stop41","4940",1
"72035",10,"Stop41","4940",1.06666666666667
"72036",10,"Stop41","4940",0.0666666666666667
"72132",10,"Stop41","4940",0.8
"76306",10,"Stop41","4940",1
"14098",10,"Stop41","4950",1.2
"34034",10,"Stop41","4950",1.2
"39028",10,"Stop41","4950",1.2
"45101",10,"Stop41","4950",0.0666666666666667
"46121",10,"Stop41","4950",0.866666666666667
"53026",10,"Stop41","4950",0.4
"58116",10,"Stop41","4950",0.0666666666666667
"59020",10,"Stop41","4950",1.06666666666667
"64038",10,"Stop41","4950",1.2
"64039",10,"Stop41","4950",1.33333333333333
"68113",10,"Stop41","4950",0.933333333333333
"68119",10,"Stop41","4950",1.13333333333333
"68317",10,"Stop41","4950",0.866666666666667
"72029",10,"Stop41","4950",1.06666666666667
"72034",10,"Stop41","4950",0.666666666666667
"72035",10,"Stop41","4950",1.13333333333333
"72036",10,"Stop41","4950",1.26666666666667
"72132",10,"Stop41","4950",0.933333333333333
"76306",10,"Stop41","4950",0.4
"88924",10,"Stop41","4950",0.6
"89001",10,"Stop41","4950",0.6
"89019",10,"Stop41","4950",0.933333333333333
"89029",10,"Stop41","4950",0.133333333333333
"89043",10,"Stop41","4950",0.266666666666667
"89078",10,"Stop41","4950",1.13333333333333
"64038",10,"Stop41","4970",1.13333333333333
"64039",10,"Stop41","4970",0.933333333333333
"34034",10,"Stop41","4980",1.2
"39028",10,"Stop41","4980",1.26666666666667
"45101",10,"Stop41","4980",0.8
"46121",10,"Stop41","4980",0.6
"58116",10,"Stop41","4980",0.0666666666666667
"59020",10,"Stop41","4980",0.8
"64038",10,"Stop41","4980",1.26666666666667
"64039",10,"Stop41","4980",1.33333333333333
"68113",10,"Stop41","4980",1.33333333333333
"68119",10,"Stop41","4980",1.33333333333333
"68317",10,"Stop41","4980",1.13333333333333
"72029",10,"Stop41","4980",1.33333333333333
"72034",10,"Stop41","4980",0.0666666666666667
"72035",10,"Stop41","4980",1.33333333333333
"72036",10,"Stop41","4980",1.33333333333333
"72132",10,"Stop41","4980",1.33333333333333
"76306",10,"Stop41","4980",1.26666666666667
"88924",10,"Stop41","4980",0.933333333333333
"89001",10,"Stop41","4980",0.733333333333333
"89019",10,"Stop41","4980",1.2
"89078",10,"Stop41","4980",0.8
"34034",10,"Stop41","5010",0.933333333333333
"39028",10,"Stop41","5010",1.26666666666667
"68113",10,"Stop41","5010",1.26666666666667
"68119",10,"Stop41","5010",1
"68317",10,"Stop41","5010",1.13333333333333
"72029",10,"Stop41","5010",0.666666666666667
"72035",10,"Stop41","5010",1.2
"72036",10,"Stop41","5010",0.933333333333333
"72132",10,"Stop41","5010",0.2
"76306",10,"Stop41","5010",0.866666666666667
"14098",10,"Stop41","5011",0.2
"55011",10,"Stop41","5011",1
"64038",10,"Stop41","5011",1.26666666666667
"64039",10,"Stop41","5011",1.33333333333333
"34034",10,"Stop41","5060",0.0666666666666667
"39028",10,"Stop41","5060",0.8
"46121",10,"Stop41","5060",0.266666666666667
"59020",10,"Stop41","5060",0.0666666666666667
"64038",10,"Stop41","5060",0.333333333333333
"64039",10,"Stop41","5060",0.133333333333333
"72035",10,"Stop41","5060",0.4
"72036",10,"Stop41","5060",0.933333333333333
"88924",10,"Stop41","5060",0.133333333333333
"34034",10,"Stop41","5070",0.0666666666666667
"39028",10,"Stop41","5070",0.2
"46121",10,"Stop41","5070",0.466666666666667
"58116",10,"Stop41","5070",0.0666666666666667
"59020",10,"Stop41","5070",1.33333333333333
"64039",10,"Stop41","5070",0.0666666666666667
"68113",10,"Stop41","5070",0.8
"68119",10,"Stop41","5070",1.13333333333333
"68317",10,"Stop41","5070",0.133333333333333
"72029",10,"Stop41","5070",1.06666666666667
"72034",10,"Stop41","5070",0.0666666666666667
"72035",10,"Stop41","5070",1.13333333333333
"72036",10,"Stop41","5070",1.26666666666667
"72132",10,"Stop41","5070",0.6
"76306",10,"Stop41","5070",0.0666666666666667
"64038",10,"Stop41","5077",0.0666666666666667
"14098",10,"Stop41","5080",1.2
"89078",10,"Stop41","5080",0.2
"14098",10,"Stop41","5100",0.266666666666667
"55011",10,"Stop41","5100",0.333333333333333
"64038",10,"Stop41","5100",0.6
"64039",10,"Stop41","5100",1.2
"89019",10,"Stop41","5100",0.4
"89078",10,"Stop41","5100",1.2
"34034",10,"Stop41","5110",1.2
"39028",10,"Stop41","5110",1.26666666666667
"45101",10,"Stop41","5110",0.333333333333333
"46121",10,"Stop41","5110",0.866666666666667
"58116",10,"Stop41","5110",0.466666666666667
"59020",10,"Stop41","5110",1.33333333333333
"64038",10,"Stop41","5110",0.933333333333333
"64039",10,"Stop41","5110",0.266666666666667
"68113",10,"Stop41","5110",1.33333333333333
"68119",10,"Stop41","5110",1.26666666666667
"68317",10,"Stop41","5110",1.06666666666667
"72029",10,"Stop41","5110",0.733333333333333
"72035",10,"Stop41","5110",0.8
"72036",10,"Stop41","5110",1.33333333333333
"72132",10,"Stop41","5110",0.466666666666667
"76306",10,"Stop41","5110",1.2
"88924",10,"Stop41","5110",0.133333333333333
"45101",10,"Stop41","5140",0.133333333333333
"53025",10,"Stop41","5140",0.0666666666666667
"53026",10,"Stop41","5140",0.333333333333333
"58116",10,"Stop41","5140",0.266666666666667
"89001",10,"Stop41","5140",0.133333333333333
"89019",10,"Stop41","5140",0.733333333333333
"89043",10,"Stop41","5140",0.4
"89078",10,"Stop41","5140",0.8
"53025",10,"Stop41","5150",0.0666666666666667
"58116",10,"Stop41","5170",0.666666666666667
"68113",10,"Stop41","5170",0.133333333333333
"68119",10,"Stop41","5170",0.2
"68317",10,"Stop41","5170",0.133333333333333
"72029",10,"Stop41","5170",0.6
"72034",10,"Stop41","5170",0.533333333333333
"72035",10,"Stop41","5170",0.533333333333333
"72036",10,"Stop41","5170",0.0666666666666667
"72132",10,"Stop41","5170",1
"76306",10,"Stop41","5170",0.6
"89001",10,"Stop41","5170",1.06666666666667
"89019",10,"Stop41","5170",0.133333333333333
"89029",10,"Stop41","5170",0.0666666666666667
"89043",10,"Stop41","5170",0.333333333333333
"89078",10,"Stop41","5170",0.866666666666667
"89019",10,"Stop41","5180",1.06666666666667
"89029",10,"Stop41","5180",0.0666666666666667
"14098",10,"Stop41","5190",1.2
"34034",10,"Stop41","5190",0.133333333333333
"39028",10,"Stop41","5190",0.533333333333333
"46121",10,"Stop41","5190",0.533333333333333
"59020",10,"Stop41","5190",0.866666666666667
"68113",10,"Stop41","5190",0.666666666666667
"68119",10,"Stop41","5190",0.2
"68317",10,"Stop41","5190",0.333333333333333
"72029",10,"Stop41","5190",0.4
"72035",10,"Stop41","5190",0.933333333333333
"72036",10,"Stop41","5190",1.2
"72132",10,"Stop41","5190",0.133333333333333
"88924",10,"Stop41","5190",0.533333333333333
"89078",10,"Stop41","5190",0.733333333333333
"53025",10,"Stop41","5210",0.6
"53026",10,"Stop41","5210",0.0666666666666667
"89001",10,"Stop41","5210",0.6
"89019",10,"Stop41","5210",0.133333333333333
"89029",10,"Stop41","5210",0.0666666666666667
"89043",10,"Stop41","5210",0.533333333333333
"34034",10,"Stop41","5290",1.06666666666667
"39028",10,"Stop41","5290",1.13333333333333
"45101",10,"Stop41","5290",0.733333333333333
"46121",10,"Stop41","5290",1.06666666666667
"58116",10,"Stop41","5290",1.13333333333333
"59020",10,"Stop41","5290",1.26666666666667
"64038",10,"Stop41","5290",0.733333333333333
"64039",10,"Stop41","5290",1.06666666666667
"68113",10,"Stop41","5290",1.26666666666667
"68119",10,"Stop41","5290",1.33333333333333
"68317",10,"Stop41","5290",1.13333333333333
"72029",10,"Stop41","5290",0.933333333333333
"72034",10,"Stop41","5290",0.4
"72035",10,"Stop41","5290",1.26666666666667
"72036",10,"Stop41","5290",1.33333333333333
"72132",10,"Stop41","5290",1.13333333333333
"76306",10,"Stop41","5290",1.26666666666667
"88924",10,"Stop41","5290",1.26666666666667
"89001",10,"Stop41","5290",0.4
"89043",10,"Stop41","5290",0.0666666666666667
"89078",10,"Stop41","5290",1.26666666666667
"14098",10,"Stop41","5300",1.26666666666667
"14098",10,"Stop41","5310",0.4
"53025",10,"Stop41","5330",1.26666666666667
"53026",10,"Stop41","5330",0.933333333333333
"58116",10,"Stop41","5330",0.0666666666666667
"68317",10,"Stop41","5330",0.0666666666666667
"89019",10,"Stop41","5330",1.13333333333333
"89029",10,"Stop41","5330",0.4
"89043",10,"Stop41","5330",0.266666666666667
"89078",10,"Stop41","5330",0.4
"64038",10,"Stop41","5380",0.866666666666667
"64039",10,"Stop41","5380",1.13333333333333
"34034",10,"Stop41","5400",1.13333333333333
"45101",10,"Stop41","5400",0.133333333333333
"55011",10,"Stop41","5400",0.333333333333333
"64038",10,"Stop41","5400",0.666666666666667
"64039",10,"Stop41","5400",1.33333333333333
"68113",10,"Stop41","5400",0.133333333333333
"68119",10,"Stop41","5400",0.2
"68317",10,"Stop41","5400",0.133333333333333
"72035",10,"Stop41","5400",0.133333333333333
"72036",10,"Stop41","5400",0.8
"76306",10,"Stop41","5400",0.2
"58116",10,"Stop41","5420",0.2
"64038",10,"Stop41","5420",1.2
"64039",10,"Stop41","5420",1.33333333333333
"68113",10,"Stop41","5420",1.33333333333333
"68119",10,"Stop41","5420",1.33333333333333
"68317",10,"Stop41","5420",1.13333333333333
"72029",10,"Stop41","5420",0.2
"72036",10,"Stop41","5420",0.133333333333333
"72132",10,"Stop41","5420",0.466666666666667
"76306",10,"Stop41","5420",0.8
"89078",10,"Stop41","5420",1.06666666666667
"64038",10,"Stop41","5450",0.4
"64039",10,"Stop41","5450",1
"58116",10,"Stop41","5460",0.0666666666666667
"64038",10,"Stop41","5460",1.06666666666667
"64039",10,"Stop41","5460",1.13333333333333
"68119",10,"Stop41","5460",0.133333333333333
"68317",10,"Stop41","5460",0.133333333333333
"72029",10,"Stop41","5460",0.0666666666666667
"72035",10,"Stop41","5460",0.133333333333333
"72036",10,"Stop41","5460",0.0666666666666667
"64038",10,"Stop41","5480",0.0666666666666667
"64039",10,"Stop41","5480",0.133333333333333
"64038",10,"Stop41","5491",0.2
"64039",10,"Stop41","5491",0.133333333333333
"14098",10,"Stop41","5520",1.33333333333333
"89019",10,"Stop41","5540",0.4
"89043",10,"Stop41","5540",1.13333333333333
"89078",10,"Stop41","5540",0.133333333333333
"45101",10,"Stop41","5580",1.13333333333333
"58116",10,"Stop41","5580",1.2
"68113",10,"Stop41","5580",0.866666666666667
"68317",10,"Stop41","5580",0.133333333333333
"72034",10,"Stop41","5580",1.26666666666667
"72132",10,"Stop41","5580",0.2
"76306",10,"Stop41","5580",1.13333333333333
"14098",10,"Stop41","5600",0.933333333333333
"34034",10,"Stop41","5600",1.13333333333333
"39028",10,"Stop41","5600",0.933333333333333
"45101",10,"Stop41","5600",1
"46121",10,"Stop41","5600",0.333333333333333
"53025",10,"Stop41","5600",0.933333333333333
"53026",10,"Stop41","5600",1.33333333333333
"55011",10,"Stop41","5600",0.0666666666666667
"58116",10,"Stop41","5600",0.8
"59020",10,"Stop41","5600",1.2
"64038",10,"Stop41","5600",0.0666666666666667
"64039",10,"Stop41","5600",0.0666666666666667
"68113",10,"Stop41","5600",1.33333333333333
"68119",10,"Stop41","5600",1.26666666666667
"68317",10,"Stop41","5600",1
"72029",10,"Stop41","5600",1.33333333333333
"72034",10,"Stop41","5600",0.133333333333333
"72035",10,"Stop41","5600",1.26666666666667
"72036",10,"Stop41","5600",1.33333333333333
"72132",10,"Stop41","5600",1.33333333333333
"76306",10,"Stop41","5600",1.2
"88924",10,"Stop41","5600",1.06666666666667
"89019",10,"Stop41","5600",1.26666666666667
"89029",10,"Stop41","5600",0.866666666666667
"89043",10,"Stop41","5600",0.533333333333333
"45101",10,"Stop41","5610",0.666666666666667
"64038",10,"Stop41","5610",1.2
"64039",10,"Stop41","5610",1.33333333333333
"55011",10,"Stop41","5620",1.06666666666667
"39028",10,"Stop41","5630",0.933333333333333
"46121",10,"Stop41","5630",0.2
"59020",10,"Stop41","5630",0.133333333333333
"64039",10,"Stop41","5630",0.0666666666666667
"68119",10,"Stop41","5630",0.533333333333333
"72029",10,"Stop41","5630",0.6
"72035",10,"Stop41","5630",1.13333333333333
"72036",10,"Stop41","5630",1.2
"72132",10,"Stop41","5630",1.2
"45101",10,"Stop41","5670",0.333333333333333
"58116",10,"Stop41","5670",0.133333333333333
"72029",10,"Stop41","5670",1.33333333333333
"72034",10,"Stop41","5670",1.33333333333333
"72132",10,"Stop41","5670",1.2
"76306",10,"Stop41","5670",0.0666666666666667
"53025",10,"Stop41","5671",1.2
"53026",10,"Stop41","5671",0.133333333333333
"89001",10,"Stop41","5671",0.666666666666667
"89019",10,"Stop41","5671",1.13333333333333
"89029",10,"Stop41","5671",0.666666666666667
"89043",10,"Stop41","5671",1.26666666666667
"89078",10,"Stop41","5671",0.866666666666667
"53026",10,"Stop41","5677",0.0666666666666667
"14098",10,"Stop41","5730",0.333333333333333
"55011",10,"Stop41","5730",0.8
"55011",10,"Stop41","5738",1.06666666666667
"14098",10,"Stop41","5739",0.666666666666667
"14098",10,"Stop41","5800",0.6
"34034",10,"Stop41","5810",1.2
"39028",10,"Stop41","5810",1.26666666666667
"45101",10,"Stop41","5810",0.533333333333333
"46121",10,"Stop41","5810",0.466666666666667
"53026",10,"Stop41","5810",1.33333333333333
"58116",10,"Stop41","5810",1.2
"59020",10,"Stop41","5810",1.33333333333333
"64038",10,"Stop41","5810",1
"64039",10,"Stop41","5810",0.666666666666667
"68113",10,"Stop41","5810",1.33333333333333
"68119",10,"Stop41","5810",1.33333333333333
"68317",10,"Stop41","5810",1.13333333333333
"72029",10,"Stop41","5810",1.33333333333333
"72034",10,"Stop41","5810",0.733333333333333
"72035",10,"Stop41","5810",1.33333333333333
"72036",10,"Stop41","5810",1.33333333333333
"72132",10,"Stop41","5810",1.33333333333333
"76306",10,"Stop41","5810",1.26666666666667
"88924",10,"Stop41","5810",1.26666666666667
"89001",10,"Stop41","5810",1.33333333333333
"89019",10,"Stop41","5810",1.26666666666667
"89029",10,"Stop41","5810",1
"89043",10,"Stop41","5810",0.533333333333333
"89078",10,"Stop41","5810",1.26666666666667
"76306",10,"Stop41","5830",0.133333333333333
"89019",10,"Stop41","5830",0.0666666666666667
"89029",10,"Stop41","5830",0.0666666666666667
"45101",10,"Stop41","5840",0.2
"68113",10,"Stop41","5840",1.13333333333333
"68119",10,"Stop41","5840",0.933333333333333
"68317",10,"Stop41","5840",0.6
"72034",10,"Stop41","5840",1.26666666666667
"72035",10,"Stop41","5840",0.133333333333333
"72036",10,"Stop41","5840",0.0666666666666667
"72132",10,"Stop41","5840",1.06666666666667
"76306",10,"Stop41","5840",0.133333333333333
"53025",10,"Stop41","5850",0.133333333333333
"39028",10,"Stop41","5870",0.333333333333333
"46121",10,"Stop41","5870",1
"59020",10,"Stop41","5870",0.0666666666666667
"68113",10,"Stop41","5870",0.0666666666666667
"72029",10,"Stop41","5870",1.13333333333333
"72034",10,"Stop41","5870",0.466666666666667
"72035",10,"Stop41","5870",1.2
"72036",10,"Stop41","5870",0.466666666666667
"72132",10,"Stop41","5870",1.26666666666667
"88924",10,"Stop41","5870",0.933333333333333
"14098",10,"Stop41","5880",1.26666666666667
"53026",10,"Stop41","5880",0.0666666666666667
"89001",10,"Stop41","5880",0.266666666666667
"89019",10,"Stop41","5880",0.466666666666667
"89029",10,"Stop41","5880",0.266666666666667
"89043",10,"Stop41","5880",1.06666666666667
"89078",10,"Stop41","5880",0.466666666666667
"14098",10,"Stop41","5911",0.933333333333333
"34034",10,"Stop41","5930",0.733333333333333
"39028",10,"Stop41","5930",1.2
"46121",10,"Stop41","5930",1.06666666666667
"59020",10,"Stop41","5930",1.26666666666667
"68113",10,"Stop41","5930",0.133333333333333
"68119",10,"Stop41","5930",0.6
"68317",10,"Stop41","5930",0.266666666666667
"72029",10,"Stop41","5930",0.333333333333333
"72034",10,"Stop41","5930",0.0666666666666667
"72035",10,"Stop41","5930",1.33333333333333
"72036",10,"Stop41","5930",1.2
"72132",10,"Stop41","5930",0.533333333333333
"88924",10,"Stop41","5930",1.2
"34034",10,"Stop41","5950",0.0666666666666667
"45101",10,"Stop41","5950",0.8
"58116",10,"Stop41","5950",0.133333333333333
"68113",10,"Stop41","5950",0.133333333333333
"68119",10,"Stop41","5950",0.333333333333333
"68317",10,"Stop41","5950",0.0666666666666667
"72029",10,"Stop41","5950",1
"72034",10,"Stop41","5950",0.466666666666667
"72035",10,"Stop41","5950",0.4
"72036",10,"Stop41","5950",0.733333333333333
"72132",10,"Stop41","5950",0.933333333333333
"76306",10,"Stop41","5950",0.533333333333333
"14098",10,"Stop41","5960",1.13333333333333
"53026",10,"Stop41","5960",0.266666666666667
"89001",10,"Stop41","5960",0.466666666666667
"89019",10,"Stop41","5960",1
"89029",10,"Stop41","5960",0.133333333333333
"89043",10,"Stop41","5960",1.2
"89078",10,"Stop41","5960",1.26666666666667
"39028",10,"Stop41","5970",1
"46121",10,"Stop41","5970",0.2
"34034",10,"Stop41","5980",1.2
"39028",10,"Stop41","5980",1.13333333333333
"45101",10,"Stop41","5980",0.133333333333333
"46121",10,"Stop41","5980",1
"58116",10,"Stop41","5980",0.4
"59020",10,"Stop41","5980",1.13333333333333
"68113",10,"Stop41","5980",0.0666666666666667
"68119",10,"Stop41","5980",0.6
"68317",10,"Stop41","5980",0.533333333333333
"72029",10,"Stop41","5980",1.26666666666667
"72034",10,"Stop41","5980",0.2
"72035",10,"Stop41","5980",1.33333333333333
"72036",10,"Stop41","5980",1.2
"72132",10,"Stop41","5980",1.33333333333333
"76306",10,"Stop41","5980",0.8
"88924",10,"Stop41","5980",1.26666666666667
"14098",10,"Stop41","5990",1.2
"53026",10,"Stop41","5990",0.2
"89019",10,"Stop41","5990",0.266666666666667
"89029",10,"Stop41","5990",0.133333333333333
"34034",10,"Stop41","6040",0.933333333333333
"39028",10,"Stop41","6040",0.733333333333333
"64039",10,"Stop41","6050",0.133333333333333
"14098",10,"Stop41","6070",0.0666666666666667
"53025",10,"Stop41","6070",1
"53026",10,"Stop41","6070",1
"89001",10,"Stop41","6070",0.933333333333333
"89019",10,"Stop41","6070",1.26666666666667
"89029",10,"Stop41","6070",1.26666666666667
"89043",10,"Stop41","6070",1.26666666666667
"89078",10,"Stop41","6070",0.6
"45101",10,"Stop41","6080",0.133333333333333
"46121",10,"Stop41","6080",0.533333333333333
"58116",10,"Stop41","6080",0.133333333333333
"59020",10,"Stop41","6080",0.333333333333333
"68113",10,"Stop41","6080",0.0666666666666667
"72029",10,"Stop41","6080",1.33333333333333
"72034",10,"Stop41","6080",1.13333333333333
"72035",10,"Stop41","6080",1.06666666666667
"72036",10,"Stop41","6080",0.466666666666667
"72132",10,"Stop41","6080",0.866666666666667
"88924",10,"Stop41","6080",1.13333333333333
"39028",10,"Stop41","6100",0.466666666666667
"88924",10,"Stop41","6100",0.733333333333333
"34034",10,"Stop41","6110",0.0666666666666667
"39028",10,"Stop41","6110",0.4
"46121",10,"Stop41","6110",0.0666666666666667
"68119",10,"Stop41","6110",0.0666666666666667
"72029",10,"Stop41","6110",0.0666666666666667
"88924",10,"Stop41","6110",0.0666666666666667
"14098",10,"Stop41","6120",0.866666666666667
"34034",10,"Stop41","6120",0.266666666666667
"64038",10,"Stop41","6120",0.333333333333333
"68113",10,"Stop41","6120",0.266666666666667
"68119",10,"Stop41","6120",0.6
"76306",10,"Stop41","6120",0.0666666666666667
"89001",10,"Stop41","6120",0.0666666666666667
"89019",10,"Stop41","6120",0.666666666666667
"89078",10,"Stop41","6120",0.8
"14098",10,"Stop41","6130",0.533333333333333
"34034",10,"Stop41","6130",1.2
"39028",10,"Stop41","6130",1.26666666666667
"45101",10,"Stop41","6130",0.0666666666666667
"46121",10,"Stop41","6130",0.8
"58116",10,"Stop41","6130",0.333333333333333
"59020",10,"Stop41","6130",0.2
"64038",10,"Stop41","6130",1.2
"64039",10,"Stop41","6130",0.333333333333333
"68113",10,"Stop41","6130",1.33333333333333
"68119",10,"Stop41","6130",1.33333333333333
"68317",10,"Stop41","6130",1.06666666666667
"72029",10,"Stop41","6130",0.866666666666667
"72035",10,"Stop41","6130",1.33333333333333
"72036",10,"Stop41","6130",1.33333333333333
"72132",10,"Stop41","6130",1.2
"76306",10,"Stop41","6130",1.26666666666667
"88924",10,"Stop41","6130",0.266666666666667
"89001",10,"Stop41","6130",0.733333333333333
"89019",10,"Stop41","6130",0.8
"89078",10,"Stop41","6130",1.26666666666667
"14098",10,"Stop41","6140",0.266666666666667
"39028",10,"Stop41","6140",0.133333333333333
"45101",10,"Stop41","6140",0.466666666666667
"46121",10,"Stop41","6140",0.0666666666666667
"53026",10,"Stop41","6140",0.6
"58116",10,"Stop41","6140",0.866666666666667
"59020",10,"Stop41","6140",0.733333333333333
"64038",10,"Stop41","6140",0.133333333333333
"68113",10,"Stop41","6140",1.2
"68119",10,"Stop41","6140",1.06666666666667
"68317",10,"Stop41","6140",0.933333333333333
"72029",10,"Stop41","6140",1
"72035",10,"Stop41","6140",0.466666666666667
"72036",10,"Stop41","6140",0.6
"72132",10,"Stop41","6140",0.733333333333333
"76306",10,"Stop41","6140",0.666666666666667
"88924",10,"Stop41","6140",0.2
"89001",10,"Stop41","6140",0.466666666666667
"89019",10,"Stop41","6140",0.866666666666667
"89029",10,"Stop41","6140",0.533333333333333
"89078",10,"Stop41","6140",0.6
"14098",10,"Stop41","6150",0.866666666666667
"53026",10,"Stop41","6150",0.0666666666666667
"89001",10,"Stop41","6150",0.933333333333333
"89019",10,"Stop41","6150",1.2
"89029",10,"Stop41","6150",0.2
"89043",10,"Stop41","6150",0.8
"89078",10,"Stop41","6150",1.26666666666667
"64038",10,"Stop41","6160",0.0666666666666667
"68113",10,"Stop41","6160",0.0666666666666667
"68119",10,"Stop41","6160",0.133333333333333
"68317",10,"Stop41","6160",0.2
"76306",10,"Stop41","6160",0.0666666666666667
"14098",10,"Stop41","6170",0.266666666666667
"34034",10,"Stop41","6170",0.466666666666667
"39028",10,"Stop41","6170",0.666666666666667
"46121",10,"Stop41","6170",0.2
"53026",10,"Stop41","6170",0.2
"59020",10,"Stop41","6170",0.466666666666667
"68119",10,"Stop41","6170",0.266666666666667
"68317",10,"Stop41","6170",0.333333333333333
"72029",10,"Stop41","6170",0.133333333333333
"72035",10,"Stop41","6170",0.0666666666666667
"72036",10,"Stop41","6170",0.333333333333333
"88924",10,"Stop41","6170",0.933333333333333
"89001",10,"Stop41","6170",0.133333333333333
"89019",10,"Stop41","6170",0.0666666666666667
"89029",10,"Stop41","6170",0.2
"89078",10,"Stop41","6170",0.466666666666667
"39028",10,"Stop41","6190",0.4
"45101",10,"Stop41","6190",0.6
"46121",10,"Stop41","6190",0.133333333333333
"53025",10,"Stop41","6190",0.0666666666666667
"53026",10,"Stop41","6190",0.8
"58116",10,"Stop41","6190",0.933333333333333
"59020",10,"Stop41","6190",1.13333333333333
"64039",10,"Stop41","6190",0.466666666666667
"68113",10,"Stop41","6190",1.06666666666667
"68119",10,"Stop41","6190",0.733333333333333
"68317",10,"Stop41","6190",1
"72029",10,"Stop41","6190",1
"72034",10,"Stop41","6190",1
"72035",10,"Stop41","6190",1.26666666666667
"72036",10,"Stop41","6190",0.866666666666667
"72132",10,"Stop41","6190",1.26666666666667
"76306",10,"Stop41","6190",1.2
"88924",10,"Stop41","6190",0.4
"89001",10,"Stop41","6190",1
"89019",10,"Stop41","6190",0.866666666666667
"89029",10,"Stop41","6190",0.466666666666667
"89043",10,"Stop41","6190",0.133333333333333
"89078",10,"Stop41","6190",0.866666666666667
"14098",10,"Stop41","6200",0.6
"55011",10,"Stop41","6220",0.6
"64039",10,"Stop41","6220",0.133333333333333
"39028",10,"Stop41","6240",0.133333333333333
"45101",10,"Stop41","6240",1.06666666666667
"46121",10,"Stop41","6240",1.06666666666667
"58116",10,"Stop41","6240",1.2
"59020",10,"Stop41","6240",0.866666666666667
"68113",10,"Stop41","6240",0.533333333333333
"68119",10,"Stop41","6240",1.33333333333333
"68317",10,"Stop41","6240",0.666666666666667
"72029",10,"Stop41","6240",1.33333333333333
"72034",10,"Stop41","6240",1.33333333333333
"72035",10,"Stop41","6240",1.33333333333333
"72036",10,"Stop41","6240",0.866666666666667
"72132",10,"Stop41","6240",1.33333333333333
"76306",10,"Stop41","6240",1.26666666666667
"88924",10,"Stop41","6240",1.26666666666667
"14098",10,"Stop41","6270",0.133333333333333
"34034",10,"Stop41","6270",0.266666666666667
"39028",10,"Stop41","6270",1.13333333333333
"53025",10,"Stop41","6270",1.06666666666667
"53026",10,"Stop41","6270",1.33333333333333
"58116",10,"Stop41","6270",0.133333333333333
"59020",10,"Stop41","6270",1.2
"64038",10,"Stop41","6270",0.333333333333333
"64039",10,"Stop41","6270",0.0666666666666667
"68113",10,"Stop41","6270",0.6
"68119",10,"Stop41","6270",0.333333333333333
"68317",10,"Stop41","6270",0.733333333333333
"72029",10,"Stop41","6270",0.2
"72035",10,"Stop41","6270",0.733333333333333
"72036",10,"Stop41","6270",0.533333333333333
"89001",10,"Stop41","6270",1.26666666666667
"89019",10,"Stop41","6270",1.26666666666667
"89029",10,"Stop41","6270",0.933333333333333
"89043",10,"Stop41","6270",1.2
"89078",10,"Stop41","6270",1.26666666666667
"39028",10,"Stop41","6280",0.0666666666666667
"58116",10,"Stop41","6280",0.0666666666666667
"59020",10,"Stop41","6280",0.133333333333333
"72035",10,"Stop41","6280",0.533333333333333
"72132",10,"Stop41","6280",0.0666666666666667
"88924",10,"Stop41","6280",0.733333333333333
