"datasetID","date","species","count"
234,1988-08-16,"PM",10
234,1988-08-16,"TS",11
234,1988-08-17,"BB",1
234,1988-08-17,"CG",5
234,1988-08-17,"GV",2
234,1988-08-17,"PL",11
234,1988-08-17,"PM",13
234,1988-08-17,"TS",19
234,1988-08-18,"BB",1
234,1988-08-18,"CG",3
234,1988-08-18,"NI",2
234,1988-08-18,"PL",5
234,1988-08-18,"PM",14
234,1988-08-18,"SF",1
234,1988-08-18,"TS",10
234,1988-09-27,"BB",4
234,1988-09-27,"CG",4
234,1988-09-27,"GV",2
234,1988-09-27,"PL",4
234,1988-09-27,"PM",7
234,1988-09-27,"SC",2
234,1988-09-27,"SF",1
234,1988-09-27,"TS",15
234,1988-09-28,"BB",6
234,1988-09-28,"CG",7
234,1988-09-28,"NI",1
234,1988-09-28,"PL",3
234,1988-09-28,"PM",12
234,1988-09-28,"SC",1
234,1988-09-28,"SF",1
234,1988-09-28,"TS",14
234,1988-09-29,"BB",4
234,1988-09-29,"CG",5
234,1988-09-29,"PL",9
234,1988-09-29,"PM",15
234,1988-09-29,"TS",6
234,1988-10-18,"BB",7
234,1988-10-18,"CG",6
234,1988-10-18,"GV",1
234,1988-10-18,"PL",8
234,1988-10-18,"PM",16
234,1988-10-18,"SC",3
234,1988-10-18,"SF",1
234,1988-10-18,"TS",20
234,1988-10-19,"BB",8
234,1988-10-19,"CG",7
234,1988-10-19,"GV",2
234,1988-10-19,"PL",7
234,1988-10-19,"PM",29
234,1988-10-19,"TS",13
234,1988-10-20,"BB",6
234,1988-10-20,"CG",5
234,1988-10-20,"GV",2
234,1988-10-20,"PL",11
234,1988-10-20,"PM",29
234,1988-10-20,"TS",11
234,1988-11-15,"BB",5
234,1988-11-15,"CG",6
234,1988-11-15,"GV",1
234,1988-11-15,"PL",7
234,1988-11-15,"PM",10
234,1988-11-15,"TS",3
234,1988-11-16,"BB",10
234,1988-11-16,"CG",7
234,1988-11-16,"PL",8
234,1988-11-16,"PM",12
234,1988-11-16,"TS",3
234,1988-11-17,"BB",3
234,1988-11-17,"CG",5
234,1988-11-17,"GV",2
234,1988-11-17,"PL",8
234,1988-11-17,"PM",17
234,1988-11-17,"TS",2
234,1988-12-06,"BB",3
234,1988-12-06,"CG",5
234,1988-12-06,"GV",1
234,1988-12-06,"PL",6
234,1988-12-06,"PM",9
234,1988-12-06,"SD",1
234,1988-12-07,"BB",6
234,1988-12-07,"CG",6
234,1988-12-07,"GV",1
234,1988-12-07,"PL",5
234,1988-12-07,"PM",11
234,1988-12-07,"SC",1
234,1988-12-08,"BB",4
234,1988-12-08,"CG",4
234,1988-12-08,"GV",1
234,1988-12-08,"PL",4
234,1988-12-08,"PM",12
234,1988-12-08,"SC",1
234,1989-01-10,"CG",2
234,1989-01-10,"PL",6
234,1989-01-10,"PM",5
234,1989-01-11,"BB",4
234,1989-01-11,"CG",4
234,1989-01-11,"PL",5
234,1989-01-11,"PM",8
234,1989-01-12,"BB",1
234,1989-01-12,"CG",3
234,1989-01-12,"PL",8
234,1989-01-12,"PM",12
234,1989-01-12,"SC",1
234,1989-02-07,"CG",5
234,1989-02-07,"PL",2
234,1989-02-07,"PM",2
234,1989-02-07,"SC",1
234,1989-02-08,"BB",1
234,1989-02-08,"CG",6
234,1989-02-08,"PL",2
234,1989-02-08,"PM",2
234,1989-02-09,"CG",3
234,1989-02-09,"PL",2
234,1989-02-09,"PM",3
234,1989-03-08,"BB",1
234,1989-03-08,"CG",3
234,1989-03-08,"GV",1
234,1989-03-08,"PL",1
234,1989-03-09,"BB",1
234,1989-03-09,"CG",5
234,1989-03-09,"GV",1
234,1989-03-09,"PL",2
234,1989-03-09,"PM",4
234,1989-03-09,"SC",1
234,1989-03-10,"BB",1
234,1989-03-10,"CG",2
234,1989-03-10,"PL",2
234,1989-03-10,"PM",4
234,1989-03-10,"SC",1
234,1989-04-11,"GV",2
234,1989-04-11,"PL",3
234,1989-04-11,"PM",5
234,1989-04-11,"SC",1
234,1989-04-12,"BB",1
234,1989-04-12,"CG",1
234,1989-04-12,"PL",4
234,1989-04-12,"PM",7
234,1989-04-12,"SC",1
234,1989-04-13,"BB",1
234,1989-04-13,"CG",1
234,1989-04-13,"GV",1
234,1989-04-13,"PL",5
234,1989-04-13,"PM",7
234,1989-04-13,"SC",3
234,1989-05-02,"BB",1
234,1989-05-02,"CG",4
234,1989-05-02,"PL",5
234,1989-05-02,"PM",10
234,1989-05-02,"TS",1
234,1989-05-03,"BB",1
234,1989-05-03,"CG",3
234,1989-05-03,"OT",2
234,1989-05-03,"PL",7
234,1989-05-03,"PM",11
234,1989-05-03,"TS",3
234,1989-05-04,"BB",2
234,1989-05-04,"CG",3
234,1989-05-04,"NI",2
234,1989-05-04,"PL",6
234,1989-05-04,"PM",15
234,1989-05-04,"TS",4
234,1989-06-06,"CG",3
234,1989-06-06,"PL",5
234,1989-06-06,"PM",6
234,1989-06-06,"TS",14
234,1989-06-07,"BB",1
234,1989-06-07,"CG",3
234,1989-06-07,"PL",7
234,1989-06-07,"PM",11
234,1989-06-07,"TS",11
234,1989-06-08,"CG",4
234,1989-06-08,"GV",2
234,1989-06-08,"NI",3
234,1989-06-08,"PL",13
234,1989-06-08,"PM",15
234,1989-06-08,"TS",25
234,1989-06-09,"CG",2
234,1989-06-09,"GV",4
234,1989-06-09,"PL",11
234,1989-06-09,"PM",12
234,1989-06-09,"TS",15
234,1989-07-06,"CG",3
234,1989-07-06,"NI",1
234,1989-07-06,"PL",11
234,1989-07-06,"PM",4
234,1989-07-06,"TS",24
234,1989-07-07,"BB",1
234,1989-07-07,"CG",6
234,1989-07-07,"NI",3
234,1989-07-07,"PL",15
234,1989-07-07,"PM",9
234,1989-07-07,"TS",24
234,1989-08-15,"BB",1
234,1989-08-15,"CG",3
234,1989-08-15,"PL",10
234,1989-08-15,"PM",6
234,1989-08-15,"TS",11
234,1989-08-16,"BB",1
234,1989-08-16,"CG",3
234,1989-08-16,"PL",14
234,1989-08-16,"PM",10
234,1989-08-16,"TS",8
234,1989-08-17,"CG",3
234,1989-08-17,"GV",1
234,1989-08-17,"PL",12
234,1989-08-17,"PM",11
234,1989-08-17,"TS",12
234,1989-08-18,"CG",5
234,1989-08-18,"GV",1
234,1989-08-18,"PL",4
234,1989-08-18,"PM",17
234,1989-08-18,"TS",13
234,1989-09-19,"BB",2
234,1989-09-19,"CG",4
234,1989-09-19,"NI",1
234,1989-09-19,"PL",9
234,1989-09-19,"PM",7
234,1989-09-19,"TS",11
234,1989-09-20,"BB",2
234,1989-09-20,"CG",5
234,1989-09-20,"PL",10
234,1989-09-20,"PM",8
234,1989-09-20,"TS",10
234,1989-09-21,"BB",2
234,1989-09-21,"CG",7
234,1989-09-21,"NI",2
234,1989-09-21,"PL",13
234,1989-09-21,"PM",10
234,1989-09-21,"TS",9
234,1989-10-17,"BB",1
234,1989-10-17,"CG",3
234,1989-10-17,"PL",6
234,1989-10-17,"PM",5
234,1989-10-17,"TS",12
234,1989-10-18,"BB",6
234,1989-10-18,"CG",15
234,1989-10-18,"PL",17
234,1989-10-18,"PM",12
234,1989-10-18,"TS",19
234,1989-10-19,"BB",4
234,1989-10-19,"CG",8
234,1989-10-19,"PL",27
234,1989-10-19,"PM",7
234,1989-10-19,"TS",6
234,1989-11-14,"BB",1
234,1989-11-14,"CG",5
234,1989-11-14,"GV",1
234,1989-11-14,"PL",4
234,1989-11-14,"PM",5
234,1989-11-15,"BB",3
234,1989-11-15,"CG",9
234,1989-11-15,"PL",12
234,1989-11-15,"PM",3
234,1989-11-16,"BB",2
234,1989-11-16,"CG",4
234,1989-11-16,"PL",11
234,1989-11-16,"PM",6
234,1990-01-17,"BB",3
234,1990-01-17,"CG",8
234,1990-01-17,"GV",2
234,1990-01-17,"PL",17
234,1990-01-17,"PM",4
234,1990-01-18,"BB",5
234,1990-01-18,"CG",10
234,1990-01-18,"PL",21
234,1990-01-18,"PM",7
234,1990-01-18,"SD",1
234,1990-02-13,"BB",1
234,1990-02-13,"CG",3
234,1990-02-13,"PL",5
234,1990-02-13,"PM",3
234,1990-02-15,"BB",2
234,1990-02-15,"CG",2
234,1990-02-15,"TS",1
234,1990-02-16,"BB",1
234,1990-02-16,"CG",7
234,1990-02-16,"GV",2
234,1990-02-16,"MP",1
234,1990-02-16,"PL",19
234,1990-02-16,"PM",10
234,1990-02-16,"TS",3
234,1990-02-17,"BB",2
234,1990-02-17,"CG",3
234,1990-02-17,"PL",24
234,1990-02-17,"PM",11
234,1990-02-17,"TS",2
234,1990-03-14,"BB",1
234,1990-03-14,"CG",8
234,1990-03-14,"GV",1
234,1990-03-14,"PL",13
234,1990-03-14,"PM",8
234,1990-03-14,"TS",3
234,1990-03-15,"BB",1
234,1990-03-15,"CG",6
234,1990-03-15,"GV",4
234,1990-03-15,"PL",19
234,1990-03-15,"PM",9
234,1990-03-15,"TS",3
234,1990-03-16,"CG",7
234,1990-03-16,"GV",5
234,1990-03-16,"PL",14
234,1990-03-16,"PM",7
234,1990-04-24,"CG",8
234,1990-04-24,"GV",3
234,1990-04-24,"PL",9
234,1990-04-24,"PM",8
234,1990-04-24,"TS",5
234,1990-04-25,"BB",1
234,1990-04-25,"CG",11
234,1990-04-25,"GV",5
234,1990-04-25,"PL",10
234,1990-04-25,"PM",10
234,1990-04-25,"TS",3
234,1990-04-26,"CG",4
234,1990-04-26,"GV",5
234,1990-04-26,"NI",1
234,1990-04-26,"PL",14
234,1990-04-26,"PM",12
234,1990-05-30,"BB",5
234,1990-05-30,"CG",8
234,1990-05-30,"GV",1
234,1990-05-30,"PL",8
234,1990-05-30,"PM",10
234,1990-05-30,"TS",14
234,1990-05-31,"BB",8
234,1990-05-31,"CG",9
234,1990-05-31,"GV",3
234,1990-05-31,"NI",1
234,1990-05-31,"PL",11
234,1990-05-31,"PM",13
234,1990-05-31,"TS",24
234,1990-06-01,"BB",3
234,1990-06-01,"CG",5
234,1990-06-01,"GV",3
234,1990-06-01,"NI",2
234,1990-06-01,"PL",12
234,1990-06-01,"PM",8
234,1990-06-01,"TS",17
234,1990-06-27,"BB",2
234,1990-06-27,"CG",6
234,1990-06-27,"PL",14
234,1990-06-27,"PM",8
234,1990-06-27,"TS",18
234,1990-06-28,"CG",5
234,1990-06-28,"NI",1
234,1990-06-28,"PL",17
234,1990-06-28,"PM",6
234,1990-06-28,"TS",14
234,1990-07-17,"CG",10
234,1990-07-17,"GV",5
234,1990-07-17,"NI",1
234,1990-07-17,"PL",15
234,1990-07-17,"PM",9
234,1990-07-17,"TS",12
234,1990-07-18,"BB",3
234,1990-07-18,"CG",10
234,1990-07-18,"GV",9
234,1990-07-18,"NI",2
234,1990-07-18,"PL",20
234,1990-07-18,"PM",8
234,1990-07-18,"TS",18
234,1990-07-19,"BB",3
234,1990-07-19,"CG",5
234,1990-07-19,"GV",1
234,1990-07-19,"NI",1
234,1990-07-19,"PL",23
234,1990-07-19,"PM",6
234,1990-07-19,"TS",7
234,1990-08-14,"BB",2
234,1990-08-14,"CG",9
234,1990-08-14,"PL",22
234,1990-08-14,"PM",9
234,1990-08-14,"SH",1
234,1990-08-14,"TS",11
234,1990-08-15,"BB",1
234,1990-08-15,"CG",15
234,1990-08-15,"GV",4
234,1990-08-15,"NI",1
234,1990-08-15,"PL",19
234,1990-08-15,"PM",12
234,1990-08-15,"TS",17
234,1990-08-16,"CG",6
234,1990-08-16,"GV",3
234,1990-08-16,"NI",2
234,1990-08-16,"PL",27
234,1990-08-16,"PM",10
234,1990-08-16,"TS",13
234,1990-09-11,"BB",5
234,1990-09-11,"CG",11
234,1990-09-11,"PL",11
234,1990-09-11,"PM",11
234,1990-09-11,"SC",1
234,1990-09-11,"SD",1
234,1990-09-11,"SF",2
234,1990-09-11,"TS",9
234,1990-09-12,"BB",3
234,1990-09-12,"CG",10
234,1990-09-12,"PL",16
234,1990-09-12,"PM",11
234,1990-09-12,"TS",14
234,1990-09-13,"BB",5
234,1990-09-13,"CG",6
234,1990-09-13,"PL",20
234,1990-09-13,"PM",13
234,1990-09-13,"TS",7
234,1990-10-23,"BB",7
234,1990-10-23,"CG",19
234,1990-10-23,"GV",1
234,1990-10-23,"PL",17
234,1990-10-23,"PM",8
234,1990-10-23,"TS",2
234,1990-10-24,"BB",4
234,1990-10-24,"CG",15
234,1990-10-24,"GV",2
234,1990-10-24,"NI",1
234,1990-10-24,"PL",21
234,1990-10-24,"PM",9
234,1990-10-24,"SC",1
234,1990-10-24,"TS",4
234,1990-10-25,"BB",3
234,1990-10-25,"CG",11
234,1990-10-25,"GV",2
234,1990-10-25,"NI",1
234,1990-10-25,"PL",19
234,1990-10-25,"PM",8
234,1990-10-25,"TS",2
234,1990-11-13,"BB",6
234,1990-11-13,"CG",15
234,1990-11-13,"GV",1
234,1990-11-13,"PL",14
234,1990-11-13,"PM",4
234,1990-11-13,"SC",1
234,1990-11-14,"BB",3
234,1990-11-14,"CG",8
234,1990-11-14,"GV",2
234,1990-11-14,"PL",13
234,1990-11-14,"PM",8
234,1990-12-18,"BB",3
234,1990-12-18,"CG",13
234,1990-12-18,"GV",1
234,1990-12-18,"PL",11
234,1990-12-18,"PM",5
234,1990-12-18,"SC",1
234,1990-12-19,"BB",4
234,1990-12-19,"CG",12
234,1990-12-19,"PL",9
234,1990-12-19,"PM",8
234,1990-12-19,"SC",2
234,1990-12-19,"SF",1
234,1990-12-20,"BB",1
234,1990-12-20,"CG",6
234,1990-12-20,"PL",12
234,1990-12-20,"PM",7
234,1991-01-15,"CG",7
234,1991-01-15,"PL",3
234,1991-01-16,"BB",3
234,1991-01-16,"CG",8
234,1991-01-16,"PL",3
234,1991-01-16,"PM",1
234,1991-01-16,"SF",1
234,1991-01-17,"BB",2
234,1991-01-17,"CG",5
234,1991-01-17,"PL",10
234,1991-01-17,"PM",5
234,1991-02-05,"CG",12
234,1991-02-05,"GV",1
234,1991-02-05,"PL",3
234,1991-02-05,"PM",8
234,1991-02-05,"SC",1
234,1991-02-06,"BB",2
234,1991-02-06,"CG",8
234,1991-02-06,"PL",8
234,1991-02-06,"PM",8
234,1991-02-06,"SF",1
234,1991-02-07,"BB",1
234,1991-02-07,"CG",3
234,1991-02-07,"GV",1
234,1991-02-07,"PL",5
234,1991-02-07,"PM",12
234,1991-03-19,"BB",1
234,1991-03-19,"CG",1
234,1991-03-19,"GV",1
234,1991-03-19,"PL",4
234,1991-03-19,"PM",7
234,1991-03-19,"SC",1
234,1991-03-20,"CG",2
234,1991-03-20,"PL",6
234,1991-03-20,"PM",7
234,1991-03-21,"BB",1
234,1991-03-21,"GV",1
234,1991-03-21,"PL",7
234,1991-03-21,"PM",7
234,1991-04-23,"CG",2
234,1991-04-24,"BB",2
234,1991-04-24,"CG",3
234,1991-04-24,"GV",1
234,1991-04-24,"NI",1
234,1991-04-24,"PL",2
234,1991-04-24,"PM",3
234,1991-04-25,"BB",1
234,1991-04-25,"CG",2
234,1991-04-25,"GV",1
234,1991-04-25,"NI",3
234,1991-04-25,"PL",2
234,1991-04-25,"PM",2
234,1991-04-25,"SC",1
234,1991-04-26,"GV",1
234,1991-04-26,"NI",2
234,1991-04-26,"PL",2
234,1991-05-14,"CG",2
234,1991-05-14,"PL",2
234,1991-05-14,"TS",3
234,1991-05-15,"BB",1
234,1991-05-15,"GV",3
234,1991-05-16,"GV",1
234,1991-05-16,"PL",2
234,1991-05-16,"PM",1
234,1991-06-26,"CG",1
234,1991-06-26,"GV",1
234,1991-06-26,"PL",2
234,1991-06-26,"PM",2
234,1991-06-26,"SC",2
234,1991-06-26,"SF",1
234,1991-06-26,"TS",1
234,1991-06-27,"BB",2
234,1991-06-27,"CG",1
234,1991-06-27,"PL",2
234,1991-06-27,"PM",4
234,1991-06-27,"TS",7
234,1991-06-28,"BB",1
234,1991-06-28,"CG",3
234,1991-06-28,"PL",2
234,1991-06-28,"PM",4
234,1991-06-28,"SC",2
234,1991-06-28,"TS",1
234,1991-07-23,"BB",3
234,1991-07-23,"CG",3
234,1991-07-23,"GV",1
234,1991-07-23,"NI",3
234,1991-07-23,"PL",5
234,1991-07-23,"PM",4
234,1991-07-23,"SF",1
234,1991-07-23,"SH",1
234,1991-07-23,"TS",1
234,1991-07-24,"BB",5
234,1991-07-24,"CG",1
234,1991-07-24,"GV",2
234,1991-07-24,"PL",4
234,1991-07-24,"PM",6
234,1991-07-24,"SH",2
234,1991-07-24,"TS",3
234,1991-08-20,"BB",8
234,1991-08-20,"CG",7
234,1991-08-20,"NI",2
234,1991-08-20,"OT",1
234,1991-08-20,"PL",5
234,1991-08-20,"PM",10
234,1991-08-20,"SC",1
234,1991-08-20,"TS",3
234,1991-08-21,"BB",6
234,1991-08-21,"CG",3
234,1991-08-21,"GV",4
234,1991-08-21,"NI",4
234,1991-08-21,"PL",3
234,1991-08-21,"PM",19
234,1991-08-21,"TS",2
234,1991-08-22,"BB",5
234,1991-08-22,"CG",8
234,1991-08-22,"GV",3
234,1991-08-22,"NI",2
234,1991-08-22,"PL",5
234,1991-08-22,"PM",18
234,1991-08-22,"TS",3
234,1991-09-25,"BB",7
234,1991-09-25,"CG",8
234,1991-09-25,"NI",1
234,1991-09-25,"PL",6
234,1991-09-25,"PM",8
234,1991-09-25,"TS",7
234,1991-09-26,"BB",6
234,1991-09-26,"CG",5
234,1991-09-26,"NI",1
234,1991-09-26,"PL",4
234,1991-09-26,"PM",13
234,1991-09-26,"TS",9
234,1991-10-05,"BB",3
234,1991-10-05,"CG",9
234,1991-10-05,"GV",1
234,1991-10-05,"NI",3
234,1991-10-05,"PL",8
234,1991-10-05,"PM",2
234,1991-10-05,"TS",7
234,1991-10-06,"BB",2
234,1991-10-06,"CG",5
234,1991-10-06,"GV",1
234,1991-10-06,"NI",5
234,1991-10-06,"PL",4
234,1991-10-06,"PM",7
234,1991-10-06,"TS",2
234,1991-10-25,"BB",2
234,1991-10-25,"CG",2
234,1991-10-25,"PM",1
234,1991-10-25,"TS",1
234,1991-10-29,"BB",1
234,1991-10-29,"CG",2
234,1991-10-29,"TS",2
234,1991-10-30,"BB",6
234,1991-10-30,"CG",5
234,1991-10-30,"GV",1
234,1991-10-30,"PL",1
234,1991-10-30,"PM",3
234,1991-10-30,"TS",7
234,1991-10-31,"CG",4
234,1991-10-31,"GV",1
234,1991-10-31,"PL",4
234,1991-10-31,"PM",6
234,1991-10-31,"TS",4
234,1991-11-19,"BB",4
234,1991-11-19,"CG",5
234,1991-11-19,"GV",1
234,1991-11-19,"PL",3
234,1991-11-19,"PM",5
234,1991-11-19,"TS",1
234,1991-11-20,"BB",3
234,1991-11-20,"CG",5
234,1991-11-20,"GV",1
234,1991-11-20,"PL",4
234,1991-11-20,"PM",5
234,1991-11-20,"TS",2
234,1991-11-21,"BB",2
234,1991-11-21,"CG",3
234,1991-11-21,"GV",2
234,1991-11-21,"PL",3
234,1991-11-21,"PM",5
234,1991-11-21,"TS",2
234,1991-12-17,"BB",5
234,1991-12-17,"CG",5
234,1991-12-17,"PL",7
234,1991-12-17,"PM",1
234,1991-12-18,"BB",8
234,1991-12-18,"CG",1
234,1991-12-18,"PL",4
234,1991-12-18,"PM",2
234,1991-12-19,"BB",2
234,1991-12-19,"CG",3
234,1991-12-19,"PL",2
234,1992-01-14,"BB",2
234,1992-01-14,"CG",8
234,1992-01-14,"GV",1
234,1992-01-14,"PL",11
234,1992-01-14,"PM",5
234,1992-01-15,"BB",2
234,1992-01-15,"CG",7
234,1992-01-15,"GV",1
234,1992-01-16,"BB",1
234,1992-01-16,"CG",5
234,1992-01-16,"PL",1
234,1992-02-11,"BB",2
234,1992-02-11,"CG",8
234,1992-02-11,"PL",1
234,1992-02-12,"BB",2
234,1992-02-12,"CG",5
234,1992-02-12,"GV",1
234,1992-02-12,"PL",8
234,1992-02-12,"PM",3
234,1992-02-13,"BB",2
234,1992-02-13,"CG",5
234,1992-02-13,"PL",6
234,1992-02-13,"PM",2
234,1992-03-10,"BB",1
234,1992-03-10,"CG",5
234,1992-03-10,"PL",13
234,1992-03-10,"PM",3
234,1992-03-11,"BB",3
234,1992-03-11,"CG",6
234,1992-03-11,"GV",1
234,1992-03-11,"PL",16
234,1992-03-11,"PM",4
234,1992-03-12,"CG",2
234,1992-03-12,"PL",7
234,1992-03-12,"PM",2
234,1992-04-21,"BB",2
234,1992-04-21,"CG",1
234,1992-04-21,"GV",1
234,1992-04-21,"NI",1
234,1992-04-21,"PL",10
234,1992-04-21,"PM",4
234,1992-04-21,"TS",2
234,1992-04-22,"BB",1
234,1992-04-22,"CG",1
234,1992-04-22,"GV",2
234,1992-04-22,"NI",2
234,1992-04-22,"PL",11
234,1992-04-22,"PM",12
234,1992-04-22,"TS",2
234,1992-04-23,"BB",1
234,1992-04-23,"CG",1
234,1992-04-23,"GV",1
234,1992-04-23,"NI",3
234,1992-04-23,"PL",16
234,1992-04-23,"PM",10
234,1992-04-23,"TS",1
234,1992-05-11,"CG",1
234,1992-05-11,"TS",5
234,1992-05-12,"CG",1
234,1992-05-12,"GV",1
234,1992-05-12,"NI",5
234,1992-05-12,"PL",17
234,1992-05-12,"PM",5
234,1992-05-12,"TS",6
234,1992-05-13,"CG",2
234,1992-05-13,"GV",2
234,1992-05-13,"NI",10
234,1992-05-13,"PL",13
234,1992-05-13,"PM",10
234,1992-05-13,"TS",6
234,1992-05-14,"CG",1
234,1992-05-14,"GV",1
234,1992-05-14,"NI",9
234,1992-05-14,"PL",12
234,1992-05-14,"PM",6
234,1992-05-14,"TS",5
234,1992-06-24,"BB",2
234,1992-06-24,"CG",5
234,1992-06-24,"NI",1
234,1992-06-24,"PL",12
234,1992-06-24,"PM",6
234,1992-06-24,"TS",14
234,1992-06-25,"BB",2
234,1992-06-25,"CG",7
234,1992-06-25,"NI",1
234,1992-06-25,"PL",19
234,1992-06-25,"PM",11
234,1992-06-25,"TS",18
234,1992-06-26,"CG",5
234,1992-06-26,"NI",2
234,1992-06-26,"PL",25
234,1992-06-26,"PM",15
234,1992-06-26,"TS",9
234,1992-07-14,"BB",2
234,1992-07-14,"CG",8
234,1992-07-14,"PL",13
234,1992-07-14,"PM",14
234,1992-07-14,"TS",9
234,1992-07-15,"BB",2
234,1992-07-15,"CG",9
234,1992-07-15,"NI",1
234,1992-07-15,"PL",18
234,1992-07-15,"PM",10
234,1992-07-15,"TS",12
234,1992-07-16,"BB",2
234,1992-07-16,"CG",2
234,1992-07-16,"PL",21
234,1992-07-16,"PM",15
234,1992-07-16,"TS",2
234,1992-08-25,"BB",3
234,1992-08-25,"CG",12
234,1992-08-25,"GV",1
234,1992-08-25,"PL",14
234,1992-08-25,"PM",7
234,1992-08-25,"TS",6
234,1992-08-26,"BB",1
234,1992-08-26,"CG",12
234,1992-08-26,"GV",2
234,1992-08-26,"PL",16
234,1992-08-26,"PM",9
234,1992-08-26,"TS",4
234,1992-08-27,"CG",6
234,1992-08-27,"PL",18
234,1992-08-27,"PM",7
234,1992-08-27,"TS",3
234,1992-09-29,"BB",6
234,1992-09-29,"CG",10
234,1992-09-29,"NI",3
234,1992-09-29,"PL",19
234,1992-09-29,"PM",5
234,1992-09-29,"TS",12
234,1992-09-30,"BB",4
234,1992-09-30,"CG",13
234,1992-09-30,"GV",1
234,1992-09-30,"NI",1
234,1992-09-30,"PL",20
234,1992-09-30,"PM",18
234,1992-09-30,"TS",13
234,1992-10-01,"BB",2
234,1992-10-01,"CG",9
234,1992-10-01,"GV",1
234,1992-10-01,"MP",1
234,1992-10-01,"NI",1
234,1992-10-01,"PL",20
234,1992-10-01,"PM",18
234,1992-10-01,"TS",6
234,1992-10-14,"BB",4
234,1992-10-14,"CG",12
234,1992-10-14,"GV",3
234,1992-10-14,"NI",5
234,1992-10-14,"PL",17
234,1992-10-14,"PM",12
234,1992-10-14,"TS",16
234,1992-10-15,"BB",4
234,1992-10-15,"CG",15
234,1992-10-15,"GV",2
234,1992-10-15,"NI",1
234,1992-10-15,"PL",23
234,1992-10-15,"PM",15
234,1992-10-15,"TS",24
234,1992-10-16,"BB",1
234,1992-10-16,"CG",9
234,1992-10-16,"GV",2
234,1992-10-16,"NI",2
234,1992-10-16,"PL",24
234,1992-10-16,"PM",17
234,1992-10-16,"TS",9
234,1992-10-19,"CG",2
234,1992-10-19,"PL",2
234,1992-10-19,"PM",3
234,1992-11-10,"PM",2
234,1992-11-11,"BB",1
234,1992-11-11,"CG",11
234,1992-11-11,"GV",2
234,1992-11-11,"PL",14
234,1992-11-11,"PM",7
234,1992-11-11,"TS",13
234,1992-11-12,"BB",1
234,1992-11-12,"CG",10
234,1992-11-12,"GV",3
234,1992-11-12,"PL",17
234,1992-11-12,"PM",11
234,1992-11-12,"TS",7
234,1992-11-13,"CG",6
234,1992-11-13,"GV",2
234,1992-11-13,"PL",29
234,1992-11-13,"PM",6
234,1992-11-13,"TS",1
234,1992-12-29,"BB",1
234,1992-12-29,"CG",6
234,1992-12-30,"CG",11
234,1992-12-30,"GV",1
234,1992-12-30,"PL",31
234,1992-12-30,"PM",12
234,1992-12-31,"BB",3
234,1992-12-31,"CG",6
234,1992-12-31,"GV",1
234,1992-12-31,"PL",30
234,1992-12-31,"PM",9
234,1993-01-20,"BB",2
234,1993-01-20,"CG",18
234,1993-01-20,"PL",25
234,1993-01-20,"PM",6
234,1993-01-20,"TS",1
234,1993-01-21,"BB",1
234,1993-01-21,"CG",12
234,1993-01-21,"GV",1
234,1993-01-21,"MP",1
234,1993-01-21,"PL",13
234,1993-01-21,"PM",9
234,1993-01-22,"CG",11
234,1993-01-22,"PL",31
234,1993-01-22,"PM",9
234,1993-02-25,"CG",10
234,1993-02-25,"PL",1
234,1993-02-26,"BB",2
234,1993-02-26,"CG",14
234,1993-02-26,"PL",6
234,1993-02-26,"PM",1
234,1993-02-27,"PL",2
234,1993-03-31,"CG",11
234,1993-03-31,"GV",1
234,1993-03-31,"PL",25
234,1993-03-31,"PM",7
234,1993-03-31,"TS",5
234,1993-04-01,"CG",14
234,1993-04-01,"GV",2
234,1993-04-01,"PL",20
234,1993-04-01,"PM",13
234,1993-04-01,"TS",1
234,1993-04-02,"BB",1
234,1993-04-02,"CG",10
234,1993-04-02,"GV",1
234,1993-04-02,"PL",19
234,1993-04-02,"PM",12
234,1993-04-02,"TS",5
234,1993-04-28,"BB",1
234,1993-04-28,"CG",10
234,1993-04-28,"GV",2
234,1993-04-28,"NI",1
234,1993-04-28,"PL",21
234,1993-04-28,"PM",6
234,1993-04-28,"TS",12
234,1993-04-29,"BB",1
234,1993-04-29,"CG",16
234,1993-04-29,"GV",3
234,1993-04-29,"MP",1
234,1993-04-29,"NI",2
234,1993-04-29,"PL",19
234,1993-04-29,"PM",7
234,1993-04-29,"TS",7
234,1993-04-30,"CG",5
234,1993-04-30,"GV",2
234,1993-04-30,"NI",1
234,1993-04-30,"PL",19
234,1993-04-30,"PM",11
234,1993-04-30,"TS",3
234,1993-05-18,"BB",1
234,1993-05-18,"CG",12
234,1993-05-18,"GV",2
234,1993-05-18,"NI",10
234,1993-05-18,"PL",19
234,1993-05-18,"PM",15
234,1993-05-18,"TS",13
234,1993-05-19,"CG",15
234,1993-05-19,"GV",2
234,1993-05-19,"NI",2
234,1993-05-19,"PL",21
234,1993-05-19,"PM",12
234,1993-05-19,"TS",21
234,1993-05-20,"BB",1
234,1993-05-20,"CG",9
234,1993-05-20,"GV",5
234,1993-05-20,"NI",6
234,1993-05-20,"PL",22
234,1993-05-20,"PM",13
234,1993-05-20,"TS",7
234,1993-06-09,"BB",3
234,1993-06-09,"CG",12
234,1993-06-09,"MP",1
234,1993-06-09,"PL",22
234,1993-06-09,"PM",15
234,1993-06-09,"TS",15
234,1993-06-10,"BB",3
234,1993-06-10,"CG",8
234,1993-06-10,"MP",3
