"datasetID","site","nt"
69,"d69_ Europe_GB_Long_Island_and_Round_Island_-52 ",1
69,"d69_ Europe_GB_Maiden_Bower_31 ",1
69,"d69_ Europe_GB_Mawgan_-_Bedruthan_-38 ",1
69,"d69_ Europe_GB_Melledgan_Whole_Island_87 ",1
69,"d69_ Europe_GB_Menawethan_Whole_Isle_-1 ",1
69,"d69_ Europe_GB_Menrage_Coastal_1_-73 ",1
69,"d69_ Europe_GB_Methleigh_26 ",1
69,"d69_ Europe_GB_Mewstone_30 ",1
69,"d69_ Europe_GB_Millendreath_11 ",1
69,"d69_ Europe_GB_Minnows_29 ",1
69,"d69_ Europe_GB_Mullion_56 ",1
69,"d69_ Europe_GB_Newdowns_Head_to_Seal_Hole_(Limit_of_SSSI)_-54 ",1
69,"d69_ Europe_GB_Newquay_Harbour_-_Lusty_Gaze_-38 ",1
69,"d69_ Europe_GB_Newton_Abbot_Town_-103 ",1
69,"d69_ Europe_GB_Nornour_While_Isle_-1 ",1
69,"d69_ Europe_GB_North_Cliffs_1_-123 ",1
69,"d69_ Europe_GB_North_Cliffs_2_-56 ",1
69,"d69_ Europe_GB_North_Cliffs_3_-56 ",1
69,"d69_ Europe_GB_North_Cliffs_4_-56 ",1
69,"d69_ Europe_GB_North_Cliffs_5_-56 ",1
69,"d69_ Europe_GB_North_Cliffs_6_-56 ",1
69,"d69_ Europe_GB_North_Cornwall_1_-77 ",1
69,"d69_ Europe_GB_North_Cornwall_2_-77 ",1
69,"d69_ Europe_GB_North_Cornwall_3_29 ",1
69,"d69_ Europe_GB_North_Cornwall_4_29 ",1
69,"d69_ Europe_GB_North_Cornwall_5_29 ",1
69,"d69_ Europe_GB_North_Solent_National_Nature_Reserve_-14 ",1
69,"d69_ Europe_GB_Norwethal_Whole_Isle_31 ",1
69,"d69_ Europe_GB_Otterton_Ledge_to_Brandy_Head_2 ",1
69,"d69_ Europe_GB_Par_2_-75 ",1
69,"d69_ Europe_GB_Park_Head_to_Porthmeor_29 ",1
69,"d69_ Europe_GB_Penally_31 ",1
69,"d69_ Europe_GB_Penryn_-140 ",1
69,"d69_ Europe_GB_Pentargon_31 ",1
69,"d69_ Europe_GB_Pentargon_Cove_-139 ",1
69,"d69_ Europe_GB_Pig_Nose_68 ",1
69,"d69_ Europe_GB_Pilchard_Cove_-82 ",1
69,"d69_ Europe_GB_Polruan_-14 ",1
69,"d69_ Europe_GB_Porth_-38 ",1
69,"d69_ Europe_GB_Porthleven_26 ",1
69,"d69_ Europe_GB_Porthoustock_Quarry_1 ",1
69,"d69_ Europe_GB_Portland_1_28 ",1
69,"d69_ Europe_GB_Portland_10_6 ",1
69,"d69_ Europe_GB_Portland_11_6 ",1
69,"d69_ Europe_GB_Portland_12_6 ",1
69,"d69_ Europe_GB_Portland_13_6 ",1
69,"d69_ Europe_GB_Portland_2_28 ",1
69,"d69_ Europe_GB_Portland_3_28 ",1
69,"d69_ Europe_GB_Portland_4_28 ",1
69,"d69_ Europe_GB_Portland_5_46 ",1
69,"d69_ Europe_GB_Portland_6_28 ",1
69,"d69_ Europe_GB_Portland_7_28 ",1
69,"d69_ Europe_GB_Portland_8_6 ",1
69,"d69_ Europe_GB_Portland_9_6 ",1
69,"d69_ Europe_GB_Portreath_-_Porthtowan_1_-56 ",1
69,"d69_ Europe_GB_Portreath_-_Porthtowan_2_-56 ",1
69,"d69_ Europe_GB_Portreath_-_Porthtowan_3_-56 ",1
69,"d69_ Europe_GB_Portreath_-_Porthtowan_4_-56 ",1
69,"d69_ Europe_GB_Portreath_-_Porthtowan_5_-56 ",1
69,"d69_ Europe_GB_Portwrinkle_30 ",1
69,"d69_ Europe_GB_Puffin_Island_Whole_31 ",1
69,"d69_ Europe_GB_Ravens_Cove_69 ",1
69,"d69_ Europe_GB_Rinsey_39 ",1
69,"d69_ Europe_GB_Rosevean_Whole_Island_87 ",1
69,"d69_ Europe_GB_Rosevear_Whole_Island_87 ",1
69,"d69_ Europe_GB_Round_Down_-_Blackers_28 ",1
69,"d69_ Europe_GB_Round_Island_Whole_87 ",1
69,"d69_ Europe_GB_Samson_Whole_Isle_31 ",1
69,"d69_ Europe_GB_Scabbacombe_-4 ",1
69,"d69_ Europe_GB_Scabbacombe_Sands_-4 ",1
69,"d69_ Europe_GB_Seaford_2_27 ",1
69,"d69_ Europe_GB_Seaford_3_27 ",1
69,"d69_ Europe_GB_Seaford_4_27 ",1
69,"d69_ Europe_GB_Seaford_5_27 ",1
69,"d69_ Europe_GB_Seal_Hole_to_Trevaunance_Cove_-54 ",1
69,"d69_ Europe_GB_Seal_Rock_31 ",1
69,"d69_ Europe_GB_Seaton_-101 ",1
69,"d69_ Europe_GB_Seaton_30 ",1
69,"d69_ Europe_GB_Shag_Rock_68 ",1
69,"d69_ Europe_GB_Sidford_-59 ",1
69,"d69_ Europe_GB_Sidmouth_1_19 ",1
69,"d69_ Europe_GB_Sidmouth_19 ",1
69,"d69_ Europe_GB_Sidmouth_2_19 ",1
69,"d69_ Europe_GB_Sidmouth_3_25 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_1_-28 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_10_-61 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_11_-75 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_12_-14 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_13_11 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_14_11 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_15_30 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_16_30 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_17_30 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_18_30 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_19_42 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_2_-28 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_20_42 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_21_12 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_4_-28 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_5_39 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_6_39 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_7_39 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_8_-61 ",1
69,"d69_ Europe_GB_South_Cornwall_Coast_9_-61 ",1
69,"d69_ Europe_GB_South_Start_69 ",1
69,"d69_ Europe_GB_St._Agnes_Head_to_Newdowns_Head_25 ",1
69,"d69_ Europe_GB_St_Agnes_Whole_Isle_87 ",1
69,"d69_ Europe_GB_St_Austell_1_-75 ",1
69,"d69_ Europe_GB_Staplake_Mount_-205 ",1
69,"d69_ Europe_GB_Stem_-_Mawgan_Porth_-38 ",1
69,"d69_ Europe_GB_Straight_Point_22 ",1
69,"d69_ Europe_GB_Tean_Whole_Isle_-1 ",1
69,"d69_ Europe_GB_The_Bull_68 ",1
69,"d69_ Europe_GB_The_Chick_25 ",1
69,"d69_ Europe_GB_The_Goose_25 ",1
69,"d69_ Europe_GB_The_Strand_-205 ",1
69,"d69_ Europe_GB_Torpoint_12 ",1
69,"d69_ Europe_GB_Towan_Head_-_Old_Dane_-38 ",1
69,"d69_ Europe_GB_Trempar_26 ",1
69,"d69_ Europe_GB_Trevaunance_Cove_-54 ",1
69,"d69_ Europe_GB_Trevelgue_Head_-38 ",1
69,"d69_ Europe_GB_Trevellas_to_Gadger_(Pen_A_Grader)_-54 ",1
69,"d69_ Europe_GB_Trewavas_39 ",1
69,"d69_ Europe_GB_Treyarnon_-_Merope_29 ",1
69,"d69_ Europe_GB_Truro_-62 ",1
69,"d69_ Europe_GB_West_Pentire_25 ",1
69,"d69_ Europe_GB_West_Prawle_68 ",1
69,"d69_ Europe_GB_White_Island_-1 ",1
69,"d69_ Europe_GB_Wills_Rcok_-_Treyarnon_29 ",1
69,"d69_ Europe_GB_Winspit_-_Strip_Lynchets_18 ",1
69,"d69_ Europe_GB_Woolman_Point_17 ",1
69,"d69_ Europe_GB_Zacrys_-_Watergate_-38 ",1
69,"d69_ Europe_GB_Babbacombe_1_2 ",1
69,"d69_ Europe_GB_Babbacombe_3_2 ",1
69,"d69_ Europe_GB_Babbacombe_4_2 ",1
69,"d69_ Europe_GB_Babbacombe_6_2 ",1
69,"d69_ Europe_GB_Carters_Rocks_-54 ",1
69,"d69_ Europe_GB_Dawlish_2_-117 ",1
69,"d69_ Europe_GB_Dawlish_3_-117 ",1
69,"d69_ Europe_GB_Devonport_East_1_12 ",1
69,"d69_ Europe_GB_Devonport_East_2_12 ",1
69,"d69_ Europe_GB_Devonport_East_3_12 ",1
69,"d69_ Europe_GB_Downberry_30 ",1
69,"d69_ Europe_GB_East_Looe/_Barbican_Road_11 ",1
69,"d69_ Europe_GB_East_Looe/_Builer_Quay_11 ",1
69,"d69_ Europe_GB_East_Looe/_Shutta_11 ",1
69,"d69_ Europe_GB_Mevagissy_-61 ",1
69,"d69_ Europe_GB_Polperro_11 ",1
69,"d69_ Europe_GB_Poplerro_11 ",1
69,"d69_ Europe_GB_West_Looe/_Hannafore_Port_11 ",1
69,"d69_ Europe_GB_West_Looe/_Old_Town_11 ",1
69,"d69_ Europe_GB_West_Looe/_Polperro_Road_11 ",1
69,"d69_ Europe_GB_Dawlish_Town_-117 ",1
69,"d69_ Europe_GB_Beckton_Sewage_Works_-4 ",1
69,"d69_ Europe_GB_Blue_Pool_Corner_5 ",1
69,"d69_ Europe_GB_Burton_Bradstock_26 ",1
69,"d69_ Europe_GB_Cantwr-Midland_20 ",1
69,"d69_ Europe_GB_Carreg_Rhoson_35 ",1
69,"d69_ Europe_GB_Central_Coast_Worthing_(East)_12 ",1
69,"d69_ Europe_GB_Central_Coast_Worthing_(West)_12 ",1
69,"d69_ Europe_GB_Cheltenham_-36 ",1
69,"d69_ Europe_GB_Cliffe_pools_and_quarry_-80 ",1
69,"d69_ Europe_GB_Cow_and_Calf_-159 ",1
69,"d69_ Europe_GB_Cudden_Point_39 ",1
69,"d69_ Europe_GB_Culver_Cliff_15 ",1
69,"d69_ Europe_GB_Culver_Horseshoe_Bay_15 ",1
69,"d69_ Europe_GB_Daufraich_35 ",1
69,"d69_ Europe_GB_Docks_-18 ",1
69,"d69_ Europe_GB_Elwill_Bay_-159 ",1
69,"d69_ Europe_GB_Esso_Jetty_29 ",1
69,"d69_ Europe_GB_Falmouth_Bay_4_-73 ",1
69,"d69_ Europe_GB_Fan_Bay_cliffs_-77 ",1
69,"d69_ Europe_GB_Ferring_11 ",1
69,"d69_ Europe_GB_Fishguard_to_Pwllgwaelod_1_-102 ",1
69,"d69_ Europe_GB_Fishguard_to_Pwllgwaelod_2_-102 ",1
69,"d69_ Europe_GB_Fishguard_to_Pwllgwaelod_3_-102 ",1
69,"d69_ Europe_GB_Fishguard_to_Pwllgwaelod_4_-102 ",1
69,"d69_ Europe_GB_Fishguard_to_Pwllgwaelod_5_-172 ",1
69,"d69_ Europe_GB_Flanders_Mare_-93 ",1
69,"d69_ Europe_GB_Gorecliff_37 ",1
69,"d69_ Europe_GB_Grassholm_47 ",1
69,"d69_ Europe_GB_Great_Cob_Island_-8 ",1
69,"d69_ Europe_GB_Great_Mew_Stone_28 ",1
69,"d69_ Europe_GB_Greenscar_20 ",1
69,"d69_ Europe_GB_Hanningfield_Reservoir_1_-27 ",1
69,"d69_ Europe_GB_Hengistbury_1_-31 ",1
69,"d69_ Europe_GB_Hengistbury_2_-31 ",1
69,"d69_ Europe_GB_Hengistbury_3_-31 ",1
69,"d69_ Europe_GB_Hengistbury_4_-31 ",1
69,"d69_ Europe_GB_Highbridge_-6 ",1
69,"d69_ Europe_GB_Highveer_Point_-159 ",1
69,"d69_ Europe_GB_Honiton_Rly._Station_-106 ",1
69,"d69_ Europe_GB_Hopes_Nose_2 ",1
69,"d69_ Europe_GB_Hove_1_12 ",1
69,"d69_ Europe_GB_Hove_2_12 ",1
69,"d69_ Europe_GB_Isleport_-6 ",1
69,"d69_ Europe_GB_Lake_-83 ",1
69,"d69_ Europe_GB_Langdon_Cliff_-77 ",1
69,"d69_ Europe_GB_Lead_Stone_2 ",1
69,"d69_ Europe_GB_Littlehampton_11 ",1
69,"d69_ Europe_GB_Lundy_-_petrels_40 ",1
69,"d69_ Europe_GB_Lundy_A_40 ",1
69,"d69_ Europe_GB_Lundy_B_40 ",1
69,"d69_ Europe_GB_Lundy_C_40 ",1
69,"d69_ Europe_GB_Lundy_D_40 ",1
69,"d69_ Europe_GB_Lundy_E_40 ",1
69,"d69_ Europe_GB_Lundy_F_40 ",1
69,"d69_ Europe_GB_Lundy_G1_40 ",1
69,"d69_ Europe_GB_Lundy_G2_40 ",1
69,"d69_ Europe_GB_Lundy_H_40 ",1
69,"d69_ Europe_GB_Lundy_I_40 ",1
69,"d69_ Europe_GB_Lundy_J_40 ",1
69,"d69_ Europe_GB_Lundy_K1_40 ",1
69,"d69_ Europe_GB_Lundy_K2_40 ",1
69,"d69_ Europe_GB_Lundy_L1_40 ",1
69,"d69_ Europe_GB_Lundy_L2_40 ",1
69,"d69_ Europe_GB_Lundy_L3_40 ",1
69,"d69_ Europe_GB_Lundy_L4_40 ",1
69,"d69_ Europe_GB_Lundy_L5_40 ",1
69,"d69_ Europe_GB_Lynton_2_-12 ",1
69,"d69_ Europe_GB_Main_Bench_S_Face_22 ",1
69,"d69_ Europe_GB_Maplin_Bank_7 ",1
69,"d69_ Europe_GB_Minnis_Bay_-13 ",1
69,"d69_ Europe_GB_Murston_-93 ",1
69,"d69_ Europe_GB_Newquay_-38 ",1
69,"d69_ Europe_GB_Newtown_NNR_-14 ",1
69,"d69_ Europe_GB_North_Bishop_35 ",1
69,"d69_ Europe_GB_Ore_Stone_2 ",1
69,"d69_ Europe_GB_Packingshed_Island_1_-8 ",1
69,"d69_ Europe_GB_Pennard_34 ",1
69,"d69_ Europe_GB_Pewet_Island_-18 ",1
69,"d69_ Europe_GB_Ramsey_Aber_Mawr_35 ",1
69,"d69_ Europe_GB_Ramsey_E_20 ",1
69,"d69_ Europe_GB_Ramsey_N_35 ",1
69,"d69_ Europe_GB_Ramsey_NE_20 ",1
69,"d69_ Europe_GB_Ramsey_SE_20 ",1
69,"d69_ Europe_GB_Ramsey_SW_20 ",1
69,"d69_ Europe_GB_Ramsey_W_35 ",1
69,"d69_ Europe_GB_Red_Cliff_15 ",1
69,"d69_ Europe_GB_Rhossils_34 ",1
69,"d69_ Europe_GB_Round_Nap_1 ",1
69,"d69_ Europe_GB_Rustington_11 ",1
69,"d69_ Europe_GB_Rye_Harbour_3_8 ",1
69,"d69_ Europe_GB_S._Face_Tennyson_D/F_Bay_20 ",1
69,"d69_ Europe_GB_Scotney_Pit_14 ",1
69,"d69_ Europe_GB_Seven_Sisters_-195 ",1
69,"d69_ Europe_GB_Skokholm_-_petrels_46 ",1
69,"d69_ Europe_GB_South_Binness_-5 ",1
69,"d69_ Europe_GB_South_Bishop_35 ",1
69,"d69_ Europe_GB_South_Dorset_Coast_2_3 ",1
69,"d69_ Europe_GB_South_Dorset_Coast_3_1 ",1
69,"d69_ Europe_GB_South_Dorset_Coast_4_1 ",1
69,"d69_ Europe_GB_South_West_Gower_34 ",1
69,"d69_ Europe_GB_St._Mary_Street_28 ",1
69,"d69_ Europe_GB_St._Thomas_Street_28 ",1
69,"d69_ Europe_GB_Stack_Rocks_-22 ",1
69,"d69_ Europe_GB_Stanpit_Marsh_-31 ",1
69,"d69_ Europe_GB_Staples_Corner_-13 ",1
69,"d69_ Europe_GB_Swanage_Town_28 ",1
69,"d69_ Europe_GB_Tenby_roofs_-42 ",1
69,"d69_ Europe_GB_Thames_Barrier_Area_-61 ",1
69,"d69_ Europe_GB_Thatcher_Rock_2 ",1
69,"d69_ Europe_GB_Wellington_1_-109 ",1
69,"d69_ Europe_GB_West_Bexington_Village_27 ",1
69,"d69_ Europe_GB_West_High_Down_N_Face_20 ",1
69,"d69_ Europe_GB_Woody_Bay_1_-159 ",1
69,"d69_ Europe_GB_Woody_Bay_2_-159 ",1
69,"d69_ Europe_GB_Worm_North_28 ",1
69,"d69_ Europe_GB_Worthing_(Town_Centre)_12 ",1
69,"d69_ Europe_GB_Wringapeak_-159 ",1
69,"d69_ Europe_GB_Wringcliff_Bay_1_-298 ",1
69,"d69_ Europe_GB_Wringcliff_Bay_2_-159 ",1
69,"d69_ Europe_GB_Wyke_West_28 ",1
69,"d69_ Europe_GB_Ynys_Bery-Eilun_20 ",1
69,"d69_ Europe_IE_Adams_Island_6 ",1
69,"d69_ Europe_IE_Dooneen_to_Durrus_52 ",1
69,"d69_ Europe_IE_Great_Skellig_1_111 ",1
69,"d69_ Europe_IE_Great_Skellig_Whole_Island_111 ",2
69,"d69_ Europe_IE_Horse_Island_62 ",1
69,"d69_ Europe_IE_Low_Island_67 ",1
69,"d69_ Europe_IE_Old_Head_of_Kinsale_1_29 ",1
69,"d69_ Europe_IE_Old_Head_of_Kinsale_2_29 ",1
69,"d69_ Europe_IE_Old_Head_of_Kinsale_3_84 ",1
69,"d69_ Europe_IE_Old_Head_of_Kinsale_4_29 ",1
69,"d69_ Europe_IE_The_Stags_62 ",1
69,"d69_ Europe_GB_East_Preston_11 ",1
69,"d69_ Europe_GB_Perranuthnoe_1_39 ",1
69,"d69_ Europe_GB_Plaidy_11 ",1
69,"d69_ Europe_GB_Plymouth_City_1_12 ",1
69,"d69_ Europe_GB_Saltash_12 ",1
69,"d69_ Europe_GB_1_-116 ",1
69,"d69_ Europe_GB_1_-65 ",1
69,"d69_ Europe_GB_10_-116 ",1
69,"d69_ Europe_GB_11_-116 ",1
69,"d69_ Europe_GB_12_-116 ",1
69,"d69_ Europe_GB_12_3 ",1
69,"d69_ Europe_GB_13_-116 ",1
69,"d69_ Europe_GB_13_3 ",1
69,"d69_ Europe_GB_14_-116 ",1
69,"d69_ Europe_GB_14_3 ",1
69,"d69_ Europe_GB_15_-116 ",1
69,"d69_ Europe_GB_16_-116 ",1
69,"d69_ Europe_GB_16_-65 ",1
69,"d69_ Europe_GB_17_-116 ",1
69,"d69_ Europe_GB_17_-65 ",1
69,"d69_ Europe_GB_18_-116 ",1
69,"d69_ Europe_GB_19_-116 ",1
69,"d69_ Europe_GB_2_-116 ",1
69,"d69_ Europe_GB_2_-65 ",1
69,"d69_ Europe_GB_20_-116 ",1
69,"d69_ Europe_GB_21_-116 ",1
69,"d69_ Europe_GB_22_-116 ",1
69,"d69_ Europe_GB_23_-116 ",1
69,"d69_ Europe_GB_24_-116 ",1
69,"d69_ Europe_GB_25_-116 ",1
69,"d69_ Europe_GB_26_16 ",1
69,"d69_ Europe_GB_26_-65 ",1
69,"d69_ Europe_GB_27_-65 ",1
69,"d69_ Europe_GB_28_-65 ",1
69,"d69_ Europe_GB_29_-65 ",1
69,"d69_ Europe_GB_3_-106 ",1
69,"d69_ Europe_GB_3_-116 ",1
69,"d69_ Europe_GB_30_0 ",1
69,"d69_ Europe_GB_30_-65 ",1
69,"d69_ Europe_GB_31_-106 ",1
69,"d69_ Europe_GB_31_-65 ",1
69,"d69_ Europe_GB_32_-98 ",1
69,"d69_ Europe_GB_33_3 ",1
69,"d69_ Europe_GB_34_3 ",1
69,"d69_ Europe_GB_35_3 ",1
69,"d69_ Europe_GB_36_3 ",1
69,"d69_ Europe_GB_37_3 ",1
69,"d69_ Europe_GB_38_3 ",1
69,"d69_ Europe_GB_39_3 ",1
69,"d69_ Europe_GB_4_-106 ",1
69,"d69_ Europe_GB_4_-116 ",1
69,"d69_ Europe_GB_40_3 ",1
69,"d69_ Europe_GB_41_3 ",1
69,"d69_ Europe_GB_42_3 ",1
69,"d69_ Europe_GB_44_3 ",1
69,"d69_ Europe_GB_45_3 ",1
69,"d69_ Europe_GB_45_-98 ",1
69,"d69_ Europe_GB_5_-116 ",1
69,"d69_ Europe_GB_53_-98 ",1
69,"d69_ Europe_GB_55_3 ",1
69,"d69_ Europe_GB_56_3 ",1
69,"d69_ Europe_GB_57_3 ",1
69,"d69_ Europe_GB_59_3 ",1
69,"d69_ Europe_GB_6_-116 ",1
69,"d69_ Europe_GB_61_-46 ",1
69,"d69_ Europe_GB_62_-116 ",1
69,"d69_ Europe_GB_63_-116 ",1
69,"d69_ Europe_GB_64_-116 ",1
69,"d69_ Europe_GB_65_3 ",1
69,"d69_ Europe_GB_66_-46 ",1
69,"d69_ Europe_GB_67_-46 ",1
69,"d69_ Europe_GB_68_-46 ",1
69,"d69_ Europe_GB_69_-108 ",1
69,"d69_ Europe_GB_7_-116 ",1
69,"d69_ Europe_GB_70_-108 ",1
69,"d69_ Europe_GB_71_-108 ",1
69,"d69_ Europe_GB_72_-108 ",1
69,"d69_ Europe_GB_73_-108 ",1
69,"d69_ Europe_GB_8_-116 ",1
69,"d69_ Europe_GB_9_-116 ",1
69,"d69_ Europe_GB_Abhainn_a_Bhuna_1_-98 ",1
69,"d69_ Europe_GB_Abhainn_a_Bhuna_2_-98 ",1
69,"d69_ Europe_GB_Abhainn_a_Bhuna_3_-98 ",1
69,"d69_ Europe_GB_Abhainn_a_Bhuna_4_-98 ",1
69,"d69_ Europe_GB_Abhainn_a_Bhuna_5_-98 ",1
69,"d69_ Europe_GB_Abhainn_a_Bhuna_6_-98 ",1
69,"d69_ Europe_GB_Abhainn_a_Bhuna_7_-98 ",1
69,"d69_ Europe_GB_Abhainn_a_Bhuna_8_-65 ",1
69,"d69_ Europe_GB_Agar_Street_-16 ",1
69,"d69_ Europe_GB_Aird/Culla_Bay_17 ",1
69,"d69_ Europe_GB_Aird_an_Runair_22 ",1
69,"d69_ Europe_GB_Aird_Caol_1 ",1
69,"d69_ Europe_GB_Alcoa_-80 ",1
69,"d69_ Europe_GB_An_Tom_17 ",1
69,"d69_ Europe_GB_Angram_-516 ",1
69,"d69_ Europe_GB_Ardivachar_Machair_11 ",1
69,"d69_ Europe_GB_Ardmore_Island_-59 ",1
69,"d69_ Europe_GB_Ardnamonie_11 ",1
69,"d69_ Europe_GB_Ashford_1_-40 ",1
69,"d69_ Europe_GB_Aston_Gravel_Pit_-106 ",1
69,"d69_ Europe_GB_Bagh_Hirivagh_-30 ",1
69,"d69_ Europe_GB_Balcreuchan_Port_-_Games_Loup_17 ",1
69,"d69_ Europe_GB_Balgray_Reservoir_Island_1_-235 ",1
69,"d69_ Europe_GB_Balranald_Machair_North_14 ",1
69,"d69_ Europe_GB_Balranald_South_14 ",1
69,"d69_ Europe_GB_Barden_1_-199 ",1
69,"d69_ Europe_GB_Bardsey_Whole_Island_12 ",1
69,"d69_ Europe_GB_Bawdsey_Manor_10 ",1
69,"d69_ Europe_GB_Bearasay_Island_to_Rubha_Caol_Lewis_10 ",1
69,"d69_ Europe_GB_Beau_-41 ",1
69,"d69_ Europe_GB_Bedwas_Quarry_-404 ",1
69,"d69_ Europe_GB_Beinn_Mheadhonach_1_-116 ",1
69,"d69_ Europe_GB_Bennan_Loch_Valve_Tower_-235 ",1
69,"d69_ Europe_GB_Big_Lingay_-67 ",1
69,"d69_ Europe_GB_Bigbury-on-Sea_17 ",1
69,"d69_ Europe_GB_Birchington_-13 ",1
69,"d69_ Europe_GB_Bishopsteignton_-117 ",1
69,"d69_ Europe_GB_Black_Loch_1_-135 ",1
69,"d69_ Europe_GB_Blackfriars_Bridge_-16 ",1
69,"d69_ Europe_GB_Blanchland_Moor_1_-375 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_1_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_10_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_11_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_12_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_13_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_14_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_15_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_16_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_2_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_3_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_4_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_5_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_6_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_7_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_8_-65 ",1
69,"d69_ Europe_GB_Blar_nam_Faoileag_9_-65 ",1
69,"d69_ Europe_GB_Bleach_Green_20 ",1
69,"d69_ Europe_GB_Boddam_to_Inchmore_-51 ",1
69,"d69_ Europe_GB_Bolton-on-Swale_1_-107 ",1
69,"d69_ Europe_GB_Boreray_9 ",1
69,"d69_ Europe_GB_Borve_Machair_17 ",1
69,"d69_ Europe_GB_Bothenhampton_12 ",1
69,"d69_ Europe_GB_Bowling_1_-100 ",1
69,"d69_ Europe_GB_BP_Baglan_Bay_6 ",1
69,"d69_ Europe_GB_Branston_Gravel_Pit_1_-51 ",1
69,"d69_ Europe_GB_Bransty_20 ",1
69,"d69_ Europe_GB_Brechfa_Pool_1_-233 ",1
69,"d69_ Europe_GB_Brent_Reservoir_-13 ",1
69,"d69_ Europe_GB_Bridlington_-_Gypsy_Chase_Beck_Buildings_-11 ",1
69,"d69_ Europe_GB_Bridlington_town_-11 ",1
69,"d69_ Europe_GB_Bridport_12 ",1
69,"d69_ Europe_GB_Brixham_-4 ",1
69,"d69_ Europe_GB_Broadsands_-100 ",1
69,"d69_ Europe_GB_Broomfleet_Ponds_1_-2 ",1
69,"d69_ Europe_GB_Brunerican_131 ",1
69,"d69_ Europe_GB_Bryn_Mawr_-375 ",1
69,"d69_ Europe_GB_Bull_Bay_-56 ",1
69,"d69_ Europe_GB_Bulmers_Cider_Factory_North_-61 ",1
69,"d69_ Europe_GB_Burn_Foot_-_Currarie_Port_-69 ",1
69,"d69_ Europe_GB_Caisteal_Odair_-5 ",1
69,"d69_ Europe_GB_Calavay_-8 ",1
69,"d69_ Europe_GB_Callernish_-5 ",1
69,"d69_ Europe_GB_Calv_-30 ",1
69,"d69_ Europe_GB_Calvay_-30 ",1
69,"d69_ Europe_GB_Camas_Daraich_1_-14 ",1
69,"d69_ Europe_GB_Camps_Reservoir_1_-396 ",1
69,"d69_ Europe_GB_Camps_Water_1_-334 ",1
69,"d69_ Europe_GB_Caolis-Tresivick_3 ",1
69,"d69_ Europe_GB_Caragrich-Creagmhor_3 ",1
69,"d69_ Europe_GB_Cardiff_City_Rooftops_-52 ",1
69,"d69_ Europe_GB_Carlisle_City_1_-37 ",1
69,"d69_ Europe_GB_Carstairs_Junction_State_Hospital_-199 ",1
69,"d69_ Europe_GB_Castle_Howard_1_-87 ",1
69,"d69_ Europe_GB_Causamul_22 ",1
69,"d69_ Europe_GB_Cayton_Bay_1_-31 ",1
69,"d69_ Europe_GB_Cayton_Bay_2_-31 ",1
69,"d69_ Europe_GB_Ceann_Ear_1_12 ",1
69,"d69_ Europe_GB_Ceann_Ear_2_12 ",1
69,"d69_ Europe_GB_Ceann_Iar_1_12 ",1
69,"d69_ Europe_GB_Ceann_Iar_2_12 ",1
69,"d69_ Europe_GB_Ceann_Mhuir_-8 ",1
69,"d69_ Europe_GB_Cefn_Llechid_1_-12 ",1
69,"d69_ Europe_GB_Chelmsford_Town_Centre_1_-86 ",1
69,"d69_ Europe_GB_Clatteringshaws_1_-388 ",1
69,"d69_ Europe_GB_Cleat-Traigh_Ealis_14 ",1
69,"d69_ Europe_GB_Cleite_Nam_Luch_-8 ",1
69,"d69_ Europe_GB_Cliasay_Beg_-8 ",1
