"stateroute","mat.mean","mdr.mean","tseas.mean","tmax.mean","tmin.mean","tar.mean","twarmq.mean","tcoldq.mean","ap.mean","pmax.mean","pmin.mean","pseas.mean","pwetq.mean","pdryq.mean","sum.NDVI.mean","elev.mean","Longi","Lati","sum.NDVI.var","sum.EVI.var","mat.var","mdr.var","tseas.var","tmax.var","tmin.var","tar.var","twarmq.var","tcoldq.var","ap.var","pmax.var","pmin.var","pseas.var","pwetq.var","pdryq.var","elev.var","regR"
72086,9.626229458,12.28688529,882.411476,28.86557385,-8.250819738,37.11639329,20.81639352,-2.021311471,1178.688525,112.147541,75.21311475,10.8852459,327.9016393,254.8688525,0.752511218,181.9836066,-75.34,40.8,0.005758505,0.004062657,0.896546582591554,0.154471600763255,35.8355439133781,1.39260556784242,1.10302628492007,0.167895113224173,1.08162764366423,0.972683925961576,820.167273683617,15.1287053725677,4.67133047297875,0.419040997523309,80.4123177156207,42.6449653227114,16526.3681380876,104
72088,10.52166675,12.79833326,843.6100016,28.69666662,-7.296666662,35.99333324,21.06000007,-0.773333335,1039.416667,109.1,64.01666667,16.5,313.9166667,210.15,0.820462027,325.2333333,-80.05,39.93,0.002486656,0.002727295,0.210537059646314,0.0686614502957244,58.2064589211034,0.349961416493403,0.250386609486103,0.100494915827626,0.25035857827066,0.244918280230328,2405.64073194357,25.0980357159361,16.4160587871573,0.698917522774647,162.907613910994,198.678312185805,6217.84632762041,98
72090,7.853571483,11.84999997,843.3946435,25.46428575,-9.857142772,35.32142864,18.24821435,-3.567857151,1128.303571,113.5892857,74.35714286,12.94642857,327.7678571,239.625,0.815947885,747.0357143,-79.06,39.87,0.002490697,0.0022523,0.713610286552154,0.189716204926224,84.2398179085361,1.67699494308569,0.56531151963679,0.334836738853138,0.953257071149912,0.711622574846839,4781.12071615506,46.5961441366006,28.8358737940571,0.576117238593573,366.568470459276,355.942701344505,20607.174861951,103
72091,8.481034583,12.05862068,851.5448282,26.49482757,-9.260344834,35.75517247,19.02413786,-3.013793096,1038.293103,104.3275862,68.43103448,13.01724138,302.6206897,214.9655172,0.848727317,649.0517241,-78.95,39.78,0.002423563,0.002215416,1.21703823551413,0.307411884242971,96.6445520892188,2.77636695173295,0.919627293132537,0.534221779785391,1.6113627085919,1.22023036647678,6790.53704049,63.5444045221163,43.7589650906057,0.86872650432556,483.304100746948,529.35770104285,33178.6920355788,103
72132,7.539682525,11.53492075,886.1777789,26.30793647,-10.19999996,36.50793639,18.6015873,-4.280952378,849.0793651,102.1904762,44.65079365,25.07936508,285.9365079,141.6031746,0.856578095,508.3492063,-76.96,41.54,0.002268392,0.002121979,0.595954373440417,0.086377964912031,36.1574405927457,1.09979952472136,0.426647441948422,0.195510036759367,0.792318599515924,0.515840661210177,3338.75010372078,19.0707968400748,30.8959818861257,8.99515008293653,139.644314831913,323.932098103228,14968.2110332006,108
72151,9.901785697,12.63571438,864.7249974,28.46964281,-8.189285781,36.6589286,20.70535718,-1.683928564,1044.75,105.7142857,65.57142857,15.17857143,309.5535714,212.5892857,0.773076875,357.0892857,-79.57,40.37,0.004999794,0.005058362,0.327664269142525,0.0486078009145639,53.1056969791277,0.491873858160917,0.372331948960002,0.114509471164645,0.366950635903548,0.389391658636226,2357.01928606527,20.4627062893685,23.920389612436,1.39339932590281,151.992732239322,191.381976211822,7348.85478307835,102
72155,8.083018825,11.88679243,857.3547191,25.98301902,-9.83584906,35.81886795,18.66226405,-3.524528287,1135.056604,113.5660377,74.9245283,12.98113208,332.0188679,240.2075472,0.843678851,660.3018868,-79.26,40.19,0.003275972,0.002813751,0.682581163936657,0.14394758772951,78.4915548760413,1.42169097665407,0.49934745981322,0.304933191360118,0.884232585636743,0.660846794456084,1756.50161215741,16.8357298418849,20.8104502835017,1.59785954418166,116.801720088006,191.399774869289,23047.6965662292,103
72165,10.10781252,11.25468755,887.2031269,28.57968751,-7.565625042,36.14531249,21.23593754,-1.739062491,1036.140625,103.484375,69.546875,11.953125,299.65625,216.78125,0.845088967,319.546875,-77.36,40.32,0.006534081,0.004854956,0.326124878887954,0.0785147313293716,19.1926450721201,0.536150414133013,0.283794104500669,0.138624165045646,0.404431231486765,0.321235737053971,752.174225302682,11.6557361902883,9.5014345049073,2.08184639308012,98.6052549095719,68.2896742258385,11743.1012371581,107
72194,9.589090902,10.92727274,875.0090876,27.61636377,-7.825454565,35.4418181,20.55818183,-2.079999989,1121.272727,110.2181818,77.98181818,10.36363636,316.3090909,241.0545455,0.867372875,483.2363636,-77.49,39.74,0.006878546,0.004002513,0.304086195466095,0.178805152541375,49.3257108259112,0.56287582838098,0.178768325256084,0.145748902731034,0.303778304859586,0.353922857868001,1473.70383132971,14.9728689584349,14.0387630209785,0.76000295450603,100.205506955434,131.05379245147,11211.1542215971,106
80003,18.76964256,11.87142856,643.7660708,32.85714245,3.221428611,29.63571429,26.7214286,10.21428578,1256.928571,174.1785714,54.78571429,34.33928571,472.625,199.125,0.789547039,12.03571429,-81.03,32.25,0.038534465,0.022109846,0.0380115311622844,0.455259757323767,33.1060774781646,0.191799074174451,0.219423093840131,0.695286194775375,0.0214423318154069,0.0764446826011569,196.130310935575,95.8159365980576,10.8383992093214,7.17885337182884,263.121878315751,39.7979375966679,96.0273594269505,70
80005,17.86212069,13.20606057,673.4287858,33.06060571,1.534848493,31.52575767,26.25000003,8.896969492,1216.863636,141.3484848,59.77272727,24.8030303,415.0151515,218.5757576,0.756475677,37.86363636,-80.46,33.32,0.011385448,0.007286226,0.0321309830786786,0.0829782060181386,72.6858630119677,0.0186470946867715,0.102808094839451,0.15767963448576,0.0123784332210702,0.0806078027207077,968.164504623685,56.5649277035491,1.21674729601076,2.31725264168179,382.762894059249,23.8547718356911,136.857255735594,68
81001,7.455319192,12.85106383,1140.174472,29.70638324,-15.98085099,45.68723395,21.51702134,-8.017021392,623.787234,98.78723404,12.10638298,53.31914894,258.0212766,47.61702128,0.627113429,441.6595745,-96.88,43.33,0.001162604,0.001300082,0.054379855671422,0.0250913507873916,64.980429319053,0.0762613129276889,0.0725597258969229,0.139920967052095,0.0370208351728386,0.0764641527414471,194.688103959209,5.9603653329137,0.378362658307416,0.735370926183686,34.5931033290786,1.40473603659085,1016.43172045651,73
81003,6.96101697,12.50847453,1160.120341,29.47796611,-16.64745745,46.12542343,21.22542378,-8.832203526,603.6779661,96.25423729,12.83050847,52.45762712,251.220339,47.15254237,0.641192857,514.0508475,-97.47,43.94,0.000740223,0.000893555,0.162178301559327,0.0443310409891514,53.0741970100268,0.235075827912289,0.261180914319705,0.0425789184328385,0.137103124370708,0.292830244964626,315.787477113807,6.04172062717879,0.570286219089333,1.24172786139893,17.1154484380805,6.75557245161747,2278.81136749708,69
81029,6.877419356,15.38870956,856.2645155,28.55645158,-11.69193543,40.24838675,18.30806465,-3.604838694,499.0806452,92.37096774,8.919354839,68.67741935,256.9516129,35.75806452,0.584226524,1562.919355,-103.64,43.82,0.008777234,0.001720617,1.07916807280927,0.855715612966901,1441.3081594498,3.08738308901448,0.0508212703100404,3.50938895286506,2.02955887936057,0.269513957595707,3509.68275237495,61.4909765307807,16.0903584880404,38.2366635625896,393.467240119159,185.71163769388,82748.7236497958,83
82006,15.28679249,12.5509435,799.596226,32.2905665,-2.38679252,34.67735794,25.23018895,4.547169766,1357.358491,138.754717,76.0754717,18.13207547,406.8867925,259.0754717,0.772143063,142.6603774,-89.07,35.36,0.005693736,0.001628977,0.0226103788484937,0.0938719376427952,159.570250762146,0.0296352472825105,0.0388172904003699,0.0615974447220404,0.0545579950963789,0.0413518650694892,494.635342537958,12.4947504156574,5.01424703779582,0.496828119712057,38.3399162338476,19.0254912198071,577.574352369231,78
82010,15.24745763,12.63050858,804.4016951,32.39152604,-2.474576295,34.86610219,25.26779653,4.455932245,1346.305085,136.8135593,75.23728814,17.98305085,402.8305085,255.3728814,0.796394695,129.3389831,-88.81,35.34,0.003631848,0.00132354,0.024454168545762,0.142166394834914,113.560803837751,0.0240382878473315,0.0696519383855524,0.0610800435577352,0.0354126785433483,0.0530839847143425,625.10053908376,21.9536242112928,6.09114647902497,0.706594582544438,69.7215485574935,10.5192750820708,404.808744368066,82
82016,13.92807009,14.11052629,804.3614042,31.65438609,-4.526315764,36.18070147,23.95438579,3.124561385,1364.54386,145.1403509,83.52631579,15.77192982,401.245614,268.9298246,0.83540525,240.5087719,-87.32,35.87,0.00270215,0.001703573,0.0250673422988998,0.0952318609615686,62.3648100280955,0.0321185396427395,0.0517860124146666,0.0682795516433709,0.0223124672473189,0.0529040885062476,705.484086844798,8.82228084617504,6.6082424971569,0.54835820527725,111.899372680682,15.7846744180149,1100.81739829584,82
82018,14.14905667,14.14339629,785.2358468,31.59622639,-4.016981098,35.61320683,23.89056576,3.588679233,1421.490566,152.8113208,85.03773585,17.13207547,419.8113208,270.8679245,0.837760449,244.8490566,-87.67,35.49,0.002027303,0.001683462,0.0594370560581151,0.0877039931165492,79.8358213477999,0.0907698528990425,0.218738280727738,0.265231888675643,0.070014044841523,0.0907912919010344,555.592486558887,23.4638486673695,5.27302131334773,0.201504825377198,58.9094706513346,25.7373146402902,2686.59551272784,82
82020,13.81500001,12.44166667,832.0983327,31.21666683,-4.411666624,35.62833341,24.13499997,2.570000045,1302.316667,134.3833333,77.85,14.83333333,372.8166667,261.4333333,0.780124125,241.8333333,-86.66,36.5,0.004981243,0.003986742,0.0649690041458828,0.0720837526617618,47.4452937244629,0.0884478701104149,0.153874124611152,0.107663027300018,0.0573656411968064,0.138099687389397,897.667550909441,7.22476765955699,8.51697552560324,0.178813231364354,66.4788952366733,68.7701267550226,1256.22901209046,81
82034,13.23090909,13.04545465,786.2509111,30.11090899,-4.289090898,34.40000007,22.98545439,2.638181821,1391.781818,145.5818182,84.09090909,14.47272727,383.7272727,280.5454545,0.828111118,363.2727273,-84.34,36.04,0.005531074,0.007282215,0.673815486320059,0.113435434255819,39.833386402533,0.935789347398489,0.610243378187809,0.128927519933629,0.820312618938687,0.628641681895179,2938.25630458666,32.9167326854718,22.7922080674944,1.87024463598151,242.146025541644,225.851314391375,20940.0062038703,93
82042,10.51923073,12.69999997,715.8519217,26.34807682,-6.04038465,32.3884613,19.44423085,0.948076926,1330.307692,130.9615385,95,10.63461538,372.2307692,292,0.853243853,942.5576923,-82.07,36.31,0.002937904,0.003332431,1.74350483197842,0.452563686791832,534.134689539042,3.66383950674094,0.858864044803392,1.00855634523668,2.57815566337176,1.09996403339248,15826.5985139494,61.5597148250794,130.496206453592,1.58844004412597,883.550660767447,860.025238571782,72393.0002485684,103
82128,14.77543848,13.13157895,776.0684226,31.66842079,-2.500000017,34.16842096,24.51228105,4.487719239,1407.368421,158.2631579,84.85964912,16.89473684,417.1754386,282.9122807,0.860090813,234.0175439,-85.36,35.1,0.004752291,0.005498518,0.499255162709177,0.260375472777243,19.9034227900155,1.06889128110086,0.344509560674464,0.211305274733884,0.616832377592319,0.499645695376671,3857.72994213347,28.6774833907733,22.2533933907376,0.62763756616364,204.60102565555,156.239266142875,21778.7348858821,89
83009,22.14230757,13.90769223,646.1634615,37.5961537,5.724999941,31.8711535,30.00769248,13.33653837,539.8653846,87.21153846,23.90384615,44.71153846,201.4423077,76.86538462,0.458449787,192.25,-99.26,27.97,0.001611443,0.000481133,0.0430447471157741,0.0460989177689473,41.1663474294658,0.0299070522338363,0.179714674853533,0.135981870845625,0.0371900630900056,0.0817219743365823,574.51672069166,8.32630622255417,5.41359353345809,3.27367907494746,77.0826271057727,19.9593086398691,1415.69452257245,63
83013,21.32622885,9.542622926,589.5803273,33.23770454,6.919672137,26.31803253,28.34262235,13.1901638,1017.213115,155.4098361,43.32786885,34.91803279,342.147541,165.9672131,0.576890731,8.68852459,-96.5,28.52,0.062551868,0.02902736,0.0227757292969297,0.427723723929034,37.8129782657042,0.15878865713824,0.126460573865965,0.557357367744378,0.00507024405288162,0.0280536433490653,1987.84208958787,41.2998997290993,26.9711591874792,3.27182285298479,114.64366538939,144.307380515538,18.8464593647434,56
83026,20.0708336,12.27083319,652.8145816,35.2437501,4.131249964,31.11250015,28.05208353,11.23333339,962.0833333,125,52.41666667,28.08333333,312.9375,185.5,0.611432691,117.1458333,-97.02,29.78,0.001343471,0.000644939,0.0272485469274649,0.0387722922705945,106.205746143577,0.0200071271187405,0.169705399300491,0.216278246194375,0.0116554564264732,0.0883171221566683,1012.60189166311,11.898263049822,23.6935343901868,4.07506097949905,36.7297039316636,121.896327577398,493.24762369696,68
83033,18.79999971,13.41999976,678.9100026,34.48166682,2.186666632,32.29500008,27.13166707,9.6016668,1212.1,135.0333333,76.55,15.98333333,346.1166667,270.65,0.734781071,87.15,-94.93,30.71,0.009735868,0.004570342,0.0292950636771767,0.0398606805158703,155.595747303412,0.0812696399402626,0.0952904134108209,0.274460448129162,0.0517982409199988,0.0595940275019204,3145.19375548396,25.9272176310991,21.2355334998676,0.405794360856475,239.871222644147,113.105415295095,648.683199019917,73
83042,18.212963,14.38148151,693.990734,34.43518511,0.283333339,34.15185165,26.69444462,8.799999961,691.5555556,95.42592593,29.66666667,36.7962963,232,102.6111111,0.542429375,508.0925926,-99.14,30.35,0.001007436,0.000511611,0.0979534473035234,0.157000947489624,267.97130276943,0.263987713021579,0.31353997877006,0.680555344587701,0.15606339015917,0.133380431717075,1705.42582747612,38.0475176005134,7.58383777208981,1.61757952153788,179.126425608341,80.2666507039302,5475.21764850508,80
83044,18.89999969,13.00740744,690.3444406,34.62222135,2.540740746,32.08148144,27.41851821,9.659259231,1131.722222,123.8518519,65.07407407,15,322.5185185,242.8518519,0.777236346,82.75925926,-94.81,31.2,0.002754478,0.001973129,0.0122586583532141,0.0234383699919661,86.6299237176491,0.0286199215635498,0.0496716172070646,0.0835532538521106,0.0227134136994542,0.0378872657907555,1670.40493876007,24.6434023295955,20.2768157551189,0.16325176859074,134.970355918548,105.682591421609,324.311683709564,76
83045,18.04081648,13.19183692,719.2755102,34.16530601,0.859183668,33.30612284,26.92653033,8.330612202,1208.346939,128.6326531,67.83673469,14.95918367,340.4897959,249.3061224,0.791363278,121.3469388,-94.52,31.88,0.0021861,0.001482231,0.0273371211032066,0.0907375938283997,43.413252106889,0.0203081778447869,0.0906397653908761,0.0808088568714607,0.018992554777254,0.0485919331018321,841.040868779842,8.94167759075654,21.7775524613683,0.798352885397357,32.2696898534937,93.905726847423,550.454727553471,74
83064,17.92666674,13.69500004,748.2900014,35.0566665,0.006666667,35.04999994,27.25666666,7.905000067,793.45,117.05,41.76666667,32.68333333,278.95,136.5,0.563627326,368.5166667,-98.04,32.16,0.001137779,0.000888833,0.0817054420459446,0.120282613471687,75.0684566340003,0.24865386900217,0.0310489527239106,0.384018993252037,0.0988564455204281,0.0595465529527299,221.803208668875,14.3925282131342,1.53687779907288,0.74605952142722,44.4314611856753,14.9418871912144,4066.43351011047,74
83082,19.65483878,15.51774191,664.9338684,35.25322619,1.519354838,33.73387072,27.55322582,10.55806449,318.7903226,51.67741935,7.677419355,62.77419355,147.0967742,28.5,0.205827623,958.1774194,-103,29.19,0.006615414,0.001507573,2.43854441806193,0.980915845804422,2470.3684120601,5.70129944350578,0.393225137119522,4.95880284942224,4.47180246172916,1.02683343579403,4111.96210517928,225.520710200937,0.765570024971945,16.2632389849507,1449.56021751601,18.7882795804928,107173.862049295,72
83098,22.71538456,11.34615383,534.7692319,35.16153842,8.305769187,26.85576919,28.84615366,15.13076925,655.1730769,129.1346154,18.51923077,53.32692308,259.4615385,91.17307692,0.511520762,15.61538462,-97.7,26.53,0.021193364,0.009181424,0.0464254974555177,0.931819685526021,219.990140691297,0.857146183628259,0.263855837520479,1.64219032273202,0.0634678453250263,0.137323762454865,270.265290175878,62.7860108258182,1.45869044480491,1.35772131892082,87.6278595069793,8.49399469921064,20.5088594747535,63
83100,13.68245618,16.44912295,834.7070184,33.37894741,-6.417543804,39.79649139,24.52456146,3.003508773,452.2105263,70.05263158,11.42105263,59.70175439,205.7719298,36.54385965,0.363651585,1090.263158,-102.24,35.75,0.00765962,0.005529904,0.165011092007806,0.147167456432857,92.5520108795976,0.146110108518696,0.0916150691673927,0.0586225747969452,0.14129673032421,0.202606938117385,210.485466443002,6.08588043686641,0.75786384535097,2.51443021910596,18.8779398381053,8.94016283258522,4186.10009595379,56
83140,18.86984114,12.77777782,684.2126978,34.45714272,2.117460298,32.33968256,27.23809509,9.665079435,857.0793651,115.6190476,46.14285714,31.66666667,283.8412698,155.8571429,0.541715238,379.9365079,-98.05,30.24,0.002886151,0.001092252,0.164738425179306,0.137641921030477,100.61317052381,0.135878514420075,0.423057812567579,0.259047995914028,0.19622624608583,0.175573927695662,769.129920214213,2.13853832644788,9.93156153212411,1.45724165214869,48.3928891206149,53.9963722673575,5912.05575481822,76
85004,9.562903281,15.9516129,901.8951623,32.99032297,-9.717742012,42.70806473,21.4612903,-1.840322575,180.9354839,25.67741935,9.112903226,30.24193548,64.01612903,29.38709677,0.158902012,1403.66129,-114.02,40.45,0.008304029,0.001760053,2.70007883590827,1.75238625470549,2412.07701636383,2.65936134258063,2.04635054786386,0.519666486067657,5.04621149133534,0.942038087546352,3428.87120152372,23.4072770797725,22.6589384585742,32.9239862059114,220.760464878039,224.477245245433,76996.7149841774,80
85011,9.948000011,16.02199995,906.8780029,33.60800011,-9.012000008,42.61999977,21.93999973,-1.606000018,356.66,38.3,20.08,18.12,109.64,65.96,0.425010833,1501.8,-111.95,39.9,0.023297762,0.009758105,3.87467996582727,0.441998955568944,962.594656308957,7.34113459430747,2.6287101555387,1.87026786086013,5.553881961915,2.37950477207737,7173.11402185307,94.4985495626891,14.8378380143742,5.12692103237975,676.104312588391,214.053554647617,111275.018299016,101
85021,9.737499992,14.82500005,854.1777768,30.74444445,-8.970833341,39.71527767,20.91805561,-1.100000001,232.5972222,34.91666667,9.833333333,32.73611111,85.93055556,39.94444444,0.215793804,1901.555556,-111.18,37.92,0.016697211,0.003281627,9.67920313309947,0.398318404974647,3028.50386241103,15.6304670591378,4.30207309988217,4.12053582137912,13.9653864708087,4.98164101022101,11640.2341207588,143.530211544164,24.1627113747484,10.4120214176714,947.42716538701,354.716549401776,218942.05600118,104.868405490829
85024,6.150819669,15.14426231,835.2409818,28.55409835,-11.79016392,40.34426204,17.15081968,-4.342622941,334.9344262,40.93442623,22.14754098,19.13114754,104.442623,70.03278689,0.358180655,1836.065574,-113.63,41.96,0.009361869,0.003786829,2.55659619000054,0.148833747411238,683.891877215686,3.53190736809408,2.09175949262358,1.01717841527891,3.25072453118168,1.76398975036638,4129.58330643866,18.709857685708,20.7583893763364,23.7146520375136,215.930127914854,151.060449436592,81344.8852749151,99
85025,8.041999998,15.66600004,886.346001,31.57799999,-10.86599998,42.4440007,19.68799988,-3.260000005,241.74,31.7,15.34,23.88,81.02,49.3,0.250379122,1494.98,-113.89,41.7,0.008072089,0.002026432,1.97358240200695,0.228850654822642,1057.19833197709,3.1204814821697,1.17953467394972,0.954215300163953,3.09875682552787,0.989917536997243,3184.82684608299,20.0142722498038,15.0323878680018,9.62653580251306,161.377074601406,130.264048855913,57631.2342359599,99
85109,9.965624914,16.35937464,934.295311,33.89218742,-10.0671875,43.95937473,22.31093737,-1.873437509,199.59375,24.71875,11.4375,22.859375,65.203125,36,0.148364318,1468.703125,-113.48,39.61,0.002524141,0.000450703,1.15723924370925,0.583932630270643,1070.91309586885,1.64376752869291,0.460515677261046,0.626784672430818,2.05416987317123,0.335612076560405,1969.78710525827,15.3689757958272,14.8757835863168,16.4788530332377,164.906669170558,155.880827520067,47339.7126153632,88
87005,6.22592594,12.8796297,965.1592599,26.65740748,-14.38333324,41.04074047,18.21666654,-6.788888843,1108.759259,105.9814815,74.22222222,9.240740741,296.5925926,240.6296296,0.835194563,321.2037037,-72.58,43.47,0.001001699,0.001833839,0.55169288004863,0.233946821916599,97.0214835560364,1.30208005890908,0.273991177685176,0.739982218549964,0.709605511872522,0.397202092030652,10489.8502196793,122.736130277247,60.3610342460386,3.29206542112054,803.010603799706,596.761272830907,25858.5123509908,104
87015,5.21875,11.54843751,993.5515633,25.32187501,-15.20937501,40.53125018,17.52031246,-8.204687543,1020.765625,113.28125,57.9375,17.9375,311.90625,191.8125,0.828854167,350.25,-72.4,44.33,0.000884962,0.00170305,0.402408695975463,0.278154448951781,235.199386799164,0.947713448107184,0.235683566443195,0.617447313416407,0.497695126766875,0.345329929684224,6682.99280732104,73.9217139528751,28.1503489312128,2.59634645647669,544.139155792149,319.807495936914,18386.2452164748,106
88004,11.09285711,13.2785714,790.5982132,28.75714275,-6.276785697,35.03392839,21.07321419,0.592857147,1030.625,102.3035714,69.14285714,12.35714286,287.625,212.125,0.743689803,537.1964286,-79.16,38.19,0.005389825,0.002744504,1.07195491830688,0.255707898092501,57.6587590296601,1.87944880765016,0.922522375671266,0.318258035684272,1.32853240845438,1.06243379719792,5173.67842840429,27.262133411561,41.1531640771846,2.96181362611381,206.932999786861,407.709438228369,37082.2024269555,94
88005,11.35000001,13.5160714,822.7392829,29.55000005,-7.005357112,36.55535712,21.64999993,0.300000002,972.9464286,96.58928571,62.625,14.83928571,281.5535714,191.5357143,0.790389423,333.1607143,-78.5,38.57,0.004199742,0.002693336,0.953387569140245,0.439284127914796,60.5063508047261,1.75321749253678,0.744867538088674,0.633288162496227,1.08131562388673,0.912231978339617,5689.29243671991,38.9477171984769,33.8584671989964,1.5923340506743,279.376521430235,347.962609372772,34736.8083970381,97
88007,11.36034482,13.60344823,832.6500013,29.80517246,-7.122413791,36.92758593,21.79655167,0.218965524,945.137931,94.86206897,60.25862069,15.36206897,278.1206897,183.362069,0.804384451,274.8448276,-78.56,38.81,0.003301404,0.00220532,0.840430817439051,0.430259155448781,113.369406821209,1.78316294015966,0.448504102886065,0.635838062840709,1.05333124281245,0.749808704895444,4241.44925620339,29.3856098052766,23.2398024804761,0.998193236279065,214.067963905054,235.388508790613,33426.3030648811,101
88013,12.16981127,13.10000004,786.9981137,29.20188695,-5.267924534,34.46981135,21.95660379,1.58679246,1149.698113,118.1509434,77.30188679,11.9245283,332.0566038,250.5660377,0.840066641,531.8113208,-82.47,37.21,0.001758619,0.001696059,0.296880332263004,0.34898005528162,234.573042973636,1.12835651107108,0.0920014510704239,0.82647204939331,0.543908788747844,0.167484736667763,775.593239624118,6.95286153335607,4.19664836829647,0.222529343063568,53.4912059453932,44.2874070806789,22501.3776013594,94
88014,11.41666665,13.14629629,773.6685181,28.30370391,-5.811111088,34.1148149,21.06481478,1.048148148,1141.722222,119.5740741,80.11111111,12.12962963,333.6296296,248.5,0.859001554,649.5185185,-81.94,37.01,0.001497095,0.000896879,0.458693174282972,0.169807078403566,163.728863679215,0.937828418633633,0.251101632512464,0.338449462355782,0.637244207324128,0.356072584149376,1006.1877072562,7.92472340058722,9.14716467003728,0.148180573811758,71.0199970115704,57.5965531560993,16723.8236326835,96.6812833827043
88023,12.92580649,13.27741941,798.3338702,30.50806461,-4.645161267,35.15322587,23.04032261,2.345161296,1108.467742,110.3387097,77.17741935,12,305.2580645,238.0806452,0.82546061,237,-78.78,37.7,0.001696069,0.001865715,0.965710867039964,0.151108083749001,36.5729384368508,1.44186061729684,0.615718734165809,0.198110832801066,1.12441796999473,0.853355107967701,1395.42992094272,11.6091761184559,8.05439117057102,0.71057584651864,105.430575208929,68.141236577842,39139.940548449,84.8663715799003
88028,13.72166675,13.23833335,794.474998,31.24000009,-3.924999984,35.16499983,23.78833345,3.178333302,1098.166667,108.2666667,78.4,10.08333333,306.75,253.8166667,0.813622766,79.91666667,-77.62,37.21,0.005207104,0.003580995,0.0793959891669001,0.0497683383859597,18.155135986804,0.0782659415947341,0.176819521548646,0.0358156957483059,0.0830875410386615,0.101840975185363,190.737581293386,24.4030187317712,0.732104895040161,2.03518934420796,112.562204274231,12.1019339753358,817.529819052745,82
88043,14.67500005,13.01499998,772.6533346,31.61666683,-2.601666661,34.21833324,24.41666635,4.435000062,1156.95,125.4333333,75.51666667,15.43333333,348.2666667,241.6333333,0.714536722,21.83333333,-77.14,36.6,0.002647833,0.001028885,0.0426544415914712,0.18134008645945,130.075257620077,0.0830410124500784,0.179179714044187,0.451328815033109,0.00768901675469975,0.118194417891692,577.369772161733,24.0782818938927,2.72374197676523,1.83932285635849,169.754324660158,6.0326399076591,97.7301317373492,77
88044,14.43148145,13.17592603,781.368519,31.66481537,-2.961111104,34.62592584,24.29259215,4.070370356,1146.092593,122.2777778,77.35185185,14.38888889,340.5740741,243.8148148,0.734116892,35.81481481,-77.28,36.59,0.003040407,0.001197209,0.05398588004819,0.09534080998967,106.347002266384,0.0546049103368822,0.153042065823967,0.303970964459283,0.0181937545026695,0.123005000569671,530.742507919035,24.9706789824696,3.5034142086988,1.98729896610704,156.803626136831,8.37176348369185,229.591005068324,76
89001,9.445714269,7.997142826,381.1299992,20.04714276,1.564285707,18.4828571,14.45142859,4.847142846,2396.8,364.5428571,53.42857143,57.17142857,1047.442857,184.8142857,0.82651972,62.71428571,-124.27,48.25,0.005175584,0.009611398,1.02273913252225,0.565546958387517,1564.66487893448,1.45632159992854,1.62390511807854,3.46444347756993,0.544262605306987,1.56696378104967,109659.742757434,2150.66276767594,77.1822428946166,8.5452889497917,16663.7030364698,869.181556139871,55231.8539603726,73
89002,9.591666659,8.690277828,439.5958358,21.63888892,0.616666666,21.0222222,15.22916656,4.198611134,618.4861111,97.68055556,17.51388889,50.625,275.9166667,68.625,0.700212425,58.91666667,-123.38,48.11,0.027630316,0.014344392,6.25376173033022,0.228462590986762,444.36528268506,5.67483130049235,5.4197728760213,0.864213207508307,4.73082377467797,5.38090602946423,508964.348363342,13117.2975706726,201.767228758218,25.7269051611274,104615.833813952,2803.0344104164,319820.272923208,77
89004,9.49999987,9.553030231,587.4636388,24.73787883,-1.254545445,25.99242398,17.02878774,2.168181806,1987.348485,318.5151515,43.66666667,60.10606061,931.4545455,154.1060606,0.830916197,185.7424242,-121.21,48.7,0.044658016,0.011978042,6.66008605012128,0.480030924185053,2253.0176219789,6.08327222037928,10.2877825488457,4.31125400469096,5.30896731731033,8.07823908894284,105533.115732259,2604.0278982892,25.4067131310914,23.4443558595533,23960.8276132478,371.218274939619,239593.540285056,103
89009,9.783999901,8.679999981,375.7979987,20.27200016,1.394000003,18.87799995,14.70400007,5.175999918,2612.78,400.2,55.34,56.28,1136.68,198.4,0.728580756,28.94,-124.29,47.34,0.006447257,0.005470384,0.405930629572662,0.148889895761031,595.702971380941,0.359728530345699,0.529979742389773,1.11658716431676,0.185397074736759,0.630394486041707,80991.124361101,2820.97965532442,28.3273475920873,3.53363991858053,18821.4038831063,256.584405214829,20298.2383831606,76
89016,8.02033902,11.55932203,797.0728832,28.37288116,-6.503389852,34.87627126,18.36779678,-1.998305066,423.559322,58.62711864,16.15254237,38.74576271,169.1016949,55.30508475,0.492757988,739.5423729,-117.92,47.73,0.010089727,0.003053646,0.293478691346158,0.487731821216827,214.342215769038,0.417760591216795,0.412761919745919,0.50418776322304,0.354503528650342,0.336206138078978,2214.97905052923,44.8625189225122,3.85097702614732,1.525311577849,404.711909508169,44.3786134961216,11110.0092894,88
89030,8.041891903,12.86081068,847.6540544,28.5689189,-8.710810861,37.27973015,18.76621612,-3.013513514,317.4324324,39.05405405,16.62162162,24.25675676,104.2027027,57.94594595,0.46868734,587.8243243,-119.27,48.72,0.01232351,0.002330577,3.59750850274519,0.193654539467046,575.363800142966,4.81532290654356,2.11578810168469,0.797861701732319,4.57880242584102,2.30148513313033,1296.68386875987,18.8249591595168,8.35423673733627,5.16181407860705,149.318131497069,88.2405357632829,115124.648146076,111.882445180345
