year,location,season,night,web,trap,recap,species,sex,age,reprod,mass
1993,two22,1,1,4,31,n,chin,m,a,na,16
1993,two22,1,1,4,34,n,neal,f,a,na,152
1993,two22,1,1,4,36,n,chin,m,a,na,16
1993,two22,1,1,4,45,n,pmtr,f,a,p,27
1993,two22,1,1,4,58,n,neal,m,a,na,160
1993,two22,1,1,4,60,n,pmbo,m,a,na,26
1993,two22,1,1,4,68,n,neal,m,a,na,74
1993,two22,1,1,4,69,n,neal,f,a,na,140
1993,two22,1,1,4,72,n,chin,f,a,na,10
1993,two22,1,1,4,78,n,pmtr,m,a,na,25
1993,two22,1,1,4,81,n,chin,f,a,na,10
1993,two22,1,1,4,92,n,pmle,m,a,na,18
1993,two22,1,1,4,94,n,pmtr,m,a,na,20
1993,two22,1,1,4,95,n,pgfv,m,a,na,9
1993,two22,1,1,4,101,n,dime,f,a,na,36
1993,two22,1,1,4,107,n,dime,m,a,st,47
1993,two22,1,1,4,115,n,dime,m,a,na,30
1993,two22,1,1,4,130,n,dime,f,a,na,27
1993,two22,1,1,4,141,n,neal,f,j,na,69
1993,two22,1,1,4,143,n,chin,m,a,na,16
1993,two22,1,1,4,144,n,neal,f,a,na,132
1993,two22,1,1,5,7,n,dime,f,a,na,24
1993,two22,1,1,5,10,n,dime,m,a,st,48
1993,two22,1,1,5,12,n,dime,f,a,na,29
1993,two22,1,1,5,13,n,pgfv,m,a,st,8
1993,two22,1,1,5,16,n,pmtr,f,a,p,28
1993,two22,1,1,5,19,n,eudo,m,a,na,49
1993,two22,1,1,5,21,n,dime,f,a,na,45
1993,two22,1,1,5,22,n,neal,f,a,na,96
1993,two22,1,1,5,29,n,dime,f,a,na,39
1993,two22,1,1,5,34,n,pmle,f,a,p,31
1993,two22,1,1,5,35,n,pmle,m,j,na,11
1993,two22,1,1,5,40,n,dime,f,a,na,29
1993,two22,1,1,5,41,n,dime,m,a,st,53
1993,two22,1,1,5,46,n,dime,m,a,st,48
1993,two22,1,1,5,56,n,dime,f,a,na,36
1993,two22,1,1,5,59,n,pmle,m,j,na,12
1993,two22,1,1,5,64,n,pmtr,f,a,na,25
1993,two22,1,1,5,68,n,pmtr,m,a,na,24
1993,two22,1,1,5,69,n,dime,m,a,st,57
1993,two22,1,1,5,71,n,pmle,m,a,st,28
1993,two22,1,1,5,76,n,dime,f,a,na,49
1993,two22,1,1,5,78,n,dime,f,a,na,27
1993,two22,1,1,5,79,n,pmtr,m,a,st,23
1993,two22,1,1,5,86,n,pmle,m,j,na,13
1993,two22,1,1,5,95,n,dime,m,a,st,48
1993,two22,1,1,5,96,n,pmtr,f,a,na,28
1993,two22,1,1,5,105,n,dime,m,a,st,42
1993,two22,1,1,5,106,n,dime,m,a,na,39
1993,two22,1,1,5,129,n,neal,f,a,na,110
1993,two22,1,1,5,131,n,pmtr,m,a,na,23
1993,two22,1,1,5,141,n,pmtr,f,a,p,30
1993,two22,1,2,1,2,n,dime,f,a,na,26
1993,two22,1,2,1,7,n,chin,m,a,na,8
1993,two22,1,2,1,10,y,dime,m,a,st,na
1993,two22,1,2,1,13,n,dime,f,a,na,25
1993,two22,1,2,1,17,n,eudo,m,a,na,45
1993,two22,1,2,1,18,n,pmle,m,a,na,24
1993,two22,1,2,1,21,n,eudo,f,a,na,50
1993,two22,1,2,1,24,y,dime,f,a,na,na
1993,two22,1,2,1,29,y,dime,m,a,st,na
1993,two22,1,2,1,30,y,neal,m,a,na,na
1993,two22,1,2,1,34,y,dime,f,a,na,na
1993,two22,1,2,1,35,n,chin,f,a,na,9
1993,two22,1,2,1,36,y,neal,m,a,na,na
1993,two22,1,2,1,40,y,chin,m,a,na,na
1993,two22,1,2,1,45,y,pmtr,m,a,na,na
1993,two22,1,2,1,47,n,chin,m,a,na,15
1993,two22,1,2,1,52,n,chin,m,a,na,15
1993,two22,1,2,1,57,y,neal,f,a,na,na
1993,two22,1,2,1,63,n,chin,f,a,na,9
1993,two22,1,2,1,65,n,neal,f,a,na,218
1993,two22,1,2,1,70,y,pmtr,m,a,na,na
1993,two22,1,2,1,75,y,neal,f,a,na,na
1993,two22,1,2,1,77,y,dime,m,a,st,na
1993,two22,1,2,1,78,n,pmbo,m,j,na,na
1993,two22,1,2,1,81,n,pgfv,m,a,na,8
1993,two22,1,2,1,86,y,chin,f,a,na,na
1993,two22,1,2,1,93,y,pmle,f,a,na,na
1993,two22,1,2,1,96,y,chin,m,a,na,na
1993,two22,1,2,1,98,y,dime,f,a,na,na
1993,two22,1,2,1,103,y,pmtr,m,a,st,na
1993,two22,1,2,1,115,n,dime,m,a,na,20
1993,two22,1,2,1,116,y,chin,m,a,st,na
1993,two22,1,2,1,117,y,dime,f,a,na,na
1993,two22,1,2,1,126,n,chin,m,a,na,15
1993,two22,1,2,1,127,y,dime,f,a,na,na
1993,two22,1,2,1,132,y,dime,f,a,na,na
1993,two22,1,2,1,134,n,chin,m,a,na,10
1993,two22,1,2,1,139,n,pmbo,m,a,st,21
1993,two22,1,2,1,142,n,chin,m,a,na,16
1993,two22,1,2,4,4,y,chin,f,a,na,na
1993,two22,1,2,4,7,n,chin,f,a,na,10
1993,two22,1,2,4,8,y,neal,f,j,na,na
1993,two22,1,2,4,9,y,chin,f,a,na,na
1993,two22,1,2,4,10,n,pmle,m,a,na,24
1993,two22,1,2,4,12,n,pgfv,f,a,na,8
1993,two22,1,2,4,18,n,eudo,f,a,na,66
1993,two22,1,2,4,19,n,eudo,m,a,na,53
1993,two22,1,2,4,20,n,neal,f,a,na,178
1993,two22,1,2,4,22,y,pmtr,f,a,na,na
1993,two22,1,2,4,24,y,dime,m,j,na,na
1993,two22,1,2,4,32,y,neal,f,a,na,na
1993,two22,1,2,4,54,n,chin,m,a,na,14
1993,two22,1,2,4,55,n,neal,m,a,na,96
1993,two22,1,2,4,58,y,neal,m,a,na,na
1993,two22,1,2,4,72,n,chin,m,a,na,15
1993,two22,1,2,4,81,n,pmbo,m,a,na,22
1993,two22,1,2,4,83,n,chin,f,a,na,15
1993,two22,1,2,4,90,n,dime,m,a,st,48
1993,two22,1,2,4,94,n,pmtr,m,a,st,24
1993,two22,1,2,4,95,y,pmtr,m,a,st,na
1993,two22,1,2,4,103,n,pmle,m,a,na,15
1993,two22,1,2,4,106,y,dime,m,a,st,na
1993,two22,1,2,4,107,n,dime,f,a,na,31
1993,two22,1,2,4,119,y,dime,f,a,na,na
1993,two22,1,2,4,127,y,dime,m,a,na,na
1993,two22,1,2,4,130,y,dime,f,a,na,na
1993,two22,1,2,4,141,y,neal,f,j,na,na
1993,two22,1,2,4,142,n,chin,f,a,na,12
1993,two22,1,2,4,143,y,chin,m,a,na,na
1993,two22,1,2,4,144,y,neal,na,na,na,na
1993,two22,1,2,5,6,n,pgfv,f,a,na,6
1993,two22,1,2,5,7,y,dime,f,a,na,na
1993,two22,1,2,5,12,y,dime,f,a,na,na
1993,two22,1,2,5,13,y,dime,f,a,na,na
1993,two22,1,2,5,18,n,pmle,f,a,na,16
1993,two22,1,2,5,19,y,pmle,m,a,st,13
1993,two22,1,2,5,22,y,neal,f,a,na,na
1993,two22,1,2,5,32,n,pmle,m,j,na,10
1993,two22,1,2,5,33,y,dime,f,a,na,na
1993,two22,1,2,5,39,y,dime,m,a,st,na
1993,two22,1,2,5,42,n,pmle,m,j,na,10
1993,two22,1,2,5,47,y,dime,m,a,st,na
1993,two22,1,2,5,48,n,nemi,m,a,na,108
1993,two22,1,2,5,54,y,dime,f,a,na,na
1993,two22,1,2,5,59,n,pmtr,m,a,na,25
1993,two22,1,2,5,65,n,dime,m,a,na,22
1993,two22,1,2,5,67,y,pmtr,f,a,na,na
1993,two22,1,2,5,72,n,pmtr,f,a,na,24
1993,two22,1,2,5,78,n,dime,m,a,st,48
1993,two22,1,2,5,80,n,pmle,m,j,na,12
1993,two22,1,2,5,82,n,dime,f,a,na,26
1993,two22,1,2,5,84,n,dime,f,a,l,44
1993,two22,1,2,5,90,y,dime,f,a,na,na
1993,two22,1,2,5,96,n,pmbo,f,j,na,13
1993,two22,1,2,5,99,n,pmtr,f,a,na,20
1993,two22,1,2,5,105,y,dime,f,a,na,na
1993,two22,1,2,5,111,n,pmle,m,a,st,13
1993,two22,1,2,5,117,n,neal,m,a,st,148
1993,two22,1,2,5,119,y,dime,m,a,st,na
1993,two22,1,2,5,129,y,neal,f,a,na,na
1993,two22,1,2,5,131,n,pmtr,m,a,na,22
1993,two22,1,2,5,142,n,pmle,m,a,st,26
1993,two22,1,2,5,143,n,dime,m,a,na,36
1993,two22,1,3,1,4,n,onar,f,a,na,23
1993,two22,1,3,1,6,y,neal,m,a,na,na
1993,two22,1,3,1,10,y,pmtr,f,a,na,na
1993,two22,1,3,1,12,n,amle,f,a,na,120
1993,two22,1,3,1,17,y,neal,f,a,na,na
1993,two22,1,3,1,18,y,pmtr,m,a,na,na
1993,two22,1,3,1,21,y,chin,f,a,na,na
1993,two22,1,3,1,23,y,dime,f,a,na,na
1993,two22,1,3,1,24,y,dime,m,a,na,na
1993,two22,1,3,1,26,y,dime,m,a,st,na
1993,two22,1,3,1,27,y,dime,f,a,na,na
1993,two22,1,3,1,34,n,nemi,m,a,na,190
1993,two22,1,3,1,35,n,chin,f,a,na,13
1993,two22,1,3,1,36,y,neal,m,a,na,na
1993,two22,1,3,1,42,y,pmle,m,a,na,na
1993,two22,1,3,1,45,n,pmle,m,a,na,23
1993,two22,1,3,1,54,y,chin,m,a,na,na
1993,two22,1,3,1,57,y,neal,m,a,na,na
1993,two22,1,3,1,64,y,pmtr,m,a,na,na
1993,two22,1,3,1,70,n,pgfv,f,a,na,na
1993,two22,1,3,1,72,y,pmtr,na,na,na,27
1993,two22,1,3,1,77,n,chin,m,a,na,11
1993,two22,1,3,1,84,y,pmtr,f,a,na,na
1993,two22,1,3,1,97,y,chin,f,a,na,na
1993,two22,1,3,1,104,n,pmle,m,a,na,23
1993,two22,1,3,1,115,y,dime,f,a,na,na
1993,two22,1,3,1,117,y,dime,f,a,na,na
1993,two22,1,3,1,136,y,pmbo,m,a,na,na
1993,two22,1,3,1,138,y,pmbo,f,a,na,na
1993,two22,1,3,1,140,y,chin,m,a,na,na
1993,two22,1,3,4,7,n,pmle,m,a,na,23
1993,two22,1,3,4,8,y,neal,f,a,na,na
1993,two22,1,3,4,9,n,chin,f,a,na,14
1993,two22,1,3,4,10,y,pgfv,f,a,na,na
1993,two22,1,3,4,11,n,dime,f,a,na,45
1993,two22,1,3,4,20,y,neal,m,a,na,na
1993,two22,1,3,4,22,y,pmtr,f,a,na,na
1993,two22,1,3,4,24,n,pgfv,f,a,na,6
1993,two22,1,3,4,27,n,pmtr,m,a,st,19
1993,two22,1,3,4,30,n,chin,na,na,na,na
1993,two22,1,3,4,32,y,chin,m,a,na,na
1993,two22,1,3,4,35,y,eudo,f,a,na,na
1993,two22,1,3,4,37,n,pmtr,m,a,na,18
1993,two22,1,3,4,45,y,pmtr,f,a,na,na
1993,two22,1,3,4,54,y,neal,m,a,na,na
1993,two22,1,3,4,58,y,neal,m,a,na,na
1993,two22,1,3,4,72,y,chin,m,a,na,na
1993,two22,1,3,4,82,n,pmle,f,j,na,17
1993,two22,1,3,4,83,y,chin,f,a,na,na
1993,two22,1,3,4,84,n,neal,f,a,na,138
1993,two22,1,3,4,92,y,pmle,m,a,na,na
1993,two22,1,3,4,102,n,pmbo,m,a,na,20
1993,two22,1,3,4,103,y,dime,f,a,na,na
1993,two22,1,3,4,118,y,dime,f,a,na,na
1993,two22,1,3,4,119,y,dime,m,a,na,na
1993,two22,1,3,4,120,y,dime,m,a,na,na
1993,two22,1,3,4,128,n,neal,m,a,na,81
1993,two22,1,3,4,130,y,dime,f,a,na,na
1993,two22,1,3,4,141,y,neal,m,a,na,na
1993,two22,1,3,4,142,y,chin,m,a,na,na
1993,two22,1,3,4,143,y,chin,m,a,na,na
1993,two22,1,3,4,144,y,neal,f,a,na,na
1993,two22,1,3,5,6,y,pmle,f,a,na,na
1993,two22,1,3,5,7,y,dime,f,a,na,na
1993,two22,1,3,5,12,y,dime,f,a,na,na
1993,two22,1,3,5,18,y,pmbo,m,a,na,na
1993,two22,1,3,5,19,n,pmle,f,a,p,32
1993,two22,1,3,5,22,y,neal,f,a,na,na
1993,two22,1,3,5,33,y,dime,m,a,na,na
1993,two22,1,3,5,36,n,dime,m,a,st,46
1993,two22,1,3,5,39,y,dime,m,a,na,na
1993,two22,1,3,5,42,n,eudo,f,a,na,54
1993,two22,1,3,5,53,y,pmtr,m,a,na,na
1993,two22,1,3,5,56,y,dime,m,a,na,na
1993,two22,1,3,5,58,n,eudo,m,a,na,na
1993,two22,1,3,5,59,n,eudo,f,a,na,63
1993,two22,1,3,5,66,y,pmtr,f,a,na,na
1993,two22,1,3,5,68,y,pmsp,na,na,na,na
1993,two22,1,3,5,79,y,dime,f,a,na,na
1993,two22,1,3,5,80,y,dime,m,a,st,na
1993,two22,1,3,5,84,y,dime,m,a,na,na
1993,two22,1,3,5,98,n,dime,m,a,na,38
1993,two22,1,3,5,106,y,dime,f,a,na,na
1993,two22,1,3,5,119,y,pmbo,f,a,p,na
1993,two22,1,3,5,123,y,pmtr,m,a,na,na
1993,two22,1,3,5,124,n,pmle,m,a,na,25
1993,two22,1,3,5,132,n,dime,f,a,na,42
1993,two22,1,3,5,138,n,pmle,m,a,na,na
1993,two22,1,3,5,142,y,dime,f,a,na,na
1993,two22,2,1,1,5,n,chin,m,a,na,11
1993,two22,2,1,1,10,n,dime,m,a,st,49
1993,two22,2,1,1,11,n,pmtr,f,a,na,25
1993,two22,2,1,1,20,n,dime,m,a,st,44
1993,two22,2,1,1,24,n,dime,f,a,na,38
1993,two22,2,1,1,32,n,dime,f,a,na,30
1993,two22,2,1,1,38,n,pmle,m,a,st,24
1993,two22,2,1,1,41,n,dime,f,a,na,36
1993,two22,2,1,1,44,n,chin,m,a,na,22
1993,two22,2,1,1,45,n,dime,m,a,st,50
1993,two22,2,1,1,46,n,chin,m,a,na,18
1993,two22,2,1,1,50,n,chin,m,a,na,12
1993,two22,2,1,1,55,n,neal,f,a,na,136
1993,two22,2,1,1,56,n,dime,m,a,st,48
1993,two22,2,1,1,59,n,dime,f,a,na,44
1993,two22,2,1,1,70,n,chin,m,a,na,13
1993,two22,2,1,1,84,n,chin,m,a,na,18
1993,two22,2,1,1,92,n,pgfv,f,a,na,7
1993,two22,2,1,1,110,n,dime,f,a,na,36
1993,two22,2,1,1,115,n,dime,f,a,na,41
1993,two22,2,1,1,119,n,chin,f,a,na,11
1993,two22,2,1,1,120,n,chin,m,a,na,18
1993,two22,2,1,1,127,n,chin,f,a,na,15
1993,two22,2,1,1,128,n,pmle,m,a,na,24
1993,two22,2,1,1,130,n,pmbo,f,a,na,22
1993,two22,2,1,1,142,n,pmbo,f,a,na,na
1993,two22,2,1,4,12,n,pmtr,m,a,st,25
1993,two22,2,1,4,20,n,neal,f,a,na,124
1993,two22,2,1,4,21,n,chin,m,a,na,13
1993,two22,2,1,4,24,n,dime,f,a,na,34
1993,two22,2,1,4,27,n,pmtr,m,a,st,47
1993,two22,2,1,4,34,n,neal,f,a,na,160
1993,two22,2,1,4,45,n,pmtr,m,a,na,17
1993,two22,2,1,4,58,n,neal,m,a,na,155
1993,two22,2,1,4,59,n,chin,m,a,na,14
1993,two22,2,1,4,68,n,neal,m,a,na,90
1993,two22,2,1,4,79,n,chin,m,a,na,15
1993,two22,2,1,4,82,n,chin,f,a,na,16
1993,two22,2,1,4,89,n,dime,f,a,na,35
1993,two22,2,1,4,91,n,pgfv,m,a,st,8
1993,two22,2,1,4,94,n,pmtr,m,a,st,23
1993,two22,2,1,4,102,n,dime,m,a,na,38
1993,two22,2,1,4,108,n,dime,m,a,st,50
1993,two22,2,1,4,119,n,dime,m,a,st,24
1993,two22,2,1,4,130,n,chin,m,a,na,14
1993,two22,2,1,5,20,n,nemi,m,a,na,na
1993,two22,2,1,5,22,n,neal,f,a,na,108
1993,two22,2,1,5,24,n,dime,m,a,st,50
1993,two22,2,1,5,25,n,dime,f,a,na,39
1993,two22,2,1,5,34,n,pmtr,m,a,na,19
1993,two22,2,1,5,39,n,dime,m,a,st,52
1993,two22,2,1,5,48,n,dime,m,a,st,43
1993,two22,2,1,5,57,n,dime,f,a,na,40
1993,two22,2,1,5,59,n,pmtr,m,a,st,25
1993,two22,2,1,5,67,n,dime,f,a,na,49
1993,two22,2,1,5,68,n,dime,m,a,na,49
1993,two22,2,1,5,80,n,dime,m,a,st,50
1993,two22,2,1,5,81,n,pmtr,m,a,na,20
1993,two22,2,1,5,88,n,pmbo,f,a,na,28
1993,two22,2,1,5,143,n,dime,f,a,na,44
1993,two22,2,1,5,145,n,dime,f,a,na,35
1993,two22,2,2,1,2,y,chin,m,a,na,na
1993,two22,2,2,1,11,n,pmtr,m,a,st,24
1993,two22,2,2,1,13,y,dime,f,a,na,na
1993,two22,2,2,1,16,y,dime,m,a,st,na
1993,two22,2,2,1,17,n,neal,na,na,na,na
1993,two22,2,2,1,20,y,pmtr,f,a,na,na
1993,two22,2,2,1,22,y,dime,f,a,na,na
1993,two22,2,2,1,32,y,dime,f,a,na,na
1993,two22,2,2,1,38,n,neal,f,a,na,100
1993,two22,2,2,1,41,y,dime,f,a,na,na
1993,two22,2,2,1,42,n,pmtr,m,a,na,19
1993,two22,2,2,1,44,y,dime,m,a,st,na
1993,two22,2,2,1,45,y,chin,m,a,na,na
1993,two22,2,2,1,48,n,neal,m,a,na,na
1993,two22,2,2,1,52,y,chin,m,a,na,na
1993,two22,2,2,1,55,n,neal,f,a,na,230
1993,two22,2,2,1,56,n,neal,f,a,na,187
1993,two22,2,2,1,57,n,onar,m,j,na,12
1993,two22,2,2,1,62,y,chin,m,a,na,na
1993,two22,2,2,1,63,y,dime,f,a,na,na
1993,two22,2,2,1,70,y,chin,m,a,na,na
1993,two22,2,2,1,82,n,pmtr,m,a,st,22
1993,two22,2,2,1,96,n,pmtr,m,a,st,23
1993,two22,2,2,1,100,n,chin,m,a,na,15
1993,two22,2,2,1,102,n,neal,m,a,na,108
1993,two22,2,2,1,115,n,dime,f,a,na,45
1993,two22,2,2,1,117,y,pmle,m,a,na,na
1993,two22,2,2,1,118,y,dime,f,a,na,na
1993,two22,2,2,1,119,y,chin,f,a,na,na
1993,two22,2,2,1,120,y,chin,m,a,na,na
1993,two22,2,2,1,126,y,chin,f,a,na,na
1993,two22,2,2,1,130,n,dime,f,a,na,40
1993,two22,2,2,1,132,n,chin,m,a,na,17
1993,two22,2,2,4,11,n,dime,f,a,na,46
1993,two22,2,2,4,21,n,dime,m,a,na,35
1993,two22,2,2,4,22,y,pmtr,m,a,na,na
1993,two22,2,2,4,23,n,dime,f,a,na,46
1993,two22,2,2,4,24,y,dime,f,a,na,na
1993,two22,2,2,4,31,n,chin,m,a,na,12
1993,two22,2,2,4,38,y,pmtr,m,a,st,na
1993,two22,2,2,4,58,y,neal,na,na,na,na
1993,two22,2,2,4,69,y,neal,m,a,na,na
1993,two22,2,2,4,70,n,pmtr,f,a,na,20
1993,two22,2,2,4,82,n,chin,m,a,na,13
1993,two22,2,2,4,83,n,chin,f,a,na,na
1993,two22,2,2,4,91,y,dime,f,a,na,na
1993,two22,2,2,4,93,y,pgfv,m,a,na,na
1993,two22,2,2,4,95,n,dime,m,a,na,38
1993,two22,2,2,4,102,y,dime,f,a,na,na
1993,two22,2,2,4,107,y,dime,m,a,st,na
1993,two22,2,2,4,119,y,dime,m,a,st,na
1993,two22,2,2,4,132,n,chin,m,a,na,14
1993,two22,2,2,4,142,n,chin,m,a,na,18
1993,two22,2,2,5,12,n,dime,f,a,na,39
1993,two22,2,2,5,23,y,dime,m,a,st,na
1993,two22,2,2,5,26,y,dime,f,a,na,na
1993,two22,2,2,5,41,y,dime,m,a,st,na
1993,two22,2,2,5,47,n,dime,f,a,na,40
1993,two22,2,2,5,48,y,dime,m,a,st,na
1993,two22,2,2,5,54,y,dime,f,a,na,na
1993,two22,2,2,5,60,n,dime,m,a,st,43
1993,two22,2,2,5,61,y,dime,f,a,na,na
1993,two22,2,2,5,63,n,dime,na,na,na,47
1993,two22,2,2,5,66,y,dime,f,a,na,na
1993,two22,2,2,5,68,y,dime,m,a,st,na
1993,two22,2,2,5,80,y,dime,m,a,st,na
1993,two22,2,2,5,104,n,dime,f,a,l,44
1993,two22,2,2,5,108,n,dime,m,a,na,42
1993,two22,2,2,5,117,n,dime,f,a,na,39
1993,two22,2,2,5,132,n,dime,f,a,na,44
1993,two22,2,2,5,143,n,dime,f,a,l,42
1993,two22,2,3,1,4,y,dime,m,a,st,na
1993,two22,2,3,1,10,y,dime,m,a,na,na
1993,two22,2,3,1,12,y,pmtr,m,a,st,na
1993,two22,2,3,1,19,n,chin,f,a,na,16
1993,two22,2,3,1,20,y,pmtr,f,a,na,na
1993,two22,2,3,1,23,y,chin,m,a,na,na
1993,two22,2,3,1,24,n,chin,f,a,na,15
1993,two22,2,3,1,29,y,chin,m,a,na,na
1993,two22,2,3,1,32,y,dime,f,a,na,na
1993,two22,2,3,1,34,n,onar,m,a,st,24
1993,two22,2,3,1,36,n,dime,m,a,st,48
1993,two22,2,3,1,41,y,dime,f,a,na,na
1993,two22,2,3,1,45,y,dime,m,a,st,na
1993,two22,2,3,1,46,n,chin,f,a,na,15
1993,two22,2,3,1,47,y,chin,m,a,na,na
1993,two22,2,3,1,52,y,dime,f,a,na,na
1993,two22,2,3,1,60,y,dime,f,a,na,na
1993,two22,2,3,1,61,y,neal,f,a,na,na
1993,two22,2,3,1,67,y,pmtr,m,a,na,na
1993,two22,2,3,1,69,y,dime,m,a,st,na
1993,two22,2,3,1,70,y,chin,m,a,na,na
1993,two22,2,3,1,88,y,chin,m,a,na,na
1993,two22,2,3,1,95,n,chin,m,a,na,14
1993,two22,2,3,1,99,y,chin,m,a,na,na
1993,two22,2,3,1,101,n,neal,f,a,na,151
1993,two22,2,3,1,119,y,chin,m,a,na,na
1993,two22,2,3,1,120,n,dime,f,a,na,46
1993,two22,2,3,1,121,y,dime,f,a,na,na
1993,two22,2,3,1,127,y,chin,f,a,na,na
1993,two22,2,3,1,129,y,dime,f,a,na,na
1993,two22,2,3,1,132,n,chin,f,a,na,16
1993,two22,2,3,1,140,y,chin,m,a,na,na
1993,two22,2,3,4,12,y,dime,f,a,na,na
1993,two22,2,3,4,22,n,pmtr,m,a,na,21
1993,two22,2,3,4,23,y,dime,f,a,na,na
1993,two22,2,3,4,24,y,dime,m,a,na,na
1993,two22,2,3,4,31,y,pmtr,m,a,na,na
1993,two22,2,3,4,34,n,pmbo,m,a,na,23
1993,two22,2,3,4,36,n,neal,f,a,na,200
1993,two22,2,3,4,38,n,pmtr,f,j,na,17
1993,two22,2,3,4,42,y,chin,m,a,na,na
1993,two22,2,3,4,46,n,chin,m,a,na,12
1993,two22,2,3,4,48,n,chin,f,a,na,14
1993,two22,2,3,4,57,y,neal,m,a,st,na
1993,two22,2,3,4,58,n,chin,f,a,na,16
1993,two22,2,3,4,69,y,neal,m,a,na,na
1993,two22,2,3,4,70,n,chin,m,a,na,17
1993,two22,2,3,4,82,y,chin,m,a,na,na
1993,two22,2,3,4,83,n,pmtr,m,a,na,19
1993,two22,2,3,4,89,y,dime,f,a,na,na
1993,two22,2,3,4,95,n,pmtr,f,a,na,23
1993,two22,2,3,4,96,n,pmtr,m,a,st,24
1993,two22,2,3,4,107,y,dime,m,a,st,na
1993,two22,2,3,4,114,y,dime,f,a,na,na
1993,two22,2,3,4,119,y,dime,m,a,st,na
1993,two22,2,3,4,124,n,pgfv,m,a,na,6
1993,two22,2,3,4,125,n,pgfv,f,a,na,10
1993,two22,2,3,4,143,y,chin,m,a,na,na
1993,two22,2,3,5,12,y,dime,m,a,na,na
1993,two22,2,3,5,27,y,dime,f,a,na,na
1993,two22,2,3,5,31,y,dime,f,a,na,na
1993,two22,2,3,5,34,n,dime,m,a,st,47
1993,two22,2,3,5,39,y,dime,m,a,st,na
1993,two22,2,3,5,46,y,dime,f,a,na,na
1993,two22,2,3,5,48,y,dime,m,a,st,na
1993,two22,2,3,5,67,y,dime,m,a,st,na
1993,two22,2,3,5,76,y,dime,m,a,st,na
1993,two22,2,3,5,80,y,dime,m,a,na,na
1993,two22,2,3,5,92,y,dime,m,a,st,na
1993,two22,2,3,5,102,n,pgfv,m,a,na,7
1993,two22,2,3,5,108,y,dime,f,a,na,na
1993,two22,2,3,5,117,y,dime,f,a,na,na
1993,two22,2,3,5,123,y,pmbo,f,a,na,na
1993,two22,2,3,5,130,n,pgfv,m,a,na,9
1993,two22,2,3,5,141,n,pmtr,m,a,na,16
1993,two22,2,3,5,142,y,dime,f,a,na,na
1993,two22,2,3,5,145,y,dime,f,a,na,na
1994,5pgrass,1,1,2,12,n,pgfv,f,a,na,6
1994,5pgrass,1,1,2,18,n,dior,f,a,na,30
1994,5pgrass,1,1,2,23,n,pgfv,m,a,st,6
1994,5pgrass,1,1,2,32,n,dior,m,a,st,46
1994,5pgrass,1,1,2,60,n,disp,f,a,na,80
1994,5pgrass,1,1,2,95,n,disp,f,a,na,120
1994,5pgrass,1,1,2,120,n,pgfv,f,a,na,7
1994,5pgrass,1,1,2,141,n,disp,f,a,na,119
1994,5pgrass,1,1,3,12,n,pgfv,f,a,na,7
1994,5pgrass,1,1,3,24,n,dior,f,a,na,47
1994,5pgrass,1,1,3,43,n,dior,f,a,na,29
1994,5pgrass,1,1,3,60,n,disp,m,a,st,132
1994,5pgrass,1,1,3,64,n,onar,m,a,st,22
1994,5pgrass,1,1,3,68,n,onar,f,a,na,12
1994,5pgrass,1,1,3,76,n,dior,f,a,na,40
1994,5pgrass,1,1,3,143,n,dior,f,a,na,49
1994,5pgrass,1,1,5,8,n,pgfv,m,a,na,8
1994,5pgrass,1,1,5,24,n,dior,f,a,na,48
1994,5pgrass,1,1,5,35,n,dior,f,a,na,51
1994,5pgrass,1,1,5,66,n,pgfv,f,a,na,7
1994,5pgrass,1,1,5,84,n,pgfv,m,a,na,8
1994,5pgrass,1,1,5,90,n,dior,f,a,na,43
1994,5pgrass,1,1,5,91,n,dior,f,a,na,53
1994,5pgrass,1,2,2,10,y,pgfv,f,a,na,na
1994,5pgrass,1,2,2,13,n,disp,m,a,na,100
1994,5pgrass,1,2,2,28,n,pgfv,f,a,na,5
1994,5pgrass,1,2,2,33,y,dior,m,a,st,na
1994,5pgrass,1,2,2,60,y,disp,f,a,na,na
1994,5pgrass,1,2,2,83,n,spsp,m,a,st,na
1994,5pgrass,1,2,2,95,y,dior,m,a,na,na
1994,5pgrass,1,2,2,96,y,disp,f,a,na,na
1994,5pgrass,1,2,2,100,n,pgfv,m,a,st,7
1994,5pgrass,1,2,2,128,y,pgfv,f,a,na,na
1994,5pgrass,1,2,2,142,n,dior,m,a,na,43
1994,5pgrass,1,2,2,143,y,disp,f,a,na,na
1994,5pgrass,1,2,3,20,y,pgfv,f,a,na,na
1994,5pgrass,1,2,3,24,y,dior,f,a,na,na
1994,5pgrass,1,2,3,34,n,pgfv,f,a,na,7
1994,5pgrass,1,2,3,45,y,dior,m,a,na,na
1994,5pgrass,1,2,3,56,n,pgfv,f,a,na,8
1994,5pgrass,1,2,3,59,y,disp,m,a,na,na
1994,5pgrass,1,2,3,65,y,onar,m,a,na,na
1994,5pgrass,1,2,3,75,y,dior,m,a,na,na
1994,5pgrass,1,2,3,82,n,onar,f,a,p,25
1994,5pgrass,1,2,3,83,n,disp,f,a,na,98
1994,5pgrass,1,2,3,144,y,dior,m,a,na,na
1994,5pgrass,1,2,5,12,n,disp,m,a,na,130
1994,5pgrass,1,2,5,24,y,dior,m,a,st,na
1994,5pgrass,1,2,5,63,y,pgfv,f,a,na,na
