plot,year,rooted_in,cover,spcode
317,1998,1,2,spheobtu
317,1998,1,4,sporcomp
317,1998,1,2,stroleio
317,1998,1,2,tridflav
317,1998,1,1,unsmf317
317,1998,1,2,vernarka
317,1998,1,3,vernbald
317,1998,1,1,xantstru
319,1998,1,2,achimill
319,1998,1,2,agrohyem
319,1998,1,4,ambrpsil
319,1998,1,2,amphdrac
319,1998,1,4,andrgera
319,1998,1,2,arteludo
319,1998,1,2,asclviri
319,1998,1,2,asteeric
319,1998,1,2,bothsacc
319,1998,1,2,boutcurt
319,1998,1,2,briceupa
319,1998,1,2,buchdact
319,1998,1,2,careceph
319,1998,1,2,carefest
319,1998,1,2,caregrav
319,1998,1,2,caremicr
319,1998,1,2,chamnuta
319,1998,1,2,cirsundu
319,1998,1,2,conycana
319,1998,1,1,cuscpent
319,1998,1,2,cypeechi
319,1998,1,2,cypelupu
319,1998,1,1,delpcaro
319,1998,1,2,dicholig
319,1998,1,1,digicogn
319,1998,1,2,eragspec
319,1998,1,2,erigstri
319,1998,1,2,euphmarg
319,1998,1,2,gamopurp
319,1998,1,2,hordpusi
319,1998,1,2,kummstip
319,1998,1,1,malvhisp
319,1998,1,1,monacitr
319,1998,1,2,oenospec
319,1998,1,2,oxaldill
319,1998,1,2,oxalviol
319,1998,1,2,panivirg
319,1998,1,2,paspseta
319,1998,1,2,planvirg
319,1998,1,2,poaprate
319,1998,1,1,polyvert
319,1998,1,2,psortenu
319,1998,1,2,raticolu
319,1998,1,2,ruelhumi
319,1998,1,2,salvazur
319,1998,1,2,schiscop
319,1998,1,2,setaparv
319,1998,1,2,solacaro
319,1998,1,2,solicana
319,1998,1,2,sorgnuta
319,1998,1,2,spheobtu
319,1998,1,4,sporcomp
319,1998,1,2,stroleio
319,1998,1,2,tragbeto
319,1998,1,2,tripdact
319,1998,1,4,vernbald
319,1998,1,1,xantstru
331,1998,1,2,achimill
331,1998,1,2,agrohyem
331,1998,1,2,ambrarte
331,1998,1,2,ambrpsil
331,1998,1,2,amphdrac
331,1998,1,2,andrgera
331,1998,1,2,andrvirg
331,1998,1,1,arenserp
331,1998,1,2,asclviri
331,1998,1,1,asteoole
331,1998,1,2,astepate
331,1998,1,2,bromjapo
331,1998,1,1,buchdact
331,1998,1,2,careceph
331,1998,1,2,caregrav
331,1998,1,1,caremicr
331,1998,1,2,cerafont
331,1998,1,1,chaeaste
331,1998,1,2,chamfasc
331,1998,1,2,chrypilo
331,1998,1,2,conycana
331,1998,1,2,coregran
331,1998,1,2,crotglan
331,1998,1,2,cypeechi
331,1998,1,2,cypelupu
331,1998,1,2,daucpusi
331,1998,1,2,desmcili
331,1998,1,2,desmsess
331,1998,1,2,dichacum
331,1998,1,2,dichspha
331,1998,1,2,digicogn
331,1998,1,2,digisang
331,1998,1,2,diodtere
331,1998,1,2,eragspec
331,1998,1,2,erigstri
331,1998,1,2,euphspat
331,1998,1,2,fimbpube
331,1998,1,3,galaregu
331,1998,1,2,gamopurp
331,1998,1,1,geracaro
331,1998,1,2,hedehisp
331,1998,1,2,hordpusi
331,1998,1,2,juncinte
331,1998,1,2,juncmarg
331,1998,1,2,junctenu
331,1998,1,2,kummstip
331,1998,1,2,kummstri
331,1998,1,2,lepivirg
331,1998,1,2,lespvirg
331,1998,1,2,linusulc
331,1998,1,2,oenolini
331,1998,1,1,opunmacr
331,1998,1,2,oxaldill
331,1998,1,1,oxalviol
331,1998,1,2,paniance
331,1998,1,2,paspseta
331,1998,1,2,planpata
331,1998,1,2,planvirg
331,1998,1,2,pyrrcaro
331,1998,1,2,rhynharv
331,1998,1,2,rubuostr
331,1998,1,2,rudbhirt
331,1998,1,2,rumehast
331,1998,1,5,schiscop
331,1998,1,2,sclepauc
331,1998,1,2,setaparv
331,1998,1,1,solacaro
331,1998,1,2,sperdiva
331,1998,1,2,spheobtu
331,1998,1,1,unknspir
331,1998,1,2,sporcomp
331,1998,1,2,stroleio
331,1998,1,2,stylbifl
331,1998,1,2,tradohie
331,1998,1,2,tridflav
331,1998,1,2,trioperf
331,1998,1,2,valeradi
331,1998,1,2,veroarve
331,1998,1,2,vulpocto
343,1998,1,1,acalvirg
343,1998,1,2,achimill
343,1998,1,2,agrohyem
343,1998,1,2,ambrarte
343,1998,1,2,ambrpsil
343,1998,1,5,andrgera
343,1998,1,2,andrvirg
343,1998,1,2,asclviri
343,1998,1,2,asteeric
343,1998,1,2,asteoole
343,1998,1,2,bothsacc
343,1998,1,2,buchdact
343,1998,1,2,carebush
343,1998,1,2,carefest
343,1998,1,2,caremicr
343,1998,1,1,chammacu
343,1998,1,2,conycana
343,1998,1,2,cypeechi
343,1998,1,2,cypelupu
343,1998,1,2,dichacum
343,1998,1,2,dicholig
343,1998,1,2,elymcana
343,1998,1,2,elymvirg
343,1998,1,2,eragspec
343,1998,1,2,erigstri
343,1998,1,2,fimbpube
343,1998,1,2,gamopurp
343,1998,1,1,hordpusi
343,1998,1,2,juncinte
343,1998,1,2,kummstip
343,1998,1,2,kummstri
343,1998,1,1,lepivirg
343,1998,1,2,lespcune
343,1998,1,2,lespvirg
343,1998,1,2,oxaldill
343,1998,1,2,paniance
343,1998,1,2,panivirg
343,1998,1,2,paspseta
343,1998,1,1,planvirg
343,1998,1,2,poaprate
343,1998,1,2,polyvert
343,1998,1,2,raticolu
343,1998,1,2,rubuostr
343,1998,1,2,ruelhumi
343,1998,1,2,rumecris
343,1998,1,5,schiscop
343,1998,1,2,setaparv
343,1998,1,2,solicana
343,1998,1,5,sorgnuta
343,1998,1,1,unknspir
343,1998,1,2,sporcomp
343,1998,1,2,stroleio
343,1998,1,2,tridflav
343,1998,1,2,vernbald
346,1998,1,2,acalgrac
346,1998,1,2,acalvirg
346,1998,1,2,achimill
346,1998,1,2,agrohyem
346,1998,1,2,ambrarte
346,1998,1,2,ambrpsil
346,1998,1,2,amphdrac
346,1998,1,4,andrgera
346,1998,1,2,antenegl
346,1998,1,2,arnoplan
346,1998,1,2,arteludo
346,1998,1,1,asclvert
346,1998,1,3,asclviri
346,1998,1,2,asteeric
346,1998,1,1,asteoole
346,1998,1,2,baptaust
346,1998,1,2,baptbrac
346,1998,1,2,briceupa
346,1998,1,1,callalca
346,1998,1,2,carebush
346,1998,1,2,careceph
346,1998,1,2,carefest
346,1998,1,2,caremicr
346,1998,1,2,chamnuta
346,1998,1,2,cirsalti
346,1998,1,1,conycana
346,1998,1,2,cuscpent
346,1998,1,2,cypelupu
346,1998,1,2,dalecand
346,1998,1,2,dicholig
346,1998,1,2,digicogn
346,1998,1,2,elymcana
346,1998,1,2,elymvirg
346,1998,1,2,eragspec
346,1998,1,2,erigstri
346,1998,1,2,eupaalti
346,1998,1,2,koelmacr
346,1998,1,2,kummstip
346,1998,1,2,kummstri
346,1998,1,2,mimoquad
346,1998,1,2,monafist
346,1998,1,1,nemagemi
346,1998,1,2,oxaldill
346,1998,1,2,paniance
346,1998,1,4,panivirg
346,1998,1,2,paspseta
346,1998,1,2,physpumi
346,1998,1,2,physvirg
346,1998,1,2,poaprate
346,1998,1,2,polyvert
346,1998,1,2,prenaspe
346,1998,1,2,rubuostr
346,1998,1,2,ruelhumi
346,1998,1,2,salvazur
346,1998,1,4,schiscop
346,1998,1,2,setaparv
346,1998,1,2,sisycamp
346,1998,1,2,solacaro
346,1998,1,1,solicana
346,1998,1,4,solirigi
346,1998,1,2,sorgnuta
346,1998,1,4,sporcomp
346,1998,1,2,stroleio
346,1998,1,2,symporbi
346,1998,1,2,ulmurubr
346,1998,1,1,valeradi
346,1998,1,2,vernarka
346,1998,1,2,vernbald
346,1998,1,1,xantstru
350,1998,1,2,acalvirg
350,1998,1,2,achimill
350,1998,1,3,ambrbide
350,1998,1,2,ambrpsil
350,1998,1,2,amorcane
350,1998,1,5,andrgera
350,1998,1,2,apoccann
350,1998,1,2,asclviri
350,1998,1,2,asteeric
350,1998,1,2,asteprae
350,1998,1,2,bothsacc
350,1998,1,2,buchdact
350,1998,1,2,carebush
350,1998,1,2,carefest
350,1998,1,2,caremicr
350,1998,1,2,chamfasc
350,1998,1,2,chamnuta
350,1998,1,2,cirsalti
350,1998,1,2,coregran
350,1998,1,2,cuscpent
350,1998,1,2,cypeechi
350,1998,1,2,cypelupu
350,1998,1,2,dalecand
350,1998,1,2,desmsess
350,1998,1,2,dichacum
350,1998,1,2,dicholig
350,1998,1,2,digicogn
350,1998,1,2,elymcana
350,1998,1,2,elymvirg
350,1998,1,2,eragspec
350,1998,1,2,erigstri
350,1998,1,1,euphcoro
350,1998,1,2,fimbpube
350,1998,1,2,unkngaur
350,1998,1,2,helimoll
350,1998,1,2,juncinte
350,1998,1,2,lespvirg
350,1998,1,2,oxaldill
350,1998,1,1,oxalviol
350,1998,1,3,panivirg
350,1998,1,2,paspseta
350,1998,1,2,phalcaro
350,1998,1,2,polyvert
350,1998,1,2,psortenu
350,1998,1,2,pyrrcaro
350,1998,1,2,rubuostr
350,1998,1,2,ruelhumi
350,1998,1,2,rumecris
350,1998,1,2,salvazur
350,1998,1,5,schiscop
350,1998,1,2,solacaro
350,1998,1,3,solicana
350,1998,1,3,sorgnuta
350,1998,1,2,spheobtu
350,1998,1,3,sporcomp
350,1998,1,2,symporbi
350,1998,1,2,trioperf
350,1998,1,2,un3vb350
350,1998,1,2,vernbald
350,1998,1,1,violsoro
205,1999,1,2,acalvirg
205,1999,1,2,achimill
205,1999,1,1,ambrarte
205,1999,1,2,ambrpsil
205,1999,1,2,amorcane
205,1999,1,2,amphdrac
205,1999,1,6,andrgera
205,1999,1,2,arnoplan
205,1999,1,2,asclviri
205,1999,1,2,asteeric
205,1999,1,2,baptalba
205,1999,1,1,boutcurt
205,1999,1,3,bromjapo
205,1999,1,1,buchdact
205,1999,1,2,carebush
205,1999,1,2,careceph
205,1999,1,2,carefest
205,1999,1,2,caremicr
205,1999,1,2,chaetain
205,1999,1,1,chamnuta
205,1999,1,3,cirsalti
205,1999,1,2,cirsvulg
205,1999,1,2,conycana
205,1999,1,1,crotmona
205,1999,1,1,cuscpent
205,1999,1,2,dicholig
205,1999,1,2,dracampl
205,1999,1,2,eleomont
205,1999,1,3,elymcana
205,1999,1,2,elymvirg
205,1999,1,2,erigphil
205,1999,1,3,erigstri
205,1999,1,1,euphmarg
205,1999,1,2,euphspat
205,1999,1,2,unkngaur
205,1999,1,2,houspusi
205,1999,1,2,juncinte
205,1999,1,2,krigcesp
205,1999,1,2,kummstip
205,1999,1,2,lactserr
205,1999,1,2,lepivirg
205,1999,1,2,lespproc
205,1999,1,2,lespvirg
205,1999,1,2,linusulc
205,1999,1,2,medilupu
205,1999,1,3,melioffi
205,1999,1,1,monacitr
205,1999,1,2,monafist
205,1999,1,2,oenospec
205,1999,1,2,oxaldill
205,1999,1,2,oxalviol
205,1999,1,4,panivirg
205,1999,1,2,penstubi
205,1999,1,2,phalcaro
205,1999,1,2,physpumi
205,1999,1,1,physvirg
205,1999,1,2,planvirg
205,1999,1,2,poaannua
205,1999,1,3,poaprate
205,1999,1,2,polyvert
205,1999,1,4,psortenu
205,1999,1,2,raticolu
205,1999,1,2,ruelhumi
205,1999,1,2,salvazur
205,1999,1,2,schiscop
205,1999,1,1,setaparv
205,1999,1,2,sileanti
205,1999,1,2,sisycamp
205,1999,1,4,solicana
205,1999,1,3,sorgnuta
205,1999,1,3,spheobtu
205,1999,1,2,sporcomp
205,1999,1,2,stroleio
205,1999,1,2,symporbi
205,1999,1,2,toriarve
205,1999,1,2,trioperf
205,1999,0,2,unari205
205,1999,1,2,vernbald
205,1999,1,1,xantstru
206,1999,1,1,acalgrac
206,1999,1,2,achimill
206,1999,1,2,agrohyem
206,1999,1,2,ambrpsil
206,1999,1,3,amorcane
206,1999,1,5,andrgera
206,1999,1,2,antenegl
206,1999,1,2,asclsten
206,1999,1,2,asclviri
206,1999,1,2,asteeric
206,1999,1,2,asteoole
206,1999,1,7,baptbrac
206,1999,1,1,boutcurt
206,1999,1,2,bromjapo
206,1999,1,1,callalca
206,1999,1,2,carebush
206,1999,1,2,careceph
206,1999,1,2,carefest
206,1999,1,2,caremicr
206,1999,1,2,cirsalti
206,1999,1,2,cirsundu
206,1999,1,2,coregran
206,1999,1,2,dalecand
206,1999,1,2,dalepurp
206,1999,1,2,desmpani
206,1999,1,2,desmsess
206,1999,1,2,dichacum
206,1999,1,2,dicholig
206,1999,1,1,digicogn
206,1999,1,1,elymcana
206,1999,1,6,elymvirg
206,1999,1,2,eragspec
206,1999,1,2,erigstri
206,1999,1,2,fimbpube
206,1999,1,2,galivirg
206,1999,1,1,geracaro
206,1999,1,2,hordpusi
206,1999,1,1,houspusi
206,1999,1,2,juncinte
206,1999,1,2,koelmacr
206,1999,1,2,kummstri
206,1999,1,1,lespcapi
206,1999,1,2,lespproc
206,1999,1,2,lespvirg
206,1999,1,2,lithinci
206,1999,1,2,melioffi
206,1999,1,2,mimoquad
206,1999,1,2,nemagemi
206,1999,1,1,nothbiva
206,1999,1,2,oenospec
206,1999,1,2,oxaldill
206,1999,1,1,oxalviol
206,1999,1,2,panivirg
206,1999,1,2,physpumi
206,1999,1,2,physvirg
206,1999,1,2,planvirg
206,1999,1,2,poaprate
206,1999,1,2,prunmexi
206,1999,1,3,psortenu
206,1999,1,1,pyrrcaro
206,1999,1,2,rosacaro
206,1999,1,3,rubuostr
206,1999,1,2,ruelhumi
206,1999,1,2,sabacamp
206,1999,1,2,salvazur
206,1999,1,3,schiscop
206,1999,1,2,setaparv
206,1999,1,2,sisycamp
206,1999,1,2,solicana
206,1999,1,3,sorgnuta
206,1999,1,3,spheobtu
206,1999,1,2,sporcomp
206,1999,1,2,stroleio
206,1999,1,1,toriarve
206,1999,1,2,tradohie
206,1999,1,1,tridflav
206,1999,1,1,trifrepe
206,1999,1,1,trioperf
206,1999,1,2,valeradi
206,1999,1,1,xantstru
208,1999,1,1,acalgrac
208,1999,1,2,acalvirg
208,1999,1,2,achimill
208,1999,1,2,agrohyem
208,1999,1,2,allicana
208,1999,1,2,ambrbide
208,1999,1,3,ambrpsil
208,1999,1,2,amphdrac
208,1999,1,5,andrgera
208,1999,1,2,arisolig
208,1999,1,2,asclviri
208,1999,1,2,asteeric
208,1999,1,2,astrcras
208,1999,1,2,bromjapo
208,1999,1,1,buchdact
208,1999,1,2,callalca
208,1999,1,2,careceph
208,1999,1,2,carefest
208,1999,1,2,caregrav
208,1999,1,5,caremicr
208,1999,1,2,chaetain
208,1999,1,2,cirsalti
208,1999,1,2,conycana
208,1999,1,2,crotmona
208,1999,1,2,dalecand
208,1999,1,2,dalepurp
208,1999,1,2,desmlept
208,1999,1,2,desmills
208,1999,1,2,dicholig
208,1999,1,2,dracampl
208,1999,1,2,eleomont
208,1999,1,2,elymcana
208,1999,1,3,elymvirg
208,1999,1,1,erigphil
208,1999,1,2,erigstri
208,1999,1,2,euphspat
208,1999,1,2,galiapar
208,1999,1,2,geracaro
208,1999,1,2,hedehisp
208,1999,1,2,hordpusi
208,1999,1,2,houspusi
208,1999,1,2,juncinte
208,1999,1,2,krigcesp
208,1999,1,2,kummstip
208,1999,1,1,lactserr
208,1999,1,2,lespproc
208,1999,1,2,melioffi
208,1999,1,2,monacitr
208,1999,1,2,nemagemi
208,1999,1,2,nothbiva
208,1999,1,2,oenospec
208,1999,1,2,oxaldill
208,1999,1,2,oxalviol
208,1999,1,6,panivirg
208,1999,1,2,phalcaro
208,1999,1,2,physpumi
208,1999,1,2,planvirg
208,1999,1,2,poaprate
208,1999,1,2,polynutt
208,1999,1,2,psortenu
208,1999,1,2,pyrrcaro
208,1999,1,2,raticolu
208,1999,1,2,rumecris
208,1999,1,2,salvazur
208,1999,1,2,schiscop
208,1999,1,2,scutparv
208,1999,1,2,setaparv
208,1999,1,2,sileanti
208,1999,1,2,solacaro
208,1999,1,2,solicana
208,1999,1,2,sorgnuta
208,1999,1,2,spheobtu
208,1999,1,3,sporcomp
208,1999,1,2,stroleio
208,1999,1,2,symporbi
208,1999,1,2,toriarve
208,1999,1,2,trioperf
208,1999,1,2,tripdact
208,1999,1,2,vernbald
208,1999,1,2,xantstru
220,1999,1,2,acalvirg
220,1999,1,2,achimill
220,1999,1,1,agriparv
220,1999,1,2,agrohyem
220,1999,1,2,ambrarte
220,1999,1,2,ambrpsil
220,1999,1,2,amorcane
220,1999,1,6,andrgera
220,1999,1,2,arteludo
220,1999,1,2,asclviri
220,1999,1,2,asteeric
220,1999,1,2,baptalba
220,1999,1,2,baptbrac
220,1999,1,2,bothsacc
220,1999,1,2,bromjapo
220,1999,1,2,callalca
220,1999,1,2,carebush
220,1999,1,2,carefest
220,1999,1,2,caregrav
220,1999,1,2,caremicr
220,1999,1,1,chamfasc
220,1999,1,2,cirsalti
220,1999,1,2,conycana
220,1999,1,2,cypeseti
220,1999,1,2,dichacum
220,1999,1,2,dicholig
220,1999,1,2,eleomont
220,1999,1,2,elymcana
220,1999,1,3,elymvirg
220,1999,1,2,eupaalti
220,1999,1,2,euphspat
220,1999,1,2,fragvirg
220,1999,1,2,unkngaur
220,1999,1,2,geracaro
220,1999,1,2,hordpusi
220,1999,1,2,juncinte
220,1999,1,1,kummstri
220,1999,1,2,lespcune
220,1999,1,2,melioffi
220,1999,1,2,monafist
220,1999,1,2,ophienge
220,1999,1,1,oxaldill
220,1999,1,2,oxalviol
220,1999,1,2,paniance
220,1999,1,3,panivirg
220,1999,1,2,physpumi
220,1999,1,2,planvirg
220,1999,1,3,poaprate
220,1999,1,2,psortenu
220,1999,1,2,ruelhumi
220,1999,1,2,rumecris
220,1999,1,1,salvazur
220,1999,1,2,schiscop
220,1999,1,2,scirpend
220,1999,1,2,setaparv
220,1999,1,2,sisycamp
220,1999,1,2,solacaro
220,1999,1,2,solicana
220,1999,1,3,sorgnuta
220,1999,1,2,spheobtu
220,1999,1,2,stroleio
220,1999,1,2,symporbi
220,1999,1,2,toriarve
220,1999,1,2,tradohie
220,1999,1,2,vernarka
220,1999,1,3,vernbald
220,1999,1,2,veroarve
222,1999,1,2,acalgrac
222,1999,1,2,acalvirg
222,1999,1,2,achimill
222,1999,1,2,agrohyem
222,1999,1,2,allicana
222,1999,1,2,ambrpsil
222,1999,1,2,amorcane
222,1999,1,5,andrgera
222,1999,1,1,anemcaro
222,1999,1,2,arteludo
222,1999,1,2,asclviri
222,1999,1,2,asteeric
222,1999,1,2,briceupa
222,1999,1,2,careamph
222,1999,1,2,carebush
222,1999,1,2,careceph
222,1999,1,2,carefest
222,1999,1,2,caregrav
222,1999,1,2,caremicr
222,1999,1,2,chaetain
222,1999,1,2,cirsalti
222,1999,1,2,cirsundu
222,1999,1,2,crotmona
222,1999,1,2,dalepurp
222,1999,1,2,desmills
222,1999,1,2,desmsess
222,1999,1,2,dicholig
222,1999,1,3,elymvirg
222,1999,1,2,eragspec
222,1999,1,1,erigstri
222,1999,1,2,euphspat
222,1999,1,2,galiapar
222,1999,1,2,geracaro
222,1999,1,2,hordpusi
222,1999,1,2,juncinte
222,1999,1,2,koelmacr
222,1999,1,2,krigcesp
222,1999,1,2,lactserr
222,1999,1,2,lespcapi
222,1999,1,2,lespproc
222,1999,1,2,lespvirg
222,1999,1,2,oxaldill
222,1999,1,2,oxalviol
222,1999,1,6,panivirg
222,1999,1,2,periamer
222,1999,1,2,physvirg
222,1999,1,2,planvirg
222,1999,1,2,poaprate
222,1999,1,2,polyvert
222,1999,1,2,psortenu
222,1999,1,2,raticolu
222,1999,1,1,rubuostr
222,1999,1,2,ruelhumi
222,1999,1,2,rumecris
222,1999,1,2,salvazur
222,1999,1,5,schiscop
222,1999,1,2,setaparv
222,1999,1,2,sisycamp
222,1999,1,2,solacaro
222,1999,1,5,solicana
222,1999,1,2,sorgnuta
222,1999,1,2,spheobtu
222,1999,1,2,sporcomp
222,1999,1,2,stroleio
222,1999,1,2,tridflav
222,1999,1,2,valeradi
222,1999,1,2,vernbald
222,1999,1,2,xantstru
226,1999,1,1,acalgrac
226,1999,1,2,acalvirg
226,1999,1,2,achimill
226,1999,1,2,agrohyem
226,1999,1,2,ambrarte
226,1999,1,2,ambrpsil
226,1999,1,2,amorcane
226,1999,1,5,andrgera
226,1999,1,2,apoccann
226,1999,1,2,asclviri
226,1999,1,2,asteeric
226,1999,1,2,baptaust
226,1999,1,2,carebush
226,1999,1,2,careceph
226,1999,1,2,carefest
226,1999,1,2,cirsalti
226,1999,1,2,dichacum
226,1999,1,2,dicholig
226,1999,1,2,elymcana
226,1999,1,3,elymvirg
226,1999,1,2,euthgymn
226,1999,1,4,fragvirg
226,1999,1,2,galiapar
226,1999,1,2,unkngaur
226,1999,1,2,geracaro
226,1999,1,1,hypepunc
226,1999,1,2,juncinte
226,1999,1,2,lespproc
226,1999,1,2,lespviol
226,1999,1,2,lespvirg
226,1999,1,2,mimoquad
226,1999,1,1,muhlschr
226,1999,1,2,nothbiva
226,1999,1,2,oxaldill
226,1999,1,2,oxalviol
226,1999,1,1,paniance
226,1999,1,2,panivirg
226,1999,1,2,physpumi
226,1999,1,2,physvirg
226,1999,1,2,poaprate
226,1999,1,2,prenaspe
226,1999,1,2,psortenu
226,1999,1,4,rubuostr
226,1999,1,2,ruelhumi
226,1999,1,2,rumecris
226,1999,1,2,salvazur
226,1999,1,2,schiscop
226,1999,1,2,scutparv
226,1999,1,2,setaparv
226,1999,1,2,sileanti
226,1999,1,2,solacaro
226,1999,1,5,solicana
226,1999,1,2,sorgnuta
226,1999,1,2,spheobtu
226,1999,1,3,sporcomp
226,1999,1,2,stroleio
226,1999,1,2,symporbi
226,1999,1,2,tradohie
226,1999,1,2,tridflav
226,1999,1,2,trioperf
226,1999,1,2,valeradi
226,1999,1,2,vernbald
238,1999,1,2,acalgrac
238,1999,1,2,acalvirg
238,1999,1,2,achimill
238,1999,1,2,agrohyem
238,1999,1,2,ambrarte
238,1999,1,2,ambrbide
238,1999,1,2,ambrpsil
238,1999,1,2,amorcane
238,1999,1,4,andrgera
238,1999,1,2,antenegl
238,1999,1,2,arteludo
238,1999,1,1,asclsten
238,1999,1,3,asclviri
238,1999,1,2,asteeric
238,1999,1,2,asteoole
238,1999,1,2,astepate
238,1999,1,2,baptbrac
238,1999,1,1,boutcurt
238,1999,1,2,callalca
238,1999,1,2,calyserr
238,1999,1,2,carebush
238,1999,1,2,careceph
238,1999,1,2,carefest
238,1999,1,2,caremicr
238,1999,1,2,chamnuta
238,1999,1,2,conycana
238,1999,1,2,crotmona
238,1999,1,2,cypelupu
238,1999,1,2,dichacum
238,1999,1,2,dicholig
238,1999,1,2,dichspha
238,1999,1,2,digicogn
238,1999,1,2,diodtere
238,1999,1,2,eleomont
238,1999,1,2,elymcana
238,1999,1,2,eragspec
238,1999,1,2,erigstri
238,1999,1,2,fimbpube
238,1999,1,2,geracaro
238,1999,1,2,juncinte
238,1999,1,1,juncmarg
238,1999,1,2,kummstip
238,1999,1,2,kummstri
238,1999,1,2,lepivirg
238,1999,1,2,lespvirg
238,1999,1,2,oxaldill
238,1999,1,2,oxalviol
238,1999,1,2,paniance
238,1999,1,3,panivirg
238,1999,1,2,paspseta
238,1999,1,2,phalcaro
238,1999,1,2,physpumi
238,1999,1,2,physvirg
238,1999,1,2,planvirg
238,1999,1,2,poaprate
238,1999,1,2,polyvert
238,1999,1,2,raticolu
238,1999,1,2,rubuostr
238,1999,1,2,ruelhumi
238,1999,1,2,salvazur
238,1999,1,4,schiscop
238,1999,1,2,setaparv
238,1999,1,3,sorgnuta
238,1999,1,2,spheobtu
238,1999,1,1,unknspir
238,1999,1,3,sporcomp
238,1999,1,2,stroleio
238,1999,1,2,stylbifl
238,1999,1,2,toxiradi
238,1999,1,2,tridflav
238,1999,1,1,verbcane
238,1999,1,2,vernarka
238,1999,1,2,vernbald
238,1999,1,1,vulpocto
244,1999,1,2,acalgrac
244,1999,1,2,achimill
244,1999,1,2,agrohyem
244,1999,1,2,ambrbide
244,1999,1,4,ambrpsil
244,1999,1,2,amorcane
244,1999,1,2,amphdrac
244,1999,1,6,andrgera
244,1999,1,2,arispurp
244,1999,1,2,arteludo
244,1999,1,2,asclsten
244,1999,1,2,asclviri
244,1999,1,1,asteprae
244,1999,1,1,baptaust
244,1999,1,1,baptbrac
244,1999,1,2,buchdact
244,1999,1,2,careamph
244,1999,1,2,carebush
244,1999,1,2,careceph
244,1999,1,2,carefest
244,1999,1,2,caregrav
244,1999,1,2,caremicr
244,1999,1,2,chaetain
244,1999,1,2,chamnuta
244,1999,1,2,cirsalti
244,1999,1,2,cirsundu
244,1999,1,2,conycana
244,1999,1,2,cypeechi
244,1999,1,2,cypelupu
244,1999,1,2,dalecand
244,1999,1,2,dalepurp
244,1999,1,2,daucpusi
244,1999,1,2,desmsess
244,1999,1,2,dicholig
244,1999,1,2,digicogn
244,1999,1,2,elymcana
244,1999,1,2,elymvirg
244,1999,1,2,eragspec
244,1999,1,2,erigstri
244,1999,1,2,fimbpube
244,1999,1,2,geracaro
244,1999,1,2,hedehisp
244,1999,1,2,hierlong
244,1999,1,2,hordpusi
244,1999,1,2,juncinte
244,1999,1,2,koelmacr
244,1999,1,2,kummstip
244,1999,1,2,kummstri
244,1999,1,2,lespvirg
244,1999,1,2,mimoquad
244,1999,1,2,oxaldill
244,1999,1,3,panivirg
244,1999,1,2,paspseta
244,1999,1,2,phalcaro
244,1999,1,2,physvirg
244,1999,1,2,planvirg
244,1999,1,2,poaprate
244,1999,1,2,polyvert
244,1999,1,2,psortenu
244,1999,1,2,pyrrcaro
244,1999,1,2,raticolu
244,1999,1,2,rubuostr
244,1999,1,2,rudbhirt
244,1999,1,2,ruelhumi
244,1999,1,2,salvazur
244,1999,1,4,schiscop
244,1999,1,2,setaparv
244,1999,1,2,silestel
244,1999,1,2,solicana
244,1999,1,2,sorgnuta
244,1999,1,2,spheobtu
244,1999,1,2,unknspir
244,1999,1,2,sporcomp
244,1999,1,2,stroleio
244,1999,1,2,toriarve
244,1999,1,2,tridflav
244,1999,1,2,trioperf
244,1999,1,1,ulmurubr
244,1999,1,2,vulpocto
254,1999,1,2,acalvirg
254,1999,1,2,ambrarte
254,1999,1,2,ambrbide
254,1999,1,5,ambrpsil
254,1999,1,4,andrgera
254,1999,1,2,arteludo
254,1999,1,2,asclviri
254,1999,1,2,asteeric
254,1999,1,1,baptaust
254,1999,1,1,baptbrac
254,1999,1,2,bothsacc
254,1999,1,3,bromjapo
254,1999,1,2,buchdact
254,1999,1,2,careanne
254,1999,1,2,carefest
254,1999,1,2,caregrav
254,1999,1,2,caremicr
254,1999,1,2,cirsalti
254,1999,1,2,cirsvulg
254,1999,1,1,conycana
254,1999,1,2,cypeechi
254,1999,1,2,cypeseti
254,1999,1,2,dicholig
254,1999,1,4,eleomont
254,1999,1,2,elymcana
254,1999,1,2,elymvirg
254,1999,1,2,erigphil
254,1999,1,2,erigstri
254,1999,1,2,hordpusi
254,1999,1,2,juncinte
254,1999,1,2,juncmarg
254,1999,1,2,kummstip
254,1999,1,2,kummstri
254,1999,1,2,oenospec
254,1999,1,2,oxaldill
254,1999,1,4,panivirg
254,1999,1,2,paspseta
254,1999,1,2,planvirg
254,1999,1,2,poaannua
254,1999,1,2,poaprate
254,1999,1,2,polyvert
254,1999,1,2,ruelhumi
254,1999,1,2,rumecris
254,1999,1,2,schiscop
254,1999,1,2,scirpend
254,1999,1,2,setaparv
254,1999,1,2,solacaro
254,1999,1,2,sorgnuta
254,1999,1,2,spheobtu
254,1999,1,2,sporcomp
254,1999,1,2,stroleio
254,1999,1,2,symporbi
254,1999,1,2,verbsimp
254,1999,1,2,vernarka
254,1999,1,2,vernbald
259,1999,1,2,achimill
259,1999,1,2,agrohyem
259,1999,1,2,ambrpsil
259,1999,1,2,amphdrac
259,1999,1,3,andrgera
