plot,year,corner,scale,spcode
238,1998,3,10.0,ambrpsil
238,1998,4,1.0,ambrpsil
238,1998,1,10.0,amorcane
238,1998,2,10.0,amorcane
238,1998,1,0.1,amphdrac
238,1998,1,0.01,andrgera
238,1998,2,1.0,andrgera
238,1998,3,0.01,andrgera
238,1998,4,0.1,andrgera
238,1998,1,0.1,antenegl
238,1998,1,10.0,arteludo
238,1998,1,0.1,asclviri
238,1998,2,10.0,asclviri
238,1998,3,10.0,asclviri
238,1998,4,10.0,asclviri
238,1998,1,10.0,asteeric
238,1998,2,10.0,asteeric
238,1998,4,1.0,asteeric
238,1998,3,0.1,asteoole
238,1998,4,10.0,asteoole
238,1998,1,10.0,astepate
238,1998,4,10.0,astepate
238,1998,3,1.0,baptbrac
238,1998,4,10.0,baptbrac
238,1998,1,10.0,bromjapo
238,1998,2,10.0,bromjapo
238,1998,3,10.0,callalca
238,1998,4,10.0,calyserr
238,1998,1,10.0,carebush
238,1998,2,10.0,carebush
238,1998,2,10.0,careceph
238,1998,4,1.0,carefest
238,1998,4,10.0,caregrav
238,1998,2,1.0,caremicr
238,1998,3,0.1,caremicr
238,1998,4,0.01,caremicr
238,1998,1,0.1,chrypilo
238,1998,2,10.0,chrypilo
238,1998,3,0.1,chrypilo
238,1998,4,1.0,chrypilo
238,1998,1,10.0,cirsundu
238,1998,1,1.0,conycana
238,1998,3,10.0,conycana
238,1998,4,10.0,conycana
238,1998,2,10.0,cypeechi
238,1998,4,10.0,cypeechi
238,1998,3,10.0,cypelupu
238,1998,NA,100.0,dalecand
238,1998,1,10.0,dichacum
238,1998,3,1.0,dichacum
238,1998,4,1.0,dichacum
238,1998,1,1.0,dicholig
238,1998,2,0.1,dicholig
238,1998,3,0.1,dicholig
238,1998,3,10.0,dichspha
238,1998,4,10.0,dichspha
238,1998,1,10.0,digicogn
238,1998,2,1.0,digicogn
238,1998,3,1.0,digicogn
238,1998,2,0.1,eleomont
238,1998,2,0.1,elymcana
238,1998,3,10.0,elymcana
238,1998,3,1.0,eragspec
238,1998,4,1.0,eragspec
238,1998,1,0.1,erigstri
238,1998,2,1.0,erigstri
238,1998,3,1.0,erigstri
238,1998,4,1.0,erigstri
238,1998,1,1.0,fimbpube
238,1998,2,1.0,fimbpube
238,1998,3,0.1,fimbpube
238,1998,4,1.0,fimbpube
238,1998,1,10.0,gamopurp
238,1998,2,10.0,gamopurp
238,1998,3,10.0,gamopurp
238,1998,4,10.0,gamopurp
238,1998,2,10.0,geracaro
238,1998,1,10.0,juncinte
238,1998,2,1.0,juncinte
238,1998,3,10.0,juncinte
238,1998,4,10.0,juncinte
238,1998,1,1.0,kummstip
238,1998,2,1.0,kummstip
238,1998,3,10.0,kummstip
238,1998,4,1.0,kummstip
238,1998,1,0.01,kummstri
238,1998,2,0.1,kummstri
238,1998,3,0.01,kummstri
238,1998,4,10.0,kummstri
238,1998,4,10.0,lespvirg
238,1998,1,10.0,lythalat
238,1998,4,10.0,medilupu
238,1998,2,1.0,oxaldill
238,1998,1,0.1,oxalviol
238,1998,1,1.0,panivirg
238,1998,2,10.0,panivirg
238,1998,3,1.0,panivirg
238,1998,4,1.0,panivirg
238,1998,1,0.1,paspseta
238,1998,2,1.0,paspseta
238,1998,3,0.1,paspseta
238,1998,4,1.0,paspseta
238,1998,1,10.0,phalcaro
238,1998,NA,100.0,physpumi
238,1998,1,0.1,physvirg
238,1998,3,10.0,planvirg
238,1998,NA,100.0,poaprate
238,1998,1,0.1,polyvert
238,1998,3,10.0,polyvert
238,1998,2,10.0,raticolu
238,1998,4,10.0,raticolu
238,1998,4,10.0,rubuostr
238,1998,1,10.0,rudbhirt
238,1998,2,10.0,rudbhirt
238,1998,1,1.0,ruelhumi
238,1998,2,1.0,ruelhumi
238,1998,3,0.1,ruelhumi
238,1998,4,1.0,ruelhumi
238,1998,1,1.0,salvazur
238,1998,2,1.0,salvazur
238,1998,4,10.0,salvazur
238,1998,1,0.01,schiscop
238,1998,2,10.0,schiscop
238,1998,3,0.01,schiscop
238,1998,4,0.01,schiscop
238,1998,2,0.1,scirpend
238,1998,1,1.0,setaparv
238,1998,2,0.1,setaparv
238,1998,3,10.0,setaparv
238,1998,4,10.0,setaparv
238,1998,1,1.0,sorgnuta
238,1998,2,0.1,sorgnuta
238,1998,3,0.1,sorgnuta
238,1998,4,1.0,sorgnuta
238,1998,1,10.0,speriner
238,1998,4,10.0,speriner
238,1998,2,10.0,spheobtu
238,1998,1,1.0,sporcomp
238,1998,2,0.01,sporcomp
238,1998,3,10.0,sporcomp
238,1998,4,1.0,sporcomp
238,1998,1,10.0,stroleio
238,1998,2,1.0,stroleio
238,1998,3,1.0,stroleio
238,1998,4,10.0,stroleio
238,1998,1,1.0,stylbifl
238,1998,1,0.1,tridflav
238,1998,2,1.0,tridflav
238,1998,4,0.1,tridflav
238,1998,2,10.0,vernarka
238,1998,2,1.0,vernbald
238,1998,NA,100.0,vulpocto
244,1998,1,10.0,acalgrac
244,1998,2,0.01,acalgrac
244,1998,1,10.0,achimill
244,1998,2,10.0,achimill
244,1998,3,10.0,achimill
244,1998,4,10.0,achimill
244,1998,3,0.1,agrohyem
244,1998,4,10.0,agrohyem
244,1998,1,10.0,ambrbide
244,1998,3,0.01,ambrbide
244,1998,4,0.01,ambrbide
244,1998,1,0.1,ambrpsil
244,1998,2,1.0,ambrpsil
244,1998,3,1.0,ambrpsil
244,1998,4,1.0,ambrpsil
244,1998,3,10.0,amorcane
244,1998,1,10.0,amphdrac
244,1998,2,10.0,amphdrac
244,1998,3,10.0,amphdrac
244,1998,4,1.0,amphdrac
244,1998,1,1.0,andrgera
244,1998,2,0.1,andrgera
244,1998,3,0.01,andrgera
244,1998,1,10.0,arteludo
244,1998,1,10.0,asclviri
244,1998,2,0.1,asclviri
244,1998,3,0.1,asclviri
244,1998,4,10.0,asclviri
244,1998,2,10.0,asteeric
244,1998,3,10.0,baptaust
244,1998,4,10.0,buchdact
244,1998,4,10.0,callalca
244,1998,1,10.0,carebush
244,1998,3,10.0,carebush
244,1998,4,10.0,carebush
244,1998,4,10.0,careceph
244,1998,1,10.0,carefest
244,1998,2,1.0,carefest
244,1998,4,10.0,carefest
244,1998,1,10.0,caregrav
244,1998,2,10.0,caregrav
244,1998,3,1.0,caregrav
244,1998,4,10.0,caregrav
244,1998,NA,100.0,caremicr
244,1998,NA,100.0,cirsalti
244,1998,4,10.0,cirsundu
244,1998,1,1.0,conycana
244,1998,2,1.0,conycana
244,1998,3,0.01,conycana
244,1998,4,1.0,conycana
244,1998,1,1.0,cypeechi
244,1998,2,10.0,cypeechi
244,1998,3,10.0,cypeechi
244,1998,1,10.0,cypelupu
244,1998,3,10.0,cypelupu
244,1998,2,10.0,dalecand
244,1998,NA,100.0,dalepurp
244,1998,3,10.0,daucpusi
244,1998,4,10.0,daucpusi
244,1998,2,1.0,desmsess
244,1998,1,0.1,dicholig
244,1998,2,0.1,dicholig
244,1998,3,1.0,dicholig
244,1998,4,0.1,dicholig
244,1998,1,10.0,digicogn
244,1998,4,1.0,digicogn
244,1998,NA,100.0,elymcana
244,1998,1,10.0,elymvirg
244,1998,2,1.0,elymvirg
244,1998,3,10.0,elymvirg
244,1998,4,0.1,eragspec
244,1998,1,1.0,erigstri
244,1998,2,1.0,erigstri
244,1998,3,10.0,erigstri
244,1998,4,1.0,erigstri
244,1998,1,10.0,fimbpube
244,1998,2,1.0,fimbpube
244,1998,3,10.0,fimbpube
244,1998,NA,100.0,gamopurp
244,1998,1,10.0,hierlong
244,1998,3,0.1,hordpusi
244,1998,4,10.0,hordpusi
244,1998,1,10.0,juncinte
244,1998,4,10.0,juncinte
244,1998,NA,100.0,koelmacr
244,1998,1,10.0,kummstip
244,1998,2,0.1,kummstip
244,1998,3,10.0,kummstip
244,1998,4,1.0,kummstip
244,1998,1,0.01,kummstri
244,1998,2,1.0,kummstri
244,1998,3,0.01,kummstri
244,1998,4,10.0,kummstri
244,1998,3,1.0,lepivirg
244,1998,1,10.0,lespvirg
244,1998,NA,100.0,mimoquad
244,1998,1,1.0,oxaldill
244,1998,2,1.0,oxaldill
244,1998,3,1.0,oxaldill
244,1998,4,1.0,oxaldill
244,1998,1,1.0,panivirg
244,1998,2,1.0,panivirg
244,1998,3,10.0,panivirg
244,1998,4,0.1,panivirg
244,1998,1,0.01,paspseta
244,1998,2,0.1,paspseta
244,1998,3,1.0,paspseta
244,1998,4,10.0,paspseta
244,1998,2,10.0,physvirg
244,1998,NA,100.0,planvirg
244,1998,1,0.01,poaprate
244,1998,2,0.01,poaprate
244,1998,3,10.0,poaprate
244,1998,4,0.1,poaprate
244,1998,4,10.0,psortenu
244,1998,3,10.0,raticolu
244,1998,4,10.0,raticolu
244,1998,1,10.0,rubuostr
244,1998,1,10.0,rudbhirt
244,1998,2,10.0,rudbhirt
244,1998,1,10.0,ruelhumi
244,1998,2,0.1,ruelhumi
244,1998,3,1.0,ruelhumi
244,1998,4,1.0,ruelhumi
244,1998,NA,100.0,salvazur
244,1998,1,0.01,schiscop
244,1998,2,0.01,schiscop
244,1998,3,0.01,schiscop
244,1998,4,0.01,schiscop
244,1998,1,1.0,setaparv
244,1998,3,10.0,setaparv
244,1998,4,1.0,setaparv
244,1998,1,10.0,sisycamp
244,1998,2,1.0,solicana
244,1998,1,1.0,sorgnuta
244,1998,2,0.01,sorgnuta
244,1998,3,10.0,sorgnuta
244,1998,1,1.0,spheobtu
244,1998,1,0.01,sporcomp
244,1998,2,0.1,sporcomp
244,1998,3,0.1,sporcomp
244,1998,4,0.01,sporcomp
244,1998,1,1.0,stroleio
244,1998,2,1.0,stroleio
244,1998,3,10.0,stroleio
244,1998,4,1.0,stroleio
244,1998,1,0.1,tridflav
244,1998,2,1.0,tridflav
244,1998,3,0.1,tridflav
244,1998,4,10.0,tridflav
244,1998,1,10.0,unhel244
244,1998,4,10.0,veroarve
254,1998,2,0.1,acalvirg
254,1998,1,0.1,ambrarte
254,1998,2,10.0,ambrarte
254,1998,3,0.1,ambrarte
254,1998,4,0.01,ambrarte
254,1998,1,1.0,ambrbide
254,1998,2,0.1,ambrbide
254,1998,3,0.1,ambrbide
254,1998,4,0.1,ambrbide
254,1998,1,0.01,ambrpsil
254,1998,2,0.1,ambrpsil
254,1998,3,0.1,ambrpsil
254,1998,4,10.0,ambrpsil
254,1998,1,0.01,andrgera
254,1998,2,0.01,andrgera
254,1998,3,0.1,andrgera
254,1998,4,0.1,andrgera
254,1998,2,1.0,arispurp
254,1998,3,10.0,arteludo
254,1998,2,1.0,asteeric
254,1998,3,1.0,asteeric
254,1998,1,0.1,bothsacc
254,1998,2,0.01,bothsacc
254,1998,1,0.01,bromjapo
254,1998,2,1.0,bromjapo
254,1998,3,1.0,bromjapo
254,1998,4,0.1,bromjapo
254,1998,3,10.0,careanne
254,1998,1,0.1,carefest
254,1998,2,0.1,carefest
254,1998,3,0.01,carefest
254,1998,4,1.0,carefest
254,1998,1,10.0,caregrav
254,1998,2,10.0,caregrav
254,1998,1,10.0,caremicr
254,1998,2,1.0,caremicr
254,1998,3,0.1,caremicr
254,1998,4,0.01,caremicr
254,1998,1,1.0,cirsalti
254,1998,3,10.0,cirsalti
254,1998,4,10.0,cirsalti
254,1998,2,10.0,cirsundu
254,1998,2,1.0,cirsvulg
254,1998,1,10.0,conycana
254,1998,3,0.01,conycana
254,1998,1,0.1,cynodact
254,1998,1,10.0,cypeechi
254,1998,2,1.0,cypeechi
254,1998,3,10.0,cypeseti
254,1998,4,1.0,cypeseti
254,1998,2,1.0,dicholig
254,1998,1,0.1,eleomont
254,1998,2,1.0,eleomont
254,1998,3,0.01,eleomont
254,1998,4,0.01,eleomont
254,1998,1,1.0,elymcana
254,1998,1,10.0,elymvirg
254,1998,2,10.0,elymvirg
254,1998,3,1.0,elymvirg
254,1998,4,1.0,elymvirg
254,1998,1,0.1,erigphil
254,1998,3,1.0,erigphil
254,1998,4,10.0,erigphil
254,1998,1,0.01,erigstri
254,1998,2,1.0,erigstri
254,1998,2,10.0,fimbpube
254,1998,1,1.0,hordpusi
254,1998,2,0.1,hordpusi
254,1998,4,10.0,hordpusi
254,1998,1,1.0,juncinte
254,1998,2,1.0,juncinte
254,1998,3,1.0,juncinte
254,1998,4,10.0,juncinte
254,1998,2,10.0,juncmarg
254,1998,1,10.0,kummstip
254,1998,2,1.0,kummstip
254,1998,1,1.0,kummstri
254,1998,NA,100.0,medilupu
254,1998,1,0.1,oxaldill
254,1998,2,1.0,oxaldill
254,1998,3,10.0,oxaldill
254,1998,1,0.1,panivirg
254,1998,2,0.1,panivirg
254,1998,4,0.1,panivirg
254,1998,2,10.0,paspseta
254,1998,3,1.0,paspseta
254,1998,3,10.0,penstubi
254,1998,1,0.01,poaprate
254,1998,2,10.0,poaprate
254,1998,3,0.1,poaprate
254,1998,1,1.0,pyrrcaro
254,1998,2,10.0,ruelhumi
254,1998,1,1.0,rumecris
254,1998,3,1.0,rumecris
254,1998,4,10.0,rumecris
254,1998,1,0.1,schiscop
254,1998,2,0.01,schiscop
254,1998,4,10.0,schiscop
254,1998,2,10.0,scirpend
254,1998,3,1.0,scirpend
254,1998,4,1.0,scirpend
254,1998,2,1.0,setaparv
254,1998,3,10.0,setaparv
254,1998,4,10.0,setaparv
254,1998,3,1.0,solacaro
254,1998,4,10.0,solacaro
254,1998,1,1.0,sorgnuta
254,1998,2,0.1,sorgnuta
254,1998,1,0.01,sporcomp
254,1998,2,0.01,sporcomp
254,1998,3,0.1,sporcomp
254,1998,4,0.1,sporcomp
254,1998,2,10.0,stroleio
254,1998,1,10.0,symporbi
254,1998,3,1.0,tridflav
254,1998,2,1.0,unjun254
254,1998,3,10.0,unjun254
254,1998,4,1.0,unjun254
254,1998,4,10.0,verbsimp
254,1998,1,0.1,vernarka
254,1998,3,10.0,vernarka
254,1998,4,1.0,vernarka
254,1998,1,10.0,vernbald
254,1998,2,0.1,vernbald
254,1998,3,1.0,vernbald
254,1998,4,0.01,vernbald
254,1998,NA,100.0,xantstru
259,1998,3,10.0,acalgrac
259,1998,1,10.0,achimill
259,1998,2,10.0,achimill
259,1998,3,1.0,achimill
259,1998,4,10.0,achimill
259,1998,1,1.0,agrohyem
259,1998,2,10.0,agrohyem
259,1998,3,0.1,agrohyem
259,1998,4,10.0,agrohyem
259,1998,1,0.01,ambrpsil
259,1998,2,1.0,ambrpsil
259,1998,3,10.0,ambrpsil
259,1998,4,0.01,ambrpsil
259,1998,1,1.0,amorcane
259,1998,1,1.0,amphdrac
259,1998,2,1.0,amphdrac
259,1998,3,10.0,amphdrac
259,1998,4,10.0,amphdrac
259,1998,1,0.01,andrgera
259,1998,3,0.01,andrgera
259,1998,4,0.1,andrgera
259,1998,1,10.0,andrvirg
259,1998,2,10.0,andrvirg
259,1998,3,10.0,andrvirg
259,1998,4,0.01,andrvirg
259,1998,1,1.0,arteludo
259,1998,2,10.0,arteludo
259,1998,3,10.0,arteludo
259,1998,4,0.1,arteludo
259,1998,1,10.0,asclviri
259,1998,2,10.0,asclviri
259,1998,3,1.0,asclviri
259,1998,4,0.1,asclviri
259,1998,1,10.0,asteeric
259,1998,2,10.0,asteeric
259,1998,3,1.0,asteeric
259,1998,4,1.0,asteeric
259,1998,3,1.0,astrcras
259,1998,3,10.0,baptaust
259,1998,4,0.1,baptaust
259,1998,1,10.0,bothsacc
259,1998,3,10.0,bothsacc
259,1998,4,10.0,bothsacc
259,1998,2,1.0,boutcurt
259,1998,3,0.01,boutcurt
259,1998,4,10.0,boutcurt
259,1998,1,1.0,briceupa
259,1998,2,10.0,briceupa
259,1998,3,10.0,briceupa
259,1998,4,10.0,briceupa
259,1998,1,1.0,bromjapo
259,1998,2,1.0,bromjapo
259,1998,1,1.0,buchdact
259,1998,4,10.0,buchdact
259,1998,3,10.0,careceph
259,1998,3,0.01,carefest
259,1998,1,10.0,caregrav
259,1998,2,10.0,caregrav
259,1998,3,1.0,caregrav
259,1998,1,10.0,caremicr
259,1998,4,10.0,caremicr
259,1998,2,1.0,chamnuta
259,1998,2,1.0,cirsundu
259,1998,3,10.0,cirsundu
259,1998,3,10.0,conycana
259,1998,2,10.0,crotmona
259,1998,1,1.0,cypelupu
259,1998,2,1.0,cypelupu
259,1998,1,0.1,dicholig
259,1998,2,0.1,dicholig
259,1998,3,0.1,dicholig
259,1998,4,0.01,dicholig
259,1998,1,10.0,digicogn
259,1998,2,0.1,digicogn
259,1998,3,1.0,digicogn
259,1998,1,10.0,elymvirg
259,1998,2,10.0,elymvirg
259,1998,3,10.0,elymvirg
259,1998,4,1.0,elymvirg
259,1998,1,0.1,eragspec
259,1998,2,0.1,eragspec
259,1998,3,0.1,eragspec
259,1998,4,10.0,eragspec
259,1998,1,1.0,erigstri
259,1998,2,0.1,erigstri
259,1998,1,1.0,hordpusi
259,1998,1,10.0,kummstip
259,1998,2,0.1,kummstip
259,1998,3,0.01,kummstip
259,1998,4,0.01,kummstip
259,1998,1,10.0,lespproc
259,1998,2,1.0,lithinci
259,1998,4,1.0,lithinci
259,1998,3,1.0,medilupu
259,1998,2,1.0,monafist
259,1998,3,10.0,monafist
259,1998,1,0.1,oxaldill
259,1998,2,1.0,oxaldill
259,1998,3,10.0,oxaldill
259,1998,4,1.0,oxaldill
259,1998,2,0.01,panivirg
259,1998,3,0.1,panivirg
259,1998,4,1.0,panivirg
259,1998,3,10.0,paspseta
259,1998,1,10.0,physpumi
259,1998,4,1.0,physpumi
259,1998,NA,100.0,physvirg
259,1998,3,0.01,poaprate
259,1998,4,1.0,poaprate
259,1998,4,1.0,polyvert
259,1998,1,10.0,psortenu
259,1998,2,10.0,psortenu
259,1998,4,10.0,raticolu
259,1998,3,10.0,ruelhumi
259,1998,4,10.0,ruelhumi
259,1998,1,10.0,salvazur
259,1998,2,0.1,salvazur
259,1998,3,0.1,salvazur
259,1998,4,0.1,salvazur
259,1998,1,0.01,schiscop
259,1998,2,0.01,schiscop
259,1998,3,1.0,schiscop
259,1998,1,0.01,setaparv
259,1998,4,1.0,setaparv
259,1998,2,1.0,solacaro
259,1998,1,0.1,sorgnuta
259,1998,2,1.0,sorgnuta
259,1998,3,10.0,sorgnuta
259,1998,4,0.1,sorgnuta
259,1998,1,1.0,sporcomp
259,1998,2,0.1,sporcomp
259,1998,3,0.01,sporcomp
259,1998,4,1.0,sporcomp
259,1998,1,0.1,stroleio
259,1998,2,1.0,stroleio
259,1998,3,1.0,stroleio
259,1998,4,1.0,stroleio
259,1998,1,1.0,tragbeto
259,1998,2,1.0,tragbeto
259,1998,1,10.0,tridflav
259,1998,2,1.0,trioperf
259,1998,NA,100.0,vernarka
259,1998,2,1.0,vernbald
303,1998,4,0.1,acalgrac
303,1998,1,10.0,acalvirg
303,1998,2,10.0,acalvirg
303,1998,1,10.0,achimill
303,1998,2,10.0,achimill
303,1998,3,1.0,achimill
303,1998,4,1.0,achimill
303,1998,1,10.0,agrohyem
303,1998,2,10.0,agrohyem
303,1998,3,1.0,agrohyem
303,1998,4,10.0,agrohyem
303,1998,4,1.0,ambrbide
303,1998,1,0.1,ambrpsil
303,1998,2,10.0,ambrpsil
303,1998,3,0.01,ambrpsil
303,1998,4,0.1,ambrpsil
303,1998,2,10.0,amorcane
303,1998,3,0.01,amphdrac
303,1998,1,1.0,andrgera
303,1998,2,0.01,andrgera
303,1998,3,1.0,andrgera
303,1998,4,0.01,andrgera
303,1998,1,10.0,antenegl
303,1998,2,10.0,antenegl
303,1998,NA,100.0,apoccann
303,1998,2,10.0,arnoplan
303,1998,3,1.0,arteludo
303,1998,1,10.0,asclviri
303,1998,2,1.0,asclviri
303,1998,3,10.0,asclviri
303,1998,4,10.0,asclviri
303,1998,1,10.0,asteeric
303,1998,2,0.1,asteeric
303,1998,3,10.0,asteeric
303,1998,4,0.1,asteeric
303,1998,1,0.1,asteoole
303,1998,2,1.0,asteoole
303,1998,3,1.0,asteoole
303,1998,4,1.0,asteoole
303,1998,1,10.0,astepate
303,1998,2,0.01,astepate
303,1998,3,1.0,astepate
303,1998,4,1.0,astepate
303,1998,NA,100.0,astrnutt
303,1998,3,10.0,baptbrac
303,1998,4,10.0,baptbrac
303,1998,3,10.0,briceupa
303,1998,2,10.0,callalca
303,1998,4,10.0,callalca
303,1998,4,10.0,carebush
303,1998,2,0.01,carefest
303,1998,1,1.0,caregrav
303,1998,3,1.0,caremicr
303,1998,4,10.0,caremicr
303,1998,2,1.0,chamfasc
303,1998,1,10.0,cirsalti
303,1998,1,10.0,conycana
303,1998,NA,100.0,cypeechi
303,1998,1,10.0,cypelupu
303,1998,2,10.0,cypelupu
303,1998,3,1.0,cypelupu
303,1998,4,10.0,cypelupu
303,1998,3,1.0,dalecand
303,1998,4,10.0,dalecand
303,1998,NA,100.0,desmills
303,1998,1,10.0,desmsess
303,1998,2,0.1,desmsess
303,1998,3,0.1,desmsess
303,1998,4,10.0,desmsess
303,1998,2,10.0,dichacum
303,1998,4,1.0,dichacum
303,1998,1,0.1,dicholig
303,1998,2,0.01,dicholig
303,1998,3,0.01,dicholig
303,1998,4,0.1,dicholig
303,1998,NA,100.0,dichspha
303,1998,1,0.1,elymvirg
303,1998,4,10.0,elymvirg
303,1998,2,10.0,eragspec
303,1998,2,1.0,erigstri
303,1998,3,10.0,erigstri
303,1998,2,0.01,fimbpube
303,1998,3,0.1,fimbpube
303,1998,4,1.0,fimbpube
303,1998,1,0.1,fragvirg
303,1998,2,1.0,fragvirg
303,1998,3,0.01,fragvirg
303,1998,4,1.0,fragvirg
303,1998,1,10.0,unkngaur
303,1998,2,1.0,unkngaur
303,1998,3,1.0,unkngaur
303,1998,4,10.0,unkngaur
303,1998,3,10.0,helimoll
303,1998,4,10.0,helimoll
303,1998,1,10.0,hierlong
303,1998,3,1.0,hierlong
303,1998,4,10.0,hierlong
303,1998,2,1.0,kummstip
303,1998,4,10.0,kummstip
303,1998,2,10.0,kummstri
303,1998,3,1.0,kummstri
303,1998,4,1.0,kummstri
303,1998,3,1.0,lepivirg
303,1998,4,10.0,lepivirg
303,1998,4,1.0,lespvirg
303,1998,1,1.0,linusulc
303,1998,2,10.0,linusulc
303,1998,3,0.1,linusulc
303,1998,4,0.1,linusulc
303,1998,1,10.0,lithinci
303,1998,2,10.0,lithinci
303,1998,3,1.0,lithinci
303,1998,2,10.0,mimoquad
303,1998,3,10.0,mimoquad
303,1998,4,10.0,mimoquad
303,1998,1,0.1,monafist
303,1998,2,0.1,monafist
303,1998,3,0.1,monafist
303,1998,4,0.01,monafist
303,1998,1,0.01,oxaldill
303,1998,2,1.0,oxaldill
303,1998,3,0.1,oxaldill
303,1998,4,0.01,oxaldill
303,1998,1,0.1,oxalviol
303,1998,3,1.0,oxalviol
303,1998,4,1.0,oxalviol
303,1998,1,10.0,panivirg
303,1998,2,1.0,paspseta
303,1998,1,1.0,physvirg
303,1998,2,10.0,physvirg
303,1998,NA,100.0,planaris
303,1998,1,10.0,planvirg
303,1998,1,0.01,poaprate
303,1998,2,10.0,poaprate
303,1998,4,10.0,poaprate
303,1998,2,1.0,polyvert
303,1998,3,10.0,polyvert
303,1998,1,10.0,psortenu
303,1998,2,10.0,psortenu
303,1998,1,10.0,raticolu
303,1998,2,1.0,raticolu
303,1998,3,10.0,raticolu
303,1998,4,1.0,raticolu
303,1998,1,10.0,rubuostr
303,1998,4,1.0,rubuostr
303,1998,2,10.0,rudbhirt
303,1998,1,0.1,ruelhumi
303,1998,2,1.0,ruelhumi
303,1998,3,0.01,ruelhumi
303,1998,4,1.0,ruelhumi
303,1998,1,10.0,salvazur
303,1998,2,0.1,salvazur
303,1998,3,1.0,salvazur
303,1998,1,0.01,schiscop
303,1998,2,0.1,schiscop
303,1998,3,0.01,schiscop
303,1998,4,0.01,schiscop
303,1998,3,10.0,scutparv
303,1998,1,1.0,setaparv
303,1998,2,10.0,setaparv
303,1998,3,0.1,setaparv
303,1998,4,0.1,setaparv
303,1998,3,1.0,sisycamp
303,1998,1,0.1,solicana
303,1998,2,0.01,solicana
303,1998,3,0.01,solicana
303,1998,1,0.01,sorgnuta
303,1998,2,0.1,sorgnuta
303,1998,3,0.01,sorgnuta
303,1998,4,1.0,sorgnuta
303,1998,1,10.0,spheobtu
303,1998,2,10.0,spheobtu
303,1998,1,0.01,sporcomp
303,1998,2,0.1,sporcomp
303,1998,3,1.0,sporcomp
303,1998,4,1.0,sporcomp
303,1998,1,1.0,stroleio
303,1998,2,1.0,stroleio
303,1998,1,1.0,stylbifl
303,1998,2,1.0,stylbifl
303,1998,3,0.01,stylbifl
303,1998,4,1.0,stylbifl
303,1998,NA,100.0,symporbi
303,1998,4,10.0,tridflav
303,1998,1,10.0,vernbald
307,1998,1,1.0,acalgrac
307,1998,2,10.0,achimill
307,1998,3,1.0,achimill
307,1998,4,10.0,achimill
307,1998,1,1.0,agrohyem
307,1998,2,10.0,agrohyem
307,1998,3,0.1,agrohyem
307,1998,4,1.0,agrohyem
307,1998,2,10.0,allicana
307,1998,1,0.01,ambrbide
307,1998,2,0.01,ambrbide
307,1998,3,0.01,ambrbide
307,1998,4,0.1,ambrbide
307,1998,1,10.0,ambrpsil
307,1998,2,10.0,ambrpsil
307,1998,3,0.1,ambrpsil
307,1998,4,10.0,ambrpsil
307,1998,1,1.0,amphdrac
307,1998,1,0.01,andrgera
307,1998,2,0.01,andrgera
307,1998,3,10.0,andrgera
307,1998,4,0.01,andrgera
307,1998,3,1.0,andrvirg
307,1998,1,10.0,asclviri
307,1998,2,1.0,asclviri
307,1998,3,0.1,asclviri
307,1998,4,1.0,asclviri
307,1998,1,1.0,asteeric
307,1998,2,1.0,asteeric
307,1998,3,10.0,asteeric
307,1998,4,1.0,asteeric
307,1998,1,1.0,asteoole
307,1998,2,10.0,asteoole
307,1998,3,1.0,asteoole
307,1998,4,10.0,asteoole
307,1998,4,1.0,baptaust
307,1998,1,0.01,bothsacc
307,1998,2,0.01,bothsacc
307,1998,3,0.1,bothsacc
307,1998,4,10.0,bothsacc
307,1998,2,10.0,boutcurt
307,1998,3,0.1,boutcurt
307,1998,3,10.0,bromjapo
307,1998,2,1.0,careceph
307,1998,1,0.01,carefest
307,1998,2,10.0,carefest
307,1998,3,1.0,carefest
307,1998,4,1.0,carefest
307,1998,1,10.0,caregrav
307,1998,2,1.0,caregrav
307,1998,3,1.0,caregrav
307,1998,4,1.0,caregrav
307,1998,2,0.01,caremicr
307,1998,1,1.0,chamfasc
307,1998,3,1.0,chamfasc
307,1998,4,1.0,chamfasc
307,1998,4,1.0,cirsalti
307,1998,3,1.0,crotglan
307,1998,4,1.0,crotglan
307,1998,2,1.0,cuscpent
307,1998,2,10.0,cynodact
307,1998,1,10.0,cypeechi
307,1998,2,10.0,cypeechi
307,1998,1,10.0,cypelupu
307,1998,2,1.0,cypelupu
307,1998,3,0.1,cypelupu
307,1998,4,10.0,cypelupu
307,1998,3,10.0,cypeseti
307,1998,NA,100.0,desmsess
307,1998,3,1.0,dichacum
307,1998,2,1.0,dicholig
307,1998,4,1.0,dicholig
307,1998,2,10.0,digicogn
307,1998,3,0.01,digicogn
307,1998,4,1.0,digisang
307,1998,3,10.0,eleomont
307,1998,3,10.0,elymcana
307,1998,3,1.0,eragspec
307,1998,4,10.0,erigphil
307,1998,3,1.0,erigstri
307,1998,1,1.0,fimbpube
307,1998,3,0.01,fimbpube
307,1998,4,10.0,fimbpube
307,1998,2,10.0,gamopurp
307,1998,3,1.0,hedehisp
307,1998,1,10.0,hordpusi
307,1998,2,10.0,hordpusi
307,1998,3,0.1,hordpusi
307,1998,4,10.0,hordpusi
307,1998,1,1.0,juncinte
307,1998,2,10.0,juncinte
307,1998,3,0.1,juncinte
307,1998,4,10.0,juncinte
307,1998,NA,100.0,junctorr
