"id","new","species","period","time","date","quadr","sex","known","weight","ot","sc","in.","pr","op","lg","year"
"FR1LR3",TRUE,"CG",211,"AM",19930122,"H9","M",FALSE,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3967",FALSE,"PM",211,"AM",19930122,"H9","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3921",FALSE,"PL",211,"AM",19930122,"H5","M",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR2",FALSE,"CG",212,"AM",19930225,"F9","M",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1LR2",TRUE,"CG",212,"AM",19930225,"C4","M",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"RR2",FALSE,"CG",212,"AM",19930225,"C10","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4124",TRUE,"PL",212,"AM",19930225,"C7","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3RR1",FALSE,"CG",212,"AM",19930225,"H9","M",FALSE,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR3",FALSE,"CG",212,"PM",19930225,"E10","F",FALSE,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR2",FALSE,"CG",212,"PM",19930225,"H9","M",FALSE,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3RR1",FALSE,"CG",212,"PM",19930225,"H9","F",FALSE,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR4",FALSE,"CG",212,"PM",19930225,"C4","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1FL1",FALSE,"CG",212,"PM",19930225,"J9","M",FALSE,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3LR1",FALSE,"CG",212,"PM",19930225,"J7","F",FALSE,22.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3977",FALSE,"PL",212,"AM",19930226,"C10","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"",FALSE,"PL",212,"AM",19930226,"","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR4",FALSE,"CG",212,"AM",19930226,"C10","M",FALSE,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4124",FALSE,"PL",212,"AM",19930226,"D9","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3909",FALSE,"PL",212,"AM",19930226,"D9","M",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR1",TRUE,"BB",212,"AM",19930226,"D2","O",TRUE,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR2",TRUE,"BB",212,"AM",19930226,"D1","O",TRUE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3973",FALSE,"PL",212,"AM",19930226,"G10","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FL3",FALSE,"CG",212,"AM",19930226,"J2","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR4",FALSE,"CG",212,"AM",19930226,"C5","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR3",FALSE,"CG",212,"AM",19930226,"E10","M",FALSE,24.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3975",FALSE,"PL",212,"AM",19930226,"E4","M",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR2",FALSE,"CG",212,"AM",19930226,"I9","M",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3LR1",FALSE,"CG",212,"AM",19930226,"I9","F",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3RR1",FALSE,"CG",212,"AM",19930226,"J9","M",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4129",TRUE,"PM",212,"AM",19930226,"J9","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1LR3",FALSE,"CG",212,"PM",19930226,"C4","M",FALSE,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1LR4",FALSE,"CG",212,"PM",19930226,"C10","F",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3LR4",FALSE,"CG",212,"PM",19930226,"E9","M",FALSE,25.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR3",FALSE,"CG",212,"PM",19930226,"E10","M",FALSE,25.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR2",FALSE,"CG",212,"PM",19930226,"F10","M",FALSE,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1FL1",FALSE,"CG",212,"PM",19930226,"H8","M",FALSE,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3",FALSE,"CG",212,"PM",19930226,"J9","M",FALSE,22.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3998",FALSE,"PL",212,"AM",19930227,"E4","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3909",FALSE,"PL",212,"AM",19930227,"C8","M",FALSE,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3945",FALSE,"PM",213,"AM",19930331,"J6","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3768",FALSE,"PL",213,"AM",19930331,"J5","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4174",TRUE,"PL",213,"AM",19930331,"J5","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3185",FALSE,"TS",213,"AM",19930331,"J4","M",FALSE,87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4172",FALSE,"PM",213,"AM",19930331,"J3","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3948",FALSE,"PL",213,"AM",19930331,"C2","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4147",TRUE,"PL",213,"AM",19930331,"C3","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3972",FALSE,"PL",213,"AM",19930331,"A5","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4181",TRUE,"GV",213,"AM",19930331,"A2","F",FALSE,54.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3996",FALSE,"PM",213,"AM",19930331,"B1","M",FALSE,16.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3944",FALSE,"PL",213,"AM",19930331,"B2","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3909",FALSE,"PL",213,"AM",19930331,"B9","M",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3952",FALSE,"PM",213,"AM",19930331,"B7","F",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3LR4",FALSE,"CG",213,"AM",19930331,"D1","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"3937",FALSE,"PL",213,"AM",19930331,"D5","M",FALSE,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3805",FALSE,"PM",213,"AM",19930331,"F10","M",FALSE,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"FR3LR4",FALSE,"CG",213,"AM",19930331,"F9","M",FALSE,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"4175",TRUE,"PL",213,"AM",19930331,"G2","F",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3679",FALSE,"TS",213,"AM",19930331,"G4","M",FALSE,99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3928",FALSE,"PL",213,"AM",19930331,"G9","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4108",FALSE,"PL",213,"AM",19930331,"G10","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3923",FALSE,"PL",213,"AM",19930331,"H10","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3929",FALSE,"PL",213,"AM",19930331,"I10","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3FL1",FALSE,"CG",213,"AM",19930331,"J9","F",FALSE,23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"4151",TRUE,"PM",213,"AM",19930331,"J8","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4129",FALSE,"PM",213,"AM",19930331,"J7","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3940",FALSE,"PL",213,"AM",19930331,"C6","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4135",TRUE,"PL",213,"AM",19930331,"C8","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3977",FALSE,"PL",213,"AM",19930331,"C10","M",FALSE,17.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"LR3",FALSE,"CG",213,"AM",19930331,"E10","M",FALSE,22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3902",FALSE,"TS",213,"AM",19930331,"E5","M",FALSE,89,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3998",FALSE,"PL",213,"AM",19930331,"E3","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3823",FALSE,"TS",213,"AM",19930331,"H1","M",FALSE,93,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3955",FALSE,"PL",213,"AM",19930331,"H2","M",FALSE,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3921",FALSE,"PL",213,"AM",19930331,"H5","F",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR2",FALSE,"CG",213,"AM",19930331,"H9","M",FALSE,24.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3715",FALSE,"PL",213,"AM",19930331,"I9","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3RR1",FALSE,"CG",213,"AM",19930331,"I8","M",FALSE,27.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3975",FALSE,"PL",213,"AM",19930331,"I7","M",FALSE,17.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3968",FALSE,"PL",213,"AM",19930331,"I1","M",FALSE,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3916",FALSE,"PL",213,"AM",19930331,"J2","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR2",FALSE,"CG",213,"PM",19930331,"F9","M",FALSE,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3RR1",FALSE,"CG",213,"PM",19930331,"E8","M",FALSE,30.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3902",FALSE,"TS",213,"PM",19930331,"H1","M",FALSE,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3715",FALSE,"PL",213,"PM",19930331,"I9","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3LR1",FALSE,"CG",213,"PM",19930331,"I9","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"LR3",FALSE,"CG",213,"PM",19930331,"F9","M",FALSE,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"FR1LR4",FALSE,"CG",213,"PM",19930331,"E10","F",FALSE,21.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"4175",FALSE,"PL",213,"PM",19930331,"G3","M",FALSE,14.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3940",FALSE,"PL",213,"AM",19930401,"C2","M",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"",FALSE,"PL",213,"AM",19930401,"","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3944",FALSE,"PL",213,"AM",19930401,"A2","F",FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3996",FALSE,"PM",213,"AM",19930401,"B1","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4178",TRUE,"PL",213,"AM",19930401,"B2","F",FALSE,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4199",TRUE,"PL",213,"AM",19930401,"A6","F",FALSE,23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"3909",FALSE,"PL",213,"AM",19930401,"B9","M",FALSE,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"4917",TRUE,"PM",213,"AM",19930401,"B7","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3952",FALSE,"PM",213,"AM",19930401,"B6","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3972",FALSE,"PM",213,"AM",19930401,"B6","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3937",FALSE,"PM",213,"AM",19930401,"C6","M",FALSE,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"4135",FALSE,"PL",213,"AM",19930401,"C8","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1LR4",FALSE,"CG",213,"AM",19930401,"D10","F",FALSE,22.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"3977",FALSE,"PL",213,"AM",19930401,"D10","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1LR2",FALSE,"CG",213,"AM",19930401,"D5","M",FALSE,28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"FR3LR4",FALSE,"CG",213,"AM",19930401,"D5","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"4181",FALSE,"GV",213,"AM",19930401,"E4","F",FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3805",FALSE,"PM",213,"AM",19930401,"E6","M",FALSE,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"LR3",FALSE,"CG",213,"AM",19930401,"E9","M",FALSE,27.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3928",FALSE,"PM",213,"AM",19930401,"F10","F",FALSE,22.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1993
"FR3LR4",FALSE,"CG",213,"AM",19930401,"F9","M",FALSE,28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3998",FALSE,"PL",213,"AM",19930401,"F2","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4165",TRUE,"GV",213,"AM",19930401,"G5","F",FALSE,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4175",FALSE,"PM",213,"AM",19930401,"G5","F",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"LR2",FALSE,"CG",213,"AM",19930401,"G9","M",FALSE,23.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3LR1",FALSE,"CG",213,"AM",19930401,"G9","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"3923",FALSE,"PL",213,"AM",19930401,"G10","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4180",FALSE,"PL",213,"AM",19930401,"H10","M",FALSE,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3RR1",FALSE,"CG",213,"AM",19930401,"H9","M",FALSE,27.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"4173",TRUE,"PL",213,"AM",19930401,"H3","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3655",FALSE,"PL",213,"AM",19930401,"H2","M",FALSE,20.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3679",FALSE,"TS",213,"AM",19930401,"H1","M",FALSE,99,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3975",FALSE,"PL",213,"AM",19930401,"I6","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1FL4",FALSE,"CG",213,"AM",19930401,"I9","M",FALSE,22.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4151",FALSE,"PM",213,"AM",19930401,"F10","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4108",FALSE,"PL",213,"AM",19930401,"I10","M",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3929",FALSE,"PL",213,"AM",19930401,"J10","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3715",FALSE,"PM",213,"AM",19930401,"J8","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4129",FALSE,"PM",213,"AM",19930401,"J7","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3768",FALSE,"PL",213,"AM",19930401,"J6","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3921",FALSE,"PL",213,"AM",19930401,"J5","F",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3945",FALSE,"PM",213,"AM",19930401,"J4","M",FALSE,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3916",FALSE,"PM",213,"AM",19930401,"J2","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1LR2",FALSE,"CG",213,"PM",19930401,"D5","M",FALSE,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"LR3",FALSE,"CG",213,"PM",19930401,"E9","M",FALSE,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3942",FALSE,"PL",213,"PM",19930401,"C3","M",FALSE,19.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"4178",FALSE,"PL",213,"PM",19930401,"A2","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"FR3",FALSE,"CG",213,"PM",19930401,"G9","F",FALSE,23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"LR2",FALSE,"CG",213,"PM",19930401,"G9","M",FALSE,23.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"FR3RR1",FALSE,"CG",213,"PM",19930401,"I9","M",FALSE,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"FR3RR1",FALSE,"CG",213,"AM",19930402,"H9","M",FALSE,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4180",FALSE,"PL",213,"AM",19930402,"H10","M",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3715",FALSE,"PL",213,"AM",19930402,"I10","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4011",FALSE,"TS",213,"AM",19930402,"I10","M",FALSE,93,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"FL1FR2",TRUE,"CG",213,"AM",19930402,"I9","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"4151",FALSE,"PL",213,"AM",19930402,"I7","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3921",FALSE,"PL",213,"AM",19930402,"E6","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3954",FALSE,"TS",213,"AM",19930402,"H3","F",FALSE,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3916",FALSE,"PM",213,"AM",19930402,"J2","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4174",FALSE,"PL",213,"AM",19930402,"J4","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR1LR1",TRUE,"CG",213,"AM",19930402,"C2","M",FALSE,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3992",FALSE,"PL",213,"AM",19930402,"A5","F",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3944",FALSE,"PM",213,"AM",19930402,"A3","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"",FALSE,"PM",213,"AM",19930402,"","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3877",FALSE,"PL",213,"AM",19930402,"A2","M",FALSE,24.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"FL1FR1",TRUE,"CG",213,"AM",19930402,"A2","F",FALSE,23.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"4128",TRUE,"PL",213,"AM",19930402,"B2","M",FALSE,19.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3937",FALSE,"PM",213,"AM",19930402,"B7","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3999",FALSE,"PM",213,"AM",19930402,"B7","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4167",FALSE,"PM",213,"AM",19930402,"C7","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4134",TRUE,"PL",213,"AM",19930402,"C8","F",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3977",FALSE,"PL",213,"AM",19930402,"C8","M",FALSE,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"LR3",FALSE,"CG",213,"AM",19930402,"E9","M",FALSE,27.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3805",FALSE,"PM",213,"AM",19930402,"E6","M",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3998",FALSE,"PL",213,"AM",19930402,"F2","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3679",FALSE,"TS",213,"AM",19930402,"E4","M",FALSE,99,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3902",FALSE,"TS",213,"AM",19930402,"H1","M",FALSE,81,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3968",FALSE,"PL",213,"AM",19930402,"H3","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3955",FALSE,"PL",213,"AM",19930402,"H6","M",FALSE,22.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3768",FALSE,"PM",213,"AM",19930402,"J6","M",FALSE,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3948",FALSE,"PL",213,"AM",19930402,"D4","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4135",FALSE,"PL",213,"AM",19930402,"D8","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3976",FALSE,"PM",213,"AM",19930402,"D10","F",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FL1LR3",TRUE,"BB",213,"AM",19930402,"D10","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3928",FALSE,"PL",213,"AM",19930402,"F10","F",FALSE,22.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1993
"FR1LR4",FALSE,"CG",213,"AM",19930402,"F10","F",FALSE,22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"LR2",FALSE,"CG",213,"AM",19930402,"F9","M",FALSE,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"4175",FALSE,"PL",213,"AM",19930402,"F6","F",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3815",FALSE,"TS",213,"AM",19930402,"G7","M",FALSE,98,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"LR4",FALSE,"CG",213,"AM",19930402,"G9","M",FALSE,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"4148",TRUE,"PL",213,"AM",19930402,"J10","M",FALSE,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3929",FALSE,"PM",213,"AM",19930402,"J10","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"FR1FL4",FALSE,"CG",213,"AM",19930402,"J9","M",FALSE,25.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"FR3LR1",FALSE,"CG",213,"AM",19930402,"J9","F",FALSE,25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"4158",FALSE,"PL",213,"AM",19930402,"J8","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"4129",FALSE,"PM",213,"AM",19930402,"J7","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"3975",FALSE,"PM",213,"AM",19930402,"J5","M",FALSE,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"4165",FALSE,"GV",213,"AM",19930402,"J1","F",FALSE,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3RR1",FALSE,"CG",214,"AM",19930428,"E9","F",FALSE,28.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FR3LR4",FALSE,"CG",214,"AM",19930428,"E9","M",FALSE,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3940",FALSE,"PL",214,"AM",19930428,"C2","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
"FL3",TRUE,"NI",214,"AM",19930428,"B3","M",FALSE,18.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3972",FALSE,"PL",214,"AM",19930428,"B4","F",FALSE,22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"4135",FALSE,"PL",214,"AM",19930428,"B8","F",FALSE,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1993
"3909",FALSE,"PL",214,"AM",19930428,"B10","M",FALSE,21.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"3977",FALSE,"PL",214,"AM",19930428,"A10","M",FALSE,18.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1993
"4178",FALSE,"PL",214,"AM",19930428,"A4","F",FALSE,25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1993
"4152",TRUE,"PM",214,"AM",19930428,"A3","M",FALSE,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1993
"3992",FALSE,"PL",214,"AM",19930428,"A3","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1993
