"unique","elev.point","elev.mean","elev.var"
10438,300,318.153082919915,33865.926929521
10439,300,318.153082919915,33865.926929521
10440,300,318.153082919915,33865.926929521
10441,300,318.153082919915,33865.926929521
10442,300,318.153082919915,33865.926929521
10443,300,318.153082919915,33865.926929521
10444,300,318.153082919915,33865.926929521
10445,374,327.524011299435,29751.0548806894
10446,374,327.524011299435,29751.0548806894
10447,374,327.524011299435,29751.0548806894
10448,374,327.524011299435,29751.0548806894
10449,374,327.524011299435,29751.0548806894
10450,374,327.524011299435,29751.0548806894
10451,374,327.524011299435,29751.0548806894
10452,374,327.524011299435,29751.0548806894
10453,374,327.524011299435,29751.0548806894
10454,374,327.524011299435,29751.0548806894
10455,374,327.524011299435,29751.0548806894
10456,374,327.524011299435,29751.0548806894
10457,374,327.524011299435,29751.0548806894
10458,374,327.524011299435,29751.0548806894
10459,374,327.524011299435,29751.0548806894
10460,374,327.524011299435,29751.0548806894
10461,374,327.524011299435,29751.0548806894
10462,374,327.524011299435,29751.0548806894
10463,265,261.830856334041,20500.1943891425
10464,265,261.830856334041,20500.1943891425
10465,265,261.830856334041,20500.1943891425
10466,265,261.830856334041,20500.1943891425
10467,265,261.830856334041,20500.1943891425
10468,265,261.830856334041,20500.1943891425
10469,265,261.830856334041,20500.1943891425
10470,265,261.830856334041,20500.1943891425
10471,265,261.830856334041,20500.1943891425
10472,265,261.830856334041,20500.1943891425
10473,265,261.830856334041,20500.1943891425
10474,265,261.830856334041,20500.1943891425
10475,265,261.830856334041,20500.1943891425
10476,265,261.830856334041,20500.1943891425
10477,265,261.830856334041,20500.1943891425
10478,265,261.830856334041,20500.1943891425
10479,265,261.830856334041,20500.1943891425
10480,265,261.830856334041,20500.1943891425
10481,234,330.861435136091,34696.5479782791
10482,234,330.861435136091,34696.5479782791
10483,234,330.861435136091,34696.5479782791
10484,234,330.861435136091,34696.5479782791
10485,234,330.861435136091,34696.5479782791
10486,234,330.861435136091,34696.5479782791
10487,234,330.861435136091,34696.5479782791
10488,234,330.861435136091,34696.5479782791
10489,234,330.861435136091,34696.5479782791
10490,234,330.861435136091,34696.5479782791
10491,234,330.861435136091,34696.5479782791
10492,234,330.861435136091,34696.5479782791
10493,234,330.861435136091,34696.5479782791
10494,234,330.861435136091,34696.5479782791
10495,234,330.861435136091,34696.5479782791
10496,234,330.861435136091,34696.5479782791
10497,234,330.861435136091,34696.5479782791
10498,234,330.861435136091,34696.5479782791
10499,260,281.827317763624,18753.1524711747
10500,260,281.827317763624,18753.1524711747
10501,260,281.827317763624,18753.1524711747
10502,260,281.827317763624,18753.1524711747
10503,260,281.827317763624,18753.1524711747
10504,260,281.827317763624,18753.1524711747
10505,260,281.827317763624,18753.1524711747
10506,260,281.827317763624,18753.1524711747
10507,260,281.827317763624,18753.1524711747
10508,260,281.827317763624,18753.1524711747
10509,260,281.827317763624,18753.1524711747
10510,260,281.827317763624,18753.1524711747
10511,260,281.827317763624,18753.1524711747
10512,260,281.827317763624,18753.1524711747
10513,260,281.827317763624,18753.1524711747
10514,260,281.827317763624,18753.1524711747
10515,260,281.827317763624,18753.1524711747
10516,260,281.827317763624,18753.1524711747
10517,253,303.348211122919,21649.9180398534
10518,253,303.348211122919,21649.9180398534
10519,253,303.348211122919,21649.9180398534
10520,253,303.348211122919,21649.9180398534
10521,253,303.348211122919,21649.9180398534
10522,253,303.348211122919,21649.9180398534
10523,253,303.348211122919,21649.9180398534
10524,253,303.348211122919,21649.9180398534
10525,253,303.348211122919,21649.9180398534
10526,253,303.348211122919,21649.9180398534
10527,253,303.348211122919,21649.9180398534
10528,253,303.348211122919,21649.9180398534
10529,253,303.348211122919,21649.9180398534
10530,253,303.348211122919,21649.9180398534
10531,253,303.348211122919,21649.9180398534
10532,253,303.348211122919,21649.9180398534
10533,253,303.348211122919,21649.9180398534
10534,253,303.348211122919,21649.9180398534
10535,1340,1343.76062322946,509159.898045095
10536,1340,1343.76062322946,509159.898045095
10537,1340,1343.76062322946,509159.898045095
10538,1340,1343.76062322946,509159.898045095
10539,1340,1343.76062322946,509159.898045095
10540,1340,1343.76062322946,509159.898045095
10541,1340,1343.76062322946,509159.898045095
10542,1340,1343.76062322946,509159.898045095
10543,1340,1343.76062322946,509159.898045095
10544,1340,1343.76062322946,509159.898045095
10545,1340,1343.76062322946,509159.898045095
10546,1340,1343.76062322946,509159.898045095
10547,1340,1343.76062322946,509159.898045095
10548,1340,1343.76062322946,509159.898045095
10549,1340,1343.76062322946,509159.898045095
10550,1340,1343.76062322946,509159.898045095
10551,1340,1343.76062322946,509159.898045095
10552,1340,1343.76062322946,509159.898045095
10553,122,200.030879712747,18850.4976093192
10554,122,200.030879712747,18850.4976093192
10555,122,200.030879712747,18850.4976093192
10556,122,200.030879712747,18850.4976093192
10557,122,200.030879712747,18850.4976093192
10558,122,200.030879712747,18850.4976093192
10559,122,200.030879712747,18850.4976093192
10560,122,200.030879712747,18850.4976093192
10561,122,200.030879712747,18850.4976093192
10562,122,200.030879712747,18850.4976093192
10563,122,200.030879712747,18850.4976093192
10564,122,200.030879712747,18850.4976093192
10565,122,200.030879712747,18850.4976093192
10566,122,200.030879712747,18850.4976093192
10567,122,200.030879712747,18850.4976093192
10568,122,200.030879712747,18850.4976093192
10569,122,200.030879712747,18850.4976093192
10570,122,200.030879712747,18850.4976093192
10571,387,228.879957507082,21816.5215393535
10572,387,228.879957507082,21816.5215393535
10573,387,228.879957507082,21816.5215393535
10574,387,228.879957507082,21816.5215393535
10575,387,228.879957507082,21816.5215393535
10576,387,228.879957507082,21816.5215393535
10577,387,228.879957507082,21816.5215393535
10578,387,228.879957507082,21816.5215393535
10579,387,228.879957507082,21816.5215393535
10580,387,228.879957507082,21816.5215393535
10581,387,228.879957507082,21816.5215393535
10582,387,228.879957507082,21816.5215393535
10583,387,228.879957507082,21816.5215393535
10584,387,228.879957507082,21816.5215393535
10585,387,228.879957507082,21816.5215393535
10586,387,228.879957507082,21816.5215393535
10587,387,228.879957507082,21816.5215393535
10588,387,228.879957507082,21816.5215393535
10589,390,535.95518701482,92619.8635046773
10590,390,535.95518701482,92619.8635046773
10591,390,535.95518701482,92619.8635046773
10592,390,535.95518701482,92619.8635046773
10593,390,535.95518701482,92619.8635046773
10594,390,535.95518701482,92619.8635046773
10595,390,535.95518701482,92619.8635046773
10596,390,535.95518701482,92619.8635046773
10597,390,535.95518701482,92619.8635046773
10598,390,535.95518701482,92619.8635046773
10599,390,535.95518701482,92619.8635046773
10600,390,535.95518701482,92619.8635046773
10601,390,535.95518701482,92619.8635046773
10602,390,535.95518701482,92619.8635046773
10603,390,535.95518701482,92619.8635046773
10604,390,535.95518701482,92619.8635046773
10605,390,535.95518701482,92619.8635046773
10606,390,535.95518701482,92619.8635046773
10607,893,1005.74247254694,331607.22954555
10608,893,1005.74247254694,331607.22954555
10609,893,1005.74247254694,331607.22954555
10610,893,1005.74247254694,331607.22954555
10611,893,1005.74247254694,331607.22954555
10612,893,1005.74247254694,331607.22954555
10613,893,1005.74247254694,331607.22954555
10614,893,1005.74247254694,331607.22954555
10615,893,1005.74247254694,331607.22954555
10616,893,1005.74247254694,331607.22954555
10617,893,1005.74247254694,331607.22954555
10618,893,1005.74247254694,331607.22954555
10619,893,1005.74247254694,331607.22954555
10620,893,1005.74247254694,331607.22954555
10621,893,1005.74247254694,331607.22954555
10622,893,1005.74247254694,331607.22954555
10623,893,1005.74247254694,331607.22954555
10624,893,1005.74247254694,331607.22954555
10625,244,342.491507430998,32456.5494853729
10626,244,342.491507430998,32456.5494853729
10627,244,342.491507430998,32456.5494853729
10628,244,342.491507430998,32456.5494853729
10629,244,342.491507430998,32456.5494853729
10630,244,342.491507430998,32456.5494853729
10631,244,342.491507430998,32456.5494853729
10632,244,342.491507430998,32456.5494853729
10633,244,342.491507430998,32456.5494853729
10634,244,342.491507430998,32456.5494853729
10635,244,342.491507430998,32456.5494853729
10636,244,342.491507430998,32456.5494853729
10637,244,342.491507430998,32456.5494853729
10638,244,342.491507430998,32456.5494853729
10639,244,342.491507430998,32456.5494853729
10640,244,342.491507430998,32456.5494853729
10641,244,342.491507430998,32456.5494853729
10642,244,342.491507430998,32456.5494853729
10643,329,222.068221986568,19274.8599127145
10644,329,222.068221986568,19274.8599127145
10645,329,222.068221986568,19274.8599127145
10646,329,222.068221986568,19274.8599127145
10647,329,222.068221986568,19274.8599127145
10648,329,222.068221986568,19274.8599127145
10649,329,222.068221986568,19274.8599127145
10650,329,222.068221986568,19274.8599127145
10651,329,222.068221986568,19274.8599127145
10652,329,222.068221986568,19274.8599127145
10653,329,222.068221986568,19274.8599127145
10654,329,222.068221986568,19274.8599127145
10655,329,222.068221986568,19274.8599127145
10656,329,222.068221986568,19274.8599127145
10657,329,222.068221986568,19274.8599127145
10658,329,222.068221986568,19274.8599127145
10659,329,222.068221986568,19274.8599127145
10660,329,222.068221986568,19274.8599127145
10661,260,216.306296691569,20646.2823055333
10662,260,216.306296691569,20646.2823055333
10663,260,216.306296691569,20646.2823055333
10664,260,216.306296691569,20646.2823055333
10665,260,216.306296691569,20646.2823055333
10666,260,216.306296691569,20646.2823055333
10667,260,216.306296691569,20646.2823055333
10668,260,216.306296691569,20646.2823055333
10669,260,216.306296691569,20646.2823055333
10670,260,216.306296691569,20646.2823055333
10671,260,216.306296691569,20646.2823055333
10672,260,216.306296691569,20646.2823055333
10673,260,216.306296691569,20646.2823055333
10674,260,216.306296691569,20646.2823055333
10675,260,216.306296691569,20646.2823055333
10676,260,216.306296691569,20646.2823055333
10677,260,216.306296691569,20646.2823055333
10678,260,216.306296691569,20646.2823055333
10679,271,213.636266855926,19631.9006650789
10680,271,213.636266855926,19631.9006650789
10681,271,213.636266855926,19631.9006650789
10682,271,213.636266855926,19631.9006650789
10683,271,213.636266855926,19631.9006650789
10684,271,213.636266855926,19631.9006650789
10685,271,213.636266855926,19631.9006650789
10686,271,213.636266855926,19631.9006650789
10687,271,213.636266855926,19631.9006650789
10688,271,213.636266855926,19631.9006650789
10689,271,213.636266855926,19631.9006650789
10690,271,213.636266855926,19631.9006650789
10691,271,213.636266855926,19631.9006650789
10692,271,213.636266855926,19631.9006650789
10693,271,213.636266855926,19631.9006650789
10694,271,213.636266855926,19631.9006650789
10695,271,213.636266855926,19631.9006650789
10696,271,213.636266855926,19631.9006650789
10697,360,295.210489014883,15189.2715241138
10698,360,295.210489014883,15189.2715241138
10699,360,295.210489014883,15189.2715241138
10700,360,295.210489014883,15189.2715241138
10701,360,295.210489014883,15189.2715241138
10702,360,295.210489014883,15189.2715241138
10703,360,295.210489014883,15189.2715241138
10704,360,295.210489014883,15189.2715241138
10705,360,295.210489014883,15189.2715241138
10706,360,295.210489014883,15189.2715241138
10707,360,295.210489014883,15189.2715241138
10708,360,295.210489014883,15189.2715241138
10709,360,295.210489014883,15189.2715241138
10710,360,295.210489014883,15189.2715241138
10711,360,295.210489014883,15189.2715241138
10712,360,295.210489014883,15189.2715241138
10713,360,295.210489014883,15189.2715241138
10714,360,295.210489014883,15189.2715241138
10715,188,298.804394046775,18282.1637807564
10716,188,298.804394046775,18282.1637807564
10717,188,298.804394046775,18282.1637807564
10718,188,298.804394046775,18282.1637807564
10719,188,298.804394046775,18282.1637807564
10720,188,298.804394046775,18282.1637807564
10721,188,298.804394046775,18282.1637807564
10722,188,298.804394046775,18282.1637807564
10723,188,298.804394046775,18282.1637807564
10724,188,298.804394046775,18282.1637807564
10725,188,298.804394046775,18282.1637807564
10726,188,298.804394046775,18282.1637807564
10727,188,298.804394046775,18282.1637807564
10728,188,298.804394046775,18282.1637807564
10729,188,298.804394046775,18282.1637807564
10730,188,298.804394046775,18282.1637807564
10731,188,298.804394046775,18282.1637807564
10732,188,298.804394046775,18282.1637807564
10733,302,300.184528034067,18727.2020040548
10734,302,300.184528034067,18727.2020040548
10735,302,300.184528034067,18727.2020040548
10736,302,300.184528034067,18727.2020040548
10737,302,300.184528034067,18727.2020040548
10738,302,300.184528034067,18727.2020040548
10739,302,300.184528034067,18727.2020040548
10740,302,300.184528034067,18727.2020040548
10741,302,300.184528034067,18727.2020040548
10742,302,300.184528034067,18727.2020040548
10743,302,300.184528034067,18727.2020040548
10744,302,300.184528034067,18727.2020040548
10745,302,300.184528034067,18727.2020040548
10746,302,300.184528034067,18727.2020040548
10747,302,300.184528034067,18727.2020040548
10748,302,300.184528034067,18727.2020040548
10749,302,300.184528034067,18727.2020040548
10750,302,300.184528034067,18727.2020040548
10751,112,300.366796736431,22284.817151233
10752,112,300.366796736431,22284.817151233
10753,112,300.366796736431,22284.817151233
10754,112,300.366796736431,22284.817151233
10755,112,300.366796736431,22284.817151233
10756,112,300.366796736431,22284.817151233
10757,112,300.366796736431,22284.817151233
10758,112,300.366796736431,22284.817151233
10759,112,300.366796736431,22284.817151233
10760,112,300.366796736431,22284.817151233
10761,112,300.366796736431,22284.817151233
10762,112,300.366796736431,22284.817151233
10763,112,300.366796736431,22284.817151233
10764,112,300.366796736431,22284.817151233
10765,112,300.366796736431,22284.817151233
10766,112,300.366796736431,22284.817151233
10767,112,300.366796736431,22284.817151233
10768,112,300.366796736431,22284.817151233
10769,92,299.673397095289,21778.9017973501
10770,92,299.673397095289,21778.9017973501
10771,92,299.673397095289,21778.9017973501
10772,92,299.673397095289,21778.9017973501
10773,92,299.673397095289,21778.9017973501
10774,92,299.673397095289,21778.9017973501
10775,92,299.673397095289,21778.9017973501
10776,92,299.673397095289,21778.9017973501
10777,92,299.673397095289,21778.9017973501
10778,92,299.673397095289,21778.9017973501
10779,92,299.673397095289,21778.9017973501
10780,92,299.673397095289,21778.9017973501
10781,92,299.673397095289,21778.9017973501
10782,92,299.673397095289,21778.9017973501
10783,92,299.673397095289,21778.9017973501
10784,92,299.673397095289,21778.9017973501
10785,92,299.673397095289,21778.9017973501
10786,92,299.673397095289,21778.9017973501
10787,168,303.374070138151,21133.0535017484
10788,168,303.374070138151,21133.0535017484
10789,168,303.374070138151,21133.0535017484
10790,168,303.374070138151,21133.0535017484
10791,168,303.374070138151,21133.0535017484
10792,168,303.374070138151,21133.0535017484
10793,168,303.374070138151,21133.0535017484
10794,168,303.374070138151,21133.0535017484
10795,168,303.374070138151,21133.0535017484
10796,168,303.374070138151,21133.0535017484
10797,168,303.374070138151,21133.0535017484
10798,168,303.374070138151,21133.0535017484
10799,168,303.374070138151,21133.0535017484
10800,168,303.374070138151,21133.0535017484
10801,168,303.374070138151,21133.0535017484
10802,168,303.374070138151,21133.0535017484
10803,168,303.374070138151,21133.0535017484
10804,168,303.374070138151,21133.0535017484
10805,201,295.222576079264,14130.932035273
10806,201,295.222576079264,14130.932035273
10807,201,295.222576079264,14130.932035273
10808,201,295.222576079264,14130.932035273
10809,201,295.222576079264,14130.932035273
10810,201,295.222576079264,14130.932035273
10811,201,295.222576079264,14130.932035273
10812,201,295.222576079264,14130.932035273
10813,201,295.222576079264,14130.932035273
10814,201,295.222576079264,14130.932035273
10815,201,295.222576079264,14130.932035273
10816,201,295.222576079264,14130.932035273
10817,201,295.222576079264,14130.932035273
10818,201,295.222576079264,14130.932035273
10819,201,295.222576079264,14130.932035273
10820,201,295.222576079264,14130.932035273
10821,201,295.222576079264,14130.932035273
10822,201,295.222576079264,14130.932035273
10823,255,289.122080679406,12278.3288078462
10824,255,289.122080679406,12278.3288078462
10825,255,289.122080679406,12278.3288078462
10826,255,289.122080679406,12278.3288078462
10827,255,289.122080679406,12278.3288078462
10828,255,289.122080679406,12278.3288078462
10829,255,289.122080679406,12278.3288078462
10830,255,289.122080679406,12278.3288078462
10831,255,289.122080679406,12278.3288078462
10832,255,289.122080679406,12278.3288078462
10833,255,289.122080679406,12278.3288078462
10834,255,289.122080679406,12278.3288078462
10835,255,289.122080679406,12278.3288078462
10836,255,289.122080679406,12278.3288078462
10837,255,289.122080679406,12278.3288078462
10838,255,289.122080679406,12278.3288078462
10839,255,289.122080679406,12278.3288078462
10840,255,289.122080679406,12278.3288078462
10841,146,315.88110403397,18722.6216109577
10842,146,315.88110403397,18722.6216109577
10843,146,315.88110403397,18722.6216109577
10844,146,315.88110403397,18722.6216109577
10845,146,315.88110403397,18722.6216109577
10846,146,315.88110403397,18722.6216109577
10847,146,315.88110403397,18722.6216109577
10848,146,315.88110403397,18722.6216109577
10849,146,315.88110403397,18722.6216109577
10850,146,315.88110403397,18722.6216109577
10851,146,315.88110403397,18722.6216109577
10852,146,315.88110403397,18722.6216109577
10853,146,315.88110403397,18722.6216109577
10854,146,315.88110403397,18722.6216109577
10855,146,315.88110403397,18722.6216109577
10856,146,315.88110403397,18722.6216109577
10857,146,315.88110403397,18722.6216109577
10858,146,315.88110403397,18722.6216109577
10859,354,310.24540311174,17636.4420552672
10860,354,310.24540311174,17636.4420552672
10861,354,310.24540311174,17636.4420552672
10862,354,310.24540311174,17636.4420552672
10863,354,310.24540311174,17636.4420552672
10864,354,310.24540311174,17636.4420552672
10865,354,310.24540311174,17636.4420552672
10866,354,310.24540311174,17636.4420552672
10867,354,310.24540311174,17636.4420552672
10868,354,310.24540311174,17636.4420552672
10869,354,310.24540311174,17636.4420552672
10870,354,310.24540311174,17636.4420552672
10871,354,310.24540311174,17636.4420552672
10872,354,310.24540311174,17636.4420552672
10873,354,310.24540311174,17636.4420552672
10874,354,310.24540311174,17636.4420552672
10875,354,310.24540311174,17636.4420552672
10876,354,310.24540311174,17636.4420552672
10877,251,290.998230714791,12860.2014127977
10878,251,290.998230714791,12860.2014127977
10879,251,290.998230714791,12860.2014127977
10880,251,290.998230714791,12860.2014127977
10881,251,290.998230714791,12860.2014127977
10882,251,290.998230714791,12860.2014127977
10883,251,290.998230714791,12860.2014127977
10884,251,290.998230714791,12860.2014127977
10885,251,290.998230714791,12860.2014127977
10886,251,290.998230714791,12860.2014127977
10887,251,290.998230714791,12860.2014127977
10888,251,290.998230714791,12860.2014127977
10889,251,290.998230714791,12860.2014127977
10890,251,290.998230714791,12860.2014127977
10891,251,290.998230714791,12860.2014127977
10892,251,290.998230714791,12860.2014127977
10893,251,290.998230714791,12860.2014127977
10894,251,290.998230714791,12860.2014127977
10895,200,272.347487615004,8887.82823616356
10896,200,272.347487615004,8887.82823616356
10897,200,272.347487615004,8887.82823616356
10898,200,272.347487615004,8887.82823616356
10899,200,272.347487615004,8887.82823616356
10900,200,272.347487615004,8887.82823616356
10901,200,272.347487615004,8887.82823616356
10902,200,272.347487615004,8887.82823616356
10903,200,272.347487615004,8887.82823616356
10904,200,272.347487615004,8887.82823616356
10905,200,272.347487615004,8887.82823616356
10906,200,272.347487615004,8887.82823616356
10907,200,272.347487615004,8887.82823616356
10908,200,272.347487615004,8887.82823616356
10909,200,272.347487615004,8887.82823616356
10910,200,272.347487615004,8887.82823616356
10911,200,272.347487615004,8887.82823616356
10912,200,272.347487615004,8887.82823616356
10913,358,340.290928419561,5998.62465358651
10914,358,340.290928419561,5998.62465358651
10915,358,340.290928419561,5998.62465358651
10916,358,340.290928419561,5998.62465358651
10917,358,340.290928419561,5998.62465358651
10918,358,340.290928419561,5998.62465358651
10919,358,340.290928419561,5998.62465358651
10920,358,340.290928419561,5998.62465358651
10921,358,340.290928419561,5998.62465358651
10922,358,340.290928419561,5998.62465358651
10923,358,340.290928419561,5998.62465358651
10924,358,340.290928419561,5998.62465358651
10925,358,340.290928419561,5998.62465358651
10926,358,340.290928419561,5998.62465358651
10927,358,340.290928419561,5998.62465358651
10928,358,340.290928419561,5998.62465358651
10929,358,340.290928419561,5998.62465358651
10930,358,340.290928419561,5998.62465358651
10931,338,355.444248412138,6061.76833436255
10932,338,355.444248412138,6061.76833436255
10933,338,355.444248412138,6061.76833436255
10934,338,355.444248412138,6061.76833436255
10935,338,355.444248412138,6061.76833436255
10936,338,355.444248412138,6061.76833436255
10937,338,355.444248412138,6061.76833436255
10938,338,355.444248412138,6061.76833436255
10939,338,355.444248412138,6061.76833436255
10940,338,355.444248412138,6061.76833436255
10941,338,355.444248412138,6061.76833436255
10942,338,355.444248412138,6061.76833436255
10943,338,355.444248412138,6061.76833436255
10944,338,355.444248412138,6061.76833436255
10945,338,355.444248412138,6061.76833436255
10946,338,355.444248412138,6061.76833436255
10947,338,355.444248412138,6061.76833436255
10948,338,355.444248412138,6061.76833436255
10949,174,310.147494707128,21455.3704014163
10950,174,310.147494707128,21455.3704014163
10951,174,310.147494707128,21455.3704014163
10952,174,310.147494707128,21455.3704014163
10953,174,310.147494707128,21455.3704014163
10954,174,310.147494707128,21455.3704014163
10955,174,310.147494707128,21455.3704014163
10956,174,310.147494707128,21455.3704014163
10957,174,310.147494707128,21455.3704014163
10958,174,310.147494707128,21455.3704014163
10959,174,310.147494707128,21455.3704014163
10960,174,310.147494707128,21455.3704014163
10961,174,310.147494707128,21455.3704014163
10962,174,310.147494707128,21455.3704014163
10963,174,310.147494707128,21455.3704014163
10964,174,310.147494707128,21455.3704014163
10965,174,310.147494707128,21455.3704014163
10966,174,310.147494707128,21455.3704014163
10967,218,302.708524938097,19002.2398529897
10968,218,302.708524938097,19002.2398529897
10969,218,302.708524938097,19002.2398529897
10970,218,302.708524938097,19002.2398529897
10971,218,302.708524938097,19002.2398529897
10972,218,302.708524938097,19002.2398529897
10973,218,302.708524938097,19002.2398529897
10974,218,302.708524938097,19002.2398529897
10975,218,302.708524938097,19002.2398529897
10976,218,302.708524938097,19002.2398529897
10977,218,302.708524938097,19002.2398529897
10978,218,302.708524938097,19002.2398529897
10979,218,302.708524938097,19002.2398529897
10980,218,302.708524938097,19002.2398529897
10981,218,302.708524938097,19002.2398529897
10982,218,302.708524938097,19002.2398529897
10983,218,302.708524938097,19002.2398529897
10984,218,302.708524938097,19002.2398529897
10985,242,301.032792665726,16287.2768784064
10986,242,301.032792665726,16287.2768784064
10987,242,301.032792665726,16287.2768784064
10988,242,301.032792665726,16287.2768784064
10989,242,301.032792665726,16287.2768784064
10990,242,301.032792665726,16287.2768784064
10991,242,301.032792665726,16287.2768784064
10992,242,301.032792665726,16287.2768784064
10993,242,301.032792665726,16287.2768784064
10994,242,301.032792665726,16287.2768784064
10995,242,301.032792665726,16287.2768784064
10996,242,301.032792665726,16287.2768784064
10997,242,301.032792665726,16287.2768784064
10998,242,301.032792665726,16287.2768784064
10999,242,301.032792665726,16287.2768784064
11000,242,301.032792665726,16287.2768784064
11001,242,301.032792665726,16287.2768784064
11002,242,301.032792665726,16287.2768784064
11003,346,300.176076217361,14740.836970691
11004,346,300.176076217361,14740.836970691
11005,346,300.176076217361,14740.836970691
11006,346,300.176076217361,14740.836970691
11007,346,300.176076217361,14740.836970691
11008,346,300.176076217361,14740.836970691
11009,346,300.176076217361,14740.836970691
11010,346,300.176076217361,14740.836970691
11011,346,300.176076217361,14740.836970691
11012,346,300.176076217361,14740.836970691
11013,346,300.176076217361,14740.836970691
11014,346,300.176076217361,14740.836970691
11015,346,300.176076217361,14740.836970691
11016,346,300.176076217361,14740.836970691
11017,346,300.176076217361,14740.836970691
11018,346,300.176076217361,14740.836970691
11019,346,300.176076217361,14740.836970691
11020,346,300.176076217361,14740.836970691
11021,186,255.942239546421,8082.35929990998
11022,186,255.942239546421,8082.35929990998
11023,186,255.942239546421,8082.35929990998
11024,186,255.942239546421,8082.35929990998
11025,186,255.942239546421,8082.35929990998
11026,186,255.942239546421,8082.35929990998
11027,186,255.942239546421,8082.35929990998
11028,186,255.942239546421,8082.35929990998
11029,186,255.942239546421,8082.35929990998
11030,186,255.942239546421,8082.35929990998
11031,186,255.942239546421,8082.35929990998
11032,186,255.942239546421,8082.35929990998
11033,186,255.942239546421,8082.35929990998
11034,186,255.942239546421,8082.35929990998
11035,186,255.942239546421,8082.35929990998
11036,186,255.942239546421,8082.35929990998
11037,186,255.942239546421,8082.35929990998
11038,186,255.942239546421,8082.35929990998
11039,235,298.879901095019,18321.6816842305
11040,235,298.879901095019,18321.6816842305
11041,235,298.879901095019,18321.6816842305
11042,235,298.879901095019,18321.6816842305
11043,235,298.879901095019,18321.6816842305
11044,235,298.879901095019,18321.6816842305
11045,235,298.879901095019,18321.6816842305
11046,235,298.879901095019,18321.6816842305
11047,235,298.879901095019,18321.6816842305
11048,235,298.879901095019,18321.6816842305
11049,235,298.879901095019,18321.6816842305
11050,235,298.879901095019,18321.6816842305
11051,235,298.879901095019,18321.6816842305
11052,235,298.879901095019,18321.6816842305
11053,235,298.879901095019,18321.6816842305
11054,235,298.879901095019,18321.6816842305
11055,235,298.879901095019,18321.6816842305
11056,235,298.879901095019,18321.6816842305
11057,356,296.775776836158,16079.8398510388
11058,356,296.775776836158,16079.8398510388
11059,356,296.775776836158,16079.8398510388
11060,356,296.775776836158,16079.8398510388
11061,356,296.775776836158,16079.8398510388
11062,356,296.775776836158,16079.8398510388
11063,356,296.775776836158,16079.8398510388
11064,356,296.775776836158,16079.8398510388
11065,356,296.775776836158,16079.8398510388
11066,356,296.775776836158,16079.8398510388
11067,356,296.775776836158,16079.8398510388
11068,356,296.775776836158,16079.8398510388
11069,356,296.775776836158,16079.8398510388
11070,356,296.775776836158,16079.8398510388
11071,356,296.775776836158,16079.8398510388
11072,356,296.775776836158,16079.8398510388
11073,356,296.775776836158,16079.8398510388
11074,356,296.775776836158,16079.8398510388
11075,119,303.402689313517,20923.5461024995
11076,119,303.402689313517,20923.5461024995
11077,119,303.402689313517,20923.5461024995
11078,119,303.402689313517,20923.5461024995
11079,119,303.402689313517,20923.5461024995
11080,119,303.402689313517,20923.5461024995
11081,119,303.402689313517,20923.5461024995
11082,119,303.402689313517,20923.5461024995
11083,119,303.402689313517,20923.5461024995
11084,119,303.402689313517,20923.5461024995
11085,119,303.402689313517,20923.5461024995
11086,119,303.402689313517,20923.5461024995
11087,119,303.402689313517,20923.5461024995
11088,119,303.402689313517,20923.5461024995
11089,119,303.402689313517,20923.5461024995
11090,119,303.402689313517,20923.5461024995
11091,119,303.402689313517,20923.5461024995
11092,119,303.402689313517,20923.5461024995
11093,224,297.700283085633,14818.858456557
11094,224,297.700283085633,14818.858456557
11095,224,297.700283085633,14818.858456557
11096,224,297.700283085633,14818.858456557
11097,224,297.700283085633,14818.858456557
11098,224,297.700283085633,14818.858456557
11099,224,297.700283085633,14818.858456557
11100,224,297.700283085633,14818.858456557
11101,224,297.700283085633,14818.858456557
11102,224,297.700283085633,14818.858456557
11103,224,297.700283085633,14818.858456557
11104,224,297.700283085633,14818.858456557
11105,224,297.700283085633,14818.858456557
11106,224,297.700283085633,14818.858456557
11107,224,297.700283085633,14818.858456557
11108,224,297.700283085633,14818.858456557
11109,224,297.700283085633,14818.858456557
11110,224,297.700283085633,14818.858456557
11111,94,318.938428874735,20092.1703669466
11112,94,318.938428874735,20092.1703669466
11113,94,318.938428874735,20092.1703669466
11114,94,318.938428874735,20092.1703669466
11115,94,318.938428874735,20092.1703669466
11116,94,318.938428874735,20092.1703669466
11117,94,318.938428874735,20092.1703669466
11118,94,318.938428874735,20092.1703669466
11119,94,318.938428874735,20092.1703669466
11120,94,318.938428874735,20092.1703669466
11121,94,318.938428874735,20092.1703669466
11122,94,318.938428874735,20092.1703669466
11123,94,318.938428874735,20092.1703669466
11124,94,318.938428874735,20092.1703669466
11125,94,318.938428874735,20092.1703669466
11126,94,318.938428874735,20092.1703669466
11127,94,318.938428874735,20092.1703669466
11128,94,318.938428874735,20092.1703669466
11129,305,299.150636492221,18357.0321290606
11130,305,299.150636492221,18357.0321290606
11131,305,299.150636492221,18357.0321290606
11132,305,299.150636492221,18357.0321290606
11133,305,299.150636492221,18357.0321290606
11134,305,299.150636492221,18357.0321290606
11135,305,299.150636492221,18357.0321290606
11136,305,299.150636492221,18357.0321290606
11137,305,299.150636492221,18357.0321290606
11138,305,299.150636492221,18357.0321290606
11139,305,299.150636492221,18357.0321290606
