"datasetID","site","numTrans33","numTrans25","numTrans10","numCore","n","perTrans33","perTrans25","perTrans10","meanOcc"
258,"maxgrain_4BF_138",9,9,0,2,15,0.6,0.6,0,0.316666666666667
258,"maxgrain_4BF_142",5,5,0,3,9,0.555555555555556,0.555555555555556,0,0.407407407407407
258,"maxgrain_4BF_144",10,7,0,3,13,0.769230769230769,0.538461538461538,0,0.324786324786325
258,"maxgrain_4BF_18",9,9,0,0,12,0.75,0.75,0,0.28125
258,"maxgrain_4BF_20",10,9,0,3,14,0.714285714285714,0.642857142857143,0,0.325396825396825
258,"maxgrain_4BF_22",14,11,0,1,19,0.736842105263158,0.578947368421053,0,0.292397660818713
258,"maxgrain_4BF_24",10,8,0,2,13,0.769230769230769,0.615384615384615,0,0.316239316239316
258,"maxgrain_4BF_30",22,20,0,1,27,0.814814814814815,0.740740740740741,0,0.242798353909465
258,"maxgrain_4BF_32",9,7,0,3,12,0.75,0.583333333333333,0,0.379629629629629
258,"maxgrain_4BF_34",11,8,0,5,16,0.6875,0.5,0,0.409722222222222
258,"maxgrain_4BF_36",15,13,0,2,20,0.75,0.65,0,0.294444444444444
258,"maxgrain_4BF_42",9,9,0,5,15,0.6,0.6,0,0.407407407407407
258,"maxgrain_4BF_44",20,16,0,0,25,0.8,0.64,0,0.271111111111111
258,"maxgrain_4BF_46",9,9,0,5,16,0.5625,0.5625,0,0.381944444444444
258,"maxgrain_4BF_48",11,10,0,2,17,0.647058823529412,0.588235294117647,0,0.30718954248366
258,"maxgrain_4BF_54",11,9,0,4,17,0.647058823529412,0.529411764705882,0,0.372549019607843
258,"maxgrain_4BF_56",9,7,0,3,12,0.75,0.583333333333333,0,0.324074074074074
258,"maxgrain_4BF_58",20,12,0,1,23,0.869565217391304,0.521739130434783,0,0.260869565217391
258,"maxgrain_4BF_6",8,7,0,1,13,0.615384615384615,0.538461538461538,0,0.333333333333333
258,"maxgrain_4BF_60",5,5,0,2,9,0.555555555555556,0.555555555555556,0,0.388888888888889
258,"maxgrain_4BF_66",15,12,0,2,20,0.75,0.6,0,0.311111111111111
258,"maxgrain_4BF_68",13,9,0,3,16,0.8125,0.5625,0,0.333333333333333
258,"maxgrain_4BF_70",11,9,0,2,13,0.846153846153846,0.692307692307692,0,0.29059829059829
258,"maxgrain_4BF_72",7,6,0,3,10,0.7,0.6,0,0.388888888888889
258,"maxgrain_4BF_78",10,10,0,2,18,0.555555555555556,0.555555555555556,0,0.319444444444444
258,"maxgrain_4BF_8",13,11,0,2,16,0.8125,0.6875,0,0.284722222222222
258,"maxgrain_4BF_80",11,9,0,3,16,0.6875,0.5625,0,0.368055555555555
258,"maxgrain_4BF_82",8,7,0,2,14,0.571428571428571,0.5,0,0.380952380952381
258,"maxgrain_4BF_84",12,12,0,2,16,0.75,0.75,0,0.28125
258,"maxgrain_4BF_90",16,10,0,1,18,0.888888888888889,0.555555555555556,0,0.265432098765432
258,"maxgrain_4BF_92",12,11,0,0,16,0.75,0.6875,0,0.256944444444444
258,"maxgrain_4BF_94",11,9,0,2,16,0.6875,0.5625,0,0.333333333333333
258,"maxgrain_4BF_96",14,10,0,1,19,0.736842105263158,0.526315789473684,0,0.292397660818713
258,"maxgrain_4BO_10",20,14,0,0,22,0.909090909090909,0.636363636363636,0,0.227272727272727
258,"maxgrain_4BO_102",11,8,0,1,14,0.785714285714286,0.571428571428571,0,0.285714285714286
258,"maxgrain_4BO_104",9,8,0,2,13,0.692307692307692,0.615384615384615,0,0.316239316239316
258,"maxgrain_4BO_106",12,12,0,2,16,0.75,0.75,0,0.296875
258,"maxgrain_4BO_108",10,10,0,1,16,0.625,0.625,0,0.3046875
258,"maxgrain_4BO_114",7,7,0,4,11,0.636363636363636,0.636363636363636,0,0.363636363636364
258,"maxgrain_4BO_116",9,9,0,3,15,0.6,0.6,0,0.37037037037037
258,"maxgrain_4BO_118",16,14,0,4,22,0.727272727272727,0.636363636363636,0,0.318181818181818
258,"maxgrain_4BO_12",15,13,0,2,23,0.652173913043478,0.565217391304348,0,0.294685990338164
258,"maxgrain_4BO_120",11,8,0,2,15,0.733333333333333,0.533333333333333,0,0.311111111111111
258,"maxgrain_4BO_126",8,8,0,1,10,0.8,0.8,0,0.266666666666666
258,"maxgrain_4BO_128",10,10,0,2,19,0.526315789473684,0.526315789473684,0,0.342105263157895
258,"maxgrain_4BO_130",11,9,0,2,16,0.6875,0.5625,0,0.3125
258,"maxgrain_4BO_132",16,14,0,2,21,0.761904761904762,0.666666666666667,0,0.259259259259259
258,"maxgrain_4BO_138",11,7,0,5,17,0.647058823529412,0.411764705882353,0,0.38562091503268
258,"maxgrain_4BO_140",12,9,0,2,19,0.631578947368421,0.473684210526316,0,0.327485380116959
258,"maxgrain_4BO_142",9,7,0,3,15,0.6,0.466666666666667,0,0.37037037037037
258,"maxgrain_4BO_144",20,17,0,2,28,0.714285714285714,0.607142857142857,0,0.285714285714286
258,"maxgrain_4BO_18",15,12,0,2,19,0.789473684210526,0.631578947368421,0,0.27485380116959
258,"maxgrain_4BO_20",18,16,0,2,24,0.75,0.666666666666667,0,0.273148148148148
258,"maxgrain_4BO_22",18,15,0,2,23,0.782608695652174,0.652173913043478,0,0.280193236714976
258,"maxgrain_4BO_24",14,12,0,2,21,0.666666666666667,0.571428571428571,0,0.333333333333333
258,"maxgrain_4BO_30",19,16,0,3,23,0.826086956521739,0.695652173913043,0,0.265700483091787
258,"maxgrain_4BO_32",12,10,0,4,19,0.631578947368421,0.526315789473684,0,0.35672514619883
258,"maxgrain_4BO_34",16,15,0,0,21,0.761904761904762,0.714285714285714,0,0.222222222222222
258,"maxgrain_4BO_36",14,9,0,5,24,0.583333333333333,0.375,0,0.407407407407407
258,"maxgrain_4BO_42",8,5,0,2,13,0.615384615384615,0.384615384615385,0,0.384615384615385
258,"maxgrain_4BO_44",7,6,0,3,10,0.7,0.6,0,0.344444444444444
258,"maxgrain_4BO_46",13,11,0,1,16,0.8125,0.6875,0,0.291666666666667
258,"maxgrain_4BO_48",10,7,0,2,14,0.714285714285714,0.5,0,0.325396825396825
258,"maxgrain_4BO_54",12,9,0,5,18,0.666666666666667,0.5,0,0.364197530864197
258,"maxgrain_4BO_56",10,10,0,2,12,0.833333333333333,0.833333333333333,0,0.259259259259259
258,"maxgrain_4BO_58",10,8,0,4,15,0.666666666666667,0.533333333333333,0,0.385185185185185
258,"maxgrain_4BO_6",6,6,0,3,13,0.461538461538462,0.461538461538462,0,0.384615384615385
258,"maxgrain_4BO_60",9,7,0,1,10,0.9,0.7,0,0.266666666666666
258,"maxgrain_4BO_66",10,8,0,3,15,0.666666666666667,0.533333333333333,0,0.385185185185185
258,"maxgrain_4BO_68",14,14,0,4,20,0.7,0.7,0,0.333333333333333
258,"maxgrain_4BO_70",12,10,0,3,19,0.631578947368421,0.526315789473684,0,0.333333333333333
258,"maxgrain_4BO_72",15,12,0,2,21,0.714285714285714,0.571428571428571,0,0.312169312169312
258,"maxgrain_4BO_78",7,6,0,4,14,0.5,0.428571428571429,0,0.388888888888889
258,"maxgrain_4BO_8",14,13,0,3,20,0.7,0.65,0,0.316666666666667
258,"maxgrain_4BO_80",20,15,0,1,23,0.869565217391304,0.652173913043478,0,0.246376811594203
258,"maxgrain_4BO_82",12,9,0,4,17,0.705882352941177,0.529411764705882,0,0.359477124183006
258,"maxgrain_4BO_84",4,4,0,3,11,0.363636363636364,0.363636363636364,0,0.465909090909091
258,"maxgrain_4BO_90",10,10,0,3,18,0.555555555555556,0.555555555555556,0,0.364197530864197
258,"maxgrain_4BO_92",8,8,0,5,14,0.571428571428571,0.571428571428571,0,0.436507936507936
258,"maxgrain_4BO_94",10,5,0,3,15,0.666666666666667,0.333333333333333,0,0.385185185185185
258,"maxgrain_4BO_96",13,13,0,1,16,0.8125,0.8125,0,0.2578125
258,"maxgrain_4CF_10",14,12,0,4,20,0.7,0.6,0,0.327777777777778
258,"maxgrain_4CF_104",12,10,0,4,18,0.666666666666667,0.555555555555556,0,0.345679012345679
258,"maxgrain_4CF_106",12,9,0,1,15,0.8,0.6,0,0.288888888888889
258,"maxgrain_4CF_108",12,12,0,2,19,0.631578947368421,0.631578947368421,0,0.286549707602339
258,"maxgrain_4CF_114",5,4,0,2,7,0.714285714285714,0.571428571428571,0,0.349206349206349
258,"maxgrain_4CF_116",13,7,0,3,17,0.764705882352941,0.411764705882353,0,0.333333333333333
258,"maxgrain_4CF_118",13,13,0,0,17,0.764705882352941,0.764705882352941,0,0.215686274509804
258,"maxgrain_4CF_12",17,12,0,2,21,0.80952380952381,0.571428571428571,0,0.28042328042328
258,"maxgrain_4CF_120",14,10,0,0,19,0.736842105263158,0.526315789473684,0,0.27485380116959
258,"maxgrain_4CF_126",14,13,0,4,18,0.777777777777778,0.722222222222222,0,0.290123456790123
258,"maxgrain_4CF_128",16,14,0,1,24,0.666666666666667,0.583333333333333,0,0.296296296296296
258,"maxgrain_4CF_130",16,13,0,4,22,0.727272727272727,0.590909090909091,0,0.323232323232323
258,"maxgrain_4CF_132",11,11,0,2,15,0.733333333333333,0.733333333333333,0,0.308333333333333
258,"maxgrain_4CF_138",10,9,0,3,15,0.666666666666667,0.6,0,0.355555555555555
258,"maxgrain_4CF_140",16,12,0,4,22,0.727272727272727,0.545454545454545,0,0.303030303030303
258,"maxgrain_4CF_142",9,7,0,2,12,0.75,0.583333333333333,0,0.324074074074074
258,"maxgrain_4CF_144",15,12,0,4,23,0.652173913043478,0.521739130434783,0,0.352657004830918
258,"maxgrain_4CF_18",13,8,0,3,18,0.722222222222222,0.444444444444444,0,0.358024691358025
258,"maxgrain_4CF_20",15,12,0,4,23,0.652173913043478,0.521739130434783,0,0.333333333333333
258,"maxgrain_4CF_22",13,11,0,2,18,0.722222222222222,0.611111111111111,0,0.277777777777778
258,"maxgrain_4CF_24",11,9,0,2,15,0.733333333333333,0.6,0,0.318518518518518
258,"maxgrain_4CF_30",19,17,0,5,26,0.730769230769231,0.653846153846154,0,0.316239316239316
258,"maxgrain_4CF_32",10,8,0,2,13,0.769230769230769,0.615384615384615,0,0.307692307692308
258,"maxgrain_4CF_34",10,6,0,2,15,0.666666666666667,0.4,0,0.37037037037037
258,"maxgrain_4CF_36",12,11,0,2,14,0.857142857142857,0.785714285714286,0,0.285714285714286
258,"maxgrain_4CF_42",9,8,0,3,14,0.642857142857143,0.571428571428571,0,0.380952380952381
258,"maxgrain_4CF_44",11,11,0,2,14,0.785714285714286,0.785714285714286,0,0.309523809523809
258,"maxgrain_4CF_46",8,7,0,2,10,0.8,0.7,0,0.322222222222222
258,"maxgrain_4CF_48",10,10,0,5,15,0.666666666666667,0.666666666666667,0,0.414814814814815
258,"maxgrain_4CF_54",11,11,0,1,13,0.846153846153846,0.846153846153846,0,0.230769230769231
258,"maxgrain_4CF_56",11,9,0,2,14,0.785714285714286,0.642857142857143,0,0.301587301587302
258,"maxgrain_4CF_58",7,7,0,2,11,0.636363636363636,0.636363636363636,0,0.323232323232323
258,"maxgrain_4CF_6",17,12,0,2,25,0.68,0.48,0,0.324444444444444
258,"maxgrain_4CF_60",14,11,0,4,20,0.7,0.55,0,0.338888888888889
258,"maxgrain_4CF_66",12,12,0,3,16,0.75,0.75,0,0.319444444444444
258,"maxgrain_4CF_68",6,6,0,2,11,0.545454545454545,0.545454545454545,0,0.363636363636364
258,"maxgrain_4CF_70",10,8,0,5,16,0.625,0.5,0,0.409722222222222
258,"maxgrain_4CF_72",15,10,0,3,18,0.833333333333333,0.555555555555556,0,0.314814814814815
258,"maxgrain_4CF_78",7,5,0,3,11,0.636363636363636,0.454545454545455,0,0.373737373737374
258,"maxgrain_4CF_8",7,7,0,2,11,0.636363636363636,0.636363636363636,0,0.323232323232323
258,"maxgrain_4CF_80",12,11,0,3,17,0.705882352941177,0.647058823529412,0,0.326797385620915
258,"maxgrain_4CF_82",10,8,0,2,14,0.714285714285714,0.571428571428571,0,0.301587301587302
258,"maxgrain_4CF_84",7,7,0,2,12,0.583333333333333,0.583333333333333,0,0.342592592592593
258,"maxgrain_4CF_90",8,6,0,3,11,0.727272727272727,0.545454545454545,0,0.353535353535353
258,"maxgrain_4CF_92",18,18,0,0,25,0.72,0.72,0,0.24
258,"maxgrain_4CF_94",8,8,0,2,11,0.727272727272727,0.727272727272727,0,0.272727272727273
258,"maxgrain_4CF_96",14,13,0,3,19,0.736842105263158,0.684210526315789,0,0.274853801169591
258,"maxgrain_4CO_102",13,12,0,1,19,0.684210526315789,0.631578947368421,0,0.274853801169591
258,"maxgrain_4CO_104",12,11,0,3,15,0.8,0.733333333333333,0,0.296296296296296
258,"maxgrain_4CO_106",9,6,0,2,11,0.818181818181818,0.545454545454545,0,0.343434343434343
258,"maxgrain_4CO_108",14,11,0,2,19,0.736842105263158,0.578947368421053,0,0.304093567251462
258,"maxgrain_4CO_114",18,15,0,1,22,0.818181818181818,0.681818181818182,0,0.242424242424242
258,"maxgrain_4CO_116",12,12,0,4,20,0.6,0.6,0,0.35
258,"maxgrain_4CO_118",9,7,0,3,14,0.642857142857143,0.5,0,0.373015873015873
258,"maxgrain_4CO_120",11,11,0,1,14,0.785714285714286,0.785714285714286,0,0.25
258,"maxgrain_4CO_126",7,6,0,3,12,0.583333333333333,0.5,0,0.37037037037037
258,"maxgrain_4CO_128",19,16,0,6,25,0.76,0.64,0,0.315555555555555
258,"maxgrain_4CO_130",11,9,0,3,16,0.6875,0.5625,0,0.333333333333333
258,"maxgrain_4CO_132",12,11,0,3,16,0.75,0.6875,0,0.319444444444444
258,"maxgrain_4CO_138",8,7,0,1,13,0.615384615384615,0.538461538461538,0,0.333333333333333
258,"maxgrain_4CO_140",12,12,0,1,14,0.857142857142857,0.857142857142857,0,0.246031746031746
258,"maxgrain_4CO_18",12,12,0,0,17,0.705882352941177,0.705882352941177,0,0.25
258,"maxgrain_4CO_20",6,6,0,2,12,0.5,0.5,0,0.354166666666667
258,"maxgrain_4CO_22",8,6,0,1,10,0.8,0.6,0,0.266666666666667
258,"maxgrain_4CO_24",9,9,0,3,12,0.75,0.75,0,0.305555555555555
258,"maxgrain_4CO_30",13,13,0,2,19,0.684210526315789,0.684210526315789,0,0.27485380116959
258,"maxgrain_4CO_32",12,12,0,2,18,0.666666666666667,0.666666666666667,0,0.319444444444444
258,"maxgrain_4CO_34",10,10,0,2,14,0.714285714285714,0.714285714285714,0,0.321428571428571
258,"maxgrain_4CO_36",6,5,0,3,10,0.6,0.5,0,0.4
258,"maxgrain_4CO_42",10,7,0,2,14,0.714285714285714,0.5,0,0.333333333333333
258,"maxgrain_4CO_44",12,11,0,2,17,0.705882352941177,0.647058823529412,0,0.300653594771242
258,"maxgrain_4CO_46",10,9,0,1,13,0.769230769230769,0.692307692307692,0,0.299145299145299
258,"maxgrain_4CO_48",11,8,0,0,16,0.6875,0.5,0,0.276785714285714
258,"maxgrain_4CO_54",9,6,0,2,13,0.692307692307692,0.461538461538462,0,0.333333333333333
258,"maxgrain_4CO_56",8,7,0,1,11,0.727272727272727,0.636363636363636,0,0.262626262626263
258,"maxgrain_4CO_58",19,14,0,1,21,0.904761904761905,0.666666666666667,0,0.232804232804233
258,"maxgrain_4CO_6",10,10,0,2,15,0.666666666666667,0.666666666666667,0,0.311111111111111
258,"maxgrain_4CO_60",14,14,0,1,19,0.736842105263158,0.736842105263158,0,0.27485380116959
258,"maxgrain_4CO_66",11,11,0,1,17,0.647058823529412,0.647058823529412,0,0.308823529411765
258,"maxgrain_4CO_68",12,11,0,3,17,0.705882352941177,0.647058823529412,0,0.274509803921569
258,"maxgrain_4CO_70",8,8,0,2,14,0.571428571428571,0.571428571428571,0,0.333333333333333
258,"maxgrain_4CO_72",12,9,0,2,18,0.666666666666667,0.5,0,0.320987654320988
258,"maxgrain_4CO_78",16,10,0,2,19,0.842105263157895,0.526315789473684,0,0.280701754385965
258,"maxgrain_4CO_8",10,8,0,3,13,0.769230769230769,0.615384615384615,0,0.35042735042735
258,"maxgrain_4CO_80",14,11,0,2,18,0.777777777777778,0.611111111111111,0,0.302469135802469
258,"maxgrain_4CO_82",6,5,0,2,11,0.545454545454545,0.454545454545455,0,0.343434343434343
258,"maxgrain_4CO_84",10,8,0,3,15,0.666666666666667,0.533333333333333,0,0.333333333333333
258,"maxgrain_4CO_90",12,12,0,2,16,0.75,0.75,0,0.296875
258,"maxgrain_4CO_92",11,10,0,3,15,0.733333333333333,0.666666666666667,0,0.288888888888889
258,"maxgrain_4CO_94",16,10,0,4,21,0.761904761904762,0.476190476190476,0,0.317460317460317
258,"maxgrain_4CO_96",19,15,0,1,21,0.904761904761905,0.714285714285714,0,0.253968253968254
259,"1_1_11",18,18,10,1,30,0.6,0.6,0.333333333333333,0.25
259,"1_1_13",10,7,4,1,20,0.5,0.35,0.2,0.318181818181818
259,"1_1_15",19,17,10,0,30,0.633333333333333,0.566666666666667,0.333333333333333,0.26969696969697
259,"1_1_17",15,12,9,0,24,0.625,0.5,0.375,0.287878787878788
259,"1_1_31",25,23,12,0,28,0.892857142857143,0.821428571428571,0.428571428571429,0.195054945054945
259,"1_1_33",14,13,8,2,21,0.666666666666667,0.619047619047619,0.380952380952381,0.272727272727273
259,"1_1_35",19,17,10,2,24,0.791666666666667,0.708333333333333,0.416666666666667,0.232638888888889
259,"1_1_37",18,17,10,1,22,0.818181818181818,0.772727272727273,0.454545454545455,0.223484848484849
259,"1_1_51",20,16,9,0,27,0.740740740740741,0.592592592592593,0.333333333333333,0.227513227513228
259,"1_1_53",18,17,9,2,25,0.72,0.68,0.36,0.249230769230769
259,"1_1_55",15,13,9,0,18,0.833333333333333,0.722222222222222,0.5,0.216666666666667
259,"1_1_57",21,18,6,1,26,0.807692307692308,0.692307692307692,0.230769230769231,0.245562130177515
259,"1_1_71",19,15,6,1,26,0.730769230769231,0.576923076923077,0.230769230769231,0.28525641025641
259,"1_1_73",16,12,7,1,24,0.666666666666667,0.5,0.291666666666667,0.284090909090909
259,"1_1_75",15,12,5,2,21,0.714285714285714,0.571428571428571,0.238095238095238,0.293650793650794
259,"1_1_77",14,12,11,3,25,0.56,0.48,0.44,0.316363636363636
259,"1_10_11",16,14,8,0,24,0.666666666666667,0.583333333333333,0.333333333333333,0.243055555555556
259,"1_10_13",13,11,7,2,21,0.619047619047619,0.523809523809524,0.333333333333333,0.316017316017316
259,"1_10_15",14,11,9,0,20,0.7,0.55,0.45,0.254545454545455
259,"1_10_17",10,10,8,0,18,0.555555555555556,0.555555555555556,0.444444444444444,0.291666666666667
259,"1_10_31",18,17,7,1,24,0.75,0.708333333333333,0.291666666666667,0.256944444444445
259,"1_10_33",13,10,9,1,21,0.619047619047619,0.476190476190476,0.428571428571429,0.294372294372294
259,"1_10_35",17,13,8,1,26,0.653846153846154,0.5,0.307692307692308,0.272727272727273
259,"1_10_37",14,11,10,2,20,0.7,0.55,0.5,0.268181818181818
259,"1_10_51",18,16,12,2,23,0.782608695652174,0.695652173913043,0.521739130434783,0.241106719367589
259,"1_10_53",12,10,7,2,21,0.571428571428571,0.476190476190476,0.333333333333333,0.337662337662338
259,"1_10_55",19,15,9,1,26,0.730769230769231,0.576923076923077,0.346153846153846,0.272435897435897
259,"1_10_57",11,11,0,0,17,0.647058823529412,0.647058823529412,0,0.286764705882353
259,"1_10_71",12,9,7,2,17,0.705882352941177,0.529411764705882,0.411764705882353,0.288770053475936
259,"1_10_73",18,16,15,1,25,0.72,0.64,0.6,0.236363636363636
259,"1_10_75",10,9,7,0,19,0.526315789473684,0.473684210526316,0.368421052631579,0.282296650717703
259,"1_10_77",11,11,4,0,13,0.846153846153846,0.846153846153846,0.307692307692308,0.192307692307692
259,"1_11",18,18,10,1,30,0.6,0.6,0.333333333333333,0.25
259,"1_11_11",21,19,8,2,29,0.724137931034483,0.655172413793103,0.275862068965517,0.261494252873563
259,"1_11_13",21,18,11,1,28,0.75,0.642857142857143,0.392857142857143,0.244047619047619
259,"1_11_15",16,13,6,1,23,0.695652173913043,0.565217391304348,0.260869565217391,0.268774703557312
259,"1_11_17",19,17,9,1,25,0.76,0.68,0.36,0.243333333333333
259,"1_11_31",19,14,8,2,23,0.826086956521739,0.608695652173913,0.347826086956522,0.264492753623188
259,"1_11_33",14,12,4,1,22,0.636363636363636,0.545454545454545,0.181818181818182,0.286713286713287
259,"1_11_35",17,14,11,2,22,0.772727272727273,0.636363636363636,0.5,0.25
259,"1_11_37",17,15,11,0,22,0.772727272727273,0.681818181818182,0.5,0.210743801652893
259,"1_11_51",14,10,8,1,16,0.875,0.625,0.5,0.227272727272727
259,"1_11_53",10,8,4,1,19,0.526315789473684,0.421052631578947,0.210526315789474,0.330143540669857
259,"1_11_55",10,7,5,2,17,0.588235294117647,0.411764705882353,0.294117647058824,0.347058823529412
259,"1_11_57",14,9,5,4,22,0.636363636363636,0.409090909090909,0.227272727272727,0.331818181818182
259,"1_11_71",19,16,8,0,24,0.791666666666667,0.666666666666667,0.333333333333333,0.227564102564103
259,"1_11_73",16,13,6,3,24,0.666666666666667,0.541666666666667,0.25,0.308333333333333
259,"1_11_75",9,7,5,1,14,0.642857142857143,0.5,0.357142857142857,0.321428571428571
259,"1_11_77",14,12,0,0,15,0.933333333333333,0.8,0,0.207407407407407
259,"1_12_11",12,12,10,3,20,0.6,0.6,0.5,0.3
259,"1_12_13",12,11,9,1,22,0.545454545454545,0.5,0.409090909090909,0.305785123966942
259,"1_12_15",13,11,6,0,17,0.764705882352941,0.647058823529412,0.352941176470588,0.235294117647059
259,"1_12_17",15,14,6,0,23,0.652173913043478,0.608695652173913,0.260869565217391,0.271739130434783
259,"1_12_31",18,15,11,0,25,0.72,0.6,0.44,0.247272727272727
259,"1_12_33",10,10,7,1,17,0.588235294117647,0.588235294117647,0.411764705882353,0.283422459893048
259,"1_12_35",13,11,8,0,20,0.65,0.55,0.4,0.272727272727273
259,"1_12_37",15,13,7,1,24,0.625,0.541666666666667,0.291666666666667,0.276515151515152
259,"1_12_51",11,10,4,1,19,0.578947368421053,0.526315789473684,0.210526315789474,0.296650717703349
259,"1_12_53",19,18,14,2,26,0.730769230769231,0.692307692307692,0.538461538461538,0.237762237762238
259,"1_12_55",14,12,9,2,21,0.666666666666667,0.571428571428571,0.428571428571429,0.29047619047619
259,"1_12_57",16,15,8,0,24,0.666666666666667,0.625,0.333333333333333,0.265151515151515
259,"1_12_71",9,7,5,1,17,0.529411764705882,0.411764705882353,0.294117647058824,0.320855614973262
259,"1_12_73",20,17,14,1,24,0.833333333333333,0.708333333333333,0.583333333333333,0.196969696969697
259,"1_12_75",15,12,10,2,20,0.75,0.6,0.5,0.254545454545455
259,"1_12_77",13,12,6,2,22,0.590909090909091,0.545454545454545,0.272727272727273,0.318181818181818
259,"1_13",10,7,4,1,20,0.5,0.35,0.2,0.318181818181818
259,"1_13_11",16,14,8,0,26,0.615384615384615,0.538461538461538,0.307692307692308,0.275147928994083
259,"1_13_13",22,21,8,1,27,0.814814814814815,0.777777777777778,0.296296296296296,0.246913580246914
259,"1_13_15",19,14,5,0,25,0.76,0.56,0.2,0.264615384615385
259,"1_13_17",20,16,8,1,29,0.689655172413793,0.551724137931034,0.275862068965517,0.253694581280788
259,"1_13_31",18,18,6,0,25,0.72,0.72,0.24,0.236666666666667
259,"1_13_33",18,14,10,0,27,0.666666666666667,0.518518518518518,0.37037037037037,0.256410256410256
259,"1_13_35",25,24,15,0,33,0.757575757575758,0.727272727272727,0.454545454545455,0.186147186147186
259,"1_13_37",21,15,10,1,29,0.724137931034483,0.517241379310345,0.344827586206897,0.247648902821317
259,"1_13_51",14,10,5,0,18,0.777777777777778,0.555555555555556,0.277777777777778,0.25
259,"1_13_53",7,4,3,0,15,0.466666666666667,0.266666666666667,0.2,0.333333333333333
259,"1_13_55",14,9,7,1,21,0.666666666666667,0.428571428571429,0.333333333333333,0.294372294372294
259,"1_13_57",17,12,9,0,25,0.68,0.48,0.36,0.265454545454545
259,"1_13_71",20,16,9,0,24,0.833333333333333,0.666666666666667,0.375,0.215277777777778
259,"1_13_73",10,9,7,0,17,0.588235294117647,0.529411764705882,0.411764705882353,0.272727272727273
259,"1_13_75",19,17,12,0,23,0.826086956521739,0.739130434782609,0.521739130434783,0.186335403726708
259,"1_13_77",23,17,11,0,29,0.793103448275862,0.586206896551724,0.379310344827586,0.221674876847291
259,"1_14_11",18,13,7,0,24,0.75,0.541666666666667,0.291666666666667,0.257575757575758
259,"1_14_13",16,13,8,0,23,0.695652173913043,0.565217391304348,0.347826086956522,0.24901185770751
259,"1_14_15",21,18,13,1,28,0.75,0.642857142857143,0.464285714285714,0.233766233766234
259,"1_14_17",18,14,2,2,23,0.782608695652174,0.608695652173913,0.0869565217391304,0.282608695652174
259,"1_14_31",11,10,3,1,18,0.611111111111111,0.555555555555556,0.166666666666667,0.310185185185185
259,"1_14_33",8,5,4,0,13,0.615384615384615,0.384615384615385,0.307692307692308,0.286713286713287
259,"1_14_35",18,16,9,1,26,0.692307692307692,0.615384615384615,0.346153846153846,0.276923076923077
259,"1_14_37",13,11,6,2,20,0.65,0.55,0.3,0.3
259,"1_14_51",19,15,9,0,25,0.76,0.6,0.36,0.24
259,"1_14_53",17,16,5,1,21,0.80952380952381,0.761904761904762,0.238095238095238,0.245421245421245
259,"1_14_55",13,9,5,0,14,0.928571428571429,0.642857142857143,0.357142857142857,0.214285714285714
259,"1_14_57",12,10,6,0,21,0.571428571428571,0.476190476190476,0.285714285714286,0.298701298701299
259,"1_14_71",10,10,7,1,19,0.526315789473684,0.526315789473684,0.368421052631579,0.263157894736842
259,"1_14_73",14,10,6,0,25,0.56,0.4,0.24,0.301818181818182
259,"1_14_75",11,7,5,0,18,0.611111111111111,0.388888888888889,0.277777777777778,0.262626262626263
259,"1_14_77",16,12,7,0,22,0.727272727272727,0.545454545454545,0.318181818181818,0.247933884297521
259,"1_15",19,17,10,0,30,0.633333333333333,0.566666666666667,0.333333333333333,0.26969696969697
259,"1_15_11",17,15,10,0,24,0.708333333333333,0.625,0.416666666666667,0.242424242424242
259,"1_15_13",16,15,0,1,20,0.8,0.75,0,0.244444444444444
259,"1_15_15",8,8,0,0,10,0.8,0.8,0,0.225
259,"1_15_17",22,18,10,0,28,0.785714285714286,0.642857142857143,0.357142857142857,0.214285714285714
259,"1_15_31",16,12,0,1,19,0.842105263157895,0.631578947368421,0,0.269005847953216
259,"1_15_33",10,7,0,1,11,0.909090909090909,0.636363636363636,0,0.242424242424242
259,"1_15_35",8,6,4,1,13,0.615384615384615,0.461538461538462,0.307692307692308,0.330769230769231
259,"1_15_37",19,17,11,1,24,0.791666666666667,0.708333333333333,0.458333333333333,0.208333333333333
259,"1_15_51",11,8,1,1,13,0.846153846153846,0.615384615384615,0.0769230769230769,0.275641025641026
259,"1_15_53",13,9,7,1,17,0.764705882352941,0.529411764705882,0.411764705882353,0.240641711229947
259,"1_15_55",10,7,0,2,13,0.769230769230769,0.538461538461538,0,0.316239316239316
259,"1_15_57",17,14,9,2,23,0.739130434782609,0.608695652173913,0.391304347826087,0.265217391304348
259,"1_15_71",14,13,7,0,17,0.823529411764706,0.764705882352941,0.411764705882353,0.215686274509804
259,"1_15_73",14,11,5,0,17,0.823529411764706,0.647058823529412,0.294117647058824,0.241176470588235
259,"1_15_75",12,11,3,0,14,0.857142857142857,0.785714285714286,0.214285714285714,0.228571428571429
259,"1_15_77",20,20,13,1,27,0.740740740740741,0.740740740740741,0.481481481481481,0.232323232323232
259,"1_16_11",11,10,7,2,15,0.733333333333333,0.666666666666667,0.466666666666667,0.260606060606061
259,"1_16_13",15,13,10,2,19,0.789473684210526,0.684210526315789,0.526315789473684,0.252631578947368
259,"1_16_15",12,11,9,2,18,0.666666666666667,0.611111111111111,0.5,0.267676767676768
