studyName,EventNumber,DatetimeGMT,CruiseName,CountMinute,Species,Number,Linkages,Behavior,Direction,Notes
PD96-01,128,1/11/1996 21:53,9601,51,CAPE,3,0,2,99,
PD96-01,128,1/11/1996 21:53,9601,53,GIPE,2,0,2,99,
PD96-01,128,1/11/1996 21:53,9601,55,SOFU,3,0,3,99,
PD96-01,128,1/11/1996 21:53,9601,57,WISP,1,0,0,99,STERN
PD96-01,128,1/11/1996 21:53,9601,57,CAPE,4,0,0,99,STERN
PD96-01,129,1/11/1996 23:21,9601,0,GIPE,1,0,0,99,STERN
PD96-01,129,1/11/1996 23:21,9601,0,CAPE,7,0,0,99,STERN
PD96-01,129,1/11/1996 23:21,9601,3,CAPE,3,0,1,21,
PD96-01,129,1/11/1996 23:21,9601,5,CAPE,2,0,2,99,
PD96-01,129,1/11/1996 23:21,9601,5,SOFU,1,0,2,99,
PD96-01,129,1/11/1996 23:21,9601,8,CAPE,1,0,6,99,
PD96-01,129,1/11/1996 23:21,9601,9,WISP,1,0,2,99,
PD96-01,129,1/11/1996 23:21,9601,10,SOFU,36,0,3,99,
PD96-01,129,1/11/1996 23:21,9601,11,TBPR,1,0,1,6,
PD96-01,129,1/11/1996 23:21,9601,12,SOFU,1,0,3,99,
PD96-01,129,1/11/1996 23:21,9601,15,SOFU,39,0,3,99,
PD96-01,129,1/11/1996 23:21,9601,19,CAPE,1,0,2,99,
PD96-01,129,1/11/1996 23:21,9601,23,CAPE,3,0,2,99,
PD96-01,129,1/11/1996 23:21,9601,27,CAPE,3,0,2,99,
PD96-01,129,1/11/1996 23:21,9601,30,WISP,1,0,0,99,STERN
PD96-01,130,1/12/1996 0:00,9601,0,CAPE,6,0,0,99,STERN
PD96-01,130,1/12/1996 0:00,9601,1,GIPE,1,0,0,99,
PD96-01,130,1/12/1996 0:00,9601,2,GIPE,1,0,2,99,
PD96-01,130,1/12/1996 0:00,9601,6,WISP,1,0,1,8,
PD96-01,130,1/12/1996 0:00,9601,7,BBAL,1,0,1,23,
PD96-01,130,1/12/1996 0:00,9601,9,SOFU,1,0,2,99,
PD96-01,130,1/12/1996 0:00,9601,11,WISP,3,0,1,22,
PD96-01,130,1/12/1996 0:00,9601,15,SOFU,1,0,0,99,
PD96-01,130,1/12/1996 0:00,9601,18,BLPE,1,0,1,23,
PD96-01,130,1/12/1996 0:00,9601,20,WISP,2,0,2,99,
PD96-01,130,1/12/1996 0:00,9601,26,SOFU,1,0,1,2,
PD96-01,130,1/12/1996 0:00,9601,27,TBPR,1,0,1,3,
PD96-01,130,1/12/1996 0:00,9601,28,BBSP,1,1,2,99,
PD96-01,130,1/12/1996 0:00,9601,28,WISP,1,1,2,99,
PD96-01,130,1/12/1996 0:00,9601,29,GHAL,1,0,1,25,
PD96-01,130,1/12/1996 0:00,9601,29,GIPE,1,0,0,99,
PD96-01,130,1/12/1996 0:00,9601,30,SOFU,3,0,0,99,STERN
PD96-01,131,1/12/1996 0:42,9601,0,CAPE,6,0,0,99,STERN
PD96-01,131,1/12/1996 0:42,9601,0,GIPE,1,0,0,99,STERN
PD96-01,131,1/12/1996 0:42,9601,2,BBAL,1,0,1,3,
PD96-01,131,1/12/1996 0:42,9601,5,WISP,1,0,1,5,
PD96-01,131,1/12/1996 0:42,9601,11,GIPE,1,0,1,22,
PD96-01,131,1/12/1996 0:42,9601,13,GIPE,1,0,2,99,
PD96-01,131,1/12/1996 0:42,9601,14,SOFU,1,0,2,99,
PD96-01,131,1/12/1996 0:42,9601,17,CAPE,2,0,2,99,
PD96-01,131,1/12/1996 0:42,9601,17,WISP,1,0,2,99,
PD96-01,131,1/12/1996 0:42,9601,21,CAPE,1,0,3,99,
PD96-01,131,1/12/1996 0:42,9601,22,GHAL,1,0,2,99,
PD96-01,131,1/12/1996 0:42,9601,23,WISP,1,0,2,99,
PD96-01,131,1/12/1996 0:42,9601,25,GIPE,1,0,0,99,
PD96-01,131,1/12/1996 0:42,9601,28,WISP,1,0,1,2,
PD96-01,131,1/12/1996 0:42,9601,31,CAPE,1,0,0,99,STERN (SEVEN TOTAL FOLLOW BOAT NOW)
PD96-01,132,1/12/1996 1:35,9601,0,CAPE,7,0,0,99,STERN
PD96-01,132,1/12/1996 1:35,9601,0,BBAL,1,0,0,99,STERN
PD96-01,132,1/12/1996 1:35,9601,0,SOFU,1,0,0,99,STERN
PD96-01,132,1/12/1996 1:35,9601,1,TBPR,3,1,6,99,
PD96-01,132,1/12/1996 1:35,9601,1,CAPE,1,1,6,99,
PD96-01,132,1/12/1996 1:35,9601,2,BBSP,1,0,1,23,
PD96-01,132,1/12/1996 1:35,9601,4,GIPE,1,0,1,8,
PD96-01,132,1/12/1996 1:35,9601,6,BBSP,1,0,1,22,
PD96-01,132,1/12/1996 1:35,9601,7,WISP,1,0,1,23,
PD96-01,132,1/12/1996 1:35,9601,9,TBPR,1,0,1,3,
PD96-01,132,1/12/1996 1:35,9601,11,TBPR,2,0,0,99,
PD96-01,132,1/12/1996 1:35,9601,15,BBSP,1,0,1,4,
PD96-01,132,1/12/1996 1:35,9601,16,WISP,1,0,1,21,
PD96-01,132,1/12/1996 1:35,9601,19,WISP,1,0,2,99,
PD96-01,132,1/12/1996 1:35,9601,27,GIPE,1,0,1,10,
PD96-01,132,1/12/1996 1:35,9601,30,GIPE,1,0,0,99,STERN
PD96-01,132,1/12/1996 1:35,9601,30,WISP,1,0,0,99,STERN
PD96-01,133,1/12/1996 2:10,9601,0,,0,0,999,99,STERN
PD96-01,133,1/12/1996 2:10,9601,1,WISP,2,0,2,99,
PD96-01,133,1/12/1996 2:10,9601,6,CAPE,2,0,2,99,
PD96-01,133,1/12/1996 2:10,9601,9,GIPE,1,0,1,20,
PD96-01,133,1/12/1996 2:10,9601,10,WISP,1,0,1,30,
PD96-01,133,1/12/1996 2:10,9601,13,WISP,2,0,1,20,
PD96-01,133,1/12/1996 2:10,9601,15,,0,0,999,99,STERN
PD96-01,168,1/12/1996 21:44,9601,0,,0,0,999,99,STERN
PD96-01,168,1/12/1996 21:44,9601,5,GHAL,1,0,1,99,
PD96-01,168,1/12/1996 21:44,9601,6,SOFU,1,0,0,99,
PD96-01,168,1/12/1996 21:44,9601,10,SOFU,1,0,2,99,
PD96-01,168,1/12/1996 21:44,9601,16,CAPE,1,0,0,99,
PD96-01,168,1/12/1996 21:44,9601,20,SOFU,1,0,2,99,
PD96-01,168,1/12/1996 21:44,9601,22,CAPE,1,0,0,99,
PD96-01,168,1/12/1996 21:44,9601,23,GIPE,1,0,1,99,
PD96-01,168,1/12/1996 21:44,9601,30,,0,0,999,99,STERN
PD96-01,169,1/12/1996 22:20,9601,0,,0,0,999,99,STERN
PD96-01,169,1/12/1996 22:20,9601,11,BBSP,1,0,2,99,
PD96-01,169,1/12/1996 22:20,9601,25,CAPE,1,0,0,99,
PD96-01,169,1/12/1996 22:20,9601,27,WISP,1,0,1,99,
PD96-01,169,1/12/1996 22:20,9601,29,CHPE,4,0,3,99,
PD96-01,169,1/12/1996 22:20,9601,29,GHAL,2,0,1,99,
PD96-01,169,1/12/1996 22:20,9601,30,WISP,1,0,1,99,
PD96-01,169,1/12/1996 22:20,9601,35,SOFU,1,0,2,99,
PD96-01,169,1/12/1996 22:20,9601,42,SOFU,1,0,0,99,
PD96-01,169,1/12/1996 22:20,9601,43,GHAL,1,0,2,99,
PD96-01,169,1/12/1996 22:20,9601,44,,0,0,999,99,STERN
PD96-01,158,1/12/1996 17:41,9601,3,GIPE,1,0,1,99,
PD96-01,158,1/12/1996 17:41,9601,5,CAPE,2,0,0,99,
PD96-01,158,1/12/1996 17:41,9601,15,CAPE,1,0,1,99,
PD96-01,158,1/12/1996 17:41,9601,20,SOFU,2,0,1,99,
PD96-01,158,1/12/1996 17:41,9601,28,WISP,2,0,1,99,
PD96-01,160,1/12/1996 18:11,9601,2,SOFU,1,1,3,99,
PD96-01,160,1/12/1996 18:11,9601,10,CAPE,4,1,0,99,
PD96-01,160,1/12/1996 18:11,9601,11,CAPE,2,1,0,99,
PD96-01,160,1/12/1996 18:11,9601,16,WISP,1,1,0,99,
PD96-01,160,1/12/1996 18:11,9601,23,CAPE,3,1,0,99,
PD96-01,190,1/13/1996 13:26,9601,0,CAPE,4,0,0,99,
PD96-01,190,1/13/1996 13:26,9601,0,SOFU,2,0,0,99,
PD96-01,190,1/13/1996 13:26,9601,2,SOFU,1,0,1,99,
PD96-01,190,1/13/1996 13:26,9601,4,CAPE,2,0,0,99,
PD96-01,190,1/13/1996 13:26,9601,4,WISP,1,0,6,99,
PD96-01,190,1/13/1996 13:26,9601,7,CAPE,1,0,0,99,
PD96-01,190,1/13/1996 13:26,9601,19,BBAL,1,0,1,99,
PD96-01,190,1/13/1996 13:26,9601,26,SOFU,1,0,1,99,
PD96-01,190,1/13/1996 13:26,9601,29,BBAL,1,0,1,99,
PD96-01,190,1/13/1996 13:26,9601,30,GHAL,1,0,1,99,
PD96-01,191,1/13/1996 13:59,9601,0,GHAL,1,0,1,99,
PD96-01,191,1/13/1996 13:59,9601,0,CAPE,7,0,0,99,
PD96-01,191,1/13/1996 13:59,9601,2,SOFU,3,0,1,99,
PD96-01,191,1/13/1996 13:59,9601,7,BBAL,1,0,1,99,
PD96-01,191,1/13/1996 13:59,9601,9,SOFU,1,0,1,99,
PD96-01,191,1/13/1996 13:59,9601,11,GHAL,1,0,1,99,
PD96-01,191,1/13/1996 13:59,9601,16,BBAL,1,0,3,99,
PD96-01,191,1/13/1996 13:59,9601,19,SPSK,1,0,1,99,
PD96-01,191,1/13/1996 13:59,9601,22,BBAL,1,0,1,99,
PD96-01,191,1/13/1996 13:59,9601,31,CAPE,7,0,0,99,
PD96-01,198,1/13/1996 18:15,9601,0,CAPE,5,0,0,99,STERN
PD96-01,198,1/13/1996 18:15,9601,1,HUWH,2,0,3,99,"BREECHING, CALF AND ADULT"
PD96-01,198,1/13/1996 18:15,9601,1,SOFU,1,0,2,99,
PD96-01,198,1/13/1996 18:15,9601,3,CAPE,7,0,3,99,
PD96-01,198,1/13/1996 18:15,9601,7,HUWH,2,0,3,99,700METERS OUT
PD96-01,198,1/13/1996 18:15,9601,9,HUWH,3,0,3,99,900METERS OUT
PD96-01,198,1/13/1996 18:15,9601,17,CAPE,2,0,3,99,
PD96-01,198,1/13/1996 18:15,9601,30,CAPE,8,0,0,99,STERN
PD96-01,200,1/13/1996 18:50,9601,0,CAPE,14,0,0,99,STERN
PD96-01,200,1/13/1996 18:50,9601,10,HUWH,2,0,3,99,8-900METERS OUT
PD96-01,200,1/13/1996 18:50,9601,18,HUWH,2,0,3,99,400 METERS OUT
PD96-01,200,1/13/1996 18:50,9601,27,WISP,1,0,1,35,
PD96-01,200,1/13/1996 18:50,9601,30,,0,0,999,99,STERN
PD96-01,207,1/13/1996 22:28,9601,0,CAPE,6,0,0,99,STERN
PD96-01,207,1/13/1996 22:28,9601,2,GHAL,1,0,2,99,
PD96-01,207,1/13/1996 22:28,9601,11,CAPE,3,0,0,99,
PD96-01,207,1/13/1996 22:28,9601,20,GIPE,1,0,1,29,
PD96-01,207,1/13/1996 22:28,9601,25,GIPE,1,0,2,99,
PD96-01,207,1/13/1996 22:28,9601,28,CAPE,5,0,0,99,
PD96-01,207,1/13/1996 22:28,9601,30,CAPE,1,0,0,99,STERN
PD96-01,209,1/13/1996 23:03,9601,0,CAPE,15,0,0,99,STERN
PD96-01,209,1/13/1996 23:03,9601,9,WISP,1,0,1,30,
PD96-01,209,1/13/1996 23:03,9601,19,GIPE,1,0,1,32,
PD96-01,209,1/13/1996 23:03,9601,23,WISP,1,0,1,3,
PD96-01,209,1/13/1996 23:03,9601,32,SPSK,1,0,1,7,
PD96-01,209,1/13/1996 23:03,9601,35,,0,0,999,99,
PD96-01,209,1/13/1996 23:03,9601,35,,0,0,999,99,
PD96-01,220,1/15/1996 9:53,9601,1,SPSK,2,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,2,SPSK,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,3,SPSK,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,3,GIPE,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,6,SPSK,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,6,KEGU,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,6,ADPE,1,0,5,10,
PD96-01,220,1/15/1996 9:53,9601,8,WISP,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,9,SPSK,2,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,10,SPSK,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,12,SPSK,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,12,WISP,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,13,SPSK,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,14,KEGU,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,16,KEGU,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,16,SPSK,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,17,GIPE,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,17,SPSK,1,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,18,SPSK,2,0,1,99,
PD96-01,220,1/15/1996 9:53,9601,19,WISP,1,0,1,99,
PD96-01,221,1/15/1996 10:13,9601,1,SPSK,1,0,1,99,
PD96-01,221,1/15/1996 10:13,9601,3,SPSK,2,0,1,99,
PD96-01,221,1/15/1996 10:13,9601,6,ADPE,1,0,5,26,
PD96-01,221,1/15/1996 10:13,9601,7,ADPE,1,0,7,99,
PD96-01,221,1/15/1996 10:13,9601,8,WISP,1,0,1,99,
PD96-01,221,1/15/1996 10:13,9601,9,SPSK,2,0,1,99,
PD96-01,221,1/15/1996 10:13,9601,9,ADPE,6,0,5,20,
PD96-01,221,1/15/1996 10:13,9601,9,ADPE,1,0,5,36,
PD96-01,221,1/15/1996 10:13,9601,11,ADPE,2,0,5,30,
PD96-01,221,1/15/1996 10:13,9601,12,ADPE,2,0,5,21,
PD96-01,221,1/15/1996 10:13,9601,13,ADPE,4,0,5,21,
PD96-01,221,1/15/1996 10:13,9601,14,ADPE,6,0,5,21,
PD96-01,222,1/15/1996 10:28,9601,3,SPSK,1,0,1,99,
PD96-01,222,1/15/1996 10:28,9601,5,ADPE,3,0,5,34,
PD96-01,222,1/15/1996 10:28,9601,5,ADPE,2,0,5,31,SPEED 3.0
PD96-01,222,1/15/1996 10:28,9601,6,ADPE,3,0,5,99,
PD96-01,222,1/15/1996 10:28,9601,6,SPSK,1,0,1,99,
PD96-01,222,1/15/1996 10:28,9601,8,ADPE,4,0,5,23,
PD96-01,222,1/15/1996 10:28,9601,9,ADPE,3,0,5,30,
PD96-01,222,1/15/1996 10:28,9601,9,ADPE,2,0,5,99,ICE COVER 2
PD96-01,222,1/15/1996 10:28,9601,12,SPSK,1,0,1,99,ICE COVER 2
PD96-01,222,1/15/1996 10:28,9601,15,SPSK,1,0,1,99,ICE COVER 2
PD96-01,222,1/15/1996 10:28,9601,16,SPSK,1,0,1,99,ICE COVER 2
PD96-01,223,1/15/1996 10:43,9601,4,,0,0,999,99,COVER 1
PD96-01,223,1/15/1996 10:43,9601,5,ADPE,1,0,5,13,COVER 1
PD96-01,223,1/15/1996 10:43,9601,6,SPSK,2,0,1,99,COVER 1
PD96-01,223,1/15/1996 10:43,9601,7,ADPE,1,0,5,99,COVER 1
PD96-01,223,1/15/1996 10:43,9601,9,ADPE,1,0,5,9,COVER 1
PD96-01,223,1/15/1996 10:43,9601,11,ADPE,1,0,5,15,COVER 1
PD96-01,223,1/15/1996 10:43,9601,15,ADPE,1,0,5,18,COVER 1
PD96-01,223,1/15/1996 10:43,9601,16,ADPE,1,0,4,99,COVER 1
PD96-01,224,1/15/1996 11:00,9601,1,SPSK,1,0,1,99,
PD96-01,224,1/15/1996 11:00,9601,2,SPSK,3,0,1,99,
PD96-01,224,1/15/1996 11:00,9601,4,WISP,1,0,1,99,
PD96-01,225,1/15/1996 11:19,9601,4,SPSK,1,0,1,99,
PD96-01,225,1/15/1996 11:19,9601,12,ADPE,5,0,5,24,
PD96-01,225,1/15/1996 11:19,9601,13,SPSK,2,0,1,99,
PD96-01,225,1/15/1996 11:19,9601,14,WISP,1,0,1,99,
PD96-01,225,1/15/1996 11:19,9601,14,SPSK,1,0,1,99,
PD96-01,227,1/15/1996 11:34,9601,4,WISP,1,0,1,99,
PD96-01,227,1/15/1996 11:34,9601,14,SPSK,1,0,1,99,
PD96-01,228,1/15/1996 11:49,9601,1,KEGU,1,0,1,99,
PD96-01,228,1/15/1996 11:49,9601,1,SPSK,1,0,1,99,
PD96-01,228,1/15/1996 11:49,9601,4,,0,0,999,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,5,KEGU,1,0,1,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,6,KEGU,1,0,1,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,7,ANTE,1,0,1,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,7,SPSK,1,0,1,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,10,BESH,1,0,1,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,11,WISP,1,0,6,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,11,ADPE,15,0,5,24,COVER 1
PD96-01,228,1/15/1996 11:49,9601,17,WISP,1,0,1,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,17,SPSK,1,0,1,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,18,ADPE,2,0,5,11,COVER 1
PD96-01,228,1/15/1996 11:49,9601,19,SPSK,1,0,1,99,COVER 1
PD96-01,228,1/15/1996 11:49,9601,19,ADPE,1,0,5,12,COVER 1
PD96-01,229,1/15/1996 12:10,9601,2,,0,0,999,99,COVER 0
PD96-01,229,1/15/1996 12:10,9601,3,SPSK,1,0,1,99,COVER 0
PD96-01,229,1/15/1996 12:10,9601,5,ADPE,3,0,5,6,COVER 0
PD96-01,229,1/15/1996 12:10,9601,8,ADPE,2,0,5,3,COVER 0
PD96-01,229,1/15/1996 12:10,9601,11,SPSK,1,0,1,99,COVER 0
PD96-01,229,1/15/1996 12:10,9601,12,GIPE,1,0,1,99,COVER 0
PD96-01,229,1/15/1996 12:10,9601,14,BRSK,1,0,1,99,COVER 0
PD96-01,230,1/15/1996 12:25,9601,6,SPSK,1,0,1,99,COVER 1
PD96-01,230,1/15/1996 12:25,9601,7,KEGU,1,0,1,99,COVER 1
PD96-01,230,1/15/1996 12:25,9601,7,ANTE,1,0,1,99,COVER 1
PD96-01,230,1/15/1996 12:25,9601,8,SPSK,1,0,1,99,COVER 1
PD96-01,230,1/15/1996 12:25,9601,13,,0,0,999,99,COVER 1.  LARGE KRILL SCHOOL ON SCREEN.
PD96-01,230,1/15/1996 12:25,9601,14,ADPE,2,0,5,14,COVER 1.  LARGE KRILL SCHOOL ON SCREEN.
PD96-01,230,1/15/1996 12:25,9601,14,ADPE,2,0,5,8,COVER 1.  LARGE KRILL SCHOOL ON SCREEN.
PD96-01,230,1/15/1996 12:25,9601,15,ANTE,1,0,1,99,COVER 1.  LARGE KRILL SCHOOL ON SCREEN.
PD96-01,230,1/15/1996 12:25,9601,16,KEGU,1,0,1,99,COVER 1.  LARGE KRILL SCHOOL ON SCREEN.
PD96-01,230,1/15/1996 12:25,9601,17,ADPE,1,0,6,99,COVER 1.  LARGE KRILL SCHOOL ON SCREEN.
PD96-01,230,1/15/1996 12:25,9601,21,KEGU,2,0,1,99,COVER 1.  LARGE KRILL SCHOOL ON SCREEN.
PD96-01,231,1/15/1996 12:45,9601,1,SPSK,1,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,3,SPSK,1,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,3,SPSK,3,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,4,KEGU,1,0,2,99,
PD96-01,231,1/15/1996 12:45,9601,4,ANTE,2,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,6,SPSK,1,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,8,SPSK,2,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,8,ANTE,1,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,11,GIPE,1,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,12,SPSK,1,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,13,WISP,1,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,14,SPSK,2,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,15,ANTE,1,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,18,ADPE,1,0,5,12,
PD96-01,231,1/15/1996 12:45,9601,19,SPSK,1,0,1,99,
PD96-01,231,1/15/1996 12:45,9601,21,ANTE,1,0,1,99,
PD96-01,232,1/15/1996 13:08,9601,7,SPSK,1,0,1,99,
PD96-01,232,1/15/1996 13:08,9601,8,SPSK,1,0,1,99,
PD96-01,232,1/15/1996 13:08,9601,9,KEGU,2,0,1,99,
PD96-01,232,1/15/1996 13:08,9601,10,KEGU,1,0,1,99,
PD96-01,232,1/15/1996 13:08,9601,10,SPSK,1,0,1,99,
PD96-01,232,1/15/1996 13:08,9601,10,KEGU,1,0,2,99,
PD96-01,232,1/15/1996 13:08,9601,12,GIPE,1,0,1,99,
PD96-01,232,1/15/1996 13:08,9601,14,ANTE,1,0,1,99,LARGE KRILL SCHOOL 0-50M
PD96-01,232,1/15/1996 13:08,9601,17,SPSK,1,0,1,99,LARGE KRILL SCHOOL 0-50M
PD96-01,232,1/15/1996 13:08,9601,17,KEGU,1,0,1,99,LARGE KRILL SCHOOL 0-50M
PD96-01,232,1/15/1996 13:08,9601,18,SPSK,1,1,6,99,FORCED KEGU TO DROP FOOD
PD96-01,232,1/15/1996 13:08,9601,18,KEGU,1,1,6,99,FORCED BY SPSK TO DROP FOOD
PD96-01,233,1/15/1996 13:30,9601,1,SPSK,1,0,6,99,
PD96-01,233,1/15/1996 13:30,9601,3,WISP,1,0,1,99,
PD96-01,233,1/15/1996 13:30,9601,4,SPSK,1,0,1,99,
PD96-01,233,1/15/1996 13:30,9601,6,SPSK,2,0,1,99,
PD96-01,233,1/15/1996 13:30,9601,7,SPSK,1,0,1,99,
PD96-01,233,1/15/1996 13:30,9601,9,SPSK,1,0,1,99,
PD96-01,233,1/15/1996 13:30,9601,11,SPSK,1,0,1,99,
PD96-01,233,1/15/1996 13:30,9601,16,ANTE,1,0,1,99,
PD96-01,233,1/15/1996 13:30,9601,17,SPSK,1,0,1,99,
PD96-01,233,1/15/1996 13:30,9601,19,SPSK,1,0,1,99,
PD96-01,234,1/15/1996 13:52,9601,0,SPSK,1,0,1,99,
PD96-01,234,1/15/1996 13:52,9601,2,GIPE,1,0,1,99,
PD96-01,234,1/15/1996 13:52,9601,4,ADPE,1,0,5,32,
PD96-01,234,1/15/1996 13:52,9601,4,SPSK,1,0,1,99,
PD96-01,234,1/15/1996 13:52,9601,7,SPSK,1,0,1,99,
PD96-01,234,1/15/1996 13:52,9601,10,SPSK,1,0,1,99,
PD96-01,234,1/15/1996 13:52,9601,11,ADPE,1,0,5,2,
PD96-01,234,1/15/1996 13:52,9601,13,ADPE,1,0,6,99,
PD96-01,234,1/15/1996 13:52,9601,14,SPSK,1,0,1,99,
PD96-01,234,1/15/1996 13:52,9601,15,ADPE,5,0,5,26,
PD96-01,234,1/15/1996 13:52,9601,17,ADPE,6,0,5,23,
PD96-01,234,1/15/1996 13:52,9601,17,BESH,1,0,1,99,
PD96-01,235,1/15/1996 14:08,9601,2,ADPE,2,0,5,27,
PD96-01,235,1/15/1996 14:08,9601,2,ADPE,2,0,5,3,
PD96-01,235,1/15/1996 14:08,9601,3,ADPE,20,0,5,26,
PD96-01,235,1/15/1996 14:08,9601,3,SPSK,1,0,1,99,
PD96-01,235,1/15/1996 14:08,9601,5,ADPE,3,0,5,2,
PD96-01,235,1/15/1996 14:08,9601,9,SPSK,1,0,1,99,
PD96-01,235,1/15/1996 14:08,9601,11,SPSK,1,0,1,99,
PD96-01,236,1/15/1996 14:23,9601,3,ADPE,1,0,5,4,
PD96-01,236,1/15/1996 14:23,9601,5,GIPE,1,0,1,4,
PD96-01,236,1/15/1996 14:23,9601,6,ADPE,3,0,5,32,
PD96-01,236,1/15/1996 14:23,9601,7,ADPE,3,0,5,36,
PD96-01,236,1/15/1996 14:23,9601,7,ADPE,3,0,5,16,
PD96-01,236,1/15/1996 14:23,9601,7,SPSK,1,0,1,99,"COVER 2, WIND 5"
PD96-01,236,1/15/1996 14:23,9601,13,SPSK,2,0,1,99,"COVER 2, WIND 5"
PD96-01,236,1/15/1996 14:23,9601,13,ANTE,1,0,1,99,"COVER 2, WIND 5"
PD96-01,236,1/15/1996 14:23,9601,13,GIPE,1,0,1,99,"COVER 2, WIND 5"
PD96-01,236,1/15/1996 14:23,9601,15,ADPE,4,0,5,16,"COVER 2, WIND 5"
PD96-01,237,1/15/1996 14:38,9601,1,ADPE,4,0,5,4,
PD96-01,237,1/15/1996 14:38,9601,1,ADPE,2,0,5,32,
PD96-01,237,1/15/1996 14:38,9601,4,GEPE,1,0,5,19,
PD96-01,237,1/15/1996 14:38,9601,5,ADPE,5,0,5,25,
PD96-01,237,1/15/1996 14:38,9601,9,BESH,1,0,1,99,
PD96-01,237,1/15/1996 14:38,9601,10,ADPE,2,0,5,9,
PD96-01,219,1/15/1996 9:28,9601,3,ANTE,1,0,1,99,CARRYING A FISH
PD96-01,219,1/15/1996 9:28,9601,7,SPSK,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,8,SPSK,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,9,WISP,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,10,SPSK,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,12,SPSK,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,16,ANTE,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,16,SPSK,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,17,ANTE,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,18,SPSK,2,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,19,KEGU,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,19,SPSK,2,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,20,SPSK,1,0,1,99,
PD96-01,219,1/15/1996 9:28,9601,21,GEPE,1,0,3,99,
PD96-01,219,1/15/1996 9:28,9601,22,KEGU,1,0,1,99,
PD96-01,278,1/16/1996 18:02,9601,2,SPSK,4,0,1,99,
PD96-01,278,1/16/1996 18:02,9601,5,ANTE,2,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,6,SPSK,1,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,8,SPSK,1,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,8,BESH,1,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,9,SPSK,1,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,11,SPSK,1,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,11,GIPE,1,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,12,GIPE,2,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,16,SPSK,1,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,23,GIPE,1,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,28,SPSK,1,0,1,99,COVER 0
PD96-01,278,1/16/1996 18:02,9601,29,GIPE,1,0,1,99,COVER 0
