t,stateroute,R,Rcore,Rocca,R.aocca,R.ncore
15,38010,63,36,26,25,25
15,38014,74,52,22,22,22
15,38015,74,44,27,27,27
15,38017,62,42,19,19,19
15,38026,74,54,20,20,20
15,38028,64,44,19,19,19
15,38029,72,51,21,21,21
15,38030,69,46,22,22,21
15,39001,83,64,19,19,19
15,39006,70,51,18,18,18
15,39009,75,62,13,13,13
15,39010,76,63,13,13,13
15,39040,69,50,18,18,18
15,39044,73,54,19,19,19
15,42011,54,32,21,21,21
15,42015,57,29,28,28,28
15,42018,55,41,14,14,14
15,42034,40,26,14,14,14
15,42119,70,50,20,20,20
15,44006,83,56,27,25,24
15,44007,94,69,25,25,25
15,44012,88,58,29,29,28
15,44013,90,64,26,26,26
15,44019,97,53,44,44,44
15,44031,90,55,35,35,34
15,44032,90,57,32,32,31
15,44033,89,60,29,29,29
15,44035,86,48,35,34,33
15,44041,81,51,27,26,26
15,46003,93,65,24,24,24
15,46005,74,57,17,17,17
15,46006,79,53,25,25,25
15,46011,81,64,17,17,17
15,46012,51,38,13,13,13
15,46013,77,57,20,20,20
15,46014,73,53,19,19,19
15,46015,79,54,23,23,23
15,46016,74,53,21,21,21
15,46017,79,53,26,26,26
15,46022,68,50,17,17,17
15,46029,73,58,15,15,15
15,46030,73,51,19,19,19
15,46032,78,57,20,20,20
15,46033,74,57,15,15,15
15,46036,70,56,14,14,14
15,46037,74,56,14,14,14
15,46038,70,56,14,14,14
15,46040,72,49,21,21,21
15,46042,80,63,17,17,17
15,46043,77,59,15,15,15
15,46044,72,58,14,14,14
15,46046,68,50,18,18,18
15,46047,78,54,24,23,23
15,46048,72,56,12,12,12
15,46121,67,52,14,14,14
15,46123,78,64,14,14,14
15,47001,57,42,14,14,14
15,47014,84,54,29,29,29
15,47018,88,63,25,25,25
15,47019,95,65,29,29,29
15,47022,93,69,23,23,23
15,49012,96,65,29,29,29
15,49018,80,51,29,29,29
15,49021,86,63,22,22,22
15,49033,84,47,37,37,37
15,49038,92,60,30,30,30
15,49055,83,56,26,26,26
15,49073,70,52,18,18,18
15,50003,70,34,36,36,36
15,50008,67,48,19,19,19
15,50015,86,59,27,27,27
15,50017,72,47,23,23,23
15,50032,71,41,29,29,28
15,50033,72,48,23,23,22
15,50034,91,50,41,41,40
15,50035,92,53,39,39,39
15,50037,74,50,24,24,24
15,50042,93,52,39,39,39
15,50044,78,47,31,31,30
15,50048,61,40,21,21,21
15,51023,63,42,21,21,21
15,51030,56,44,11,11,11
15,51113,65,52,13,13,13
15,52002,81,57,24,24,24
15,52007,80,49,31,31,31
15,52010,73,57,16,16,16
15,52011,68,58,10,10,10
15,52014,76,48,28,28,28
15,52016,71,46,25,25,25
15,52021,83,54,28,28,28
15,52027,84,57,27,27,27
15,52131,77,54,23,23,23
15,53002,90,54,36,36,36
15,53009,45,23,21,20,20
15,53014,74,29,45,44,44
15,53026,74,37,35,34,34
15,53027,76,43,32,31,31
15,53028,54,34,20,19,19
15,53036,78,49,26,25,25
15,53038,67,39,28,28,28
15,53040,85,56,29,27,27
15,54022,74,52,21,21,21
15,55011,46,21,24,23,23
15,58001,82,57,25,25,25
15,58003,86,67,19,19,19
15,58004,89,55,34,34,34
15,58007,90,61,28,28,28
15,58008,87,61,26,26,26
15,58012,85,56,27,27,26
15,58013,82,57,24,24,24
15,58014,88,62,26,26,26
15,58018,85,69,16,16,16
15,58019,100,66,33,33,33
15,59020,69,46,23,23,23
15,59021,93,63,30,30,30
15,60010,83,51,32,31,31
15,60013,60,35,23,23,23
15,60017,55,25,30,30,30
15,60019,65,23,42,40,40
15,60020,67,30,37,37,37
15,60022,79,47,32,32,32
15,60023,43,24,19,19,19
15,60024,32,16,16,16,16
15,60027,49,30,19,19,19
15,60029,33,18,14,14,14
15,60031,49,23,26,26,26
15,60111,64,38,24,24,24
15,60112,51,25,26,26,26
15,60201,68,38,30,30,30
15,61009,78,50,28,28,28
15,61029,88,67,21,21,21
15,61030,85,51,31,31,31
15,61034,89,59,30,30,30
15,61038,79,51,28,28,28
15,61045,93,55,35,35,35
15,61047,76,58,18,18,18
15,61048,70,49,20,20,20
15,61049,95,63,30,30,30
15,61056,87,58,28,28,28
15,61057,80,52,28,28,28
15,61059,88,60,28,28,28
15,61064,72,40,31,31,31
15,61065,75,47,28,28,28
15,61089,83,56,27,27,27
15,61100,81,53,25,25,25
15,61111,75,52,23,23,23
15,61121,83,54,27,27,27
15,61199,91,59,31,30,30
15,63002,69,56,12,12,12
15,63003,57,44,13,13,13
15,63004,66,50,16,16,16
15,63010,75,62,12,12,12
15,63011,69,53,16,16,16
15,63024,77,64,13,13,13
15,63030,71,50,21,21,21
15,63119,66,48,18,18,18
15,64005,59,36,22,22,22
15,64009,80,49,31,31,31
15,64012,64,41,23,23,23
15,64038,60,40,20,20,20
15,64039,62,46,16,16,16
15,64042,63,48,15,15,15
15,64044,85,61,24,24,24
15,66002,64,42,22,22,22
15,66021,76,57,18,18,18
15,66042,68,50,18,18,18
15,66073,72,54,18,18,18
15,66075,80,57,23,23,23
15,66076,79,54,25,25,25
15,66082,73,50,23,23,23
15,66107,69,45,23,23,23
15,67015,70,44,26,26,26
15,67022,72,46,24,24,24
15,67023,67,42,25,25,25
15,67034,37,19,18,18,18
15,69019,80,58,22,22,22
15,69026,85,54,31,31,31
15,69028,80,35,45,44,44
15,69029,66,40,26,25,25
15,69033,69,40,29,29,29
15,69034,83,54,29,29,29
15,69057,79,52,25,25,25
15,72002,90,59,31,31,31
15,72004,81,53,28,28,28
15,72006,85,57,28,28,28
15,72010,90,52,38,38,38
15,72016,83,51,32,32,32
15,72022,94,48,46,46,46
15,72025,88,54,34,34,34
15,72029,99,66,32,32,32
15,72031,97,65,32,32,32
15,72033,92,60,26,26,26
15,72035,100,58,39,39,39
15,72047,74,57,16,16,16
15,72049,92,58,33,33,33
15,72050,88,65,23,23,23
15,72053,81,53,28,28,28
15,72054,89,62,27,27,27
15,72056,90,60,30,30,30
15,72057,83,50,33,33,33
15,72060,94,62,32,32,32
15,72061,85,58,27,27,27
15,72062,89,62,25,25,25
15,72064,86,51,34,34,34
15,72072,83,52,31,31,31
15,72083,95,56,39,39,39
15,72084,62,44,18,18,18
15,72086,65,44,20,20,20
15,72088,81,70,11,11,11
15,72090,90,57,33,33,33
15,72091,82,55,26,26,26
15,72132,94,73,21,21,21
15,72151,76,50,26,26,26
15,72155,88,60,28,28,28
15,72165,92,65,27,27,27
15,72194,72,46,26,26,26
15,80003,62,49,12,12,12
15,80005,67,51,16,16,16
15,81001,60,37,23,23,23
15,81003,53,36,16,16,16
15,81029,63,39,24,23,23
15,82006,70,52,18,18,18
15,82010,77,51,26,26,26
15,82016,78,62,16,16,16
15,82018,76,63,13,13,13
15,82020,71,44,27,27,27
15,82034,81,63,17,17,17
15,82042,81,51,29,29,29
15,82128,74,56,16,16,16
15,83009,66,42,24,20,20
15,83013,49,21,28,28,28
15,83026,56,31,25,25,25
15,83033,61,44,17,17,17
15,83042,67,39,28,27,27
15,83044,64,46,16,16,16
15,83045,64,50,14,14,14
15,83064,55,31,24,24,24
15,83082,52,25,26,25,25
15,83098,62,24,38,32,32
15,83100,57,31,26,26,26
15,83140,69,40,29,28,28
15,85004,29,11,18,17,17
15,85011,60,26,33,32,32
15,85021,78,31,47,47,47
15,85024,72,32,40,39,39
15,85025,36,18,18,18,18
15,85109,16,7,9,9,9
15,87005,82,58,22,22,22
15,87015,89,63,26,25,24
15,88004,76,54,22,22,22
15,88005,76,55,21,21,21
15,88007,72,52,20,20,20
15,88013,81,60,20,20,20
15,88014,69,47,22,22,22
15,88023,76,58,18,18,18
15,88028,72,57,15,15,15
15,88043,76,54,22,22,22
15,88044,77,58,19,19,19
15,89001,62,37,24,24,24
15,89002,72,51,21,21,21
15,89004,76,51,25,25,25
15,89009,59,37,18,18,18
15,89016,82,40,42,41,41
15,89030,96,56,40,38,38
15,89043,74,52,19,18,18
15,89111,76,58,18,18,18
15,90006,78,53,25,25,25
15,90016,75,65,8,8,8
15,90019,75,56,19,19,19
15,90026,74,66,8,8,8
15,90036,77,63,14,14,14
15,90048,74,58,16,16,16
15,91008,93,61,32,32,31
15,91012,103,69,34,34,34
15,91014,94,58,34,34,34
15,91020,91,64,23,23,23
15,91022,95,65,30,30,30
15,91024,92,63,28,28,28
15,91026,97,69,28,28,28
15,91027,96,67,29,29,29
15,91028,84,62,21,21,21
15,91029,98,73,25,25,25
15,91036,85,56,29,29,28
15,91039,71,42,29,29,29
15,91044,98,74,24,24,24
15,91045,94,71,23,23,23
15,91048,82,54,28,28,28
15,91049,97,55,42,42,42
15,91054,75,58,17,17,17
15,91055,85,60,24,24,24
15,91056,85,61,24,24,24
15,91062,69,48,20,20,20
15,91063,77,47,30,30,30
15,91068,78,52,26,26,26
15,91069,80,54,23,23,23
15,91070,68,45,22,22,22
15,92005,45,35,10,9,9
15,92019,80,39,40,39,39
15,92028,53,24,28,28,28
15,92030,70,41,29,27,27
15,92053,63,44,18,16,16
15,92063,60,32,27,26,26
15,92083,33,18,15,14,14
15,92087,78,44,32,30,30
15,92104,49,20,26,25,25
15,92120,50,23,27,26,26
