t,stateroute,R,Rcore,Rocca,R.aocca,R.ncore
15,52010,73,50,9,9,9
15,52011,68,46,6,6,6
15,52014,76,34,15,15,14
15,52016,71,35,12,12,12
15,52021,83,37,18,18,17
15,52027,84,42,19,19,19
15,52131,77,41,16,16,15
15,53002,90,37,24,24,24
15,53009,45,19,18,18,18
15,53014,74,16,22,22,21
15,53026,74,25,21,20,20
15,53027,76,30,21,20,20
15,53028,54,26,10,10,10
15,53036,78,38,17,17,15
15,53038,67,32,16,16,16
15,53040,85,44,22,21,20
15,54022,74,35,16,16,16
15,55011,46,12,18,18,17
15,58001,82,45,15,15,15
15,58003,86,46,11,11,11
15,58004,89,48,20,20,20
15,58007,90,48,19,19,19
15,58008,87,44,17,17,17
15,58012,85,45,12,12,11
15,58013,82,47,11,11,11
15,58014,88,52,10,10,10
15,58018,85,56,4,4,4
15,58019,100,50,22,22,21
15,59020,69,38,15,15,15
15,59021,93,52,19,19,19
15,60010,83,39,24,24,23
15,60013,60,24,19,19,19
15,60017,55,19,19,19,19
15,60019,65,16,26,25,23
15,60020,67,18,24,24,23
15,60022,79,36,18,18,18
15,60023,43,17,10,10,10
15,60024,32,13,8,8,8
15,60027,49,22,14,14,14
15,60029,33,15,8,8,8
15,60031,49,19,19,19,18
15,60111,64,27,17,17,16
15,60112,51,18,19,19,19
15,60201,68,32,21,21,21
15,61009,78,42,16,16,16
15,61029,88,51,11,11,11
15,61030,85,45,15,15,15
15,61034,89,52,15,15,15
15,61038,79,45,16,16,15
15,61045,93,41,18,18,17
15,61047,76,44,8,8,7
15,61048,70,38,15,15,15
15,61049,95,46,16,16,16
15,61056,87,40,17,17,17
15,61057,80,36,19,19,19
15,61059,88,48,11,11,11
15,61064,72,33,19,19,19
15,61065,75,39,19,19,19
15,61089,83,48,19,19,19
15,61100,81,44,11,11,9
15,61111,75,43,14,14,14
15,61121,83,46,16,16,16
15,61199,91,48,18,18,17
15,63002,69,50,6,6,6
15,63003,57,34,4,4,4
15,63004,66,38,12,12,11
15,63010,75,48,7,7,7
15,63011,69,45,11,11,10
15,63024,77,58,8,8,7
15,63030,71,36,10,10,10
15,63119,66,40,8,8,8
15,64005,59,29,11,11,10
15,64009,80,33,23,23,22
15,64012,64,34,13,13,13
15,64038,60,32,10,10,10
15,64039,62,37,8,8,8
15,64042,63,42,12,12,12
15,64044,85,54,13,13,13
15,66002,64,29,12,12,12
15,66021,76,45,11,11,11
15,66042,68,37,8,8,8
15,66073,72,44,8,8,8
15,66075,80,41,12,12,11
15,66076,79,47,14,14,14
15,66082,73,44,11,11,11
15,66107,69,31,14,14,14
15,67015,70,38,15,15,15
15,67022,72,40,14,14,14
15,67023,67,30,14,14,13
15,67034,37,16,10,10,10
15,69019,80,44,10,10,10
15,69026,85,37,15,15,15
15,69028,80,27,28,28,27
15,69029,66,28,13,13,13
15,69033,69,34,13,13,13
15,69034,83,41,15,15,15
15,69057,79,43,11,11,11
15,72002,90,43,19,19,18
15,72004,81,45,14,14,14
15,72006,85,42,16,16,16
15,72010,90,43,28,28,28
15,72016,83,40,17,17,17
15,72022,94,42,25,25,25
15,72025,88,40,19,19,19
15,72029,99,38,19,19,19
15,72031,97,54,23,23,23
15,72033,92,53,13,13,13
15,72035,100,45,19,19,19
15,72047,74,42,7,7,7
15,72049,92,40,18,18,17
15,72050,88,49,12,12,11
15,72053,81,36,11,11,11
15,72054,89,42,13,13,13
15,72056,90,42,14,14,14
15,72057,83,35,16,16,16
15,72060,94,51,21,21,20
15,72061,85,46,19,19,19
15,72062,89,54,12,12,12
15,72064,86,37,16,16,16
15,72072,83,40,19,19,19
15,72083,95,44,23,23,23
15,72084,62,39,12,12,12
15,72086,65,37,16,16,16
15,72088,81,55,5,5,5
15,72090,90,48,15,15,15
15,72091,82,47,8,8,8
15,72132,94,61,14,14,14
15,72151,76,39,11,11,11
15,72155,88,51,11,11,11
15,72165,92,54,17,17,17
15,72194,72,36,17,17,17
15,80003,62,37,4,4,4
15,80005,67,45,12,12,11
15,81001,60,30,12,12,12
15,81003,53,32,10,10,10
15,81029,63,27,15,15,14
15,82006,70,41,14,14,14
15,82010,77,41,20,20,19
15,82016,78,57,7,7,7
15,82018,76,57,8,8,8
15,82020,71,36,17,17,17
15,82034,81,59,13,13,12
15,82042,81,43,17,17,16
15,82128,74,47,7,7,7
15,83009,66,35,18,16,13
15,83013,49,17,19,19,17
15,83026,56,22,20,20,19
15,83033,61,39,10,10,9
15,83042,67,27,15,14,14
15,83044,64,38,9,9,9
15,83045,64,42,7,7,6
15,83064,55,21,14,14,14
15,83082,52,18,22,21,20
15,83098,62,20,22,19,15
15,83100,57,23,18,18,18
15,83140,69,34,15,15,14
15,85004,29,7,11,11,10
15,85011,60,18,26,26,25
15,85021,78,22,26,26,26
15,85024,72,23,25,25,24
15,85025,36,11,15,15,15
15,85109,16,4,5,5,5
15,87005,82,47,11,11,11
15,87015,89,42,12,12,10
15,88004,76,42,13,13,13
15,88005,76,43,10,10,10
15,88007,72,43,11,11,11
15,88013,81,51,13,13,13
15,88014,69,36,7,7,7
15,88023,76,47,8,8,8
15,88028,72,52,9,9,9
15,88043,76,42,14,14,14
15,88044,77,44,14,14,13
15,89001,62,27,9,9,9
15,89002,72,39,12,12,12
15,89004,76,38,11,11,11
15,89009,59,29,7,7,7
15,89016,82,31,17,17,16
15,89030,96,43,27,27,26
15,89043,74,43,8,8,7
15,89111,76,44,13,13,13
15,90006,78,44,13,13,13
15,90016,75,56,6,6,6
15,90019,75,43,8,8,8
15,90026,74,61,3,3,3
15,90036,77,58,7,7,7
15,90048,74,49,9,9,9
15,91008,93,49,16,16,14
15,91012,103,54,22,22,21
15,91014,94,46,22,22,21
15,91020,91,51,14,14,14
15,91022,95,53,14,14,14
15,91024,92,52,10,10,10
15,91026,97,56,17,17,16
15,91027,96,53,18,18,18
15,91028,84,52,15,15,15
15,91029,98,58,15,15,15
15,91036,85,42,18,18,18
15,91039,71,33,19,19,19
15,91044,98,61,13,13,12
15,91045,94,59,8,8,8
15,91048,82,41,14,14,14
15,91049,97,38,22,22,21
15,91054,75,49,6,6,6
15,91055,85,49,15,15,15
15,91056,85,44,14,14,13
15,91062,69,33,8,8,8
15,91063,77,43,19,19,18
15,91068,78,41,11,11,11
15,91069,80,44,11,11,10
15,91070,68,37,14,14,14
15,92005,45,28,6,6,5
15,92019,80,29,25,25,24
15,92028,53,19,16,16,16
15,92030,70,38,17,17,17
15,92053,63,36,12,12,10
15,92063,60,24,20,20,19
15,92083,33,11,10,10,10
15,92087,78,32,18,18,17
15,92104,49,14,13,13,12
15,92120,50,13,16,16,15
