"Aou","stateroute","n","occ"
550,3118,1,0.0666666666666667
550,3125,13,0.866666666666667
550,3192,11,0.733333333333333
550,3224,1,0.0666666666666667
550,3318,9,0.6
550,3319,12,0.8
550,3321,3,0.2
550,3408,9,0.6
550,3420,1,0.0666666666666667
550,3444,15,1
550,3883,6,0.4
550,11126,1,0.0666666666666667
550,11402,1,0.0666666666666667
570,14193,2,0.133333333333333
580,21003,15,1
580,21010,12,0.8
580,21105,5,0.333333333333333
580,21109,15,1
580,25018,5,0.333333333333333
580,25022,1,0.0666666666666667
580,25025,14,0.933333333333333
580,25027,4,0.266666666666667
580,25031,4,0.266666666666667
580,25062,14,0.933333333333333
580,25084,8,0.533333333333333
580,25087,2,0.133333333333333
580,25132,12,0.8
580,25175,11,0.733333333333333
580,25916,1,0.0666666666666667
580,42015,13,0.866666666666667
580,42101,14,0.933333333333333
580,46036,2,0.133333333333333
580,46037,1,0.0666666666666667
580,46039,3,0.2
580,46040,1,0.0666666666666667
580,46042,9,0.6
580,46043,15,1
580,46044,4,0.266666666666667
580,46046,11,0.733333333333333
580,46047,15,1
580,47001,1,0.0666666666666667
580,59003,15,1
580,59013,1,0.0666666666666667
580,63002,15,1
580,63003,15,1
580,63011,1,0.0666666666666667
580,63101,15,1
580,63108,7,0.466666666666667
580,63202,15,1
580,63208,15,1
580,63311,2,0.133333333333333
580,63902,2,0.133333333333333
580,63903,1,0.0666666666666667
580,80003,1,0.0666666666666667
580,80901,15,1
580,83011,15,1
580,83020,9,0.6
580,83311,8,0.533333333333333
580,83901,15,1
580,88029,10,0.666666666666667
580,88048,9,0.6
580,88914,6,0.4
590,4002,14,0.933333333333333
590,4003,3,0.2
590,4004,9,0.6
590,4022,2,0.133333333333333
590,4028,2,0.133333333333333
590,4040,2,0.133333333333333
590,4063,7,0.466666666666667
590,4115,2,0.133333333333333
590,4136,12,0.8
590,4204,2,0.133333333333333
590,4229,7,0.466666666666667
590,4302,4,0.266666666666667
590,11074,3,0.2
590,33021,2,0.133333333333333
590,33022,12,0.8
590,33027,3,0.2
590,33128,5,0.333333333333333
590,33218,1,0.0666666666666667
590,33221,15,1
590,33901,1,0.0666666666666667
590,33903,2,0.133333333333333
590,33904,3,0.2
590,33905,13,0.866666666666667
590,45002,3,0.2
590,45013,10,0.666666666666667
590,45103,10,0.666666666666667
590,45205,7,0.466666666666667
590,45213,6,0.4
590,50047,1,0.0666666666666667
590,50065,1,0.0666666666666667
590,53009,2,0.133333333333333
590,53017,11,0.733333333333333
590,54034,1,0.0666666666666667
590,54040,1,0.0666666666666667
590,54041,2,0.133333333333333
590,64001,5,0.333333333333333
590,64005,5,0.333333333333333
590,64008,5,0.333333333333333
590,64009,1,0.0666666666666667
590,64011,11,0.733333333333333
590,64012,6,0.4
590,64028,11,0.733333333333333
590,64039,4,0.266666666666667
590,64042,5,0.333333333333333
590,64043,8,0.533333333333333
590,64044,11,0.733333333333333
590,64103,3,0.2
590,69252,1,0.0666666666666667
590,79033,11,0.733333333333333
590,79132,1,0.0666666666666667
590,79133,12,0.8
590,81001,1,0.0666666666666667
590,81003,1,0.0666666666666667
590,81010,1,0.0666666666666667
590,81019,10,0.666666666666667
590,81023,5,0.333333333333333
590,92002,1,0.0666666666666667
600,3007,6,0.4
600,3010,7,0.466666666666667
600,3117,2,0.133333333333333
600,3118,3,0.2
600,3125,10,0.666666666666667
600,3192,3,0.2
600,3318,6,0.4
600,3319,4,0.266666666666667
600,4022,1,0.0666666666666667
600,4136,1,0.0666666666666667
600,11085,1,0.0666666666666667
600,11234,1,0.0666666666666667
600,64005,1,0.0666666666666667
600,65020,1,0.0666666666666667
600,79130,1,0.0666666666666667
600,89002,1,0.0666666666666667
630,14089,10,0.666666666666667
630,25027,1,0.0666666666666667
630,42101,10,0.666666666666667
630,63002,2,0.133333333333333
630,80901,5,0.333333333333333
630,83020,2,0.133333333333333
630,83901,14,0.933333333333333
634,3125,2,0.133333333333333
634,4136,1,0.0666666666666667
634,25175,4,0.266666666666667
634,46038,1,0.0666666666666667
634,46040,2,0.133333333333333
640,3125,1,0.0666666666666667
640,4002,2,0.133333333333333
640,11126,1,0.0666666666666667
640,14021,1,0.0666666666666667
640,14071,2,0.133333333333333
640,14083,14,0.933333333333333
640,14089,11,0.733333333333333
640,14189,12,0.8
640,14193,3,0.2
640,14198,2,0.133333333333333
640,14319,1,0.0666666666666667
640,21105,1,0.0666666666666667
640,25025,3,0.2
640,25027,2,0.133333333333333
640,25031,1,0.0666666666666667
640,25916,1,0.0666666666666667
640,33124,3,0.2
640,33218,3,0.2
640,33219,2,0.133333333333333
640,35901,6,0.4
640,42101,1,0.0666666666666667
640,46042,2,0.133333333333333
640,46043,1,0.0666666666666667
640,49038,1,0.0666666666666667
640,49906,2,0.133333333333333
640,50015,1,0.0666666666666667
640,53002,1,0.0666666666666667
640,53074,1,0.0666666666666667
640,55045,1,0.0666666666666667
640,57010,1,0.0666666666666667
640,63002,1,0.0666666666666667
640,64011,1,0.0666666666666667
640,64012,1,0.0666666666666667
640,64042,1,0.0666666666666667
640,68006,1,0.0666666666666667
640,68018,6,0.4
640,68037,15,1
640,68308,1,0.0666666666666667
640,69142,7,0.466666666666667
640,69252,1,0.0666666666666667
640,76004,2,0.133333333333333
640,83901,9,0.6
640,85203,2,0.133333333333333
640,89002,6,0.4
640,89057,2,0.133333333333333
640,91049,4,0.266666666666667
640,92019,1,0.0666666666666667
640,92077,1,0.0666666666666667
650,25018,4,0.266666666666667
650,25025,5,0.333333333333333
650,25031,1,0.0666666666666667
650,25084,2,0.133333333333333
650,25175,8,0.533333333333333
650,46042,1,0.0666666666666667
650,63002,14,0.933333333333333
650,63003,15,1
650,63101,2,0.133333333333333
650,63202,9,0.6
650,80901,11,0.733333333333333
650,88029,1,0.0666666666666667
670,63002,1,0.0666666666666667
690,4028,8,0.533333333333333
690,4136,1,0.0666666666666667
690,4213,1,0.0666666666666667
690,14021,13,0.866666666666667
690,14089,8,0.533333333333333
690,14155,1,0.0666666666666667
690,14189,10,0.666666666666667
690,14190,1,0.0666666666666667
690,21003,12,0.8
690,21105,13,0.866666666666667
690,21109,3,0.2
690,25018,1,0.0666666666666667
690,25025,8,0.533333333333333
690,25084,2,0.133333333333333
690,25916,1,0.0666666666666667
690,33018,1,0.0666666666666667
690,33021,2,0.133333333333333
690,33023,7,0.466666666666667
690,33124,2,0.133333333333333
690,33128,1,0.0666666666666667
690,33218,1,0.0666666666666667
690,33219,1,0.0666666666666667
690,33905,1,0.0666666666666667
690,42015,2,0.133333333333333
690,42018,1,0.0666666666666667
690,42101,1,0.0666666666666667
690,46038,1,0.0666666666666667
690,46040,1,0.0666666666666667
690,46042,8,0.533333333333333
690,46043,8,0.533333333333333
690,46047,2,0.133333333333333
690,50064,1,0.0666666666666667
690,53074,1,0.0666666666666667
690,54031,2,0.133333333333333
690,54034,1,0.0666666666666667
690,54040,1,0.0666666666666667
690,54041,1,0.0666666666666667
690,55045,2,0.133333333333333
690,59003,2,0.133333333333333
690,63002,15,1
690,63003,1,0.0666666666666667
690,63202,9,0.6
690,63208,4,0.266666666666667
690,64001,1,0.0666666666666667
690,64005,6,0.4
690,64011,13,0.866666666666667
690,64012,1,0.0666666666666667
690,64042,7,0.466666666666667
690,64043,3,0.2
690,64044,2,0.133333333333333
690,69252,4,0.266666666666667
690,80901,5,0.333333333333333
690,81019,4,0.266666666666667
690,81023,7,0.466666666666667
690,83011,2,0.133333333333333
690,83311,3,0.2
690,83901,12,0.8
690,91005,1,0.0666666666666667
690,91020,1,0.0666666666666667
690,91044,1,0.0666666666666667
700,4002,1,0.0666666666666667
700,4003,4,0.266666666666667
700,4028,1,0.0666666666666667
700,4040,1,0.0666666666666667
700,4136,1,0.0666666666666667
700,4302,7,0.466666666666667
700,21105,1,0.0666666666666667
700,47102,1,0.0666666666666667
700,50068,1,0.0666666666666667
700,53017,3,0.2
700,56041,3,0.2
700,57010,15,1
700,59003,2,0.133333333333333
700,63002,1,0.0666666666666667
700,63003,4,0.266666666666667
700,64005,1,0.0666666666666667
700,64011,13,0.866666666666667
700,64012,2,0.133333333333333
700,64042,1,0.0666666666666667
700,64044,1,0.0666666666666667
700,64103,1,0.0666666666666667
700,65020,6,0.4
700,68018,1,0.0666666666666667
700,68037,12,0.8
700,68218,1,0.0666666666666667
700,76001,2,0.133333333333333
700,76004,1,0.0666666666666667
700,76005,6,0.4
700,79130,4,0.266666666666667
700,79132,1,0.0666666666666667
700,91019,1,0.0666666666666667
710,3007,7,0.466666666666667
710,3010,4,0.266666666666667
710,3011,13,0.866666666666667
710,3021,7,0.466666666666667
710,3118,7,0.466666666666667
710,3125,5,0.333333333333333
710,3192,6,0.4
710,3318,10,0.666666666666667
710,3319,1,0.0666666666666667
710,3408,13,0.866666666666667
710,3444,15,1
710,57010,1,0.0666666666666667
730,3125,9,0.6
730,3192,10,0.666666666666667
730,3319,5,0.333333333333333
730,3444,5,0.333333333333333
740,7008,5,0.333333333333333
740,7010,3,0.2
740,17221,1,0.0666666666666667
740,21003,4,0.266666666666667
740,25018,1,0.0666666666666667
740,25022,1,0.0666666666666667
740,25025,2,0.133333333333333
740,25027,2,0.133333333333333
740,25031,6,0.4
740,25074,2,0.133333333333333
740,25132,4,0.266666666666667
740,25175,6,0.4
740,25916,4,0.266666666666667
740,34059,5,0.333333333333333
740,38007,1,0.0666666666666667
740,38317,1,0.0666666666666667
740,42015,2,0.133333333333333
740,42101,2,0.133333333333333
740,42906,1,0.0666666666666667
740,46032,3,0.2
740,46033,1,0.0666666666666667
740,46035,4,0.266666666666667
740,46037,4,0.266666666666667
740,46040,1,0.0666666666666667
740,46042,4,0.266666666666667
740,47102,1,0.0666666666666667
740,52001,3,0.2
740,52007,2,0.133333333333333
740,54007,4,0.266666666666667
740,54012,9,0.6
740,59003,1,0.0666666666666667
740,63002,11,0.733333333333333
740,63003,10,0.666666666666667
740,63202,5,0.333333333333333
740,67067,1,0.0666666666666667
740,80901,6,0.4
740,83311,1,0.0666666666666667
740,83901,11,0.733333333333333
770,4022,13,0.866666666666667
770,4028,11,0.733333333333333
770,4040,5,0.333333333333333
770,4063,12,0.8
770,4105,12,0.8
770,4115,14,0.933333333333333
770,4136,9,0.6
770,4204,14,0.933333333333333
770,4213,8,0.533333333333333
770,4229,6,0.4
770,11234,11,0.733333333333333
770,11244,3,0.2
770,17055,5,0.333333333333333
770,36002,1,0.0666666666666667
770,36013,1,0.0666666666666667
770,36028,3,0.2
770,38037,1,0.0666666666666667
770,45102,1,0.0666666666666667
770,45203,1,0.0666666666666667
770,45205,12,0.8
770,49906,2,0.133333333333333
770,50001,3,0.2
770,50003,4,0.266666666666667
770,50009,3,0.2
770,50015,5,0.333333333333333
770,50043,1,0.0666666666666667
770,50064,6,0.4
770,50065,13,0.866666666666667
770,50068,1,0.0666666666666667
770,53002,5,0.333333333333333
770,53017,1,0.0666666666666667
770,53074,1,0.0666666666666667
770,54012,1,0.0666666666666667
770,54031,8,0.533333333333333
770,54034,6,0.4
770,54041,13,0.866666666666667
770,64001,14,0.933333333333333
770,64005,10,0.666666666666667
770,64008,11,0.733333333333333
770,64009,15,1
770,64011,15,1
770,64012,15,1
770,64019,3,0.2
770,64028,14,0.933333333333333
770,64039,9,0.6
770,64042,12,0.8
770,64043,7,0.466666666666667
770,64044,12,0.8
770,64103,10,0.666666666666667
770,68012,1,0.0666666666666667
770,68014,1,0.0666666666666667
770,68117,1,0.0666666666666667
770,68119,6,0.4
770,68225,1,0.0666666666666667
770,69252,13,0.866666666666667
770,69253,2,0.133333333333333
770,79033,13,0.866666666666667
770,79130,5,0.333333333333333
770,79132,10,0.666666666666667
770,79133,10,0.666666666666667
770,81001,1,0.0666666666666667
770,81003,1,0.0666666666666667
770,81010,3,0.2
770,81019,4,0.266666666666667
770,81023,11,0.733333333333333
770,89906,15,1
770,91009,2,0.133333333333333
770,91010,1,0.0666666666666667
770,91012,10,0.666666666666667
770,91017,1,0.0666666666666667
770,91042,1,0.0666666666666667
800,14089,6,0.4
800,21003,4,0.266666666666667
800,21105,7,0.466666666666667
800,25025,2,0.133333333333333
800,25027,1,0.0666666666666667
800,25087,3,0.2
800,59003,1,0.0666666666666667
800,63002,6,0.4
800,63101,1,0.0666666666666667
800,80901,10,0.666666666666667
800,83311,1,0.0666666666666667
800,83901,4,0.266666666666667
1170,57010,4,0.266666666666667
1170,76165,15,1
1180,7008,2,0.133333333333333
1180,7010,7,0.466666666666667
1180,25010,1,0.0666666666666667
1180,25014,3,0.2
1180,25018,1,0.0666666666666667
1180,25022,5,0.333333333333333
1180,25024,2,0.133333333333333
1180,25025,9,0.6
1180,25027,3,0.2
1180,25028,10,0.666666666666667
1180,25031,11,0.733333333333333
1180,25062,1,0.0666666666666667
1180,25066,4,0.266666666666667
1180,25067,12,0.8
1180,25069,8,0.533333333333333
1180,25073,6,0.4
1180,25074,14,0.933333333333333
1180,25081,8,0.533333333333333
1180,25086,2,0.133333333333333
1180,25087,5,0.333333333333333
1180,25113,4,0.266666666666667
1180,25132,8,0.533333333333333
1180,25175,2,0.133333333333333
1180,25916,15,1
1180,25922,1,0.0666666666666667
1180,27006,3,0.2
1180,27010,7,0.466666666666667
1180,27014,4,0.266666666666667
1180,27050,1,0.0666666666666667
1180,27057,3,0.2
1180,42015,2,0.133333333333333
1180,42018,9,0.6
1180,42034,3,0.2
1180,42101,7,0.466666666666667
1180,42119,5,0.333333333333333
1180,42128,5,0.333333333333333
1180,42221,14,0.933333333333333
1180,42903,7,0.466666666666667
1180,42906,4,0.266666666666667
1180,51030,3,0.2
1180,63003,5,0.333333333333333
1180,63004,4,0.266666666666667
1180,63010,4,0.266666666666667
1180,63101,6,0.4
1180,63204,1,0.0666666666666667
1180,63903,1,0.0666666666666667
1180,67050,2,0.133333333333333
1180,80002,1,0.0666666666666667
1180,80003,1,0.0666666666666667
1180,80901,8,0.533333333333333
1180,83011,4,0.266666666666667
1180,83017,3,0.2
1180,83020,2,0.133333333333333
1180,83311,2,0.133333333333333
1180,83333,3,0.2
1180,83347,1,0.0666666666666667
1180,88043,1,0.0666666666666667
1180,88048,1,0.0666666666666667
1190,76165,1,0.0666666666666667
1200,2065,1,0.0666666666666667
1200,2072,1,0.0666666666666667
1200,2204,1,0.0666666666666667
1200,3125,2,0.133333333333333
1200,4002,11,0.733333333333333
1200,4003,4,0.266666666666667
1200,4004,2,0.133333333333333
1200,4028,9,0.6
1200,4040,3,0.2
1200,4136,3,0.2
1200,4204,4,0.266666666666667
1200,4229,1,0.0666666666666667
1200,4302,10,0.666666666666667
1200,6014,13,0.866666666666667
1200,6074,1,0.0666666666666667
1200,7004,1,0.0666666666666667
1200,7008,3,0.2
1200,7010,4,0.266666666666667
1200,14016,1,0.0666666666666667
1200,14021,1,0.0666666666666667
1200,14071,2,0.133333333333333
1200,14083,15,1
1200,14089,11,0.733333333333333
1200,14098,1,0.0666666666666667
1200,14106,1,0.0666666666666667
1200,14138,1,0.0666666666666667
1200,14153,5,0.333333333333333
1200,14155,4,0.266666666666667
1200,14186,8,0.533333333333333
1200,14189,13,0.866666666666667
1200,14190,2,0.133333333333333
1200,14193,15,1
1200,14198,3,0.2
1200,14435,1,0.0666666666666667
1200,17004,1,0.0666666666666667
1200,17012,1,0.0666666666666667
1200,17047,1,0.0666666666666667
1200,17221,2,0.133333333333333
1200,17305,2,0.133333333333333
1200,17900,11,0.733333333333333
1200,18009,2,0.133333333333333
1200,18102,1,0.0666666666666667
1200,21001,3,0.2
1200,21003,9,0.6
1200,21010,2,0.133333333333333
1200,21105,5,0.333333333333333
1200,21109,2,0.133333333333333
1200,25018,4,0.266666666666667
1200,25022,5,0.333333333333333
1200,25024,1,0.0666666666666667
1200,25025,15,1
1200,25027,8,0.533333333333333
1200,25028,3,0.2
1200,25031,12,0.8
1200,25066,1,0.0666666666666667
1200,25067,7,0.466666666666667
1200,25069,5,0.333333333333333
1200,25073,1,0.0666666666666667
1200,25074,8,0.533333333333333
1200,25081,2,0.133333333333333
1200,25084,12,0.8
1200,25087,4,0.266666666666667
1200,25113,1,0.0666666666666667
1200,25132,6,0.4
1200,25175,9,0.6
1200,25916,4,0.266666666666667
1200,27031,1,0.0666666666666667
1200,27050,1,0.0666666666666667
1200,33021,9,0.6
1200,33027,3,0.2
1200,33124,14,0.933333333333333
1200,33128,1,0.0666666666666667
1200,33218,2,0.133333333333333
1200,33221,1,0.0666666666666667
1200,34001,6,0.4
1200,34022,3,0.2
1200,34029,1,0.0666666666666667
1200,34049,1,0.0666666666666667
1200,34051,2,0.133333333333333
1200,34052,2,0.133333333333333
1200,34053,5,0.333333333333333
1200,34059,1,0.0666666666666667
1200,34063,1,0.0666666666666667
1200,34065,10,0.666666666666667
1200,34302,2,0.133333333333333
1200,34304,1,0.0666666666666667
1200,34306,15,1
1200,34316,4,0.266666666666667
1200,35012,2,0.133333333333333
1200,35901,1,0.0666666666666667
1200,36006,12,0.8
1200,36028,1,0.0666666666666667
1200,38118,1,0.0666666666666667
1200,38317,1,0.0666666666666667
1200,39003,2,0.133333333333333
1200,39010,1,0.0666666666666667
1200,42059,10,0.666666666666667
1200,42101,1,0.0666666666666667
1200,42128,1,0.0666666666666667
1200,42906,5,0.333333333333333
1200,44006,2,0.133333333333333
1200,45013,2,0.133333333333333
1200,45101,2,0.133333333333333
1200,45102,1,0.0666666666666667
1200,45205,2,0.133333333333333
1200,46029,1,0.0666666666666667
1200,46030,3,0.2
1200,46032,12,0.8
1200,46033,2,0.133333333333333
1200,46036,3,0.2
1200,46037,2,0.133333333333333
1200,46038,1,0.0666666666666667
1200,46039,1,0.0666666666666667
1200,46040,1,0.0666666666666667
1200,46042,13,0.866666666666667
1200,46043,5,0.333333333333333
1200,46044,1,0.0666666666666667
1200,46047,1,0.0666666666666667
1200,46126,4,0.266666666666667
1200,47001,6,0.4
1200,47014,1,0.0666666666666667
1200,47019,1,0.0666666666666667
1200,47102,11,0.733333333333333
1200,49070,1,0.0666666666666667
1200,49131,1,0.0666666666666667
1200,50003,3,0.2
1200,50008,2,0.133333333333333
1200,50009,9,0.6
1200,50015,2,0.133333333333333
1200,50042,1,0.0666666666666667
1200,50064,5,0.333333333333333
1200,50065,15,1
1200,51023,3,0.2
1200,52001,2,0.133333333333333
1200,53002,2,0.133333333333333
1200,53009,5,0.333333333333333
1200,53017,1,0.0666666666666667
1200,53028,1,0.0666666666666667
1200,53040,4,0.266666666666667
1200,53074,15,1
1200,53138,5,0.333333333333333
1200,54012,1,0.0666666666666667
1200,54031,3,0.2
1200,54034,4,0.266666666666667
1200,54040,2,0.133333333333333
1200,54041,8,0.533333333333333
1200,54900,2,0.133333333333333
1200,55045,9,0.6
1200,56041,10,0.666666666666667
1200,57010,10,0.666666666666667
1200,58004,9,0.6
1200,58008,1,0.0666666666666667
1200,58013,1,0.0666666666666667
1200,58019,4,0.266666666666667
1200,59010,2,0.133333333333333
1200,59013,3,0.2
1200,59019,1,0.0666666666666667
1200,59020,4,0.266666666666667
1200,59021,2,0.133333333333333
1200,60071,9,0.6
1200,61049,1,0.0666666666666667
1200,61053,2,0.133333333333333
1200,61089,1,0.0666666666666667
1200,61123,2,0.133333333333333
1200,63002,13,0.866666666666667
1200,63003,13,0.866666666666667
1200,63010,2,0.133333333333333
1200,63024,5,0.333333333333333
1200,63101,3,0.2
1200,63108,1,0.0666666666666667
1200,63202,4,0.266666666666667
1200,63205,1,0.0666666666666667
1200,63217,1,0.0666666666666667
1200,63308,1,0.0666666666666667
1200,63313,1,0.0666666666666667
1200,63903,1,0.0666666666666667
1200,63913,2,0.133333333333333
1200,64001,15,1
1200,64005,12,0.8
1200,64008,8,0.533333333333333
1200,64009,7,0.466666666666667
1200,64011,15,1
1200,64012,15,1
1200,64019,4,0.266666666666667
1200,64028,2,0.133333333333333
1200,64039,2,0.133333333333333
1200,64042,15,1
1200,64043,14,0.933333333333333
1200,64044,15,1
1200,64103,7,0.466666666666667
1200,65014,5,0.333333333333333
1200,65027,10,0.666666666666667
1200,65033,7,0.466666666666667
1200,65117,1,0.0666666666666667
1200,66011,3,0.2
1200,66107,2,0.133333333333333
1200,67067,6,0.4
1200,68005,2,0.133333333333333
1200,68014,8,0.533333333333333
1200,68015,2,0.133333333333333
1200,68018,1,0.0666666666666667
1200,68025,1,0.0666666666666667
1200,68037,11,0.733333333333333
1200,68113,1,0.0666666666666667
