"stateroute","Longi","Lati","sum.EVI","elev.mean","mat","ap.mean","FocalAOU","FocalCommonName","Family","FocalOcc","MainCompSum","FocalAbundance","AllCompSum","nroutes","comp_scaled","all_comp_scaled"
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,5840,"Swamp Sparrow","Emberizidae",0.733333333333333,11.7333333333333,1.27272727272727,11.7333333333333,140,0.902143522833178,0.902143522833178
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,6620,"Blackburnian Warbler","Parulidae",0.333333333333333,1.08333333333333,1.4,54.0166666666667,86,0.436241610738255,0.974736842105263
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,6160,"Bank Swallow","Hirundinidae",0.4,6.71428571428571,10.6666666666667,16.4065934065934,154,0.386301369863014,0.606007306183196
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,3880,"Black-billed Cuckoo","Cuculidae",0.466666666666667,1.25,5.14285714285714,1.25,202,0.195530726256983,0.195530726256983
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,6450,"Nashville Warbler","Parulidae",1,1.08333333333333,13.8666666666667,41.55,92,0.072463768115942,0.749774436090226
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,6790,"Mourning Warbler","Parulidae",1,1.08333333333333,5.46666666666667,49.95,87,0.165394402035623,0.901353383458647
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,6750,"Northern Waterthrush","Parulidae",0.6,0,1.33333333333333,38.4666666666667,97,0,0.966499162479062
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,7590,"Hermit Thrush","Turdidae",1,0,13.2666666666667,0,152,0,0
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,7240,"Sedge Wren","Troglodytidae",0.0666666666666667,7.4,1,12.4,79,0.880952380952381,0.925373134328358
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,6870,"American Redstart","Parulidae",0.866666666666667,1,1.61538461538462,2,229,0.382352941176471,0.553191489361702
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,7480,"Golden-crowned Kinglet","Regulidae",0.2,1,1.66666666666667,1,89,0.375,0.375
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,7280,"Red-breasted Nuthatch","Certhiidae",0.933333333333333,2,7.42857142857143,2,155,0.212121212121212,0.212121212121212
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,6360,"Black-and-white Warbler","Parulidae",1,9.46666666666667,3.66666666666667,9.46666666666667,199,0.720812182741117,0.720812182741117
91029,-87.87,45.44,0.4304775,257.169381721153,5.6,783.163282552433,5660,"Dark-eyed Junco","Emberizidae",0,2,1,22.9333333333333,130,0.666666666666667,0.958217270194986
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,6160,"Bank Swallow","Hirundinidae",0.2,3.71428571428571,2.66666666666667,12.6309523809524,154,0.582089552238806,0.82568093385214
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,3000,"Ruffed Grouse","Phasianidae",0.533333333333333,0,1.75,0,109,0,0
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,7240,"Sedge Wren","Troglodytidae",1,4.8,23.0666666666667,4.8,79,0.172248803827751,0.172248803827751
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,5840,"Swamp Sparrow","Emberizidae",1,0,5.2,0,140,0,0
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,7280,"Red-breasted Nuthatch","Certhiidae",0.0666666666666667,0,1,0,155,0,0
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,6870,"American Redstart","Parulidae",0.533333333333333,0,2.125,0,229,0,0
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,6790,"Mourning Warbler","Parulidae",0.0666666666666667,10.4666666666667,1,44.8285714285714,87,0.912790697674419,0.978179551122195
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,3880,"Black-billed Cuckoo","Cuculidae",0.466666666666667,2,1.57142857142857,2,202,0.56,0.56
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,6360,"Black-and-white Warbler","Parulidae",0.666666666666667,1.5,1.6,1.5,199,0.483870967741935,0.483870967741935
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,6450,"Nashville Warbler","Parulidae",0.0666666666666667,10.4666666666667,4,41.8285714285714,92,0.723502304147465,0.912718204488778
91036,-90.35,44.81,0.4993275,380.543354913117,5.3,826.387105173147,4060,"Red-headed Woodpecker","Picidae",0.8,1.61538461538462,2.16666666666667,3.75824175824176,213,0.427118644067797,0.634312210200927
91039,-90.06,44.69,0.549645,367.397993042045,5.7,827.703722074032,7280,"Red-breasted Nuthatch","Certhiidae",0.0666666666666667,0,1,0,155,0,0
91039,-90.06,44.69,0.549645,367.397993042045,5.7,827.703722074032,7240,"Sedge Wren","Troglodytidae",0.8,12.2666666666667,6.83333333333333,12.2666666666667,79,0.642233856893543,0.642233856893543
91039,-90.06,44.69,0.549645,367.397993042045,5.7,827.703722074032,6790,"Mourning Warbler","Parulidae",0.0666666666666667,7.46666666666667,2,35.6,87,0.788732394366197,0.946808510638298
91039,-90.06,44.69,0.549645,367.397993042045,5.7,827.703722074032,4060,"Red-headed Woodpecker","Picidae",0.266666666666667,2.375,1.5,3.5,213,0.612903225806452,0.7
91039,-90.06,44.69,0.549645,367.397993042045,5.7,827.703722074032,6450,"Nashville Warbler","Parulidae",0.0666666666666667,7.46666666666667,2,35.6,92,0.788732394366197,0.946808510638298
91039,-90.06,44.69,0.549645,367.397993042045,5.7,827.703722074032,6870,"American Redstart","Parulidae",0.666666666666667,0,1.7,1,229,0,0.37037037037037
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,7240,"Sedge Wren","Troglodytidae",1,29.8666666666667,10.8666666666667,31.2,79,0.733224222585925,0.741679873217116
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,6750,"Northern Waterthrush","Parulidae",1,0,3.13333333333333,17.2666666666667,97,0,0.84640522875817
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,5840,"Swamp Sparrow","Emberizidae",1,1,3.6,1,140,0.217391304347826,0.217391304347826
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,4060,"Red-headed Woodpecker","Picidae",0.866666666666667,4.07142857142857,1.69230769230769,5.82142857142857,213,0.706387035271687,0.774771480804388
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,5460,"Grasshopper Sparrow","Emberizidae",0.2,20.5333333333333,1,20.5333333333333,208,0.953560371517028,0.953560371517028
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,7280,"Red-breasted Nuthatch","Certhiidae",0.333333333333333,0,2,0,155,0,0
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,6160,"Bank Swallow","Hirundinidae",0.866666666666667,14.8,4.69230769230769,52.1333333333333,154,0.759273875295975,0.91742622506994
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,3880,"Black-billed Cuckoo","Cuculidae",0.866666666666667,1,2.30769230769231,1,202,0.302325581395349,0.302325581395349
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,6790,"Mourning Warbler","Parulidae",1,20.2,3.8,67.9333333333333,87,0.841666666666667,0.947026022304833
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,3000,"Ruffed Grouse","Phasianidae",0.466666666666667,0,1,0,109,0,0
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,6360,"Black-and-white Warbler","Parulidae",0.933333333333333,1.28571428571429,1.5,1.28571428571429,199,0.461538461538462,0.461538461538462
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,7222,"Winter Wren","Troglodytidae",0.4,29.8666666666667,1.33333333333333,41.7333333333333,118,0.957264957264957,0.969040247678019
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,7590,"Hermit Thrush","Turdidae",0.133333333333333,1,1,1,152,0.5,0.5
91044,-88.95,44.42,0.5009425,276.30008735486,6.5,800.422164223154,6870,"American Redstart","Parulidae",1,0,2.8,0,229,0,0
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,7280,"Red-breasted Nuthatch","Certhiidae",0.666666666666667,0,2,0,155,0,0
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,3880,"Black-billed Cuckoo","Cuculidae",0.666666666666667,1,1.2,1,202,0.454545454545455,0.454545454545455
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,5840,"Swamp Sparrow","Emberizidae",0.333333333333333,0,1.6,0,140,0,0
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,6790,"Mourning Warbler","Parulidae",1,2.64285714285714,5.2,21.7261904761905,87,0.336976320582878,0.806879476523123
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,6450,"Nashville Warbler","Parulidae",0.8,2.64285714285714,1.25,25.6761904761905,92,0.678899082568807,0.953576797241135
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,4060,"Red-headed Woodpecker","Picidae",0.733333333333333,2.78571428571429,1.45454545454545,4.11904761904762,213,0.656967840735069,0.739029126213592
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,5660,"Dark-eyed Junco","Emberizidae",0,13,1,42.6,130,0.928571428571429,0.977064220183486
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,6750,"Northern Waterthrush","Parulidae",0.6,0,1.11111111111111,21.6,97,0,0.951076320939335
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,4970,"Yellow-headed Blackbird","Icteridae",0.2,92.0666666666667,1.33333333333333,92.0666666666667,71,0.985724482512491,0.985724482512491
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,7240,"Sedge Wren","Troglodytidae",0.6,17.6,3.22222222222222,18.9,79,0.845250800426894,0.854344550477147
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,6160,"Bank Swallow","Hirundinidae",0.933333333333333,19.6,14.7857142857143,27.8,154,0.570004154549231,0.65280107346528
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,3000,"Ruffed Grouse","Phasianidae",0.2,0,1.33333333333333,0,109,0,0
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,5460,"Grasshopper Sparrow","Emberizidae",0.666666666666667,35.6,1.8,35.6,208,0.951871657754011,0.951871657754011
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,7222,"Winter Wren","Troglodytidae",0.666666666666667,17.6,1.3,20.8222222222222,118,0.931216931216931,0.94123556002009
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,6360,"Black-and-white Warbler","Parulidae",0.266666666666667,1.46666666666667,1.75,1.46666666666667,199,0.455958549222798,0.455958549222798
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,7590,"Hermit Thrush","Turdidae",0.266666666666667,0,2.25,0,152,0,0
91045,-88.17,44.87,0.4548275,229.172269843901,6,778.123361200803,6870,"American Redstart","Parulidae",0.933333333333333,0,2.07142857142857,1,229,0,0.325581395348837
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,6790,"Mourning Warbler","Parulidae",0.8,4.42857142857143,1.66666666666667,13.5619047619048,87,0.7265625,0.890556597873671
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,6360,"Black-and-white Warbler","Parulidae",0.133333333333333,0,1,0,199,0,0
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,6750,"Northern Waterthrush","Parulidae",0.733333333333333,0,2.09090909090909,1.36363636363636,97,0,0.394736842105263
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,6160,"Bank Swallow","Hirundinidae",0.4,11.4,7.83333333333333,19.6,154,0.592720970537262,0.714459295261239
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,5840,"Swamp Sparrow","Emberizidae",0.0666666666666667,0,1,0,140,0,0
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,5460,"Grasshopper Sparrow","Emberizidae",0.2,48.1333333333333,1.33333333333333,48.1333333333333,208,0.973045822102426,0.973045822102426
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,7222,"Winter Wren","Troglodytidae",0.266666666666667,21.7333333333333,1,27.4833333333333,118,0.956011730205279,0.964891749561147
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,6870,"American Redstart","Parulidae",0.466666666666667,1,1.42857142857143,1,229,0.411764705882353,0.411764705882353
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,3880,"Black-billed Cuckoo","Cuculidae",0.4,0,1.5,0,202,0,0
91048,-87.7,44.05,0.4533925,214.879027212503,7,782.39404668938,7240,"Sedge Wren","Troglodytidae",0.266666666666667,21.7333333333333,1.75,22.7333333333333,79,0.925479063165366,0.928522804628999
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,6790,"Mourning Warbler","Parulidae",0.933333333333333,9.53333333333333,3.64285714285714,25.4,87,0.723527285869172,0.874569601574029
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,6450,"Nashville Warbler","Parulidae",0.0666666666666667,9.53333333333333,2,27.0428571428571,92,0.826589595375723,0.931136251844565
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,6750,"Northern Waterthrush","Parulidae",0.2,0,1,5.93333333333333,97,0,0.855769230769231
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,4060,"Red-headed Woodpecker","Picidae",0.2,3.53333333333333,1,5.96190476190476,213,0.779411764705882,0.856361149110807
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,6160,"Bank Swallow","Hirundinidae",0.866666666666667,35.4,3.07692307692308,66.5333333333333,154,0.920031987205118,0.955797848828643
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,5460,"Grasshopper Sparrow","Emberizidae",0.2,30.2666666666667,2.33333333333333,30.2666666666667,208,0.928425357873211,0.928425357873211
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,5840,"Swamp Sparrow","Emberizidae",0.333333333333333,1.33333333333333,1.4,1.33333333333333,140,0.48780487804878,0.48780487804878
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,6870,"American Redstart","Parulidae",1,0,6.8,0,229,0,0
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,2881,"Gray Partridge","Phasianidae",0.133333333333333,2.77777777777778,3.5,8.06349206349206,39,0.442477876106195,0.697323266986959
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,7222,"Winter Wren","Troglodytidae",0.466666666666667,14.3333333333333,1.57142857142857,19.1515151515152,118,0.901197604790419,0.924169626070608
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,3880,"Black-billed Cuckoo","Cuculidae",0.666666666666667,1.2,2.4,1.2,202,0.333333333333333,0.333333333333333
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,5480,"Le Conte's Sparrow","Emberizidae",0.0666666666666667,139.733333333333,1,170,36,0.992894362861203,0.994152046783626
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,3000,"Ruffed Grouse","Phasianidae",0.6,0,2.77777777777778,3.5,109,0,0.557522123893805
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,7280,"Red-breasted Nuthatch","Certhiidae",0.0666666666666667,0,1,0,155,0,0
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,6360,"Black-and-white Warbler","Parulidae",0.133333333333333,1,2,1,199,0.333333333333333,0.333333333333333
91049,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,7240,"Sedge Wren","Troglodytidae",0.733333333333333,14.3333333333333,4.81818181818182,15.9047619047619,79,0.748417721518987,0.767495299770211
91054,-90.35,43.78,0.504335,319.63165646944,6.4,829.625037596967,3880,"Black-billed Cuckoo","Cuculidae",0.4,2.75,1.5,2.75,202,0.647058823529412,0.647058823529412
91054,-90.35,43.78,0.504335,319.63165646944,6.4,829.625037596967,6410,"Blue-winged Warbler","Parulidae",0.4,30.1333333333333,1.5,37.6666666666667,95,0.952581664910432,0.961702127659574
91054,-90.35,43.78,0.504335,319.63165646944,6.4,829.625037596967,6870,"American Redstart","Parulidae",0.266666666666667,0,1.75,0,229,0,0
91054,-90.35,43.78,0.504335,319.63165646944,6.4,829.625037596967,5840,"Swamp Sparrow","Emberizidae",0.4,0,1.66666666666667,0,140,0,0
91054,-90.35,43.78,0.504335,319.63165646944,6.4,829.625037596967,4660,"Willow Flycatcher","Tyrannidae",1,1,5.6,1,229,0.151515151515152,0.151515151515152
91054,-90.35,43.78,0.504335,319.63165646944,6.4,829.625037596967,6160,"Bank Swallow","Hirundinidae",0.933333333333333,1.375,6.21428571428571,49.3083333333333,154,0.181176470588235,0.888076502497909
91054,-90.35,43.78,0.504335,319.63165646944,6.4,829.625037596967,7240,"Sedge Wren","Troglodytidae",0.666666666666667,24.3333333333333,3.4,24.3333333333333,79,0.877403846153846,0.877403846153846
91054,-90.35,43.78,0.504335,319.63165646944,6.4,829.625037596967,4060,"Red-headed Woodpecker","Picidae",0.8,2.73333333333333,1.75,12,213,0.609665427509294,0.872727272727273
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,6160,"Bank Swallow","Hirundinidae",0.2,1.90909090909091,8,7.32575757575758,154,0.192660550458716,0.478002965892239
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,4060,"Red-headed Woodpecker","Picidae",0.4,1.6,1.5,7.73333333333333,213,0.516129032258065,0.837545126353791
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,4660,"Willow Flycatcher","Tyrannidae",1,0,3,0,229,0,0
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,6870,"American Redstart","Parulidae",0.866666666666667,0,3.84615384615385,0,229,0,0
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,6790,"Mourning Warbler","Parulidae",0.0666666666666667,2,1,15.6,87,0.666666666666667,0.939759036144578
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,4650,"Acadian Flycatcher","Tyrannidae",0.133333333333333,9,1,9,172,0.9,0.9
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,6410,"Blue-winged Warbler","Parulidae",0.666666666666667,12.6,2.4,19.6,95,0.84,0.890909090909091
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,5520,"Lark Sparrow","Emberizidae",0.4,0,2,24.4,115,0,0.924242424242424
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,3880,"Black-billed Cuckoo","Cuculidae",0.333333333333333,1.88888888888889,2.2,1.88888888888889,202,0.46195652173913,0.46195652173913
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,5460,"Grasshopper Sparrow","Emberizidae",0.4,24.4,2.33333333333333,24.4,208,0.912718204488778,0.912718204488778
91055,-89.86,43.44,0.5607225,289.472776770554,7.1,815.61040314601,7240,"Sedge Wren","Troglodytidae",0.2,24.4,2.33333333333333,25.4,79,0.912718204488778,0.915865384615385
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,5840,"Swamp Sparrow","Emberizidae",1,0,4.86666666666667,0,140,0,0
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,4660,"Willow Flycatcher","Tyrannidae",1,3.46666666666667,4.06666666666667,3.46666666666667,229,0.460176991150443,0.460176991150443
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,3880,"Black-billed Cuckoo","Cuculidae",0.8,1.71428571428571,1.66666666666667,1.71428571428571,202,0.507042253521127,0.507042253521127
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,5460,"Grasshopper Sparrow","Emberizidae",0.666666666666667,29.6666666666667,3.5,29.6666666666667,208,0.894472361809045,0.894472361809045
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,6360,"Black-and-white Warbler","Parulidae",0.0666666666666667,0,1,0,199,0,0
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,6410,"Blue-winged Warbler","Parulidae",0.266666666666667,31,1.5,42.2666666666667,95,0.953846153846154,0.965727341964966
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,7240,"Sedge Wren","Troglodytidae",0.8,37.2,5.16666666666667,37.2,79,0.878048780487805,0.878048780487805
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,4060,"Red-headed Woodpecker","Picidae",0.933333333333333,4,3.14285714285714,10.0666666666667,213,0.56,0.762076423936554
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,6160,"Bank Swallow","Hirundinidae",0.133333333333333,24.1333333333333,4,30.3555555555556,154,0.85781990521327,0.883570504527814
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,6790,"Mourning Warbler","Parulidae",0.6,11.2666666666667,1.88888888888889,44.4666666666667,87,0.856418918918919,0.959252157238734
91056,-89.22,43.53,0.53554,272.04078876033,7.4,803.861995665414,6870,"American Redstart","Parulidae",0.6,0,2.33333333333333,0,229,0,0
91062,-88.33,43.65,0.5374725,284.129514428945,7.1,801.788824313322,6160,"Bank Swallow","Hirundinidae",1,13.2666666666667,41,17.6952380952381,154,0.244471744471744,0.301476553626481
91062,-88.33,43.65,0.5374725,284.129514428945,7.1,801.788824313322,4660,"Willow Flycatcher","Tyrannidae",0.333333333333333,0,2.8,0,229,0,0
91062,-88.33,43.65,0.5374725,284.129514428945,7.1,801.788824313322,7240,"Sedge Wren","Troglodytidae",0.466666666666667,23.1333333333333,3.57142857142857,23.1333333333333,79,0.866262482168331,0.866262482168331
91062,-88.33,43.65,0.5374725,284.129514428945,7.1,801.788824313322,3880,"Black-billed Cuckoo","Cuculidae",0.533333333333333,1,1.375,1,202,0.421052631578947,0.421052631578947
91062,-88.33,43.65,0.5374725,284.129514428945,7.1,801.788824313322,6790,"Mourning Warbler","Parulidae",0.2,6,1,17.6666666666667,87,0.857142857142857,0.946428571428571
91062,-88.33,43.65,0.5374725,284.129514428945,7.1,801.788824313322,6870,"American Redstart","Parulidae",0.0666666666666667,0,1,0,229,0,0
91062,-88.33,43.65,0.5374725,284.129514428945,7.1,801.788824313322,5840,"Swamp Sparrow","Emberizidae",0.533333333333333,2,2.625,2,140,0.432432432432432,0.432432432432432
91062,-88.33,43.65,0.5374725,284.129514428945,7.1,801.788824313322,4060,"Red-headed Woodpecker","Picidae",0.133333333333333,2.81818181818182,1.5,6.38961038961039,213,0.652631578947368,0.809876543209877
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,7240,"Sedge Wren","Troglodytidae",0.933333333333333,12.4,3.42857142857143,12.4,79,0.783393501805054,0.783393501805054
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,6160,"Bank Swallow","Hirundinidae",0.0666666666666667,4.2,1,12.7714285714286,154,0.807692307692308,0.927385892116183
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,3880,"Black-billed Cuckoo","Cuculidae",0.2,1.33333333333333,1.33333333333333,1.33333333333333,202,0.5,0.5
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,6790,"Mourning Warbler","Parulidae",0.6,8.28571428571429,1.55555555555556,22.8190476190476,87,0.841935483870968,0.936181297212816
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,6870,"American Redstart","Parulidae",0.266666666666667,0,1,1,229,0,0.5
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,4660,"Willow Flycatcher","Tyrannidae",1,1.16666666666667,6.4,1.16666666666667,229,0.154185022026432,0.154185022026432
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,2881,"Gray Partridge","Phasianidae",0.0666666666666667,0,2,16.4166666666667,39,0,0.891402714932127
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,5840,"Swamp Sparrow","Emberizidae",0.266666666666667,0,1,0,140,0,0
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,4060,"Red-headed Woodpecker","Picidae",0.0666666666666667,1.46153846153846,1,3.46153846153846,213,0.59375,0.775862068965517
91063,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,6410,"Blue-winged Warbler","Parulidae",0.0666666666666667,14.5333333333333,1,22.8190476190476,95,0.935622317596567,0.958016793282687
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,6410,"Blue-winged Warbler","Parulidae",0.4,17.6,1.66666666666667,27.4666666666667,95,0.913494809688581,0.94279176201373
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,3880,"Black-billed Cuckoo","Cuculidae",0.133333333333333,2,2,2,202,0.5,0.5
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,6160,"Bank Swallow","Hirundinidae",0.733333333333333,5.14285714285714,3.54545454545455,6.64285714285714,154,0.591928251121076,0.652007648183556
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,4970,"Yellow-headed Blackbird","Icteridae",0.4,168.266666666667,3,168.266666666667,71,0.982483456597898,0.982483456597898
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,5460,"Grasshopper Sparrow","Emberizidae",0.2,32.3333333333333,1.66666666666667,32.3333333333333,208,0.950980392156863,0.950980392156863
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,4060,"Red-headed Woodpecker","Picidae",0.0666666666666667,2.09090909090909,1,4.73376623376623,213,0.676470588235294,0.82559456398641
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,5840,"Swamp Sparrow","Emberizidae",1,0,4.53333333333333,0,140,0,0
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,7240,"Sedge Wren","Troglodytidae",0.466666666666667,15.6,2.14285714285714,15.6,79,0.879227053140097,0.879227053140097
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,4660,"Willow Flycatcher","Tyrannidae",1,0,8.26666666666667,0,229,0,0
91068,-88.7,42.91,0.510025,267.919486924353,8,839.643400770553,6870,"American Redstart","Parulidae",0.0666666666666667,0,1,0,229,0,0
91069,-88.05,42.61,0.517605,228.141822690503,8.2,867.614687387516,7240,"Sedge Wren","Troglodytidae",0.333333333333333,22,2,22,79,0.916666666666667,0.916666666666667
91069,-88.05,42.61,0.517605,228.141822690503,8.2,867.614687387516,6870,"American Redstart","Parulidae",0.133333333333333,0,1,0,229,0,0
91069,-88.05,42.61,0.517605,228.141822690503,8.2,867.614687387516,4970,"Yellow-headed Blackbird","Icteridae",0.133333333333333,126.4,2,126.4,71,0.984423676012461,0.984423676012461
91069,-88.05,42.61,0.517605,228.141822690503,8.2,867.614687387516,5840,"Swamp Sparrow","Emberizidae",0.866666666666667,0,2.46153846153846,0,140,0,0
91069,-88.05,42.61,0.517605,228.141822690503,8.2,867.614687387516,3880,"Black-billed Cuckoo","Cuculidae",0.266666666666667,2,2,2,202,0.5,0.5
91069,-88.05,42.61,0.517605,228.141822690503,8.2,867.614687387516,6160,"Bank Swallow","Hirundinidae",0.4,3.84615384615385,9.33333333333333,8.56043956043956,154,0.291828793774319,0.478403275332651
