SampleID,Cruise,Date,Original_SampleNo,Original_StationNo,Depth,Lat,Lon,Daylength,Chl,QFChl,Temperature,QFTemp,SurfacePAR,QFPAR,Kd490,QFKd490,PARz,Nitrate,QFNO3,Nitrite,QFNO2,Ammonium,QFNH4,Phosphate,QFPO4,Silicate,QFSil,MLD,QFMLD
AMT3_111,AMT3,27-09-1996,9657,4,7,34.0365,-21.2575,11.9677725211,0.152,0,11.5945,0,26.6175144422,0,0.0263800006,13,22.129452915,0.0473200004,1,NA,NA,NA,NA,0.0273175003,1,0.5915875092,1,108.7479462431,2
AMT3_112,AMT3,27-09-1996,9659,4,80,34.0365,-21.2575,11.9677725211,0.307,0,11.5945,0,26.6175144422,0,0.0263800006,13,3.2257625952,0.1613500014,1,NA,NA,NA,NA,0.0438200008,1,0.7524949908,1,108.7479462431,2
AMT3_113,AMT3,28-09-1996,9661,5,7,29.4997,-21.8104,11.9592648056,0.123,0,11.5945,0,36.5474764459,0,0.0249600001,13,30.6886272921,0,0,0,0,NA,NA,0.03,0,0.47,0,114.21657425,2
AMT3_114,AMT3,28-09-1996,9663,5,110,29.4997,-21.8104,11.9592648056,0.33,0,11.5945,0,36.5474764459,0,0.0249600001,13,2.3467048025,1.7204166667,0,0.05875,0,NA,NA,0.03,0,0.47,0,114.21657425,2
AMT3_115,AMT3,29-09-1996,9665,6,7,24.6837,-21.4077,11.9620649629,0.199,0,24.73925,0,30.5746746701,0,0.0320799984,13,24.4251185683,0,0,0,0,NA,NA,0.02,0,0.35,0,92.7678931058,2
AMT3_116,AMT3,29-09-1996,9667,6,40,24.6837,-21.4077,11.9620649629,0.178,0,24.4625,0,30.5746746701,0,0.0320799984,13,8.4737411467,0,0,0,0,NA,NA,0.02,0,4.5892079208,0,92.7678931058,2
AMT3_117,AMT3,29-09-1996,9669,6,90,24.6837,-21.4077,11.9620649629,0.333,0,20.6315,0,30.5746746701,0,0.0320799984,13,1.7039893609,0.4353,0,0.043,0,NA,NA,0.02,0,3.2271428571,0,92.7678931058,2
AMT3_118,AMT3,30-09-1996,9671,7,7,20.0864,-20.6478,11.9723702858,0.375,0,24.7665,0,41.8624008684,0,0.0745500028,13,24.8420566714,0,0,0.03,0,NA,NA,0.05,0,0.35,0,60.170360323,2
AMT3_119,AMT3,30-09-1996,9673,7,20,20.0864,-20.6478,11.9723702858,0.386,0,24.6255,0,41.8624008684,0,0.0745500028,13,9.4252099959,0,0,0.021221374,0,NA,NA,0.041221374,0,0.4202290076,0,60.170360323,2
AMT3_120,AMT3,30-09-1996,9675,7,40,20.0864,-20.6478,11.9723702858,0.758,0,24.1955,0,41.8624008684,0,0.0745500028,13,2.1220613635,0.2114851485,0,0.0993069307,0,NA,NA,0.0664356436,0,4.5892079208,0,60.170360323,2
AMT3_121,AMT3,02-10-1996,9677,8,7,12.766,-20.5364,12.0009787462,0.201,0,28.3825,0,39.6792400386,0,0.0498900004,13,27.9830264282,0,0,0.05,0,NA,NA,0,0,0.81,0,24.46974833,2
AMT3_122,AMT3,02-10-1996,9679,8,20,12.766,-20.5364,12.0009787462,0.232,0,28.3355,0,39.6792400386,0,0.0498900004,13,14.6293256821,0,0,0.05,0,NA,NA,0,0,2.1474789916,0,24.46974833,2
AMT3_123,AMT3,02-10-1996,9681,8,40,12.766,-20.5364,12.0009787462,0.369,0,21.4605,0,39.6792400386,0,0.0498900004,13,5.3936811719,1.0705882353,0,0.0678431373,0,NA,NA,0.2319607843,0,4.1748421053,0,24.46974833,2
AMT3_124,AMT3,03-10-1996,9683,9,7,9.0621,-22.2774,12.0254799179,0.253,0,28.218,0,47.6896192288,0,0.0401099995,13,36.0152965233,0,0,0.04,0,NA,NA,0,0,1.235,0,25.7736538935,2
AMT3_125,AMT3,03-10-1996,9685,9,30,9.0621,-22.2774,12.0254799179,0.335,0,22.4935,0,47.6896192288,0,0.0401099995,13,14.3165149664,0,0,0.04,0,NA,NA,0,0,3.5303125,0,25.7736538935,2
AMT3_126,AMT3,03-10-1996,9687,9,50,9.0621,-22.2774,12.0254799179,0.652,0,19.13,0,47.6896192288,0,0.0401099995,13,6.418688248,6.1371153846,0,0.5913461538,0,NA,NA,0.3111538462,0,2.5918181818,0,25.7736538935,2
AMT3_127,AMT3,04-10-1996,9689,10,7,5.1763,-24.0138,12.0585670393,0.205,0,28.422,0,31.6617484521,0,0.0359200016,13,24.6227119712,0,0,0.05,0,NA,NA,0.02,0,1.36,0,32.2589854899,2
AMT3_128,AMT3,04-10-1996,9691,10,40,5.1763,-24.0138,12.0585670393,0.342,0,28.023,0,31.6617484521,0,0.0359200016,13,7.5255900248,0,0,0.05,0,NA,NA,0.02,0,1.61,0,32.2589854899,2
AMT3_129,AMT3,04-10-1996,9693,10,70,5.1763,-24.0138,12.0585670393,0.627,0,25.1145,0,31.6617484521,0,0.0359200016,13,2.5617975221,0.828019802,0,0.1762376238,0,NA,NA,0.2011881188,0,3.7863636364,0,32.2589854899,2
AMT3_130,AMT3,05-10-1996,9695,11,7,1.3067,-25.7758,12.0986097848,0.226,0,26.878,0,41.3227443441,0,0.0377699994,13,31.7224002366,0,0,0.05,0,NA,NA,0,0,1.36,0,33.0201380615,2
AMT3_131,AMT3,05-10-1996,9697,11,40,1.3067,-25.7758,12.0986097848,0.25,0,26.867,0,41.3227443441,0,0.0377699994,13,9.1213068127,0,0,0.05,0,NA,NA,0.0201492537,0,1.61,0,33.0201380615,2
AMT3_132,AMT3,05-10-1996,9701,11,50,1.3067,-25.7758,12.0986097848,0.408,0,26.758,0,41.3227443441,0,0.0377699994,13,6.2520730149,0,0,0.05,0,NA,NA,0.0251243781,0,2.1366666667,0,33.0201380615,2
AMT3_133,AMT3,05-10-1996,9703,11,70,1.3067,-25.7758,12.0986097848,0.548,0,25.7275,0,41.3227443441,0,0.0377699994,13,2.9373655377,0.0406060606,0,0.0551515152,0,NA,NA,0.0348484848,0,3.7875,0,33.0201380615,2
AMT3_134,AMT3,05-10-1996,9699,11,80,1.3067,-25.7758,12.0986097848,0.809,0,23.041,0,41.3227443441,0,0.0377699994,13,2.0133763934,1.5124,0,0.2184,0,NA,NA,0.2012,0,6.6111111111,0,33.0201380615,2
AMT3_135,AMT3,05-10-1996,9705,11,100,1.3067,-25.7758,12.0986097848,0.417,0,18.7455,0,41.3227443441,0,0.0377699994,13,0.9459298409,8.435,0,0.1084615385,0,NA,NA,0.7515384615,0,7.29,0,33.0201380615,2
AMT3_136,AMT3,06-10-1996,9707,12,7,-2.3717,-27.4529,12.1436491678,0.194,0,26.332,0,47.5681925794,0,0.0329600014,13,37.7673247843,0,0,0.04,0,NA,NA,0.04,0,1.36,0,46.7426824369,2
AMT3_137,AMT3,06-10-1996,9709,12,40,-2.3717,-27.4529,12.1436491678,0.218,0,26.316,0,47.5681925794,0,0.0329600014,13,12.7274904899,0,0,0.04,0,NA,NA,0.04,0,1.6153846154,0,46.7426824369,2
AMT3_138,AMT3,06-10-1996,9711,12,85,-2.3717,-27.4529,12.1436491678,0.452,0,25.847,0,47.5681925794,0,0.0329600014,13,2.8879999321,1.5214285714,0,0.1679047619,0,NA,NA,0.2361904762,0,7.3146428571,0,46.7426824369,2
AMT3_139,AMT3,07-10-1996,9713,13,7,-6.4773,-29.2694,12.2019839968,0.174,0,26.62,0,53.5226119281,0,0.0280300006,13,43.987003403,0,0,0.04,0,NA,NA,0.04,0,1.23,0,65.1880070558,2
AMT3_140,AMT3,07-10-1996,9715,13,50,-6.4773,-29.2694,12.2019839968,0.18,0,26.5895,0,53.5226119281,0,0.0280300006,13,13.178730261,0,0,0.04,0,NA,NA,0.04,0,1.2414893617,0,65.1880070558,2
AMT3_141,AMT3,07-10-1996,9717,13,110,-6.4773,-29.2694,12.2019839968,0.492,0,22.6305,0,53.5226119281,0,0.0280300006,13,2.451755132,0.43,0,0.16,0,NA,NA,0.24,0,5.58,0,65.1880070558,2
AMT3_142,AMT3,08-10-1996,9719,14,7,-10.7686,-31.2473,12.2721964169,0.121,0,26.196,0,53.4786160456,0,0.0259099994,13,44.6079403628,0.03,0,0.04,0,NA,NA,0.02,0,1.23,0,45.3515390131,2
AMT3_143,AMT3,08-10-1996,9721,14,75,-10.7686,-31.2473,12.2721964169,0.166,0,25.2485,0,53.4786160456,0,0.0259099994,13,7.6601527132,0.03,0,0.04,0,NA,NA,0.0390322581,0,1.0164516129,0,45.3515390131,2
AMT3_144,AMT3,08-10-1996,9723,14,130,-10.7686,-31.2473,12.2721964169,0.219,0,21.95775,0,53.4786160456,0,0.0259099994,13,1.842239505,1.1860377358,0,0.0985849057,0,NA,NA,0.2629245283,0,1.8450943396,0,45.3515390131,2
AMT3_145,AMT3,09-10-1996,9725,15,7,-14.8892,-33.1213,12.3500934378,0.142,0,26.0155,0,55.1485283643,0,0.0233699996,13,46.8260683508,0.04,0,0.03,0,NA,NA,0.02,0,1.1233333333,0,39.6271201117,2
AMT3_146,AMT3,09-10-1996,9727,15,60,-14.8892,-33.1213,12.3500934378,0.131,0,25.42475,0,55.1485283643,0,0.0233699996,13,13.5695740595,0.04,0,0.03,0,NA,NA,0.02,0,1.1650588235,0,39.6271201117,2
AMT3_147,AMT3,09-10-1996,9729,15,140,-14.8892,-33.1213,12.3500934378,0.393,0,22.58875,0,55.1485283643,0,0.0233699996,13,2.0922292342,0.0206,0,0.0694,0,NA,NA,0.0796,0,1.6721348315,0,39.6271201117,2
AMT3_148,AMT3,10-10-1996,9731,16,7,-18.8563,-35.0487,12.4363661522,0.147,0,24.6455,0,46.4635861058,0,0.0232500006,13,39.4849231823,0,0,0.03,0,NA,NA,0,0,1.134,0,32.7259925658,2
AMT3_149,AMT3,10-10-1996,9737,16,50,-18.8563,-35.0487,12.4363661522,0.148,0,23.96,0,46.4635861058,0,0.0232500006,13,14.5293230074,0,0,0.03,0,NA,NA,0,0,1.1358823529,0,32.7259925658,2
AMT3_150,AMT3,10-10-1996,9733,16,75,-18.8563,-35.0487,12.4363661522,0.197,0,23.6855,0,46.4635861058,0,0.0232500006,13,8.1247817796,0,0,0.03,0,NA,NA,0,0,1.11,0,32.7259925658,2
AMT3_151,AMT3,10-10-1996,9739,16,100,-18.8563,-35.0487,12.4363661522,0.264,0,23.475,0,46.4635861058,0,0.0232500006,13,4.5433692219,0,0,0.039790795,0,NA,NA,0,0,1.1723195876,0,32.7259925658,2
AMT3_152,AMT3,10-10-1996,9735,16,125,-18.8563,-35.0487,12.4363661522,0.441,0,23.179,0,46.4635861058,0,0.0232500006,13,2.5406471763,0.0505442177,0,0.0683673469,0,NA,NA,0.0967346939,0,1.4844444444,0,32.7259925658,2
AMT3_153,AMT3,10-10-1996,9741,16,140,-18.8563,-35.0487,12.4363661522,0.327,0,21.657,0,46.4635861058,0,0.0232500006,13,1.7926031446,0.4750955414,0,0.1333121019,0,NA,NA,0.1,0,1.6561643836,0,32.7259925658,2
AMT3_154,AMT3,11-10-1996,9743,17,7,-22.9106,-36.962,12.5365862991,0.177,0,22.5635,0,51.9775941727,0,0.0277699996,13,42.7950630819,1.08,0,NA,NA,NA,NA,0,0,1.13,0,24.3012083984,2
AMT3_155,AMT3,11-10-1996,9745,17,60,-22.9106,-36.962,12.5365862991,0.254,0,22.00875,0,51.9775941727,0,0.0277699996,13,9.8218821573,1.08,0,NA,NA,NA,NA,0,0,1.11,0,24.3012083984,2
AMT3_156,AMT3,11-10-1996,9747,17,100,-22.9106,-36.962,12.5365862991,0.331,0,21.814,0,51.9775941727,0,0.0277699996,13,3.2343008582,1.08,0,NA,NA,NA,NA,0,0,1.1571428571,0,24.3012083984,2
AMT3_157,AMT3,12-10-1996,9749,18,7,-26.6159,-39.5997,12.6429843923,0.182,0,20.8615,0,53.4815321833,0,0.0303000007,13,43.2603450506,0.05,0,0.03,0,NA,NA,0.2205749974,1,1.1507692308,0,19.4453020657,2
AMT3_158,AMT3,12-10-1996,9751,18,95,-26.6159,-39.5997,12.6429843923,0.468,0,19.6925,0,53.4815321833,0,0.0303000007,13,3.006679569,0.2597241379,0,0.169862069,0,NA,NA,0.2546950042,1,1.25375,0,19.4453020657,2
AMT3_159,AMT3,13-10-1996,9753,19,7,-29.8601,-42.9168,12.751824996,0.182,0,19.556,0,7.4407667311,0,0.0344800018,13,5.8451595206,0,0,0.3,0,NA,NA,0,0,1.3323076923,0,18.9298485865,2
AMT3_160,AMT3,13-10-1996,9755,19,50,-29.8601,-42.9168,12.751824996,0.23,0,19.4355,0,7.4407667311,0,0.0344800018,13,1.3270704053,0.0495283019,0,0.0325471698,0,NA,NA,0,0,1.2899,0,18.9298485865,2
AMT3_161,AMT3,13-10-1996,9757,19,90,-29.8601,-42.9168,12.751824996,0.587,0,18.242,0,7.4407667311,0,0.0344800018,13,0.3341296254,0.8588888889,0,0.03,0,NA,NA,0.0183838384,0,1.4983838384,0,18.9298485865,2
AMT3_162,AMT3,14-10-1996,9759,20,7,-32.791,-46.1171,12.8652190389,0.418,0,18.8795,0,8.8878938548,0,0.0428400002,13,6.585103865,0.04,0,0.04,0,NA,NA,0.02,0,1.36,0,21.7539908948,2
AMT3_163,AMT3,14-10-1996,9761,20,40,-32.791,-46.1171,12.8652190389,0.439,0,18.889,0,8.8878938548,0,0.0428400002,13,1.601739298,0.0598994975,0,0.04,0,NA,NA,0.02,0,1.4565566038,0,21.7539908948,2
AMT3_164,AMT3,14-10-1996,9763,20,60,-32.791,-46.1171,12.8652190389,0.511,0,18.668,0,8.8878938548,0,0.0428400002,13,0.6799677525,0.1381132075,0,0.08,0,NA,NA,0.0188679245,0,1.8855789474,0,21.7539908948,2
AMT3_165,AMT3,15-10-1996,9765,21,7,-35.716,-49.6219,12.9920965214,0.545,0,16.4615,0,59.5017618902,0,0.0659700036,13,37.4953114994,0.04,0,0.05,0,NA,NA,0.03,0,1.36,0,18.2653007193,2
AMT3_166,AMT3,15-10-1996,9767,21,30,-35.716,-49.6219,12.9920965214,0.655,0,16.1575,0,59.5017618902,0,0.0659700036,13,8.2227591484,0.6324528302,0,0.1166037736,0,NA,NA,0.0614150943,0,1.5894444444,0,18.2653007193,2
AMT3_167,AMT3,15-10-1996,9769,21,50,-35.716,-49.6219,12.9920965214,0.337,0,15.77,0,59.5017618902,0,0.0659700036,13,2.1979074386,2.45,0,0.32,0,NA,NA,0.25,0,1.84,0,18.2653007193,2
AMT3_168,AMT3,16-10-1996,9771,22,7,-37.8131,-52.1891,13.1037616162,0.475,0,17.1735,0,42.1877529991,0,0.0992100015,13,21.0659913317,0.04,0,0.03,0,NA,NA,0.01,0,1.52,0,18.0318773065,2
AMT3_169,AMT3,16-10-1996,9773,22,40,-37.8131,-52.1891,13.1037616162,0.696,0,16.5905,0,42.1877529991,0,0.0992100015,13,0.7975026707,0.475,0,0.03,0,NA,NA,0.0466326531,0,1.6286363636,0,18.0318773065,2
AMT3_170,AMT3,16-10-1996,9775,22,60,-37.8131,-52.1891,13.1037616162,0.374,0,16.4055,0,42.1877529991,0,0.0992100015,13,0.1096490875,0.5409433962,0,0.0833962264,0,NA,NA,0.0483018868,0,1.917,0,18.0318773065,2
AMT3_171,AMT3,23-10-1996,9777,23,7,-43.5687,-55,13.6721564283,1.052,0,16.4055,0,54.5653449674,0,0.0983299986,13,27.414963674,10.127826087,0,NA,NA,NA,NA,0.5613043478,0,2.6614285714,0,18.3008467445,2
AMT3_172,AMT3,23-10-1996,9779,23,30,-43.5687,-55,13.6721564283,0.998,0,16.4055,0,54.5653449674,0,0.0983299986,13,2.8562198423,10.2904081633,0,NA,NA,NA,NA,0.5710204082,0,3.4435051546,0,18.3008467445,2
AMT3_173,AMT3,23-10-1996,9781,23,50,-43.5687,-55,13.6721564283,0.46,0,16.4055,0,54.5653449674,0,0.0983299986,13,0.3996760424,14.8884848485,0,NA,NA,NA,NA,0.8490909091,0,7.0273737374,0,18.3008467445,2
AMT3_174,AMT3,24-10-1996,9783,24,7,-48.0038,-55.8721,14.0002335305,0.383,0,5.4995,0,53.3669365244,0,0.0612000003,13,34.7712670264,36.0208510638,0,NA,NA,NA,NA,1.5417021277,0,2.2290909091,0,26.7081656036,2
AMT3_175,AMT3,24-10-1996,9785,24,40,-48.0038,-55.8721,14.0002335305,0.371,0,5.122,0,53.3669365244,0,0.0612000003,13,4.6144439547,35.9675247525,0,NA,NA,NA,NA,1.55,0,4.5418556701,0,26.7081656036,2
AMT3_176,AMT3,24-10-1996,9787,24,80,-48.0038,-55.8721,14.0002335305,0.563,0,4.4365,0,53.3669365244,0,0.0612000003,13,0.3989941038,37.7919211823,0,NA,NA,NA,NA,1.6219704433,0,11.0936453202,0,26.7081656036,2
AMT3_177,AMT3,25-10-1996,7989,25,7,-51.9314,-57.8948,14.3611660113,0.87,0,6.2275,0,21.294183708,0,0.2024299949,13,5.1625157312,26.2506976744,0,0.11,0,NA,NA,1.13,0,2.8309302326,0,32.9605100171,2
AMT3_178,AMT3,25-10-1996,9793,25,20,-51.9314,-57.8948,14.3611660113,0.861,0,6.168,0,21.294183708,0,0.2024299949,13,0.3715150409,27.0672164948,0,0.11,0,NA,NA,1.13,0,4.6632954545,0,32.9605100171,2
AMT3_179,AMT3,25-10-1996,9791,25,40,-51.9314,-57.8948,14.3611660113,0.508,0,6.075,0,21.294183708,0,0.2024299949,13,0.006481743,28.1514,0,0.11,0,NA,NA,1.1514,0,6.5055445545,0,32.9605100171,2
AMT4_180,AMT4,21-04-1997,1,1,7,-50.9916,-57.2881,10.1571841943,0.5671899915,13,7.842,0,7.8255258562,0,0.0773999989,13,4.5521103741,16.18,0,0.24,0,NA,NA,1.38,0,0.9858823529,0,81.4872932434,1
AMT4_181,AMT4,21-04-1997,2,1,80,-50.9916,-57.2881,10.1571841943,0.5671899915,13,7.7855,0,7.8255258562,0,0.0773999989,13,0.0160089238,16.18,0,0.24,0,NA,NA,1.38,0,5.3983333333,0,81.4872932434,1
AMT4_182,AMT4,22-04-1997,3,2,7,-47.6209,-55.9421,10.3238821752,0.4607692308,0,11.036,0,6.8342597504,0,0.0630099997,13,4.3968051006,9.7395967742,0,0.27,0,NA,NA,0.6273387097,0,0.9858823529,0,35.4694643021,1
AMT4_183,AMT4,22-04-1997,4,2,50,-47.6209,-55.9421,10.3238821752,0.13,0,7.9435,0,6.8342597504,0,0.0630099997,13,0.2927161757,17.2653921569,0,0.1750980392,0,NA,NA,1.2635294118,0,3.0495652174,0,35.4694643021,1
AMT4_184,AMT4,23-04-1997,5,3,7,-43.4812,-54.4026,10.5191037083,0.6803896104,0,14.192,0,6.2022689817,0,0.0765699968,13,3.6288841796,7.7404761905,0,0.15,0,NA,NA,0.54,0,0.3107317073,0,26.8310709,1
AMT4_185,AMT4,23-04-1997,6,3,50,-43.4812,-54.4026,10.5191037083,1.169375,0,13.299,0,6.2022689817,0,0.0765699968,13,0.1348510222,14.5234343434,0,0.3055555556,0,NA,NA,1.1045454545,0,3.0587878788,0,26.8310709,1
AMT4_186,AMT4,30-04-1997,7,5,7,-35.6517,-49.8181,10.6778030838,0.2875159236,0,19.057,0,13.8664499328,0,0.04366,13,10.2149491355,0,0,0.01,0,NA,NA,0.08,0,0.5414285714,0,26.6318902969,1
AMT4_187,AMT4,30-04-1997,8,5,20,-35.6517,-49.8181,10.6778030838,0.4365605096,0,19.424,0,13.8664499328,0,0.04366,13,5.7908104119,0,0,0.02,0,NA,NA,0.08,0,0.61,0,26.6318902969,1
AMT4_188,AMT4,01-05-1997,9,6,7,-32.608,-46.1945,10.805055413,0.2462820513,0,21.3535,0,9.9333305979,0,0.0383200012,13,7.5962584812,1.1012274861,1,NA,NA,NA,NA,0.0407525,1,0.5276470588,0,58.2793979645,1
AMT4_189,AMT4,01-05-1997,10,6,50,-32.608,-46.1945,10.805055413,0.3590425532,0,21.226,0,9.9333305979,0,0.0383200012,13,1.4621321816,1.125274991,1,NA,NA,NA,NA,0.0535,1,0.5483495146,0,58.2793979645,1
AMT4_190,AMT4,02-05-1997,11,7,7,-29.3281,-42.6499,10.9400540582,0.12,0,23.5205,0,12.2857763936,0,0.0330399983,13,9.7489756176,0.26,0,0.0193896714,0,NA,NA,0,0,0.645033557,0,42.4200019836,1
AMT4_191,AMT4,02-05-1997,12,7,80,-29.3281,-42.6499,10.9400540582,0.3687179487,0,20.366,0,12.2857763936,0,0.0330399983,13,0.8739276749,0.26,0,0.01,0,NA,NA,0,0,0.7476315789,0,42.4200019836,1
AMT4_192,AMT4,03-05-1997,13,8,7,-26.1029,-39.1871,11.0692196482,0.23,0,25.305,0,11.1795201088,0,0.0286699999,13,9.1467035201,0,0,0.02,0,NA,NA,0,0,0.645033557,0,25.118871212,1
AMT4_193,AMT4,03-05-1997,14,8,80,-26.1029,-39.1871,11.0692196482,0.3362311558,0,22.586,0,11.1795201088,0,0.0286699999,13,1.1280421842,0,0,0.02,0,NA,NA,0,0,0.7476315789,0,25.118871212,1
AMT4_194,AMT4,04-05-1997,15,9,7,-22.1545,-36.6299,11.2284931783,0.1001619433,0,26.3225,0,17.6365000617,0,0.0288200006,13,14.4144419554,0,0,0.02,0,NA,NA,0.04,0,0.70125,0,82.7561206818,1
AMT4_195,AMT4,04-05-1997,16,9,110,-22.1545,-36.6299,11.2284931783,0.3431794872,0,22.6425,0,17.6365000617,0,0.0288200006,13,0.7406482646,0,0,0.02,0,NA,NA,0.04,0,0.7988571429,0,82.7561206818,1
AMT4_196,AMT4,05-05-1997,17,10,7,-18.2723,-34.7646,11.3822405875,0.1607713499,0,26.76,0,17.9415744139,0,0.0268900003,13,14.8632334592,0.63,0,0.01,0,NA,NA,0.01,0,0.6864,0,68.1968193054,1
AMT4_197,AMT4,05-05-1997,18,10,40,-18.2723,-34.7646,11.3822405875,0.169862259,0,26.746,0,17.9415744139,0,0.0268900003,13,6.1197460442,0.63,0,0.0001941748,0,NA,NA,0.01,0,0.6855140187,0,68.1968193054,1
AMT4_198,AMT4,06-05-1997,19,11,7,-14.1082,-32.855,11.5470140368,0.103,0,26.623,0,22.4613505774,0,0.0239199996,13,18.9984250357,0.13,0,0,0,NA,NA,0.06,0,0.6882352941,0,72.3462734222,1
AMT4_199,AMT4,06-05-1997,20,11,130,-14.1082,-32.855,11.5470140368,0.248916217,0,23.585,0,22.4613505774,0,0.0239199996,13,1.0021985454,0.1316723549,0,0.0005119454,0,NA,NA,0.0603412969,0,0.5763888889,0,72.3462734222,1
AMT4_200,AMT4,07-05-1997,21,12,7,-10.0303,-30.9468,11.7086196269,0.0762,0,27.616,0,16.803204749,0,0.0260300003,13,14.004232775,3.67,0,0.07,0,NA,NA,0.09,0,0.7266666667,0,57.1277809143,1
AMT4_201,AMT4,07-05-1997,22,12,120,-10.0303,-30.9468,11.7086196269,0.1406914894,0,22.5015,0,16.803204749,0,0.0260300003,13,0.7393155828,3.67,0,0.07,0,NA,NA,0.2363076923,0,1.43,0,57.1277809143,1
AMT4_202,AMT4,08-05-1997,23,13,7,-5.9151,-29.1212,11.8739155241,0.1,0,28.2335,0,26.7406267681,0,0.0305499993,13,21.5922405307,0.06,0,0,0,NA,NA,0.09,0,0.7266666667,0,54.2663879395,1
AMT4_203,AMT4,08-05-1997,24,13,110,-5.9151,-29.1212,11.8739155241,0.2734020619,0,21.1445,0,26.7406267681,0,0.0305499993,13,0.9283783587,6.1477777778,0,0.4904444444,0,NA,NA,0.71,0,2.6548888889,0,54.2663879395,1
AMT4_204,AMT4,09-05-1997,25,14,7,-2.0159,-27.3388,12.0339139328,0.07,0,27.716,0,24.5474870642,0,0.0364100002,13,19.0247257398,0.55,0,0,0,NA,NA,0.03,0,0.7311111111,0,35.0037174225,1
AMT4_205,AMT4,09-05-1997,26,14,70,-2.0159,-27.3388,12.0339139328,0.4166972477,0,20.87875,0,24.5474870642,0,0.0364100002,13,1.9192020042,6.2526666667,0,0.2273333333,0,NA,NA,0.522,0,1.5633333333,0,35.0037174225,1
AMT4_206,AMT4,10-05-1997,27,15,7,1.8985,-25.6283,12.1996286547,0.13275,0,27.972,0,26.8364013378,0,0.0404499993,13,20.2187265094,0.3,0,0.01,0,NA,NA,0,0,0.8433333333,0,41.3201208115,1
AMT4_207,AMT4,10-05-1997,28,15,72,1.8985,-25.6283,12.1996286547,0.64,0,17.25,0,26.8364013378,0,0.0404499993,13,1.4584281952,1.765443038,0,0.2549367089,0,NA,NA,0.2083544304,0,1.1588607595,0,41.3201208115,1
AMT4_208,AMT4,11-05-1997,29,16,7,6.0823,-23.6346,12.3837980319,0.31,0,27.3935,0,27.9621905032,0,0.0407299995,13,21.0256529587,0.24,0,0.01,0,NA,NA,0,0,0.8029411765,0,25.5431346893,1
AMT4_209,AMT4,11-05-1997,30,16,40,6.0823,-23.6346,12.3837980319,0.46,0,26.7205,0,27.9621905032,0,0.0407299995,13,5.483004827,0.24,0,0.0214285714,0,NA,NA,0.0385714286,0,1.0714285714,0,25.5431346893,1
AMT4_210,AMT4,12-05-1997,31,17,7,11.7395,-21.0911,12.6451621664,0.19,0,25.602,0,31.21773683,0,0.0502500013,13,21.9603029628,11.02,0,0.0040909091,0,NA,NA,0.065,0,0.8029411765,0,18.0800051689,1
AMT4_211,AMT4,12-05-1997,32,17,60,11.7395,-21.0911,12.6451621664,0.9893939394,0,15.809,0,31.21773683,0,0.0502500013,13,1.5310998699,6.1112844037,0,0.3526666667,0,NA,NA,1.1568571429,0,3.64,0,18.0800051689,1
AMT4_212,AMT4,13-05-1997,33,19,7,13.7987,-21.0081,12.7508413521,0.26,0,24.5425,0,34.6707197492,0,0.0628599972,13,22.3287601289,0.01,0,0.01,0,NA,NA,0.1037777778,0,0.4894117647,0,24.721681118,1
AMT4_213,AMT4,13-05-1997,34,19,30,13.7987,-21.0081,12.7508413521,0.3599029126,0,21.096,0,34.6707197492,0,0.0628599972,13,5.2598136843,3.12375,0,0.72,0,NA,NA,0.3925,0,1.435,0,24.721681118,1
AMT4_214,AMT4,14-05-1997,35,20,7,17.7888,-21.2207,12.9583943128,0.19,0,23.3515,0,37.7323442987,0,0.1032700017,13,18.313301498,6.53,0,0,0,NA,NA,0.08,0,0.4711111111,0,44.9119844437,1
AMT4_215,AMT4,14-05-1997,36,20,60,17.7888,-21.2207,12.9583943128,0.7480633803,0,18.99,0,37.7323442987,0,0.1032700017,13,0.0768667069,13.0355319149,0,0.1434042553,0,NA,NA,0.9085106383,0,2.7415789474,0,44.9119844437,1
AMT4_216,AMT4,15-05-1997,37,21,7,24.1693,-21.7094,13.3150284794,0.4792857143,0,22.369,0,32.5695225285,0,0.0328800008,13,25.8734398453,0.9,0,0.04,0,NA,NA,0.05,0,0.3294117647,0,31.9607815742,1
AMT4_217,AMT4,15-05-1997,38,21,40,24.1693,-21.7094,13.3150284794,0.8106521739,0,22.378,0,32.5695225285,0,0.0328800008,13,8.7423316085,0.9,0,0.0139795918,0,NA,NA,0.05,0,0.4754444444,0,31.9607815742,1
AMT4_218,AMT4,16-05-1997,39,23,7,27.958,-21.9679,13.5573032743,0.0918959108,0,21.4855,0,44.0618059921,0,0.0293099992,13,35.8887306064,0.05,0,0,0,NA,NA,0.09,0,0.3294117647,0,38.4804620743,1
AMT4_219,AMT4,16-05-1997,40,23,80,27.958,-21.9679,13.5573032743,0.2446938776,0,19.88175,0,44.0618059921,0,0.0293099992,13,4.2240458209,0.05,0,0,0,NA,NA,0.09,0,1.7511363636,0,38.4804620743,1
AMT4_220,AMT4,17-05-1997,41,25,7,31.8029,-21.5604,13.8278816299,0.03,0,20.1505,0,34.8701758426,0,0.0289799999,13,28.4677510322,0.82,0,0.01,0,NA,NA,0.29,0,0.333,0,18.0387177467,1
